Protein,Protein_definition,Disease_category,Disease,method,nsnp,OR [95% CI],Pvalue,QTL_type
SFRP4,Secreted frizzled-related protein 4,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_DM2NOCOMP,Inverse variance weighted,3,1.09 [1-1.18],0.0604771103017016,cis
SFRP4,Secreted frizzled-related protein 4,Chapter XIV Diseases of the genitourinary system,N14_DIALYSIS,Inverse variance weighted,3,0.7 [0.47-1.04],0.0745540561146123,cis
SFRP4,Secreted frizzled-related protein 4,Chapter V Mental and behavioural disorders,AUD,Inverse variance weighted,3,1.09 [0.98-1.21],0.110217418118593,cis
SFRP4,Secreted frizzled-related protein 4,Chapter XIV Diseases of the genitourinary system,N14_GENITOURINARY,Inverse variance weighted,3,1.03 [0.98-1.09],0.177060399098905,cis
SFRP4,Secreted frizzled-related protein 4,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_OSTEOPOROSIS,Inverse variance weighted,3,0.85 [0.67-1.09],0.19945573366415,cis
SFRP4,Secreted frizzled-related protein 4,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_OSTEOCHONDRO,Inverse variance weighted,3,0.91 [0.78-1.05],0.200952477214527,cis
SFRP4,Secreted frizzled-related protein 4,Chapter IX Diseases of the circulatory system,I9_HYPTENSRD,Inverse variance weighted,3,0.78 [0.53-1.16],0.220184888315852,cis
SFRP4,Secreted frizzled-related protein 4,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",DM_MACULOPATHY_EXMORE,Inverse variance weighted,3,0.88 [0.72-1.09],0.250978922644587,cis
SFRP4,Secreted frizzled-related protein 4,Chapter XIV Diseases of the genitourinary system,N14_CHRONEPHROPATH,Inverse variance weighted,3,1.22 [0.84-1.76],0.303684836127839,cis
SFRP4,Secreted frizzled-related protein 4,Chapter X Diseases of the respiratory system,ASTHMA_NAS,Inverse variance weighted,3,0.97 [0.88-1.06],0.438915714207954,cis
SFRP4,Secreted frizzled-related protein 4,Chapter I Certain infectious and parasitic diseases,AB1_SEPSIS_IMPLICIT,Inverse variance weighted,3,1.03 [0.95-1.12],0.476086080484579,cis
SFRP4,Secreted frizzled-related protein 4,Chapter V Mental and behavioural disorders,ALCOHOLMENTAL,Inverse variance weighted,3,0.91 [0.69-1.2],0.501353215430334,cis
SFRP4,Secreted frizzled-related protein 4,Chapter X Diseases of the respiratory system,J10_LOWCHRON,Inverse variance weighted,3,0.98 [0.93-1.04],0.511623505688301,cis
SFRP4,Secreted frizzled-related protein 4,Chapter XIV Diseases of the genitourinary system,N14_ACUTERENFAIL,Inverse variance weighted,3,1.04 [0.89-1.23],0.625611017479136,cis
SFRP4,Secreted frizzled-related protein 4,Chapter XIV Diseases of the genitourinary system,N14_RENALTUB,Inverse variance weighted,3,1.02 [0.95-1.09],0.631729110026515,cis
SFRP4,Secreted frizzled-related protein 4,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_DM1NOCOMP,Inverse variance weighted,3,1.05 [0.82-1.35],0.691909988759172,cis
SFRP4,Secreted frizzled-related protein 4,Chapter XIV Diseases of the genitourinary system,N14_RENFAILNAS,Inverse variance weighted,3,0.92 [0.59-1.45],0.723986054161112,cis
SFRP4,Secreted frizzled-related protein 4,Chapter X Diseases of the respiratory system,J10_ASTHMA_EXMORE,Inverse variance weighted,3,0.99 [0.93-1.06],0.744367181938687,cis
SFRP4,Secreted frizzled-related protein 4,Chapter XIV Diseases of the genitourinary system,N14_CHRONKIDNEYDIS,Inverse variance weighted,3,0.98 [0.86-1.12],0.79523807708338,cis
SFRP4,Secreted frizzled-related protein 4,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",DM_BCKGRND_RETINA,Inverse variance weighted,3,0.97 [0.75-1.25],0.808872188518522,cis
SFRP4,Secreted frizzled-related protein 4,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_OSTEOCHONDRO,Inverse variance weighted,9,0.88 [0.78-0.99],0.0336244625301862,trans
SFRP4,Secreted frizzled-related protein 4,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_OSTEOPOROSIS,Inverse variance weighted,9,0.86 [0.67-1.1],0.222090489619192,trans
SFRP4,Secreted frizzled-related protein 4,Chapter X Diseases of the respiratory system,ASTHMA_NAS,Inverse variance weighted,9,0.92 [0.81-1.05],0.233451961261431,trans
SFRP4,Secreted frizzled-related protein 4,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",DM_MACULOPATHY_EXMORE,Inverse variance weighted,9,1.22 [0.87-1.71],0.244983248654356,trans
SFRP4,Secreted frizzled-related protein 4,Chapter XIV Diseases of the genitourinary system,N14_ACUTERENFAIL,Inverse variance weighted,9,1.11 [0.89-1.38],0.361457272369341,trans
SFRP4,Secreted frizzled-related protein 4,Chapter XIV Diseases of the genitourinary system,N14_CHRONKIDNEYDIS,Inverse variance weighted,9,0.94 [0.79-1.11],0.463563757130796,trans
SFRP4,Secreted frizzled-related protein 4,Chapter IX Diseases of the circulatory system,I9_HYPTENSRD,Inverse variance weighted,9,0.8 [0.35-1.87],0.612792381586712,trans
SFRP4,Secreted frizzled-related protein 4,Chapter V Mental and behavioural disorders,AUD,Inverse variance weighted,9,1.02 [0.85-1.23],0.794421278373762,trans
SFRP4,Secreted frizzled-related protein 4,Chapter XIV Diseases of the genitourinary system,N14_DIALYSIS,Inverse variance weighted,9,0.94 [0.56-1.56],0.803995497497521,trans
SFRP4,Secreted frizzled-related protein 4,Chapter XIV Diseases of the genitourinary system,N14_RENFAILNAS,Inverse variance weighted,9,0.97 [0.7-1.33],0.838179840554544,trans
SFRP4,Secreted frizzled-related protein 4,Chapter X Diseases of the respiratory system,J10_LOWCHRON,Inverse variance weighted,9,0.99 [0.9-1.09],0.838895532774152,trans
SFRP4,Secreted frizzled-related protein 4,Chapter XIV Diseases of the genitourinary system,N14_RENALTUB,Inverse variance weighted,9,1 [0.88-1.14],0.949532510579247,trans
SFRP4,Secreted frizzled-related protein 4,Chapter XIV Diseases of the genitourinary system,N14_CHRONEPHROPATH,Inverse variance weighted,9,1.02 [0.56-1.86],0.951181041174092,trans
SFRP4,Secreted frizzled-related protein 4,Chapter X Diseases of the respiratory system,J10_ASTHMA_EXMORE,Inverse variance weighted,9,1 [0.9-1.11],0.994223389233292,trans
