Protein,Protein_definition,Disease_category,Disease,method,nsnp,OR [95% CI],Pvalue,QTL_type
ITGB7,Integrin beta-7,Chapter XI Diseases of the digestive system,CHIRHEP_NAS,Inverse variance weighted,3,0.71 [0.47-1.07],0.0974874158998851,cis
ITGB7,Integrin beta-7,Chapter XI Diseases of the digestive system,K11_FIBROCHIRLIV,Inverse variance weighted,3,0.74 [0.49-1.12],0.157294445917252,cis
ITGB7,Integrin beta-7,Chapter XI Diseases of the digestive system,K11_OTHDIG,Inverse variance weighted,3,0.94 [0.86-1.03],0.207096565629046,cis
ITGB7,Integrin beta-7,Chapter XI Diseases of the digestive system,K11_DISLIVOTH,Inverse variance weighted,3,1.19 [0.9-1.56],0.226280752763542,cis
ITGB7,Integrin beta-7,Chapter XI Diseases of the digestive system,K11_COELIAC,Inverse variance weighted,3,0.9 [0.76-1.08],0.257547607467752,cis
ITGB7,Integrin beta-7,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",DM_BCKGRND_RETINA,Wald ratio,1,1.64 [0.66-4.1],0.28754159738932,cis
ITGB7,Integrin beta-7,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_DM2PERIPH,Inverse variance weighted,3,1.13 [0.89-1.43],0.321551448112768,cis
ITGB7,Integrin beta-7,Chapter IX Diseases of the circulatory system,I9_HYPTENSPOR,Wald ratio,1,1.89 [0.44-8.16],0.395814416530058,cis
ITGB7,Integrin beta-7,Chapter XIV Diseases of the genitourinary system,N14_ACUTERENFAIL,Inverse variance weighted,3,0.94 [0.8-1.1],0.413326263379622,cis
ITGB7,Integrin beta-7,Chapter XIV Diseases of the genitourinary system,N14_CHRONKIDNEYDIS,Inverse variance weighted,3,0.95 [0.8-1.12],0.503289281815827,cis
ITGB7,Integrin beta-7,Chapter IX Diseases of the circulatory system,I9_VARICVEOES,Inverse variance weighted,3,0.9 [0.63-1.28],0.553425315351374,cis
ITGB7,Integrin beta-7,Chapter XI Diseases of the digestive system,K11_OTHINFLIV,Inverse variance weighted,3,0.93 [0.72-1.2],0.585605415005541,cis
ITGB7,Integrin beta-7,Chapter XI Diseases of the digestive system,K11_LIVER,Inverse variance weighted,3,1.06 [0.84-1.35],0.607434912845846,cis
ITGB7,Integrin beta-7,Chapter XIV Diseases of the genitourinary system,N14_RENALTUB,Inverse variance weighted,3,1.01 [0.95-1.07],0.774440458955642,cis
ITGB7,Integrin beta-7,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_DM1NOCOMP,Wald ratio,1,1.07 [0.45-2.57],0.875717748377584,cis
ITGB7,Integrin beta-7,Chapter IX Diseases of the circulatory system,I9_OTHOTH,Inverse variance weighted,3,0.98 [0.69-1.38],0.900619097938031,cis
ITGB7,Integrin beta-7,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_GLUCOPANCREAS,Inverse variance weighted,3,1.01 [0.69-1.48],0.939905300888558,cis
ITGB7,Integrin beta-7,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_DM2NOCOMP,Wald ratio,1,0.99 [0.73-1.34],0.952480144961727,cis
ITGB7,Integrin beta-7,Chapter XI Diseases of the digestive system,K11_MALABSORB,Inverse variance weighted,3,1.01 [0.74-1.37],0.961526988505381,cis
ITGB7,Integrin beta-7,Chapter XI Diseases of the digestive system,K11_MALABSORB,Inverse variance weighted,42,1.25 [1.05-1.48],0.0122209174752832,trans
ITGB7,Integrin beta-7,Chapter XIV Diseases of the genitourinary system,N14_RENALTUB,Inverse variance weighted,42,0.96 [0.93-1],0.0292730915776665,trans
ITGB7,Integrin beta-7,Chapter XIV Diseases of the genitourinary system,N14_ACUTERENFAIL,Inverse variance weighted,42,0.92 [0.84-1.01],0.0721073886734111,trans
ITGB7,Integrin beta-7,Chapter XI Diseases of the digestive system,K11_COELIAC,Inverse variance weighted,42,1.11 [0.98-1.26],0.106771054333515,trans
ITGB7,Integrin beta-7,Chapter XIV Diseases of the genitourinary system,N14_CHRONKIDNEYDIS,Inverse variance weighted,42,0.95 [0.89-1.03],0.216984080791625,trans
ITGB7,Integrin beta-7,Chapter XI Diseases of the digestive system,K11_OTHDIG,Inverse variance weighted,42,1.03 [0.98-1.08],0.29983505353565,trans
ITGB7,Integrin beta-7,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_GLUCOPANCREAS,Inverse variance weighted,42,1.07 [0.93-1.22],0.34352794489506,trans
ITGB7,Integrin beta-7,Chapter IX Diseases of the circulatory system,I9_VARICVEOES,Inverse variance weighted,42,1.2 [0.81-1.78],0.363993137576518,trans
