Protein,Protein_definition,Disease_category,Disease,method,nsnp,OR [95% CI],Pvalue,QTL_type
BSG,Basigin,Chapter V Mental and behavioural disorders,F5_DEPRESSIO,Wald ratio,1,1.25 [1.12-1.39],4.13951171212048e-05,cis
BSG,Basigin,Chapter XIV Diseases of the genitourinary system,N14_CHRONKIDNEYDIS,Wald ratio,1,1.36 [1.1-1.69],0.004494418536776,cis
BSG,Basigin,Chapter IX Diseases of the circulatory system,I9_SEQULAE,Wald ratio,1,1.32 [1.08-1.6],0.00573279973485328,cis
BSG,Basigin,Chapter X Diseases of the respiratory system,J10_LOWERINF,Wald ratio,1,1.22 [1.06-1.41],0.00602509330571537,cis
BSG,Basigin,Chapter XIV Diseases of the genitourinary system,N14_DIALYSIS,Wald ratio,1,2.3 [1.27-4.19],0.0061396208506836,cis
BSG,Basigin,Chapter V Mental and behavioural disorders,KRA_PSY_SUBSTANCE_EXMORE,Wald ratio,1,1.22 [1.05-1.41],0.00932823167924901,cis
BSG,Basigin,Chapter V Mental and behavioural disorders,KRA_PSY_ANYMENTAL,Wald ratio,1,1.11 [1.02-1.2],0.0116743662410543,cis
BSG,Basigin,Chapter V Mental and behavioural disorders,F5_DEPRESSION_DYSTHYMIA,Wald ratio,1,1.14 [1.03-1.27],0.0133047491380382,cis
BSG,Basigin,Chapter I Certain infectious and parasitic diseases,AB1_SEPSIS_VIRAL_IMPL,Wald ratio,1,1.49 [1.08-2.06],0.0145514888953788,cis
BSG,Basigin,Chapter V Mental and behavioural disorders,AUD,Wald ratio,1,1.22 [1.03-1.44],0.0228784375207595,cis
BSG,Basigin,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_DM2NOCOMP,Wald ratio,1,1.17 [1.02-1.34],0.0265392803139842,cis
BSG,Basigin,Chapter I Certain infectious and parasitic diseases,AB1_SEPSIS_IMPLICIT,Wald ratio,1,1.16 [1.02-1.33],0.0279343996008169,cis
BSG,Basigin,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_KNEE,Wald ratio,1,1.13 [1.01-1.26],0.0322131734888121,cis
BSG,Basigin,Chapter X Diseases of the respiratory system,J10_INFLUPNEU,Wald ratio,1,1.1 [1.01-1.21],0.034488936308924,cis
BSG,Basigin,Chapter IX Diseases of the circulatory system,I9_PAD,Wald ratio,1,1.36 [1.01-1.81],0.0412432477948233,cis
BSG,Basigin,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_GOUT,Wald ratio,1,1.27 [1.01-1.6],0.0427479933503037,cis
BSG,Basigin,Chapter VI Diseases of the nervous system,G6_EPIPAROX,Wald ratio,1,1.08 [1-1.17],0.0432277821926095,cis
BSG,Basigin,Chapter I Certain infectious and parasitic diseases,AB1_INFECT_PARASIT,Wald ratio,1,1.11 [1-1.23],0.0446227254845477,cis
BSG,Basigin,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SPINSTENOSIS,Wald ratio,1,1.17 [1-1.38],0.0457649042643845,cis
BSG,Basigin,Chapter XIV Diseases of the genitourinary system,N14_RECURANDPERHEAMATUR,Wald ratio,1,3.97 [1-15.86],0.0505939353783958,cis
BSG,Basigin,Chapter XI Diseases of the digestive system,K11_GIBLEEDING,Wald ratio,1,0.84 [0.71-1],0.0563332413417739,cis
BSG,Basigin,Chapter IX Diseases of the circulatory system,I9_MI_STRICT,Wald ratio,1,0.86 [0.74-1],0.0575972556756369,cis
BSG,Basigin,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_DM1NOCOMP,Wald ratio,1,1.46 [0.99-2.17],0.0593477773678385,cis
BSG,Basigin,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_HYPERKALAEMIA,Wald ratio,1,0.6 [0.35-1.02],0.0600704828695666,cis
BSG,Basigin,Chapter X Diseases of the respiratory system,J10_PLEUREFFUSION,Wald ratio,1,1.33 [0.98-1.8],0.0673052276469611,cis
BSG,Basigin,Chapter XII Diseases of the skin and subcutaneous tissue,L12_SKIN_SUBCUTAN,Wald ratio,1,0.91 [0.83-1.01],0.0716051068417128,cis
BSG,Basigin,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS,Wald ratio,1,1.09 [0.99-1.19],0.0740137658032275,cis
BSG,Basigin,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SPONDYLOPATHY,Wald ratio,1,1.11 [0.99-1.24],0.0751593829334161,cis
BSG,Basigin,Chapter XIV Diseases of the genitourinary system,N14_ACUTERENFAIL,Wald ratio,1,1.27 [0.97-1.67],0.0760447359488398,cis
BSG,Basigin,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",H7_CATARACTOTHER,Wald ratio,1,1.16 [0.98-1.37],0.0796369060719532,cis
BSG,Basigin,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_OTHERANAEMIA,Wald ratio,1,1.15 [0.98-1.34],0.084823890653086,cis
BSG,Basigin,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SLE,Wald ratio,1,0.26 [0.05-1.21],0.0857648895590289,cis
BSG,Basigin,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_ENDOGLAND,Wald ratio,1,1.16 [0.98-1.37],0.0867862681846358,cis
BSG,Basigin,Chapter XIV Diseases of the genitourinary system,N14_URINOTH,Wald ratio,1,1.09 [0.98-1.2],0.101060959461555,cis
BSG,Basigin,Chapter XIV Diseases of the genitourinary system,N14_KIDUROTH,Wald ratio,1,1.33 [0.94-1.88],0.105224642486822,cis
BSG,Basigin,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_COAGOTHER,Wald ratio,1,1.47 [0.92-2.35],0.106551287661186,cis
BSG,Basigin,Chapter IX Diseases of the circulatory system,I9_HYPOTE,Wald ratio,1,1.29 [0.95-1.76],0.10735718687012,cis
BSG,Basigin,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_ACIDOSIS,Wald ratio,1,2.12 [0.84-5.37],0.112410748741573,cis
BSG,Basigin,Chapter XIV Diseases of the genitourinary system,N14_HYDRONEPHR,Wald ratio,1,1.33 [0.93-1.9],0.113099838574743,cis
BSG,Basigin,Chapter V Mental and behavioural disorders,ALCOHOLMENTAL,Wald ratio,1,1.22 [0.95-1.57],0.116732361763282,cis
