Protein,Protein_definition,Disease_category,Disease,method,nsnp,OR [95% CI],Pvalue,QTL_type
ACE2,Angiotensin-converting enzyme 2,Chapter V Mental and behavioural disorders,KRA_PSY_SUBSTANCE_EXMORE,Inverse variance weighted,11,1.27 [1.06-1.51],0.00830884231206686,trans
ACE2,Angiotensin-converting enzyme 2,Chapter X Diseases of the respiratory system,J10_INFLUPNEU,Inverse variance weighted,11,1.11 [1.02-1.21],0.01518768915782,trans
ACE2,Angiotensin-converting enzyme 2,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_MG_MET,Inverse variance weighted,11,5.82 [1.25-27.18],0.0250578475184455,trans
ACE2,Angiotensin-converting enzyme 2,Chapter XI Diseases of the digestive system,K11_OTHGASTR,Inverse variance weighted,11,0.78 [0.62-0.97],0.0281211843252618,trans
ACE2,Angiotensin-converting enzyme 2,Chapter II Neoplasms,C3_BILIARY_GALLBLADDER_EXALLC,Inverse variance weighted,11,2.02 [1.05-3.91],0.035699658647702,trans
ACE2,Angiotensin-converting enzyme 2,Chapter XIV Diseases of the genitourinary system,N14_RENALTUB,Inverse variance weighted,11,1.11 [1-1.23],0.0532673132689319,trans
ACE2,Angiotensin-converting enzyme 2,Chapter XIV Diseases of the genitourinary system,N14_URINOTH,Inverse variance weighted,11,1.12 [1-1.26],0.0597437067173655,trans
ACE2,Angiotensin-converting enzyme 2,Chapter I Certain infectious and parasitic diseases,AB1_OTHER_BACTERIAL,Inverse variance weighted,11,1.12 [0.99-1.26],0.0722114460033348,trans
ACE2,Angiotensin-converting enzyme 2,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_HYPEROSMHNAT,Inverse variance weighted,11,2.46 [0.85-7.11],0.0956598183869012,trans
ACE2,Angiotensin-converting enzyme 2,Chapter XI Diseases of the digestive system,K11_OTHINFLIV,Inverse variance weighted,11,1.46 [0.93-2.28],0.101963990315386,trans
ACE2,Angiotensin-converting enzyme 2,Chapter XI Diseases of the digestive system,K11_DIVERTIC,Inverse variance weighted,11,0.9 [0.79-1.02],0.104759793957688,trans
ACE2,Angiotensin-converting enzyme 2,Chapter V Mental and behavioural disorders,F5_ALCOHOL_DEPENDENCE,Inverse variance weighted,11,1.26 [0.95-1.66],0.106094743561923,trans
ACE2,Angiotensin-converting enzyme 2,Chapter XI Diseases of the digestive system,CHIRHEP_NAS,Inverse variance weighted,11,0.54 [0.25-1.16],0.113194371811217,trans
ACE2,Angiotensin-converting enzyme 2,Chapter V Mental and behavioural disorders,AUD,Inverse variance weighted,11,1.16 [0.95-1.42],0.149855885412391,trans
ACE2,Angiotensin-converting enzyme 2,Chapter X Diseases of the respiratory system,J10_LOWERINF,Inverse variance weighted,11,1.11 [0.96-1.27],0.151344235135349,trans
ACE2,Angiotensin-converting enzyme 2,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIANAS,Inverse variance weighted,11,0.87 [0.72-1.06],0.162074983987568,trans
ACE2,Angiotensin-converting enzyme 2,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS,Inverse variance weighted,11,0.94 [0.86-1.03],0.164813927764132,trans
ACE2,Angiotensin-converting enzyme 2,Chapter V Mental and behavioural disorders,KRA_PSY_ANYMENTAL,Inverse variance weighted,11,1.06 [0.98-1.15],0.170708060258766,trans
ACE2,Angiotensin-converting enzyme 2,Chapter IX Diseases of the circulatory system,I9_CARDARR,Inverse variance weighted,11,1.33 [0.87-2.03],0.181077757454138,trans
ACE2,Angiotensin-converting enzyme 2,Chapter I Certain infectious and parasitic diseases,AB1_GASTROENTERITIS_NOS,Inverse variance weighted,11,1.09 [0.96-1.23],0.184768118858915,trans
ACE2,Angiotensin-converting enzyme 2,Chapter XIV Diseases of the genitourinary system,N14_ACUTERENFAIL,Inverse variance weighted,11,1.18 [0.92-1.52],0.190333139263814,trans
ACE2,Angiotensin-converting enzyme 2,Chapter IX Diseases of the circulatory system,I9_MI_STRICT,Inverse variance weighted,11,0.88 [0.72-1.07],0.195327772266128,trans
ACE2,Angiotensin-converting enzyme 2,Chapter X Diseases of the respiratory system,J10_PLEURA,Inverse variance weighted,11,1.14 [0.93-1.39],0.197713685612326,trans
ACE2,Angiotensin-converting enzyme 2,Chapter XI Diseases of the digestive system,K11_CD_STRICT2,Inverse variance weighted,11,0.71 [0.42-1.2],0.202476600562238,trans
ACE2,Angiotensin-converting enzyme 2,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_DORSOPATHYOTH,Inverse variance weighted,11,0.94 [0.85-1.03],0.203939760766038,trans
ACE2,Angiotensin-converting enzyme 2,Chapter I Certain infectious and parasitic diseases,AB1_BACT_BIR_OTHER_INF_AGENTS,Inverse variance weighted,11,0.79 [0.54-1.15],0.209741966995334,trans
ACE2,Angiotensin-converting enzyme 2,Chapter XI Diseases of the digestive system,K11_OTHINT,Inverse variance weighted,11,1.25 [0.88-1.76],0.211304414774179,trans
ACE2,Angiotensin-converting enzyme 2,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_PURPURA_AND3_OTHER_HAEMORRHAGIC,Inverse variance weighted,11,1.21 [0.89-1.65],0.217426401074505,trans
ACE2,Angiotensin-converting enzyme 2,Chapter IX Diseases of the circulatory system,I9_OTHILLHEART,Inverse variance weighted,11,1.36 [0.83-2.23],0.218286436419381,trans
ACE2,Angiotensin-converting enzyme 2,Chapter X Diseases of the respiratory system,J10_LOWCHRON,Inverse variance weighted,11,1.07 [0.96-1.2],0.229843726722501,trans
ACE2,Angiotensin-converting enzyme 2,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_OSTEOPOROSIS,Inverse variance weighted,11,0.82 [0.58-1.15],0.242105602925971,trans
ACE2,Angiotensin-converting enzyme 2,Chapter XI Diseases of the digestive system,K11_GASTRODUOULC,Inverse variance weighted,11,0.88 [0.72-1.09],0.242342295205521,trans
ACE2,Angiotensin-converting enzyme 2,Chapter IX Diseases of the circulatory system,I9_CEREBDOTH,Inverse variance weighted,11,1.3 [0.84-2],0.245083566517614,trans
ACE2,Angiotensin-converting enzyme 2,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_DORSOPATHY,Inverse variance weighted,11,0.95 [0.88-1.03],0.248596916353768,trans
ACE2,Angiotensin-converting enzyme 2,Chapter I Certain infectious and parasitic diseases,AB1_OTHER_SEPSIS,Inverse variance weighted,11,1.13 [0.91-1.41],0.257228972824913,trans
ACE2,Angiotensin-converting enzyme 2,Chapter I Certain infectious and parasitic diseases,AB1_INTESTINAL_INFECTIONS,Inverse variance weighted,11,1.07 [0.95-1.2],0.276599770988588,trans
ACE2,Angiotensin-converting enzyme 2,Chapter V Mental and behavioural disorders,F5_DEPRESSION_DYSTHYMIA,Inverse variance weighted,11,1.06 [0.96-1.16],0.277767695881131,trans
ACE2,Angiotensin-converting enzyme 2,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_GOUT,Inverse variance weighted,11,1.19 [0.86-1.65],0.288047259386056,trans
ACE2,Angiotensin-converting enzyme 2,Chapter X Diseases of the respiratory system,ASTHMA_NAS,Inverse variance weighted,11,1.1 [0.92-1.31],0.295315172057207,trans
ACE2,Angiotensin-converting enzyme 2,Chapter XII Diseases of the skin and subcutaneous tissue,L12_DECUBITANSULCERANDPRESSURE,Inverse variance weighted,11,0.77 [0.46-1.26],0.295883854554613,trans
ACE2,Angiotensin-converting enzyme 2,Chapter XIV Diseases of the genitourinary system,N14_URETHRAOTH,Inverse variance weighted,11,1.08 [0.93-1.26],0.301844479321295,trans
ACE2,Angiotensin-converting enzyme 2,Chapter XI Diseases of the digestive system,K11_CHRONGASTR,Inverse variance weighted,11,0.89 [0.71-1.11],0.302352280512987,trans
ACE2,Angiotensin-converting enzyme 2,Chapter V Mental and behavioural disorders,F5_DELIRIUM,Inverse variance weighted,11,1.2 [0.85-1.71],0.303647544641758,trans
ACE2,Angiotensin-converting enzyme 2,Chapter XI Diseases of the digestive system,K11_OESSTODUO,Inverse variance weighted,11,0.95 [0.86-1.05],0.319380440620238,trans
ACE2,Angiotensin-converting enzyme 2,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_OTH,Inverse variance weighted,11,1.07 [0.93-1.24],0.326211121432428,trans
ACE2,Angiotensin-converting enzyme 2,Chapter XIII Diseases of the musculoskeletal system and connective tissue,GOUT_NOS,Inverse variance weighted,11,1.17 [0.86-1.6],0.32650044484797,trans
ACE2,Angiotensin-converting enzyme 2,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_RHEUMA,Inverse variance weighted,11,0.91 [0.75-1.1],0.327678559027636,trans
ACE2,Angiotensin-converting enzyme 2,Chapter VI Diseases of the nervous system,GE,Inverse variance weighted,11,1.32 [0.75-2.32],0.329077836129041,trans
ACE2,Angiotensin-converting enzyme 2,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIA_IRONDEF_NAS,Inverse variance weighted,11,0.9 [0.73-1.11],0.329695802371249,trans
ACE2,Angiotensin-converting enzyme 2,Chapter XI Diseases of the digestive system,K11_INTESTOTH,Inverse variance weighted,11,0.96 [0.88-1.04],0.329950496592142,trans
ACE2,Angiotensin-converting enzyme 2,Chapter XI Diseases of the digestive system,K11_HEPFAIL,Inverse variance weighted,11,0.73 [0.38-1.38],0.333583554763112,trans
ACE2,Angiotensin-converting enzyme 2,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SOFTTISSUE,Inverse variance weighted,11,0.95 [0.87-1.05],0.347086208033275,trans
ACE2,Angiotensin-converting enzyme 2,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_MINERAL_MET,Inverse variance weighted,11,1.36 [0.71-2.6],0.354160762792286,trans
ACE2,Angiotensin-converting enzyme 2,Chapter I Certain infectious and parasitic diseases,AB1_OTHER_BACT_INOTHER,Inverse variance weighted,11,1.81 [0.51-6.4],0.356769583115963,trans
ACE2,Angiotensin-converting enzyme 2,Chapter XI Diseases of the digestive system,CHRONNAS,Inverse variance weighted,11,0.81 [0.51-1.28],0.361925483471655,trans
ACE2,Angiotensin-converting enzyme 2,Chapter IX Diseases of the circulatory system,I9_IHD,Inverse variance weighted,11,0.93 [0.78-1.1],0.38641387041975,trans
ACE2,Angiotensin-converting enzyme 2,Chapter XI Diseases of the digestive system,K11_REFLUX,Inverse variance weighted,11,0.94 [0.81-1.09],0.39067569031537,trans
ACE2,Angiotensin-converting enzyme 2,Chapter V Mental and behavioural disorders,KRA_PSY_ANXIETY_EXMORE,Inverse variance weighted,11,1.05 [0.94-1.17],0.39258887320529,trans
ACE2,Angiotensin-converting enzyme 2,Chapter X Diseases of the respiratory system,J10_ACUTELOWERNAS,Inverse variance weighted,11,0.88 [0.67-1.17],0.394819858626384,trans
ACE2,Angiotensin-converting enzyme 2,Chapter IX Diseases of the circulatory system,I9_HYPOTE,Inverse variance weighted,11,0.83 [0.54-1.28],0.396251981275761,trans
ACE2,Angiotensin-converting enzyme 2,Chapter V Mental and behavioural disorders,SMOKING_DEPEND,Inverse variance weighted,11,1.26 [0.74-2.17],0.396864116086121,trans
ACE2,Angiotensin-converting enzyme 2,Chapter XI Diseases of the digestive system,K11_OTHDISSTOMDUOD,Inverse variance weighted,11,1.25 [0.74-2.08],0.402314638474344,trans
ACE2,Angiotensin-converting enzyme 2,Chapter IX Diseases of the circulatory system,I9_CONDUCTIO,Inverse variance weighted,11,1.15 [0.83-1.6],0.406010670178771,trans
ACE2,Angiotensin-converting enzyme 2,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SPINSTENOSIS,Inverse variance weighted,11,0.94 [0.81-1.09],0.409537226262764,trans
ACE2,Angiotensin-converting enzyme 2,Chapter V Mental and behavioural disorders,F5_ANXIETY,Inverse variance weighted,11,1.07 [0.91-1.25],0.410952216185373,trans
