Protein,Protein_definition,Disease_category,Disease,method,nsnp,OR [95% CI],Pvalue,QTL_type
CHGB,Secretogranin-1,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_MINERAL_MET,Inverse variance weighted,27,1.14 [1.03-1.27],0.00974226116762357,cis
CHGB,Secretogranin-1,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_FLUIDELECTRO,Inverse variance weighted,27,0.95 [0.9-1],0.0383245498184095,cis
CHGB,Secretogranin-1,Chapter IX Diseases of the circulatory system,I9_ATHSCLE,Inverse variance weighted,27,1.04 [1-1.08],0.0581177774285884,cis
CHGB,Secretogranin-1,Chapter X Diseases of the respiratory system,J10_RESPIRATORY,Inverse variance weighted,17,1.03 [1-1.07],0.0655692255232497,cis
CHGB,Secretogranin-1,Chapter X Diseases of the respiratory system,J10_PNEUMONAS,Inverse variance weighted,17,1.06 [0.99-1.13],0.0798368445574551,cis
CHGB,Secretogranin-1,Chapter X Diseases of the respiratory system,J10_PULMOEDEMA,Inverse variance weighted,27,0.83 [0.67-1.02],0.0821795853283098,cis
CHGB,Secretogranin-1,Chapter IX Diseases of the circulatory system,I9_HEARTFAIL,Inverse variance weighted,27,0.97 [0.94-1],0.0971203316708305,cis
CHGB,Secretogranin-1,Chapter IX Diseases of the circulatory system,I9_ARTOTH,Inverse variance weighted,27,1.08 [0.98-1.18],0.104062854808833,cis
CHGB,Secretogranin-1,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_DM2NEU,Inverse variance weighted,27,0.91 [0.8-1.03],0.128172285620967,cis
CHGB,Secretogranin-1,"Chapter IV Endocrine, nutritional and metabolic diseases",DM_NEUROPATHY,Inverse variance weighted,27,0.92 [0.83-1.03],0.137120008485523,cis
CHGB,Secretogranin-1,Chapter XIV Diseases of the genitourinary system,N14_ACUTERENFAIL,Inverse variance weighted,27,0.95 [0.88-1.02],0.137491510964344,cis
CHGB,Secretogranin-1,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_FLUIDOVER,Inverse variance weighted,17,0.87 [0.72-1.05],0.137647225945988,cis
CHGB,Secretogranin-1,Chapter IX Diseases of the circulatory system,I9_AF,Inverse variance weighted,27,0.97 [0.93-1.01],0.147637429396308,cis
CHGB,Secretogranin-1,Chapter IX Diseases of the circulatory system,I9_RHEUVALV,Inverse variance weighted,27,0.87 [0.71-1.06],0.159347509661588,cis
CHGB,Secretogranin-1,Chapter I Certain infectious and parasitic diseases,AB1_SEPSIS_FUNGAL_IMPL,Inverse variance weighted,17,1.17 [0.93-1.47],0.181147765071809,cis
CHGB,Secretogranin-1,Chapter IX Diseases of the circulatory system,I9_PAROXTAC,Inverse variance weighted,27,0.97 [0.92-1.02],0.182715812435615,cis
CHGB,Secretogranin-1,Chapter X Diseases of the respiratory system,J10_LOWERINF,Inverse variance weighted,27,0.98 [0.95-1.01],0.23592051246156,cis
CHGB,Secretogranin-1,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_VOLUME,Inverse variance weighted,27,0.95 [0.86-1.04],0.238743221530132,cis
CHGB,Secretogranin-1,Chapter XIV Diseases of the genitourinary system,N14_CHRONKIDNEYDIS,Inverse variance weighted,27,0.97 [0.92-1.02],0.242526962553962,cis
CHGB,Secretogranin-1,Chapter XIV Diseases of the genitourinary system,N14_RENALTUB,Inverse variance weighted,27,0.98 [0.95-1.01],0.249484135562002,cis
CHGB,Secretogranin-1,Chapter X Diseases of the respiratory system,J10_RESPDISOTH,Inverse variance weighted,17,1.05 [0.97-1.13],0.253257242956855,cis
CHGB,Secretogranin-1,Chapter IX Diseases of the circulatory system,I9_PULMOTHHD,Inverse variance weighted,17,1.13 [0.92-1.39],0.255731147417786,cis
CHGB,Secretogranin-1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,RHEUMA_NOS,Inverse variance weighted,27,0.96 [0.88-1.03],0.261192706929679,cis
CHGB,Secretogranin-1,Chapter XI Diseases of the digestive system,K11_OTHENTERCOL,Inverse variance weighted,27,1.03 [0.98-1.09],0.277003499869781,cis
CHGB,Secretogranin-1,Chapter I Certain infectious and parasitic diseases,AB1_SEPSIS_BACT_IMPL,Inverse variance weighted,17,1.04 [0.96-1.13],0.28598635879443,cis
CHGB,Secretogranin-1,Chapter IX Diseases of the circulatory system,I9_HYPTENSPUL,Inverse variance weighted,27,0.84 [0.61-1.17],0.307681737836262,cis
CHGB,Secretogranin-1,Chapter X Diseases of the respiratory system,J10_PLEURA,Inverse variance weighted,27,0.98 [0.94-1.02],0.309760187784843,cis
CHGB,Secretogranin-1,Chapter XIV Diseases of the genitourinary system,N14_OBSTRUREFLUROPATH,Inverse variance weighted,27,0.96 [0.88-1.04],0.312479597300687,cis
CHGB,Secretogranin-1,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_HYPOOSMNAT,Inverse variance weighted,27,0.97 [0.91-1.03],0.317011137615944,cis
CHGB,Secretogranin-1,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_HYPERKALAEMIA,Inverse variance weighted,27,0.93 [0.8-1.08],0.320429302541132,cis
CHGB,Secretogranin-1,Chapter IX Diseases of the circulatory system,I9_HYPOTE,Inverse variance weighted,27,0.97 [0.9-1.04],0.327622245428321,cis
CHGB,Secretogranin-1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SLE,Inverse variance weighted,17,0.73 [0.38-1.39],0.340564757008861,cis
CHGB,Secretogranin-1,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",H7_CHOROIDRETINA,Inverse variance weighted,27,1.01 [0.99-1.04],0.361692485656029,cis
