Protein,Protein_definition,Disease_category,Disease,method,nsnp,OR [95% CI],Pvalue,QTL_type
CHI3L1,Chitinase-3-like protein 1,Chapter IX Diseases of the circulatory system,I9_CHD,Inverse variance weighted,21,0.96 [0.93-0.98],0.0007952542118894,cis
CHI3L1,Chitinase-3-like protein 1,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_PHOS_MET,Inverse variance weighted,21,1.79 [1.2-2.69],0.00471758091002652,cis
CHI3L1,Chitinase-3-like protein 1,Chapter XIV Diseases of the genitourinary system,N14_GENITOURINARY,Inverse variance weighted,6,1.03 [1.01-1.05],0.00608047762257592,cis
CHI3L1,Chitinase-3-like protein 1,Chapter I Certain infectious and parasitic diseases,AB1_BACT_BIR_OTHER_INF_AGENTS,Inverse variance weighted,21,1.12 [1.03-1.22],0.00615264669126995,cis
CHI3L1,Chitinase-3-like protein 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_OTHCONN,Inverse variance weighted,6,0.9 [0.83-0.97],0.00752889325395532,cis
CHI3L1,Chitinase-3-like protein 1,Chapter IX Diseases of the circulatory system,I9_SEQULAE,Inverse variance weighted,21,0.95 [0.91-0.99],0.0104596120260308,cis
CHI3L1,Chitinase-3-like protein 1,Chapter XIV Diseases of the genitourinary system,N14_RENALTUB,Inverse variance weighted,21,0.97 [0.95-0.99],0.0106559841318352,cis
CHI3L1,Chitinase-3-like protein 1,Chapter X Diseases of the respiratory system,J10_PLEUREFFUSION,Inverse variance weighted,21,0.9 [0.83-0.98],0.0115421206018964,cis
CHI3L1,Chitinase-3-like protein 1,Chapter IX Diseases of the circulatory system,I9_AF,Inverse variance weighted,21,0.96 [0.94-0.99],0.0116914521169024,cis
CHI3L1,Chitinase-3-like protein 1,Chapter V Mental and behavioural disorders,KRA_PSY_ANYMENTAL,Inverse variance weighted,21,1.02 [1-1.04],0.0190219318115595,cis
CHI3L1,Chitinase-3-like protein 1,Chapter V Mental and behavioural disorders,F5_DEMNAS,Inverse variance weighted,21,1.1 [1.02-1.2],0.0191888279181162,cis
