Protein,Protein_definition,Disease_category,Disease,method,nsnp,OR [95% CI],Pvalue,QTL_type
RSPO3,R-spondin-3,Chapter VI Diseases of the nervous system,FALLS,Inverse variance weighted,6,0.84 [0.79-0.9],1.79540994613221e-06,cis
RSPO3,R-spondin-3,Chapter II Neoplasms,CD2_BENIGN_LEIOMYOMA_UTERI,Inverse variance weighted,6,1.28 [1.15-1.43],6.53923041962315e-06,cis
RSPO3,R-spondin-3,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_BLOOD_IMMUN,Inverse variance weighted,3,0.85 [0.78-0.93],0.000261547822926063,cis
RSPO3,R-spondin-3,Chapter I Certain infectious and parasitic diseases,IBD_BACT_INTEST_INFECTIONS,Inverse variance weighted,3,1.56 [1.17-2.08],0.0026705934141476,cis
RSPO3,R-spondin-3,Chapter IX Diseases of the circulatory system,I9_PAROXTAC,Inverse variance weighted,6,0.79 [0.67-0.92],0.0030641268600865,cis
RSPO3,R-spondin-3,Chapter X Diseases of the respiratory system,J10_PNEUMONAS,Inverse variance weighted,3,0.83 [0.74-0.94],0.00380063565346462,cis
RSPO3,R-spondin-3,Chapter X Diseases of the respiratory system,COPD_HOSPITAL_MAIN,Inverse variance weighted,3,0.8 [0.69-0.93],0.00430618942666981,cis
RSPO3,R-spondin-3,Chapter V Mental and behavioural disorders,KRA_PSY_ANYMENTAL,Inverse variance weighted,6,0.92 [0.87-0.98],0.00546074610530405,cis
RSPO3,R-spondin-3,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHTROSIS_COX,Inverse variance weighted,6,1.16 [1.04-1.29],0.00706612311644067,cis
RSPO3,R-spondin-3,Chapter IX Diseases of the circulatory system,I9_CARDMYO,Inverse variance weighted,6,0.77 [0.63-0.93],0.00808782672659727,cis
RSPO3,R-spondin-3,Chapter X Diseases of the respiratory system,J10_LOWCHRON,Inverse variance weighted,6,0.92 [0.86-0.98],0.0101929142332985,cis
RSPO3,R-spondin-3,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_DM2NOCOMP,Inverse variance weighted,3,0.87 [0.78-0.97],0.0109272729743279,cis
RSPO3,R-spondin-3,Chapter V Mental and behavioural disorders,F5_DEPRESSION_DYSTHYMIA,Inverse variance weighted,6,0.91 [0.84-0.98],0.0119253076145772,cis
RSPO3,R-spondin-3,Chapter X Diseases of the respiratory system,J10_INFLUPNEU,Inverse variance weighted,6,0.92 [0.86-0.98],0.012048752702982,cis
RSPO3,R-spondin-3,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_MUSCULOSKELETAL,Inverse variance weighted,3,0.93 [0.88-0.99],0.0160128393686395,cis
RSPO3,R-spondin-3,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_OSTEOCHONDRO,Inverse variance weighted,6,0.87 [0.77-0.99],0.030049522008499,cis
RSPO3,R-spondin-3,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_CA_MET,Inverse variance weighted,3,0.74 [0.55-0.99],0.0433828982299399,cis
RSPO3,R-spondin-3,Chapter X Diseases of the respiratory system,J10_RESPIRATORY,Inverse variance weighted,3,0.92 [0.84-1],0.0447131429340575,cis
RSPO3,R-spondin-3,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_THYROID,Inverse variance weighted,6,0.93 [0.87-1],0.0472758669629326,cis
RSPO3,R-spondin-3,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SOFTTISSUE,Inverse variance weighted,6,1.06 [1-1.11],0.0498687052333703,cis
RSPO3,R-spondin-3,Chapter X Diseases of the respiratory system,COPD_LATER,Inverse variance weighted,6,0.86 [0.74-1.01],0.0582365632262267,cis
RSPO3,R-spondin-3,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_VOLUME,Inverse variance weighted,6,0.77 [0.58-1.02],0.0646270601398603,cis
RSPO3,R-spondin-3,Chapter X Diseases of the respiratory system,PNEUMOBACTKNOWN,Inverse variance weighted,3,0.68 [0.45-1.02],0.0655412285406104,cis
RSPO3,R-spondin-3,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS,Inverse variance weighted,6,1.07 [0.99-1.16],0.0812573312492984,cis
RSPO3,R-spondin-3,Chapter XI Diseases of the digestive system,K11_INTESTOTH,Inverse variance weighted,6,1.06 [0.99-1.13],0.0813430351311463,cis
RSPO3,R-spondin-3,Chapter X Diseases of the respiratory system,J10_PULMOEDEMA,Inverse variance weighted,6,0.56 [0.29-1.09],0.0868963207201036,cis
RSPO3,R-spondin-3,Chapter IX Diseases of the circulatory system,I9_ARTOTH,Inverse variance weighted,6,1.37 [0.95-1.98],0.0917526599862302,cis
RSPO3,R-spondin-3,Chapter IX Diseases of the circulatory system,I9_CHD,Inverse variance weighted,6,1.08 [0.99-1.19],0.0917842699859795,cis
RSPO3,R-spondin-3,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_METABOLIA,Inverse variance weighted,6,0.94 [0.88-1.01],0.0933397406637606,cis
RSPO3,R-spondin-3,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_OTHERANAEMIA,Inverse variance weighted,3,0.91 [0.81-1.03],0.128664057405305,cis
RSPO3,R-spondin-3,Chapter IX Diseases of the circulatory system,I9_PHLETHROM,Inverse variance weighted,6,0.85 [0.69-1.05],0.134599441264303,cis
RSPO3,R-spondin-3,Chapter I Certain infectious and parasitic diseases,AB1_INTESTINAL_INFECTIONS,Inverse variance weighted,6,1.07 [0.98-1.16],0.143425124538248,cis
RSPO3,R-spondin-3,Chapter I Certain infectious and parasitic diseases,AB1_STREPTSTAPHYCOCC_INOTHER,Inverse variance weighted,6,0.41 [0.13-1.36],0.1465318975854,cis
RSPO3,R-spondin-3,Chapter IX Diseases of the circulatory system,I9_OTHARR,Inverse variance weighted,6,0.93 [0.85-1.03],0.153718382626111,cis
RSPO3,R-spondin-3,Chapter IX Diseases of the circulatory system,I9_CEREBDOTH,Inverse variance weighted,6,0.76 [0.52-1.12],0.164731969524428,cis
RSPO3,R-spondin-3,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_FLUIDELECTRO,Inverse variance weighted,6,0.9 [0.77-1.05],0.177983328977943,cis
RSPO3,R-spondin-3,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROPATHIES,Inverse variance weighted,6,1.04 [0.98-1.11],0.178575621396036,cis
RSPO3,R-spondin-3,Chapter IX Diseases of the circulatory system,I9_MI_STRICT,Inverse variance weighted,6,1.09 [0.96-1.23],0.178716622570009,cis
RSPO3,R-spondin-3,Chapter I Certain infectious and parasitic diseases,AB1_SEPSIS_IMPLICIT,Inverse variance weighted,3,0.93 [0.84-1.03],0.179057648787754,cis
RSPO3,R-spondin-3,Chapter IX Diseases of the circulatory system,I9_AF,Inverse variance weighted,6,0.93 [0.83-1.04],0.179245549378383,cis
RSPO3,R-spondin-3,Chapter X Diseases of the respiratory system,COPD_EARLY,Inverse variance weighted,6,0.84 [0.65-1.08],0.180284275078634,cis
RSPO3,R-spondin-3,Chapter VI Diseases of the nervous system,NEURODEGOTH,Inverse variance weighted,6,0.91 [0.79-1.04],0.18039101988837,cis
RSPO3,R-spondin-3,Chapter X Diseases of the respiratory system,J10_RESPDISOTH,Inverse variance weighted,3,0.86 [0.7-1.07],0.180845711012757,cis
RSPO3,R-spondin-3,Chapter XIV Diseases of the genitourinary system,N14_CHRONEPHROPATH,Inverse variance weighted,6,0.74 [0.48-1.15],0.187359968908409,cis
RSPO3,R-spondin-3,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SPONDYLOPATHY,Inverse variance weighted,6,1.06 [0.97-1.16],0.18881178697639,cis
RSPO3,R-spondin-3,Chapter V Mental and behavioural disorders,KRA_PSY_SUBSTANCE_EXMORE,Inverse variance weighted,6,0.93 [0.84-1.04],0.206434770567881,cis
RSPO3,R-spondin-3,Chapter IX Diseases of the circulatory system,I9_ATHSCLE,Inverse variance weighted,6,1.08 [0.96-1.23],0.207844641472054,cis
RSPO3,R-spondin-3,Chapter I Certain infectious and parasitic diseases,AB1_VIRAL_OTHER_INTEST_INFECTIONS,Inverse variance weighted,6,1.11 [0.94-1.32],0.214004140240245,cis
RSPO3,R-spondin-3,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_GOUT,Inverse variance weighted,6,0.9 [0.76-1.06],0.214628723676111,cis
RSPO3,R-spondin-3,Chapter I Certain infectious and parasitic diseases,AB1_INFECT_PARASIT,Inverse variance weighted,3,0.95 [0.88-1.03],0.219326561799782,cis
RSPO3,R-spondin-3,Chapter XI Diseases of the digestive system,K11_PERITON,Inverse variance weighted,6,1.19 [0.9-1.59],0.226252429679593,cis
RSPO3,R-spondin-3,Chapter XI Diseases of the digestive system,K11_PERITONITIS,Inverse variance weighted,6,1.23 [0.88-1.74],0.229519703041872,cis
RSPO3,R-spondin-3,Chapter X Diseases of the respiratory system,J10_PLEURA,Inverse variance weighted,6,0.93 [0.82-1.05],0.233684383011307,cis
RSPO3,R-spondin-3,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",DM_MACULOPATHY_EXMORE,Inverse variance weighted,6,0.86 [0.67-1.1],0.234449326356835,cis
RSPO3,R-spondin-3,"Chapter IV Endocrine, nutritional and metabolic diseases",DM_NEUROPATHY,Inverse variance weighted,6,0.84 [0.64-1.12],0.235406929746594,cis
RSPO3,R-spondin-3,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_DORSOPATHYOTH,Inverse variance weighted,6,1.04 [0.97-1.11],0.246831227813017,cis
RSPO3,R-spondin-3,Chapter XI Diseases of the digestive system,K11_GIDISEASES,Inverse variance weighted,3,0.96 [0.89-1.03],0.263993562418051,cis
