Protein,Protein_definition,Disease_category,Disease,method,nsnp,OR [95% CI],Pvalue,QTL_type
CLEC10A,C-type lectin domain family 10 member A,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIAINCHRONICDISEASE,Inverse variance weighted,18,1.28 [1.06-1.55],0.00934577386245406,cis
CLEC10A,C-type lectin domain family 10 member A,Chapter V Mental and behavioural disorders,F5_DEMINOTH,Inverse variance weighted,18,1.16 [1.01-1.32],0.0340814923056982,cis
CLEC10A,C-type lectin domain family 10 member A,Chapter XIV Diseases of the genitourinary system,N14_RENALTUB,Inverse variance weighted,18,0.98 [0.96-1.01],0.133034227737105,cis
CLEC10A,C-type lectin domain family 10 member A,Chapter I Certain infectious and parasitic diseases,AB1_SEPSIS_CONDITION,Inverse variance weighted,6,1.03 [0.98-1.07],0.218797535580324,cis
CLEC10A,C-type lectin domain family 10 member A,Chapter XIV Diseases of the genitourinary system,N14_ACUTERENFAIL,Inverse variance weighted,18,0.96 [0.9-1.03],0.224804220582065,cis
CLEC10A,C-type lectin domain family 10 member A,"Chapter IV Endocrine, nutritional and metabolic diseases",DM_NEPHROPATHY_EXMORE,Inverse variance weighted,18,0.96 [0.89-1.03],0.235380194816504,cis
CLEC10A,C-type lectin domain family 10 member A,Chapter V Mental and behavioural disorders,KRA_PSY_SUBSTANCE_EXMORE,Inverse variance weighted,18,0.98 [0.93-1.02],0.265038588490069,cis
CLEC10A,C-type lectin domain family 10 member A,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_DM2REN,Inverse variance weighted,18,0.95 [0.87-1.04],0.278125209080237,cis
CLEC10A,C-type lectin domain family 10 member A,Chapter VI Diseases of the nervous system,G6_PARKINSON,Inverse variance weighted,18,1.04 [0.97-1.11],0.323699108652269,cis
CLEC10A,C-type lectin domain family 10 member A,Chapter X Diseases of the respiratory system,ASTHMA_NAS,Inverse variance weighted,18,1.02 [0.98-1.05],0.324320766655677,cis
CLEC10A,C-type lectin domain family 10 member A,Chapter X Diseases of the respiratory system,COPD_HOSPITAL_MAIN,Inverse variance weighted,6,1.04 [0.97-1.11],0.32909450532633,cis
CLEC10A,C-type lectin domain family 10 member A,Chapter XIV Diseases of the genitourinary system,N14_CHRONEPHROPATH,Inverse variance weighted,18,0.93 [0.8-1.08],0.34553770406283,cis
CLEC10A,C-type lectin domain family 10 member A,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_GOUT,Inverse variance weighted,18,1.02 [0.97-1.08],0.436723533695838,cis
CLEC10A,C-type lectin domain family 10 member A,Chapter I Certain infectious and parasitic diseases,AB1_SEPSIS_BACT_IMPL,Inverse variance weighted,6,0.98 [0.91-1.05],0.569191197498182,cis
