Protein,Protein_definition,Disease_category,Disease,method,nsnp,OR [95% CI],Pvalue,QTL_type
ASGR1,Asialoglycoprotein receptor 1,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_LIPOPROT,Inverse variance weighted,2,1.22 [1.12-1.34],1.84295123051281e-05,cis
ASGR1,Asialoglycoprotein receptor 1,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_HYPERCHOL,Inverse variance weighted,2,1.2 [1.08-1.33],0.00105521923270986,cis
ASGR1,Asialoglycoprotein receptor 1,Chapter IX Diseases of the circulatory system,I9_IHD,Inverse variance weighted,2,1.16 [1.06-1.28],0.00131097228817412,cis
ASGR1,Asialoglycoprotein receptor 1,Chapter IX Diseases of the circulatory system,I9_CHD,Inverse variance weighted,2,1.17 [1.06-1.29],0.00131551577152291,cis
ASGR1,Asialoglycoprotein receptor 1,Chapter IX Diseases of the circulatory system,I9_HEARTFAIL,Inverse variance weighted,2,1.19 [1.07-1.32],0.00196748321915315,cis
ASGR1,Asialoglycoprotein receptor 1,Chapter XII Diseases of the skin and subcutaneous tissue,L12_INFECT_SKIN,Inverse variance weighted,2,1.19 [1.06-1.34],0.00271301102727795,cis
ASGR1,Asialoglycoprotein receptor 1,Chapter IX Diseases of the circulatory system,I9_ANGINA,Inverse variance weighted,2,1.2 [1.06-1.37],0.00450092077465308,cis
ASGR1,Asialoglycoprotein receptor 1,Chapter V Mental and behavioural disorders,F5_ALCOHOL_DEPENDENCE,Inverse variance weighted,2,1.27 [1.07-1.5],0.00584202050402482,cis
ASGR1,Asialoglycoprotein receptor 1,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_METABOLIA,Inverse variance weighted,2,1.12 [1.03-1.23],0.00716792173959844,cis
ASGR1,Asialoglycoprotein receptor 1,Chapter IX Diseases of the circulatory system,I9_MI_STRICT,Inverse variance weighted,2,1.18 [1.05-1.33],0.00720010704404018,cis
ASGR1,Asialoglycoprotein receptor 1,Chapter X Diseases of the respiratory system,ASTHMA_NAS,Inverse variance weighted,2,1.16 [1.03-1.3],0.0129094545735375,cis
ASGR1,Asialoglycoprotein receptor 1,Chapter X Diseases of the respiratory system,J10_ASTHMA_EXMORE,Inverse variance weighted,2,1.11 [1.02-1.21],0.0192679378320397,cis
ASGR1,Asialoglycoprotein receptor 1,Chapter XI Diseases of the digestive system,K11_HERNIA,Inverse variance weighted,2,1.1 [1.01-1.18],0.0204322788845689,cis
ASGR1,Asialoglycoprotein receptor 1,Chapter XI Diseases of the digestive system,K11_GASTRODUOULC,Inverse variance weighted,2,1.22 [1.03-1.45],0.0240935309455767,cis
ASGR1,Asialoglycoprotein receptor 1,Chapter IX Diseases of the circulatory system,I9_HYPTENSESS,Inverse variance weighted,2,0.92 [0.86-0.99],0.0245871563397836,cis
ASGR1,Asialoglycoprotein receptor 1,Chapter IX Diseases of the circulatory system,I9_HYPTENS,Inverse variance weighted,2,0.93 [0.87-0.99],0.0278633166307694,cis
ASGR1,Asialoglycoprotein receptor 1,Chapter I Certain infectious and parasitic diseases,AB1_BACT_BIR_OTHER_INF_AGENTS,Inverse variance weighted,2,1.5 [1.04-2.16],0.0316229493101589,cis
ASGR1,Asialoglycoprotein receptor 1,Chapter X Diseases of the respiratory system,J10_BRONCHIECTASIS,Inverse variance weighted,2,1.46 [1.03-2.07],0.0331573197774279,cis
ASGR1,Asialoglycoprotein receptor 1,Chapter X Diseases of the respiratory system,J10_LOWCHRON,Inverse variance weighted,2,1.08 [1.01-1.16],0.0340912742196911,cis
ASGR1,Asialoglycoprotein receptor 1,Chapter X Diseases of the respiratory system,J10_INTERSTITIUM,Inverse variance weighted,2,1.39 [1.02-1.89],0.0369979736330678,cis
ASGR1,Asialoglycoprotein receptor 1,Chapter V Mental and behavioural disorders,KRA_PSY_SUBSTANCE_EXMORE,Inverse variance weighted,2,1.19 [1.01-1.4],0.037573275337768,cis
ASGR1,Asialoglycoprotein receptor 1,Chapter IX Diseases of the circulatory system,I9_HYPTENSPOR,Inverse variance weighted,2,0.55 [0.31-0.97],0.0390694090831343,cis
ASGR1,Asialoglycoprotein receptor 1,Chapter XII Diseases of the skin and subcutaneous tissue,L12_PSORIASIS,Inverse variance weighted,2,1.19 [1.01-1.41],0.0431859257529131,cis
ASGR1,Asialoglycoprotein receptor 1,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_OBESITYNAS,Inverse variance weighted,2,1.17 [1-1.37],0.0489390352179963,cis
ASGR1,Asialoglycoprotein receptor 1,Chapter X Diseases of the respiratory system,J10_RESPDISOTH,Inverse variance weighted,2,1.17 [1-1.37],0.0518096676393135,cis
ASGR1,Asialoglycoprotein receptor 1,Chapter V Mental and behavioural disorders,KRA_PSY_ANXIETY_EXMORE,Inverse variance weighted,2,1.09 [1-1.2],0.0527012757121801,cis
ASGR1,Asialoglycoprotein receptor 1,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_THYROID,Inverse variance weighted,2,1.08 [1-1.16],0.0568960878999708,cis
ASGR1,Asialoglycoprotein receptor 1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_PURPURA_AND3_OTHER_HAEMORRHAGIC,Inverse variance weighted,2,1.29 [0.99-1.67],0.0584248001840292,cis
ASGR1,Asialoglycoprotein receptor 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_LIMBPAIN,Inverse variance weighted,2,0.91 [0.83-1],0.0624066128358772,cis
ASGR1,Asialoglycoprotein receptor 1,Chapter V Mental and behavioural disorders,F5_DEPRESSION_DYSTHYMIA,Inverse variance weighted,2,1.08 [0.99-1.17],0.0696141534889337,cis
ASGR1,Asialoglycoprotein receptor 1,Chapter IX Diseases of the circulatory system,I9_VARICVEOES,Inverse variance weighted,2,1.59 [0.96-2.64],0.0736473794292767,cis
ASGR1,Asialoglycoprotein receptor 1,Chapter IX Diseases of the circulatory system,I9_STR_SAH,Inverse variance weighted,2,0.84 [0.7-1.02],0.0795492724535627,cis
ASGR1,Asialoglycoprotein receptor 1,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",H7_CATARACTOTHER,Inverse variance weighted,2,1.12 [0.99-1.28],0.0815427480627156,cis
ASGR1,Asialoglycoprotein receptor 1,Chapter XII Diseases of the skin and subcutaneous tissue,L12_CELLULITIS,Inverse variance weighted,2,1.19 [0.98-1.46],0.0828649243912148,cis
ASGR1,Asialoglycoprotein receptor 1,Chapter XII Diseases of the skin and subcutaneous tissue,L12_SKIN_SUBCUTAN,Inverse variance weighted,2,1.08 [0.99-1.17],0.0831995273718534,cis
ASGR1,Asialoglycoprotein receptor 1,Chapter XIV Diseases of the genitourinary system,N14_URINOTH,Inverse variance weighted,2,0.93 [0.86-1.01],0.083233477525592,cis
ASGR1,Asialoglycoprotein receptor 1,Chapter XI Diseases of the digestive system,K11_DIVERTIC,Inverse variance weighted,2,1.11 [0.98-1.25],0.0900311770107031,cis
ASGR1,Asialoglycoprotein receptor 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_INCLAVO,Inverse variance weighted,2,0.95 [0.89-1.01],0.0915366941076691,cis
ASGR1,Asialoglycoprotein receptor 1,Chapter X Diseases of the respiratory system,J10_LOWERINF,Inverse variance weighted,2,1.1 [0.98-1.24],0.0934593362577931,cis
ASGR1,Asialoglycoprotein receptor 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHRITISNAS,Inverse variance weighted,2,1.12 [0.98-1.28],0.0949869262390487,cis
ASGR1,Asialoglycoprotein receptor 1,Chapter XI Diseases of the digestive system,K11_GULC,Inverse variance weighted,2,1.22 [0.97-1.55],0.0958710086224091,cis
ASGR1,Asialoglycoprotein receptor 1,Chapter V Mental and behavioural disorders,F5_PANIC,Inverse variance weighted,2,1.22 [0.96-1.55],0.0965344340019708,cis
ASGR1,Asialoglycoprotein receptor 1,Chapter IX Diseases of the circulatory system,I9_ATHSCLE,Inverse variance weighted,2,1.12 [0.98-1.29],0.105323272264299,cis
ASGR1,Asialoglycoprotein receptor 1,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",DM_MACULOPATHY_EXMORE,Inverse variance weighted,2,0.8 [0.61-1.05],0.111608730955849,cis
ASGR1,Asialoglycoprotein receptor 1,Chapter V Mental and behavioural disorders,F5_DEPRESSIO,Inverse variance weighted,2,1.07 [0.98-1.17],0.112846199534661,cis
ASGR1,Asialoglycoprotein receptor 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_LOWBACKPAIN,Inverse variance weighted,2,1.08 [0.98-1.2],0.113191139464539,cis
ASGR1,Asialoglycoprotein receptor 1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIA_IRONDEF_NAS,Inverse variance weighted,2,1.16 [0.97-1.39],0.114278073724583,cis
ASGR1,Asialoglycoprotein receptor 1,Chapter IX Diseases of the circulatory system,I9_OTHPER,Inverse variance weighted,2,1.31 [0.93-1.85],0.119632413915123,cis
ASGR1,Asialoglycoprotein receptor 1,Chapter XII Diseases of the skin and subcutaneous tissue,L12_OTHERSKINSUBCUTIS,Inverse variance weighted,2,0.92 [0.83-1.02],0.128718087843284,cis
ASGR1,Asialoglycoprotein receptor 1,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_HYPERLIPNAS,Inverse variance weighted,2,1.26 [0.93-1.69],0.129560552635027,cis
ASGR1,Asialoglycoprotein receptor 1,Chapter IX Diseases of the circulatory system,I9_CORATHER,Inverse variance weighted,2,1.17 [0.95-1.43],0.130499295274502,cis
ASGR1,Asialoglycoprotein receptor 1,Chapter XI Diseases of the digestive system,K11_OTHDISOES,Inverse variance weighted,2,1.26 [0.93-1.7],0.132027411959254,cis
ASGR1,Asialoglycoprotein receptor 1,Chapter IX Diseases of the circulatory system,I9_PAROXTAC,Inverse variance weighted,2,1.14 [0.96-1.36],0.133833442728748,cis
ASGR1,Asialoglycoprotein receptor 1,Chapter V Mental and behavioural disorders,AUD,Inverse variance weighted,2,1.17 [0.95-1.43],0.137126946159724,cis
ASGR1,Asialoglycoprotein receptor 1,Chapter I Certain infectious and parasitic diseases,AB1_OTHER_BACT_INOTHER,Inverse variance weighted,2,2.17 [0.78-6.08],0.139465447014551,cis
ASGR1,Asialoglycoprotein receptor 1,Chapter V Mental and behavioural disorders,KRA_PSY_ANYMENTAL,Inverse variance weighted,2,1.05 [0.98-1.12],0.144112999157403,cis
ASGR1,Asialoglycoprotein receptor 1,Chapter I Certain infectious and parasitic diseases,AB1_SEPSIS_VIRAL_IMPL,Inverse variance weighted,2,1.23 [0.93-1.62],0.14748730035496,cis
ASGR1,Asialoglycoprotein receptor 1,Chapter V Mental and behavioural disorders,SMOKING_DEPEND,Inverse variance weighted,2,1.29 [0.91-1.83],0.154069537484125,cis
ASGR1,Asialoglycoprotein receptor 1,Chapter IX Diseases of the circulatory system,I9_LBBB,Inverse variance weighted,2,1.31 [0.9-1.9],0.156474170000393,cis
ASGR1,Asialoglycoprotein receptor 1,Chapter IX Diseases of the circulatory system,I9_HYPTENSPUL,Inverse variance weighted,2,0.47 [0.16-1.35],0.159627071979903,cis
ASGR1,Asialoglycoprotein receptor 1,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_MINERAL_MET,Inverse variance weighted,2,0.78 [0.55-1.1],0.161945909009251,cis
ASGR1,Asialoglycoprotein receptor 1,Chapter XI Diseases of the digestive system,K11_ALCOLIV,Inverse variance weighted,2,1.46 [0.86-2.49],0.16319961659688,cis
ASGR1,Asialoglycoprotein receptor 1,Chapter X Diseases of the respiratory system,COPD_LATER,Inverse variance weighted,2,1.13 [0.95-1.33],0.163554810852912,cis
ASGR1,Asialoglycoprotein receptor 1,Chapter XIV Diseases of the genitourinary system,N14_OBSTRUREFLUROPATH,Inverse variance weighted,2,1.2 [0.92-1.57],0.168462601923098,cis
ASGR1,Asialoglycoprotein receptor 1,Chapter XI Diseases of the digestive system,K11_OTHFUNC,Inverse variance weighted,2,0.91 [0.8-1.04],0.170318083357343,cis
ASGR1,Asialoglycoprotein receptor 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_OSTEOMYELITIS,Inverse variance weighted,2,1.31 [0.89-1.92],0.175845019840494,cis
ASGR1,Asialoglycoprotein receptor 1,Chapter XI Diseases of the digestive system,K11_GALLBILPANC,Inverse variance weighted,2,0.91 [0.8-1.04],0.176191101339484,cis
ASGR1,Asialoglycoprotein receptor 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_LUMBAR_PROLAPSE,Inverse variance weighted,2,1.2 [0.92-1.56],0.178521312892373,cis
ASGR1,Asialoglycoprotein receptor 1,Chapter XI Diseases of the digestive system,K11_CHOLECYST,Inverse variance weighted,2,1.19 [0.92-1.52],0.178731481877649,cis
ASGR1,Asialoglycoprotein receptor 1,Chapter I Certain infectious and parasitic diseases,AB1_VIRAL_INOTHER,Inverse variance weighted,2,1.6 [0.8-3.23],0.186447428146818,cis
ASGR1,Asialoglycoprotein receptor 1,Chapter IX Diseases of the circulatory system,I9_AF,Inverse variance weighted,2,1.08 [0.96-1.21],0.189270772926911,cis
ASGR1,Asialoglycoprotein receptor 1,Chapter XIV Diseases of the genitourinary system,N14_CHRONKIDNEYDIS,Inverse variance weighted,2,0.89 [0.75-1.06],0.192146956037867,cis
