Protein,Protein_definition,Disease_category,Disease,method,nsnp,OR [95% CI],Pvalue,QTL_type
CRYBB1,Beta-crystallin B1,Chapter XIV Diseases of the genitourinary system,N14_ACUTERENFAIL,Inverse variance weighted,2,0.83 [0.66-1.05],0.120014752466524,cis
CRYBB1,Beta-crystallin B1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_BLOOD_IMMUN,Wald ratio,1,1.07 [0.97-1.18],0.165265023587695,cis
CRYBB1,Beta-crystallin B1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIA_IRONDEF_NAS,Inverse variance weighted,2,1.13 [0.94-1.35],0.18155734305227,cis
CRYBB1,Beta-crystallin B1,Chapter I Certain infectious and parasitic diseases,AB1_INFECT_PARASIT,Wald ratio,1,0.97 [0.88-1.06],0.493486348114296,cis
CRYBB1,Beta-crystallin B1,Chapter XIV Diseases of the genitourinary system,N14_RENALTUB,Inverse variance weighted,2,0.98 [0.89-1.08],0.711690700718413,cis
CRYBB1,Beta-crystallin B1,Chapter X Diseases of the respiratory system,J10_RESPIRATORY,Wald ratio,1,1.01 [0.94-1.09],0.777329414486661,cis
CRYBB1,Beta-crystallin B1,Chapter XIV Diseases of the genitourinary system,N14_DIALYSIS,Inverse variance weighted,2,1.07 [0.3-3.82],0.922356211936172,cis
CRYBB1,Beta-crystallin B1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIA_IRONDEF_NAS,Inverse variance weighted,6,0.77 [0.61-0.97],0.0246998937935773,trans
CRYBB1,Beta-crystallin B1,Chapter XIV Diseases of the genitourinary system,N14_DIALYSIS,Inverse variance weighted,6,1.35 [0.65-2.79],0.424466757409974,trans
CRYBB1,Beta-crystallin B1,Chapter XIV Diseases of the genitourinary system,N14_ACUTERENFAIL,Inverse variance weighted,6,1.06 [0.69-1.63],0.782398566740027,trans
CRYBB1,Beta-crystallin B1,Chapter XIV Diseases of the genitourinary system,N14_RENALTUB,Inverse variance weighted,6,1 [0.88-1.13],0.990578389702926,trans
