Protein,Protein_definition,Disease_category,Disease,method,nsnp,OR [95% CI],Pvalue,QTL_type
PROS1,Vitamin K-dependent protein S,Chapter IX Diseases of the circulatory system,I9_HYPTENSPUL,Inverse variance weighted,8,0.1 [0.03-0.29],3.97901581125544e-05,cis
PROS1,Vitamin K-dependent protein S,Chapter XI Diseases of the digestive system,K11_OTHDIG,Inverse variance weighted,8,1.33 [1.13-1.56],0.000688809494860417,cis
PROS1,Vitamin K-dependent protein S,Chapter XI Diseases of the digestive system,K11_CONSTIPATION,Inverse variance weighted,8,1.19 [1.06-1.33],0.00327893637678306,cis
PROS1,Vitamin K-dependent protein S,Chapter IX Diseases of the circulatory system,I9_PHLETHROMBDVTLOW,Inverse variance weighted,8,0.75 [0.6-0.93],0.00767814259552417,cis
PROS1,Vitamin K-dependent protein S,Chapter IX Diseases of the circulatory system,I9_HEARTFAIL,Inverse variance weighted,8,0.85 [0.74-0.97],0.0140430478524686,cis
PROS1,Vitamin K-dependent protein S,Chapter X Diseases of the respiratory system,J10_ACUTELOWERNAS,Inverse variance weighted,8,0.69 [0.52-0.93],0.0146607653659075,cis
PROS1,Vitamin K-dependent protein S,Chapter XIV Diseases of the genitourinary system,N14_URINOTH,Inverse variance weighted,8,1.12 [1.02-1.24],0.0223578795996968,cis
PROS1,Vitamin K-dependent protein S,Chapter IX Diseases of the circulatory system,I9_STR,Inverse variance weighted,8,0.86 [0.75-0.99],0.033498987319513,cis
PROS1,Vitamin K-dependent protein S,Chapter IX Diseases of the circulatory system,I9_K_CARDIAC,Inverse variance weighted,8,0.85 [0.73-1],0.0474780939050974,cis
PROS1,Vitamin K-dependent protein S,Chapter I Certain infectious and parasitic diseases,AB1_SEPSIS_CONDITION,Wald ratio,1,0.71 [0.5-1],0.0511027533593004,cis
PROS1,Vitamin K-dependent protein S,Chapter IX Diseases of the circulatory system,I9_TIA,Inverse variance weighted,8,0.86 [0.74-1],0.0557480743708092,cis
PROS1,Vitamin K-dependent protein S,Chapter V Mental and behavioural disorders,ALCOHOLMENTAL,Wald ratio,1,1.96 [0.91-4.22],0.0859566696581874,cis
PROS1,Vitamin K-dependent protein S,Chapter I Certain infectious and parasitic diseases,AB1_SEPSIS_BACT_IMPL,Wald ratio,1,0.6 [0.34-1.08],0.0882130589062329,cis
PROS1,Vitamin K-dependent protein S,Chapter IX Diseases of the circulatory system,I9_CARDMYO,Inverse variance weighted,8,0.8 [0.6-1.07],0.131301339316719,cis
