Protein,Protein_definition,Disease_category,Disease,method,nsnp,OR [95% CI],Pvalue,QTL_type
GPA33,Cell surface A33 antigen,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_DM2NOCOMP,Inverse variance weighted,3,0.9 [0.81-1],0.0398218374372573,cis
GPA33,Cell surface A33 antigen,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",DM_BCKGRND_RETINA,Inverse variance weighted,3,1.19 [0.87-1.63],0.266346915157926,cis
GPA33,Cell surface A33 antigen,Chapter XI Diseases of the digestive system,ULCERNAS,Inverse variance weighted,2,1.1 [0.9-1.34],0.359525679076426,cis
GPA33,Cell surface A33 antigen,Chapter XI Diseases of the digestive system,K11_ULCER,Inverse variance weighted,3,1.1 [0.87-1.4],0.413912455505824,cis
GPA33,Cell surface A33 antigen,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIA_IRONDEF_NAS,Inverse variance weighted,2,0.95 [0.82-1.12],0.558576174028286,cis
GPA33,Cell surface A33 antigen,Chapter XI Diseases of the digestive system,CHRONNAS,Inverse variance weighted,2,1.05 [0.76-1.44],0.773586597863258,cis
GPA33,Cell surface A33 antigen,Chapter XI Diseases of the digestive system,K11_CROHN,Inverse variance weighted,3,0.98 [0.68-1.4],0.890334118656825,cis
GPA33,Cell surface A33 antigen,Chapter XI Diseases of the digestive system,K11_UC_STRICT2,Inverse variance weighted,2,1.01 [0.83-1.22],0.916798040615852,cis
GPA33,Cell surface A33 antigen,Chapter XI Diseases of the digestive system,K11_CD_STRICT2,Inverse variance weighted,2,0.98 [0.71-1.37],0.917914729528154,cis
GPA33,Cell surface A33 antigen,Chapter XI Diseases of the digestive system,K11_CD_STRICT2,Inverse variance weighted,33,1.14 [0.96-1.35],0.14565885203312,trans
GPA33,Cell surface A33 antigen,Chapter XI Diseases of the digestive system,ULCERNAS,Inverse variance weighted,33,1.04 [0.89-1.2],0.632489052315488,trans
GPA33,Cell surface A33 antigen,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIA_IRONDEF_NAS,Inverse variance weighted,33,0.99 [0.92-1.06],0.682109649867386,trans
GPA33,Cell surface A33 antigen,Chapter XI Diseases of the digestive system,CHRONNAS,Inverse variance weighted,33,1.03 [0.87-1.2],0.762661187776439,trans
GPA33,Cell surface A33 antigen,Chapter XI Diseases of the digestive system,K11_UC_STRICT2,Inverse variance weighted,33,1.02 [0.88-1.19],0.763188893073267,trans
