Protein,Protein_definition,Disease_category,Disease,method,nsnp,OR [95% CI],Pvalue,QTL_type
TPK1,Thiamin pyrophosphokinase 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROPATHIES,Inverse variance weighted,19,1.03 [1.01-1.05],0.00853403820930796,cis
TPK1,Thiamin pyrophosphokinase 1,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_THYROID,Inverse variance weighted,19,1.04 [1.01-1.08],0.0116331211082873,cis
TPK1,Thiamin pyrophosphokinase 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS,Inverse variance weighted,19,1.03 [1-1.06],0.0445574420118162,cis
TPK1,Thiamin pyrophosphokinase 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_INCLAVO,Inverse variance weighted,19,1.03 [1-1.05],0.05831597873603,cis
TPK1,Thiamin pyrophosphokinase 1,Chapter XIV Diseases of the genitourinary system,N14_DIALYSIS,Inverse variance weighted,19,1.2 [0.96-1.5],0.107826414328656,cis
TPK1,Thiamin pyrophosphokinase 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_RHEUMA,Inverse variance weighted,19,0.95 [0.89-1.01],0.118579695203908,cis
TPK1,Thiamin pyrophosphokinase 1,Chapter I Certain infectious and parasitic diseases,AB1_SEPSIS_BACT_IMPL,Inverse variance weighted,8,1.05 [0.97-1.14],0.192478144458887,cis
TPK1,Thiamin pyrophosphokinase 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,RHEUMA_OTHER_WIDE,Inverse variance weighted,19,0.95 [0.87-1.03],0.212752426477508,cis
TPK1,Thiamin pyrophosphokinase 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_POLYARTHROPATHIES,Inverse variance weighted,19,1.03 [0.98-1.07],0.248834733712834,cis
TPK1,Thiamin pyrophosphokinase 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_MUSCULOSKELETAL,Inverse variance weighted,8,0.98 [0.95-1.01],0.252825291169609,cis
TPK1,Thiamin pyrophosphokinase 1,Chapter XI Diseases of the digestive system,K11_MALABSORB,Inverse variance weighted,19,0.91 [0.77-1.08],0.298656111705818,cis
TPK1,Thiamin pyrophosphokinase 1,Chapter XIV Diseases of the genitourinary system,N14_RENFAILNAS,Inverse variance weighted,19,0.93 [0.82-1.06],0.310462807598738,cis
TPK1,Thiamin pyrophosphokinase 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,RHEUMA_NOS,Inverse variance weighted,19,0.96 [0.87-1.05],0.38471972926776,cis
TPK1,Thiamin pyrophosphokinase 1,Chapter X Diseases of the respiratory system,J10_INTERSTITIUM,Inverse variance weighted,8,1.08 [0.9-1.3],0.415595265095335,cis
TPK1,Thiamin pyrophosphokinase 1,Chapter IX Diseases of the circulatory system,I9_HYPTENSRD,Inverse variance weighted,19,1.07 [0.89-1.29],0.476470277366167,cis
TPK1,Thiamin pyrophosphokinase 1,Chapter XIV Diseases of the genitourinary system,N14_ACUTERENFAIL,Inverse variance weighted,19,0.97 [0.89-1.06],0.519400482356518,cis
TPK1,Thiamin pyrophosphokinase 1,Chapter XIV Diseases of the genitourinary system,N14_CHRONKIDNEYDIS,Inverse variance weighted,19,1.02 [0.96-1.09],0.524037809101069,cis
TPK1,Thiamin pyrophosphokinase 1,Chapter X Diseases of the respiratory system,IPF,Inverse variance weighted,19,1.04 [0.91-1.19],0.535211156515216,cis
TPK1,Thiamin pyrophosphokinase 1,Chapter I Certain infectious and parasitic diseases,AB1_SEPSIS_IMPLICIT,Inverse variance weighted,8,1.02 [0.96-1.07],0.588129917106078,cis
TPK1,Thiamin pyrophosphokinase 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SJOGREN,Inverse variance weighted,19,0.97 [0.86-1.09],0.606359506467084,cis
TPK1,Thiamin pyrophosphokinase 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SLE,Inverse variance weighted,8,0.85 [0.45-1.61],0.616511190447545,cis
TPK1,Thiamin pyrophosphokinase 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_OTHCONN,Inverse variance weighted,8,1.03 [0.9-1.18],0.652458944758776,cis
TPK1,Thiamin pyrophosphokinase 1,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_DM2NOCOMP,Inverse variance weighted,8,1.01 [0.96-1.07],0.660971017887048,cis
TPK1,Thiamin pyrophosphokinase 1,Chapter XIV Diseases of the genitourinary system,N14_CHRONEPHROPATH,Inverse variance weighted,19,0.97 [0.78-1.2],0.794062190852649,cis
TPK1,Thiamin pyrophosphokinase 1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_BLOOD_IMMUN,Inverse variance weighted,8,1.01 [0.96-1.06],0.822216585954344,cis
TPK1,Thiamin pyrophosphokinase 1,Chapter X Diseases of the respiratory system,J10_RESPIRATORY,Inverse variance weighted,8,1 [0.95-1.04],0.845937022678551,cis
TPK1,Thiamin pyrophosphokinase 1,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",DM_BCKGRND_RETINA,Inverse variance weighted,8,1.02 [0.78-1.33],0.889394909169604,cis
TPK1,Thiamin pyrophosphokinase 1,Chapter XIV Diseases of the genitourinary system,N14_RENALTUB,Inverse variance weighted,19,1 [0.97-1.03],0.897438722169846,cis
TPK1,Thiamin pyrophosphokinase 1,Chapter X Diseases of the respiratory system,ILD,Inverse variance weighted,19,1.01 [0.9-1.12],0.921256671266909,cis
TPK1,Thiamin pyrophosphokinase 1,Chapter XI Diseases of the digestive system,K11_COELIAC,Inverse variance weighted,19,1 [0.9-1.12],0.938257346535437,cis
TPK1,Thiamin pyrophosphokinase 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,RHEUMA_OTHER_WIDE,Inverse variance weighted,6,0.75 [0.56-1],0.0522847009945485,trans
TPK1,Thiamin pyrophosphokinase 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_RHEUMA,Inverse variance weighted,6,0.83 [0.69-1.01],0.058347143702494,trans
TPK1,Thiamin pyrophosphokinase 1,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_THYROID,Inverse variance weighted,6,0.89 [0.78-1.01],0.0708710175850404,trans
TPK1,Thiamin pyrophosphokinase 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS,Inverse variance weighted,6,1.12 [0.98-1.28],0.109019448798458,trans
TPK1,Thiamin pyrophosphokinase 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROPATHIES,Inverse variance weighted,6,1.06 [0.98-1.15],0.173452555389805,trans
TPK1,Thiamin pyrophosphokinase 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_POLYARTHROPATHIES,Inverse variance weighted,6,0.93 [0.82-1.06],0.274740459789732,trans
TPK1,Thiamin pyrophosphokinase 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_INCLAVO,Inverse variance weighted,6,1.06 [0.94-1.21],0.332003275289314,trans
TPK1,Thiamin pyrophosphokinase 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SJOGREN,Inverse variance weighted,6,0.81 [0.49-1.32],0.395699527863325,trans
TPK1,Thiamin pyrophosphokinase 1,Chapter XIV Diseases of the genitourinary system,N14_DIALYSIS,Inverse variance weighted,6,0.7 [0.29-1.66],0.417625206837718,trans
TPK1,Thiamin pyrophosphokinase 1,Chapter XIV Diseases of the genitourinary system,N14_RENALTUB,Inverse variance weighted,6,0.95 [0.83-1.08],0.428517426548844,trans
TPK1,Thiamin pyrophosphokinase 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,RHEUMA_NOS,Inverse variance weighted,6,0.88 [0.62-1.24],0.460843640060149,trans
TPK1,Thiamin pyrophosphokinase 1,Chapter X Diseases of the respiratory system,IPF,Inverse variance weighted,6,0.81 [0.46-1.42],0.462819055593093,trans
TPK1,Thiamin pyrophosphokinase 1,Chapter IX Diseases of the circulatory system,I9_HYPTENSRD,Inverse variance weighted,6,0.78 [0.35-1.71],0.534402619423886,trans
TPK1,Thiamin pyrophosphokinase 1,Chapter XIV Diseases of the genitourinary system,N14_ACUTERENFAIL,Inverse variance weighted,6,0.91 [0.67-1.24],0.542374011498606,trans
TPK1,Thiamin pyrophosphokinase 1,Chapter XIV Diseases of the genitourinary system,N14_CHRONKIDNEYDIS,Inverse variance weighted,6,0.93 [0.71-1.23],0.611966575090581,trans
TPK1,Thiamin pyrophosphokinase 1,Chapter X Diseases of the respiratory system,ILD,Inverse variance weighted,6,0.91 [0.58-1.4],0.655930683788724,trans
TPK1,Thiamin pyrophosphokinase 1,Chapter XI Diseases of the digestive system,K11_COELIAC,Inverse variance weighted,6,0.93 [0.66-1.31],0.678856436052297,trans
TPK1,Thiamin pyrophosphokinase 1,Chapter XI Diseases of the digestive system,K11_MALABSORB,Inverse variance weighted,6,0.93 [0.4-2.13],0.854937906350543,trans
TPK1,Thiamin pyrophosphokinase 1,Chapter XIV Diseases of the genitourinary system,N14_RENFAILNAS,Inverse variance weighted,6,0.96 [0.64-1.46],0.864487937196104,trans
TPK1,Thiamin pyrophosphokinase 1,Chapter XIV Diseases of the genitourinary system,N14_CHRONEPHROPATH,Inverse variance weighted,6,1.05 [0.56-1.97],0.873223798098295,trans
