Protein,Protein_definition,Disease_category,Disease,method,nsnp,OR [95% CI],Pvalue,QTL_type
PRG3,Proteoglycan 3,Chapter X Diseases of the respiratory system,J10_ASTHMA_EXMORE,Inverse variance weighted,4,0.86 [0.78-0.94],0.00126631308746896,cis
PRG3,Proteoglycan 3,Chapter X Diseases of the respiratory system,ASTHMA_NAS,Inverse variance weighted,4,0.83 [0.74-0.94],0.00404230380931592,cis
PRG3,Proteoglycan 3,Chapter X Diseases of the respiratory system,J10_LOWCHRON,Inverse variance weighted,4,0.91 [0.85-0.98],0.0159058372407742,cis
PRG3,Proteoglycan 3,Chapter X Diseases of the respiratory system,J10_NASALPOLYP,Inverse variance weighted,4,0.83 [0.67-1.04],0.106004076060265,cis
PRG3,Proteoglycan 3,Chapter XIV Diseases of the genitourinary system,N14_DIALYSIS,Inverse variance weighted,4,1.69 [0.88-3.23],0.115950098594055,cis
PRG3,Proteoglycan 3,Chapter X Diseases of the respiratory system,J10_RESPIRATORY,Inverse variance weighted,4,0.95 [0.88-1.02],0.164334683862564,cis
PRG3,Proteoglycan 3,Chapter XII Diseases of the skin and subcutaneous tissue,L12_DERM_NAS,Inverse variance weighted,4,1.25 [0.91-1.72],0.16989143393049,cis
PRG3,Proteoglycan 3,Chapter XI Diseases of the digestive system,K11_ULCER,Inverse variance weighted,4,0.82 [0.6-1.13],0.228288379900232,cis
PRG3,Proteoglycan 3,Chapter XIV Diseases of the genitourinary system,N14_RENALTUB,Inverse variance weighted,4,1.04 [0.95-1.15],0.388432510829522,cis
PRG3,Proteoglycan 3,Chapter X Diseases of the respiratory system,J10_UPPERDIS,Inverse variance weighted,4,0.97 [0.89-1.05],0.436970387514389,cis
PRG3,Proteoglycan 3,Chapter XIV Diseases of the genitourinary system,N14_CHRONKIDNEYDIS,Inverse variance weighted,4,0.95 [0.79-1.14],0.590930329884362,cis
PRG3,Proteoglycan 3,Chapter XII Diseases of the skin and subcutaneous tissue,L12_DERMATITISNAS,Inverse variance weighted,4,1.03 [0.91-1.16],0.615357937937881,cis
PRG3,Proteoglycan 3,Chapter X Diseases of the respiratory system,ALLERG_ASTHMA,Inverse variance weighted,4,1.02 [0.81-1.29],0.853505692330664,cis
PRG3,Proteoglycan 3,Chapter XIV Diseases of the genitourinary system,N14_RENFAILNAS,Inverse variance weighted,4,1.02 [0.72-1.44],0.90646456913297,cis
PRG3,Proteoglycan 3,Chapter IX Diseases of the circulatory system,I9_HYPTENSRD,Inverse variance weighted,4,0.97 [0.56-1.68],0.915974267520616,cis
PRG3,Proteoglycan 3,Chapter XI Diseases of the digestive system,ULCERNAS,Inverse variance weighted,4,1.01 [0.78-1.31],0.922567227342279,cis
PRG3,Proteoglycan 3,Chapter XI Diseases of the digestive system,K11_UC_STRICT2,Inverse variance weighted,4,1.01 [0.79-1.3],0.923273423413791,cis
PRG3,Proteoglycan 3,Chapter X Diseases of the respiratory system,J10_UPPERDIS,Inverse variance weighted,42,1.06 [1.01-1.11],0.0244688709607323,trans
PRG3,Proteoglycan 3,Chapter X Diseases of the respiratory system,J10_ASTHMA_EXMORE,Inverse variance weighted,42,1.12 [1.01-1.24],0.032195573474946,trans
PRG3,Proteoglycan 3,Chapter X Diseases of the respiratory system,J10_NASALPOLYP,Inverse variance weighted,42,1.27 [0.97-1.65],0.080494176305487,trans
PRG3,Proteoglycan 3,Chapter X Diseases of the respiratory system,J10_LOWCHRON,Inverse variance weighted,42,1.08 [0.99-1.17],0.0813835008134067,trans
PRG3,Proteoglycan 3,Chapter X Diseases of the respiratory system,ASTHMA_NAS,Inverse variance weighted,42,1.08 [0.99-1.19],0.0895813834947421,trans
PRG3,Proteoglycan 3,Chapter X Diseases of the respiratory system,ALLERG_ASTHMA,Inverse variance weighted,42,1.1 [0.95-1.27],0.188790347686845,trans
PRG3,Proteoglycan 3,Chapter XI Diseases of the digestive system,K11_UC_STRICT2,Inverse variance weighted,42,0.93 [0.79-1.09],0.360059350972506,trans
PRG3,Proteoglycan 3,Chapter IX Diseases of the circulatory system,I9_HYPTENSRD,Inverse variance weighted,42,1.09 [0.9-1.33],0.368322981201943,trans
PRG3,Proteoglycan 3,Chapter XI Diseases of the digestive system,ULCERNAS,Inverse variance weighted,42,0.94 [0.8-1.1],0.452898377110559,trans
PRG3,Proteoglycan 3,Chapter XIV Diseases of the genitourinary system,N14_RENFAILNAS,Inverse variance weighted,42,0.96 [0.85-1.08],0.49344150982922,trans
PRG3,Proteoglycan 3,Chapter XII Diseases of the skin and subcutaneous tissue,L12_DERMATITISNAS,Inverse variance weighted,42,1.02 [0.96-1.08],0.510177911809373,trans
PRG3,Proteoglycan 3,Chapter XIV Diseases of the genitourinary system,N14_DIALYSIS,Inverse variance weighted,42,1.05 [0.86-1.28],0.631724686710236,trans
PRG3,Proteoglycan 3,Chapter XIV Diseases of the genitourinary system,N14_RENALTUB,Inverse variance weighted,42,1.01 [0.97-1.04],0.720661894916874,trans
PRG3,Proteoglycan 3,Chapter XIV Diseases of the genitourinary system,N14_CHRONKIDNEYDIS,Inverse variance weighted,42,0.99 [0.92-1.07],0.844459796446821,trans
