Protein,Protein_definition,Disease_category,Disease,method,nsnp,OR [95% CI],Pvalue,QTL_type
FCGR2A,Low affinity immunoglobulin gamma Fc region receptor II-a,Chapter XI Diseases of the digestive system,K11_LIVER,Inverse variance weighted,30,0.95 [0.91-0.99],0.013483170787693,cis
FCGR2A,Low affinity immunoglobulin gamma Fc region receptor II-a,Chapter IX Diseases of the circulatory system,I9_HYPTENSPOR,Inverse variance weighted,11,0.83 [0.71-0.97],0.0177775758579348,cis
FCGR2A,Low affinity immunoglobulin gamma Fc region receptor II-a,Chapter XIV Diseases of the genitourinary system,N14_ACUTERENFAIL,Inverse variance weighted,30,0.93 [0.88-0.99],0.03419634458141,cis
FCGR2A,Low affinity immunoglobulin gamma Fc region receptor II-a,Chapter XI Diseases of the digestive system,K11_HEPFAIL,Inverse variance weighted,30,0.89 [0.78-1.02],0.103686426149895,cis
FCGR2A,Low affinity immunoglobulin gamma Fc region receptor II-a,Chapter XI Diseases of the digestive system,K11_DISLIVOTH,Inverse variance weighted,30,0.95 [0.9-1.01],0.124585199836003,cis
FCGR2A,Low affinity immunoglobulin gamma Fc region receptor II-a,Chapter X Diseases of the respiratory system,J10_INFLUPNEU,Inverse variance weighted,30,0.99 [0.97-1.01],0.184269121907971,cis
FCGR2A,Low affinity immunoglobulin gamma Fc region receptor II-a,Chapter IX Diseases of the circulatory system,I9_VARICVEOES,Inverse variance weighted,30,1.07 [0.94-1.22],0.327827979945672,cis
FCGR2A,Low affinity immunoglobulin gamma Fc region receptor II-a,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_OTHERANAEMIA,Inverse variance weighted,11,1.02 [0.98-1.05],0.352907106913936,cis
FCGR2A,Low affinity immunoglobulin gamma Fc region receptor II-a,Chapter XI Diseases of the digestive system,K11_ALCOLIV,Inverse variance weighted,30,0.96 [0.89-1.05],0.381107980145314,cis
FCGR2A,Low affinity immunoglobulin gamma Fc region receptor II-a,Chapter X Diseases of the respiratory system,IPF,Inverse variance weighted,30,1.04 [0.95-1.15],0.385762847391087,cis
FCGR2A,Low affinity immunoglobulin gamma Fc region receptor II-a,Chapter X Diseases of the respiratory system,ILD,Inverse variance weighted,30,0.97 [0.91-1.04],0.424757461913318,cis
FCGR2A,Low affinity immunoglobulin gamma Fc region receptor II-a,Chapter X Diseases of the respiratory system,J10_PLEURA,Inverse variance weighted,30,0.99 [0.95-1.02],0.479576209853857,cis
FCGR2A,Low affinity immunoglobulin gamma Fc region receptor II-a,Chapter XIV Diseases of the genitourinary system,N14_CHRONKIDNEYDIS,Inverse variance weighted,30,1.02 [0.97-1.06],0.496621303418102,cis
FCGR2A,Low affinity immunoglobulin gamma Fc region receptor II-a,Chapter XI Diseases of the digestive system,K11_FIBROCHIRLIV,Inverse variance weighted,30,0.97 [0.87-1.08],0.546448945846919,cis
FCGR2A,Low affinity immunoglobulin gamma Fc region receptor II-a,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_BLOOD_IMMUN,Inverse variance weighted,11,1.01 [0.98-1.03],0.552784774313355,cis
FCGR2A,Low affinity immunoglobulin gamma Fc region receptor II-a,Chapter XI Diseases of the digestive system,CHIRHEP_NAS,Inverse variance weighted,30,0.97 [0.86-1.1],0.622684378041502,cis
FCGR2A,Low affinity immunoglobulin gamma Fc region receptor II-a,Chapter I Certain infectious and parasitic diseases,AB1_SEPSIS_IMPLICIT,Inverse variance weighted,11,1 [0.96-1.03],0.807726602744144,cis
FCGR2A,Low affinity immunoglobulin gamma Fc region receptor II-a,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_DM1NOCOMP,Inverse variance weighted,11,1.01 [0.9-1.14],0.808660964498539,cis
FCGR2A,Low affinity immunoglobulin gamma Fc region receptor II-a,Chapter X Diseases of the respiratory system,J10_INTERSTITIUM,Inverse variance weighted,11,1.01 [0.92-1.11],0.809853919525312,cis
FCGR2A,Low affinity immunoglobulin gamma Fc region receptor II-a,Chapter XIV Diseases of the genitourinary system,N14_RENALTUB,Inverse variance weighted,30,1 [0.97-1.02],0.817996997804051,cis
FCGR2A,Low affinity immunoglobulin gamma Fc region receptor II-a,Chapter X Diseases of the respiratory system,J10_PNEUMONAS,Inverse variance weighted,11,1 [0.95-1.04],0.848785240037351,cis
