Protein,Protein_definition,Disease_category,Disease,method,nsnp,OR [95% CI],Pvalue,QTL_type
BAP18,Chromatin complexes subunit BAP18,Chapter X Diseases of the respiratory system,J10_RESPIRATORY,Wald ratio,1,1.22 [1.01-1.49],0.0427022675745177,cis
BAP18,Chromatin complexes subunit BAP18,Chapter I Certain infectious and parasitic diseases,AB1_SEPSIS_IMPLICIT,Wald ratio,1,1.35 [0.98-1.85],0.0621338125818294,cis
BAP18,Chromatin complexes subunit BAP18,Chapter X Diseases of the respiratory system,J10_LOWERINF,Wald ratio,1,1.27 [0.98-1.63],0.0681536721937205,cis
BAP18,Chromatin complexes subunit BAP18,Chapter I Certain infectious and parasitic diseases,AB1_SEPSIS_BACT_IMPL,Wald ratio,1,1.46 [0.94-2.28],0.0894200218206414,cis
BAP18,Chromatin complexes subunit BAP18,Chapter I Certain infectious and parasitic diseases,AB1_SEPSIS_CONDITION,Wald ratio,1,1.24 [0.95-1.61],0.118225779406367,cis
BAP18,Chromatin complexes subunit BAP18,Chapter I Certain infectious and parasitic diseases,AB1_BACT_BIR_OTHER_INF_AGENTS,Wald ratio,1,0.58 [0.29-1.16],0.124462332647696,cis
BAP18,Chromatin complexes subunit BAP18,Chapter X Diseases of the respiratory system,J10_ACUTELOWERNAS,Wald ratio,1,1.49 [0.88-2.52],0.134104078196276,cis
BAP18,Chromatin complexes subunit BAP18,Chapter X Diseases of the respiratory system,J10_PLEURA,Wald ratio,1,0.8 [0.59-1.08],0.137952871872778,cis
BAP18,Chromatin complexes subunit BAP18,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_RHEUMA,Wald ratio,1,0.79 [0.57-1.09],0.153762594556563,cis
BAP18,Chromatin complexes subunit BAP18,Chapter X Diseases of the respiratory system,J10_BRONCHIECTASIS,Wald ratio,1,1.64 [0.76-3.51],0.206225409777604,cis
BAP18,Chromatin complexes subunit BAP18,Chapter X Diseases of the respiratory system,COPD_HOSPITAL_MAIN,Wald ratio,1,1.29 [0.86-1.94],0.218251535383704,cis
BAP18,Chromatin complexes subunit BAP18,Chapter IX Diseases of the circulatory system,I9_SECONDRIGHT,Wald ratio,1,0.51 [0.17-1.52],0.228802204112602,cis
BAP18,Chromatin complexes subunit BAP18,Chapter I Certain infectious and parasitic diseases,AB1_INFECT_PARASIT,Wald ratio,1,1.16 [0.91-1.47],0.233848622749252,cis
BAP18,Chromatin complexes subunit BAP18,Chapter X Diseases of the respiratory system,J10_INTERSTITIUM,Wald ratio,1,1.58 [0.7-3.59],0.272473652869372,cis
BAP18,Chromatin complexes subunit BAP18,Chapter X Diseases of the respiratory system,ILD,Wald ratio,1,1.33 [0.77-2.3],0.310525841888293,cis
BAP18,Chromatin complexes subunit BAP18,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_FLUIDELECTRO,Wald ratio,1,1.19 [0.82-1.72],0.358594522865776,cis
BAP18,Chromatin complexes subunit BAP18,Chapter IX Diseases of the circulatory system,I9_HYPTENS,Wald ratio,1,1.07 [0.92-1.23],0.370302122055602,cis
BAP18,Chromatin complexes subunit BAP18,Chapter XIII Diseases of the musculoskeletal system and connective tissue,RHEUMA_NOS,Wald ratio,1,1.28 [0.72-2.26],0.403839760465059,cis
BAP18,Chromatin complexes subunit BAP18,Chapter XIII Diseases of the musculoskeletal system and connective tissue,RHEUMA_OTHER_WIDE,Wald ratio,1,0.83 [0.53-1.32],0.436179860336466,cis
BAP18,Chromatin complexes subunit BAP18,Chapter I Certain infectious and parasitic diseases,AB1_OTHER_BACTERIAL,Wald ratio,1,1.07 [0.9-1.29],0.438071717481699,cis
BAP18,Chromatin complexes subunit BAP18,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_POLYARTHROPATHIES,Wald ratio,1,0.92 [0.74-1.14],0.45956252059034,cis
BAP18,Chromatin complexes subunit BAP18,Chapter X Diseases of the respiratory system,ASTHMA_NAS,Wald ratio,1,0.92 [0.71-1.19],0.519610134935045,cis
BAP18,Chromatin complexes subunit BAP18,Chapter I Certain infectious and parasitic diseases,AB1_SEPSIS_EXPLICIT,Wald ratio,1,1.15 [0.72-1.83],0.550629748935251,cis
BAP18,Chromatin complexes subunit BAP18,Chapter IX Diseases of the circulatory system,I9_K_CARDIAC,Wald ratio,1,0.92 [0.7-1.22],0.583274101727585,cis
BAP18,Chromatin complexes subunit BAP18,Chapter XIV Diseases of the genitourinary system,N14_ACUTERENFAIL,Wald ratio,1,1.14 [0.71-1.82],0.589141425495962,cis
BAP18,Chromatin complexes subunit BAP18,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_DM2NOCOMP,Wald ratio,1,0.92 [0.67-1.26],0.600617007322593,cis
BAP18,Chromatin complexes subunit BAP18,Chapter XIV Diseases of the genitourinary system,N14_RENALTUB,Wald ratio,1,0.95 [0.78-1.15],0.608185029896756,cis
BAP18,Chromatin complexes subunit BAP18,Chapter X Diseases of the respiratory system,J10_LOWCHRON,Wald ratio,1,1.04 [0.89-1.21],0.622024456236195,cis
BAP18,Chromatin complexes subunit BAP18,Chapter X Diseases of the respiratory system,J10_ASTHMA_EXMORE,Wald ratio,1,1.05 [0.86-1.27],0.637185020566649,cis
BAP18,Chromatin complexes subunit BAP18,Chapter X Diseases of the respiratory system,J10_EMPHYSEMA,Wald ratio,1,0.85 [0.37-1.93],0.692192043575822,cis
BAP18,Chromatin complexes subunit BAP18,Chapter IX Diseases of the circulatory system,I9_PULMOTHHD,Wald ratio,1,0.8 [0.26-2.5],0.699993595094945,cis
BAP18,Chromatin complexes subunit BAP18,Chapter X Diseases of the respiratory system,J10_INFLUPNEU,Wald ratio,1,1.03 [0.88-1.21],0.703505766450458,cis
BAP18,Chromatin complexes subunit BAP18,Chapter IX Diseases of the circulatory system,I9_HYPTENSESS,Wald ratio,1,1.03 [0.88-1.2],0.745982685140213,cis
BAP18,Chromatin complexes subunit BAP18,Chapter IX Diseases of the circulatory system,I9_HYPTENSPUL,Wald ratio,1,1.46 [0.15-14.54],0.749191908764399,cis
BAP18,Chromatin complexes subunit BAP18,Chapter II Neoplasms,C3_CLL_EXALLC,Wald ratio,1,0.79 [0.19-3.36],0.750714810943804,cis
BAP18,Chromatin complexes subunit BAP18,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_METABOLIA,Wald ratio,1,0.98 [0.82-1.16],0.781797633562816,cis
BAP18,Chromatin complexes subunit BAP18,Chapter XIV Diseases of the genitourinary system,N14_CHRONKIDNEYDIS,Wald ratio,1,1.05 [0.71-1.54],0.811495491184141,cis
BAP18,Chromatin complexes subunit BAP18,Chapter I Certain infectious and parasitic diseases,AB1_OTHER_SEPSIS,Wald ratio,1,1.02 [0.74-1.42],0.894400906803252,cis
BAP18,Chromatin complexes subunit BAP18,Chapter X Diseases of the respiratory system,IPF,Wald ratio,1,1.05 [0.47-2.31],0.907830021944561,cis
BAP18,Chromatin complexes subunit BAP18,Chapter X Diseases of the respiratory system,J10_PNEUMONAS,Wald ratio,1,1.01 [0.7-1.46],0.946653848331908,cis
BAP18,Chromatin complexes subunit BAP18,Chapter II Neoplasms,CD2_LYMPHOID_LEUKAEMIA_EXALLC,Wald ratio,1,0.98 [0.39-2.48],0.967186755058126,cis
BAP18,Chromatin complexes subunit BAP18,Chapter IX Diseases of the circulatory system,I9_HYPTENSPUL,Wald ratio,1,0.01 [0-0.54],0.0238006752050889,trans
BAP18,Chromatin complexes subunit BAP18,Chapter X Diseases of the respiratory system,IPF,Wald ratio,1,4.07 [1.03-16.1],0.0455169904994737,trans
BAP18,Chromatin complexes subunit BAP18,Chapter IX Diseases of the circulatory system,I9_SECONDRIGHT,Wald ratio,1,0.16 [0.02-1.06],0.0578177571937865,trans
BAP18,Chromatin complexes subunit BAP18,Chapter XIV Diseases of the genitourinary system,N14_RENALTUB,Wald ratio,1,0.74 [0.53-1.03],0.0779347379876809,trans
BAP18,Chromatin complexes subunit BAP18,Chapter II Neoplasms,C3_CLL_EXALLC,Wald ratio,1,8.34 [0.7-99.2],0.0931467479715751,trans
BAP18,Chromatin complexes subunit BAP18,Chapter X Diseases of the respiratory system,J10_BRONCHIECTASIS,Wald ratio,1,2.51 [0.67-9.39],0.172563135108101,trans
BAP18,Chromatin complexes subunit BAP18,Chapter IX Diseases of the circulatory system,I9_K_CARDIAC,Wald ratio,1,0.74 [0.45-1.2],0.220880909727373,trans
BAP18,Chromatin complexes subunit BAP18,Chapter X Diseases of the respiratory system,J10_LOWCHRON,Wald ratio,1,0.85 [0.65-1.11],0.221523745033317,trans
BAP18,Chromatin complexes subunit BAP18,Chapter IX Diseases of the circulatory system,I9_HYPTENSESS,Wald ratio,1,0.85 [0.65-1.11],0.236311594508133,trans
BAP18,Chromatin complexes subunit BAP18,Chapter X Diseases of the respiratory system,J10_ASTHMA_EXMORE,Wald ratio,1,0.86 [0.61-1.19],0.362555902474788,trans
BAP18,Chromatin complexes subunit BAP18,Chapter IX Diseases of the circulatory system,I9_HYPTENS,Wald ratio,1,0.89 [0.69-1.14],0.364357892568987,trans
BAP18,Chromatin complexes subunit BAP18,Chapter X Diseases of the respiratory system,J10_LOWERINF,Wald ratio,1,1.19 [0.77-1.85],0.432537465724846,trans
BAP18,Chromatin complexes subunit BAP18,Chapter XIV Diseases of the genitourinary system,N14_CHRONKIDNEYDIS,Wald ratio,1,1.29 [0.66-2.49],0.453698684944553,trans
BAP18,Chromatin complexes subunit BAP18,Chapter XIII Diseases of the musculoskeletal system and connective tissue,RHEUMA_OTHER_WIDE,Wald ratio,1,1.33 [0.6-2.93],0.481518982715019,trans
BAP18,Chromatin complexes subunit BAP18,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_METABOLIA,Wald ratio,1,0.91 [0.67-1.22],0.515914803600987,trans
BAP18,Chromatin complexes subunit BAP18,Chapter X Diseases of the respiratory system,ILD,Wald ratio,1,1.36 [0.52-3.54],0.526065430016343,trans
BAP18,Chromatin complexes subunit BAP18,Chapter II Neoplasms,CD2_LYMPHOID_LEUKAEMIA_EXALLC,Wald ratio,1,1.66 [0.34-8.23],0.533474431411012,trans
BAP18,Chromatin complexes subunit BAP18,Chapter I Certain infectious and parasitic diseases,AB1_OTHER_BACTERIAL,Wald ratio,1,1.1 [0.81-1.51],0.542043916249446,trans
BAP18,Chromatin complexes subunit BAP18,Chapter X Diseases of the respiratory system,J10_INFLUPNEU,Wald ratio,1,1.07 [0.81-1.41],0.633780677908467,trans
BAP18,Chromatin complexes subunit BAP18,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_FLUIDELECTRO,Wald ratio,1,0.86 [0.45-1.62],0.635161449083025,trans
BAP18,Chromatin complexes subunit BAP18,Chapter X Diseases of the respiratory system,J10_PLEURA,Wald ratio,1,0.92 [0.55-1.53],0.735713883016766,trans
BAP18,Chromatin complexes subunit BAP18,Chapter XIV Diseases of the genitourinary system,N14_ACUTERENFAIL,Wald ratio,1,1.14 [0.51-2.57],0.746468758250992,trans
BAP18,Chromatin complexes subunit BAP18,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_RHEUMA,Wald ratio,1,1.09 [0.62-1.94],0.757913902643323,trans
BAP18,Chromatin complexes subunit BAP18,Chapter XIII Diseases of the musculoskeletal system and connective tissue,RHEUMA_NOS,Wald ratio,1,0.87 [0.32-2.36],0.789434797429227,trans
BAP18,Chromatin complexes subunit BAP18,Chapter X Diseases of the respiratory system,J10_EMPHYSEMA,Wald ratio,1,1.19 [0.29-4.95],0.809357892676649,trans
BAP18,Chromatin complexes subunit BAP18,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_POLYARTHROPATHIES,Wald ratio,1,0.98 [0.67-1.41],0.894058538733636,trans
BAP18,Chromatin complexes subunit BAP18,Chapter I Certain infectious and parasitic diseases,AB1_OTHER_SEPSIS,Wald ratio,1,1.04 [0.59-1.83],0.895847050255267,trans
BAP18,Chromatin complexes subunit BAP18,Chapter I Certain infectious and parasitic diseases,AB1_BACT_BIR_OTHER_INF_AGENTS,Wald ratio,1,0.92 [0.27-3.1],0.897842934384658,trans
