Protein,Protein_definition,Disease_category,Disease,method,nsnp,OR [95% CI],Pvalue,QTL_type
SHMT1,"Serine hydroxymethyltransferase, cytosolic",Chapter IX Diseases of the circulatory system,I9_HYPTENS,Inverse variance weighted,42,1.04 [1.02-1.06],0.000263262287160623,cis
SHMT1,"Serine hydroxymethyltransferase, cytosolic",Chapter IX Diseases of the circulatory system,I9_HYPTENSESS,Inverse variance weighted,42,1.04 [1.02-1.06],0.000456666438600594,cis
SHMT1,"Serine hydroxymethyltransferase, cytosolic",Chapter XI Diseases of the digestive system,NAFLD,Inverse variance weighted,42,1.16 [1.07-1.26],0.000624302684151384,cis
SHMT1,"Serine hydroxymethyltransferase, cytosolic","Chapter IV Endocrine, nutritional and metabolic diseases",E4_DM2NOCOMP,Inverse variance weighted,20,0.98 [0.94-1.02],0.281677068316868,cis
SHMT1,"Serine hydroxymethyltransferase, cytosolic","Chapter IV Endocrine, nutritional and metabolic diseases",E4_METABOLIA,Inverse variance weighted,42,1.01 [0.99-1.03],0.470087566300437,cis
SHMT1,"Serine hydroxymethyltransferase, cytosolic","Chapter IV Endocrine, nutritional and metabolic diseases",E4_LIPOPROT,Inverse variance weighted,42,1.01 [0.98-1.03],0.501901109767128,cis
SHMT1,"Serine hydroxymethyltransferase, cytosolic","Chapter IV Endocrine, nutritional and metabolic diseases",E4_LIPOPROT,Inverse variance weighted,4,1.08 [0.95-1.23],0.220183307565204,trans
SHMT1,"Serine hydroxymethyltransferase, cytosolic","Chapter IV Endocrine, nutritional and metabolic diseases",E4_METABOLIA,Inverse variance weighted,4,1.07 [0.96-1.19],0.253740942333701,trans
SHMT1,"Serine hydroxymethyltransferase, cytosolic",Chapter XI Diseases of the digestive system,NAFLD,Inverse variance weighted,4,0.88 [0.55-1.42],0.599421264994107,trans
SHMT1,"Serine hydroxymethyltransferase, cytosolic",Chapter IX Diseases of the circulatory system,I9_HYPTENS,Inverse variance weighted,4,1.01 [0.92-1.12],0.776985465276687,trans
SHMT1,"Serine hydroxymethyltransferase, cytosolic",Chapter IX Diseases of the circulatory system,I9_HYPTENSESS,Inverse variance weighted,4,1.01 [0.92-1.12],0.809143385285463,trans
