Protein,Protein_definition,Disease_category,Disease,method,nsnp,OR [95% CI],Pvalue,QTL_type
VSTM1,V-set and transmembrane domain-containing protein 1,Chapter XIV Diseases of the genitourinary system,N14_CHRONEPHROPATH,Inverse variance weighted,26,1.14 [1.02-1.27],0.0201682691839443,cis
VSTM1,V-set and transmembrane domain-containing protein 1,Chapter X Diseases of the respiratory system,ASTHMA_NAS,Inverse variance weighted,26,1.03 [1-1.06],0.0672789566774965,cis
VSTM1,V-set and transmembrane domain-containing protein 1,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_FLUIDOVER,Inverse variance weighted,9,0.87 [0.75-1.01],0.0677465374368933,cis
VSTM1,V-set and transmembrane domain-containing protein 1,Chapter X Diseases of the respiratory system,J10_LOWCHRON,Inverse variance weighted,26,1.02 [1-1.04],0.0992594997328939,cis
VSTM1,V-set and transmembrane domain-containing protein 1,Chapter X Diseases of the respiratory system,J10_RESPDISOTH,Inverse variance weighted,9,1.06 [0.99-1.14],0.099661407046024,cis
VSTM1,V-set and transmembrane domain-containing protein 1,Chapter I Certain infectious and parasitic diseases,AB1_OTHER_SEPSIS,Inverse variance weighted,26,0.97 [0.94-1.01],0.131801270482009,cis
VSTM1,V-set and transmembrane domain-containing protein 1,Chapter IX Diseases of the circulatory system,I9_K_CARDIAC,Inverse variance weighted,26,1.03 [0.99-1.07],0.144982843823471,cis
VSTM1,V-set and transmembrane domain-containing protein 1,Chapter XIV Diseases of the genitourinary system,N14_ACUTERENFAIL,Inverse variance weighted,26,1.04 [0.99-1.09],0.14642867006532,cis
VSTM1,V-set and transmembrane domain-containing protein 1,Chapter XIV Diseases of the genitourinary system,N14_KIDUROTH,Inverse variance weighted,26,1.05 [0.98-1.13],0.14700070139008,cis
VSTM1,V-set and transmembrane domain-containing protein 1,Chapter X Diseases of the respiratory system,J10_ASTHMA_EXMORE,Inverse variance weighted,26,1.02 [0.99-1.04],0.161370855233462,cis
VSTM1,V-set and transmembrane domain-containing protein 1,Chapter XI Diseases of the digestive system,K11_ENERCOLNONINF,Inverse variance weighted,26,1.02 [0.99-1.06],0.192207146310021,cis
VSTM1,V-set and transmembrane domain-containing protein 1,Chapter X Diseases of the respiratory system,J10_INFLUPNEU,Inverse variance weighted,26,0.99 [0.97-1.01],0.223472561242882,cis
VSTM1,V-set and transmembrane domain-containing protein 1,Chapter X Diseases of the respiratory system,J10_RESPIRATORY,Inverse variance weighted,9,1.02 [0.98-1.06],0.244053677527915,cis
VSTM1,V-set and transmembrane domain-containing protein 1,Chapter I Certain infectious and parasitic diseases,AB1_SEPSIS_VIRAL_IMPL,Inverse variance weighted,9,1.06 [0.95-1.18],0.268129549639608,cis
VSTM1,V-set and transmembrane domain-containing protein 1,Chapter X Diseases of the respiratory system,J10_PNEUMONAS,Inverse variance weighted,9,1.03 [0.98-1.08],0.291693437781814,cis
VSTM1,V-set and transmembrane domain-containing protein 1,Chapter IX Diseases of the circulatory system,I9_HEARTFAIL,Inverse variance weighted,26,1.01 [0.99-1.04],0.295563169639025,cis
VSTM1,V-set and transmembrane domain-containing protein 1,Chapter IX Diseases of the circulatory system,I9_HYPOTE,Inverse variance weighted,26,0.97 [0.92-1.03],0.315730809912885,cis
VSTM1,V-set and transmembrane domain-containing protein 1,Chapter I Certain infectious and parasitic diseases,AB1_SEPSIS_CONDITION,Inverse variance weighted,9,1.02 [0.98-1.06],0.318592338582325,cis
VSTM1,V-set and transmembrane domain-containing protein 1,Chapter IX Diseases of the circulatory system,I9_HYPTENSRD,Inverse variance weighted,26,1.06 [0.94-1.19],0.320837147874105,cis
VSTM1,V-set and transmembrane domain-containing protein 1,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_FLUIDELECTRO,Inverse variance weighted,26,1.02 [0.98-1.06],0.333803662385746,cis
VSTM1,V-set and transmembrane domain-containing protein 1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIA_IRONDEF_NAS,Inverse variance weighted,26,1.02 [0.98-1.06],0.350987322507407,cis
VSTM1,V-set and transmembrane domain-containing protein 1,Chapter I Certain infectious and parasitic diseases,AB1_OTHER_BACT_INOTHER,Inverse variance weighted,26,0.89 [0.7-1.14],0.355846604620311,cis
