Protein,Protein_definition,Disease_category,Disease,method,nsnp,OR [95% CI],Pvalue,QTL_type
DDC,Aromatic-L-amino-acid decarboxylase,Chapter IX Diseases of the circulatory system,I9_HYPTENSPOR,Inverse variance weighted,5,0.8 [0.62-1.02],0.0696667328045222,cis
DDC,Aromatic-L-amino-acid decarboxylase,Chapter XI Diseases of the digestive system,K11_MALABSORB,Inverse variance weighted,10,1.21 [0.98-1.49],0.0785269869966475,cis
DDC,Aromatic-L-amino-acid decarboxylase,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_HYPOOSMNAT,Inverse variance weighted,10,0.91 [0.81-1.02],0.0994377986828953,cis
DDC,Aromatic-L-amino-acid decarboxylase,Chapter XI Diseases of the digestive system,K11_OTHDIG,Inverse variance weighted,10,0.95 [0.89-1.02],0.155403902283737,cis
DDC,Aromatic-L-amino-acid decarboxylase,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_IRON_MET,Inverse variance weighted,10,1.33 [0.89-1.98],0.162957997171303,cis
DDC,Aromatic-L-amino-acid decarboxylase,Chapter XI Diseases of the digestive system,K11_DISLIVOTH,Inverse variance weighted,10,1.06 [0.96-1.18],0.257498777653433,cis
DDC,Aromatic-L-amino-acid decarboxylase,Chapter XI Diseases of the digestive system,K11_FIBROCHIRLIV,Inverse variance weighted,10,0.91 [0.77-1.08],0.272386424509828,cis
DDC,Aromatic-L-amino-acid decarboxylase,Chapter XI Diseases of the digestive system,K11_LIVER,Inverse variance weighted,10,0.97 [0.9-1.04],0.350646705070184,cis
DDC,Aromatic-L-amino-acid decarboxylase,Chapter V Mental and behavioural disorders,ALCOHOLMENTAL,Inverse variance weighted,5,0.96 [0.88-1.06],0.42195062082678,cis
DDC,Aromatic-L-amino-acid decarboxylase,Chapter V Mental and behavioural disorders,F5_ALCOHOL_DEPENDENCE,Inverse variance weighted,10,1.03 [0.95-1.11],0.444125488823881,cis
DDC,Aromatic-L-amino-acid decarboxylase,Chapter XI Diseases of the digestive system,K11_COELIAC,Inverse variance weighted,10,0.95 [0.82-1.11],0.541703304821147,cis
DDC,Aromatic-L-amino-acid decarboxylase,Chapter IX Diseases of the circulatory system,I9_K_CARDIAC,Inverse variance weighted,10,0.99 [0.92-1.05],0.647906854909687,cis
DDC,Aromatic-L-amino-acid decarboxylase,Chapter XI Diseases of the digestive system,K11_ALCOLIV,Inverse variance weighted,10,0.97 [0.85-1.12],0.703265500353367,cis
DDC,Aromatic-L-amino-acid decarboxylase,Chapter V Mental and behavioural disorders,AUD,Inverse variance weighted,10,0.99 [0.93-1.05],0.722432990352688,cis
DDC,Aromatic-L-amino-acid decarboxylase,Chapter XI Diseases of the digestive system,CHIRHEP_NAS,Inverse variance weighted,10,0.96 [0.77-1.2],0.728114805975613,cis
DDC,Aromatic-L-amino-acid decarboxylase,Chapter XI Diseases of the digestive system,NAFLD,Inverse variance weighted,10,1.03 [0.88-1.2],0.731224336527292,cis
DDC,Aromatic-L-amino-acid decarboxylase,Chapter IX Diseases of the circulatory system,I9_VARICVEOES,Inverse variance weighted,10,0.97 [0.77-1.22],0.799983368725562,cis
DDC,Aromatic-L-amino-acid decarboxylase,Chapter IX Diseases of the circulatory system,I9_OTHOTH,Inverse variance weighted,10,1.02 [0.81-1.28],0.878178189443139,cis
DDC,Aromatic-L-amino-acid decarboxylase,Chapter IX Diseases of the circulatory system,I9_AF,Inverse variance weighted,10,1 [0.95-1.05],0.9352841005726,cis
DDC,Aromatic-L-amino-acid decarboxylase,Chapter XI Diseases of the digestive system,K11_OTHINFLIV,Inverse variance weighted,10,1 [0.84-1.19],0.97951846212684,cis
DDC,Aromatic-L-amino-acid decarboxylase,Chapter IX Diseases of the circulatory system,I9_VARICVEOES,Inverse variance weighted,6,3.23 [1.26-8.32],0.0149285888636614,trans
DDC,Aromatic-L-amino-acid decarboxylase,Chapter XI Diseases of the digestive system,K11_OTHDIG,Inverse variance weighted,6,1.23 [0.95-1.61],0.120261237376507,trans
DDC,Aromatic-L-amino-acid decarboxylase,Chapter XI Diseases of the digestive system,K11_DISLIVOTH,Inverse variance weighted,6,1.47 [0.88-2.43],0.137899123111818,trans
