Protein,Protein_definition,Disease_category,Disease,method,nsnp,OR [95% CI],Pvalue,QTL_type
WNT9A,Protein Wnt-9a,Chapter IX Diseases of the circulatory system,I9_CORATHER,Inverse variance weighted,3,1.19 [1.05-1.34],0.0044829234009338,cis
WNT9A,Protein Wnt-9a,Chapter X Diseases of the respiratory system,J10_RESPIRATORY,Inverse variance weighted,2,0.74 [0.6-0.93],0.00948480046027577,cis
WNT9A,Protein Wnt-9a,Chapter X Diseases of the respiratory system,J10_ACUTELOWERNAS,Inverse variance weighted,3,1.51 [1.11-2.07],0.00949010777378214,cis
WNT9A,Protein Wnt-9a,Chapter IX Diseases of the circulatory system,I9_AF,Inverse variance weighted,3,1.2 [1.04-1.39],0.0126282443607385,cis
WNT9A,Protein Wnt-9a,Chapter IX Diseases of the circulatory system,I9_IHD,Inverse variance weighted,3,1.13 [1.02-1.26],0.0190081548216039,cis
WNT9A,Protein Wnt-9a,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_DM2NEU,Inverse variance weighted,3,0.57 [0.35-0.92],0.0224946260556644,cis
WNT9A,Protein Wnt-9a,Chapter IX Diseases of the circulatory system,I9_HYPTENS,Inverse variance weighted,3,1.1 [1.01-1.2],0.0246762825473066,cis
WNT9A,Protein Wnt-9a,Chapter I Certain infectious and parasitic diseases,AB1_SEPSIS_FUNGAL_IMPL,Inverse variance weighted,2,0.28 [0.09-0.85],0.0250059744574923,cis
WNT9A,Protein Wnt-9a,Chapter IX Diseases of the circulatory system,I9_RHEUVALV,Inverse variance weighted,3,2.62 [1.13-6.12],0.025565109647125,cis
WNT9A,Protein Wnt-9a,Chapter XI Diseases of the digestive system,K11_GALLBILPANC,Inverse variance weighted,2,0.66 [0.46-0.95],0.0262667753157925,cis
WNT9A,Protein Wnt-9a,Chapter IX Diseases of the circulatory system,I9_HYPTENSESS,Inverse variance weighted,3,1.1 [1.01-1.21],0.0363063081494815,cis
WNT9A,Protein Wnt-9a,Chapter IX Diseases of the circulatory system,I9_CONDUCTIO,Inverse variance weighted,3,1.29 [1.01-1.66],0.0450764301647375,cis
WNT9A,Protein Wnt-9a,Chapter I Certain infectious and parasitic diseases,AB1_SEPSIS_BACT_IMPL,Inverse variance weighted,2,0.63 [0.38-1.04],0.0705042535965748,cis
WNT9A,Protein Wnt-9a,Chapter VI Diseases of the nervous system,G6_EPIPAROX,Inverse variance weighted,3,1.08 [0.99-1.17],0.0805260598591564,cis
WNT9A,Protein Wnt-9a,Chapter IX Diseases of the circulatory system,I9_ANGINA,Inverse variance weighted,3,1.13 [0.98-1.29],0.0845037083859975,cis
WNT9A,Protein Wnt-9a,Chapter XIV Diseases of the genitourinary system,N14_GLOMEINOTH,Inverse variance weighted,3,0.74 [0.51-1.06],0.10292755344085,cis
WNT9A,Protein Wnt-9a,Chapter XIV Diseases of the genitourinary system,N14_CHRONKIDNEYDIS,Inverse variance weighted,3,0.83 [0.66-1.04],0.11168720612796,cis
WNT9A,Protein Wnt-9a,Chapter XI Diseases of the digestive system,K11_PERITONITIS,Inverse variance weighted,3,1.48 [0.9-2.43],0.119464669452911,cis
WNT9A,Protein Wnt-9a,Chapter X Diseases of the respiratory system,J10_INTERSTITIUM,Inverse variance weighted,2,0.48 [0.18-1.25],0.132304417966486,cis
WNT9A,Protein Wnt-9a,Chapter IX Diseases of the circulatory system,I9_SECONDRIGHT,Inverse variance weighted,3,1.78 [0.84-3.8],0.134501829253119,cis
WNT9A,Protein Wnt-9a,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_ACIDOSIS,Inverse variance weighted,3,2.09 [0.8-5.49],0.134502688896354,cis
WNT9A,Protein Wnt-9a,Chapter IX Diseases of the circulatory system,I9_AVBLOCK,Inverse variance weighted,3,1.34 [0.91-1.96],0.140314523810661,cis
WNT9A,Protein Wnt-9a,Chapter IX Diseases of the circulatory system,I9_ARTOTH,Inverse variance weighted,3,1.38 [0.9-2.12],0.143323433470126,cis
WNT9A,Protein Wnt-9a,Chapter IX Diseases of the circulatory system,I9_K_CARDIAC,Inverse variance weighted,3,1.13 [0.96-1.34],0.143590893438071,cis
WNT9A,Protein Wnt-9a,Chapter I Certain infectious and parasitic diseases,AB1_GASTROENTERITIS_NOS,Inverse variance weighted,3,1.1 [0.97-1.25],0.146778619326371,cis
WNT9A,Protein Wnt-9a,Chapter IX Diseases of the circulatory system,I9_HYPOTE,Inverse variance weighted,3,1.42 [0.88-2.26],0.147409529693384,cis
WNT9A,Protein Wnt-9a,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_HYPERPARA,Inverse variance weighted,3,0.81 [0.61-1.08],0.16057259653952,cis
WNT9A,Protein Wnt-9a,Chapter I Certain infectious and parasitic diseases,AB1_SEPSIS_VIRAL_IMPL,Inverse variance weighted,2,0.55 [0.23-1.3],0.170751855145611,cis
WNT9A,Protein Wnt-9a,Chapter X Diseases of the respiratory system,J10_PLEURA,Inverse variance weighted,3,1.13 [0.95-1.35],0.178960845790354,cis
WNT9A,Protein Wnt-9a,Chapter XII Diseases of the skin and subcutaneous tissue,L12_CELLULITIS,Inverse variance weighted,3,1.2 [0.91-1.59],0.186347437984823,cis
WNT9A,Protein Wnt-9a,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_RHEUMA,Inverse variance weighted,3,1.14 [0.94-1.39],0.193406972654092,cis
WNT9A,Protein Wnt-9a,Chapter X Diseases of the respiratory system,COPD_EARLY,Inverse variance weighted,3,0.85 [0.66-1.09],0.205986705432453,cis
WNT9A,Protein Wnt-9a,Chapter IX Diseases of the circulatory system,I9_CHD,Inverse variance weighted,3,1.08 [0.96-1.22],0.212525297612839,cis
