Protein,Protein_definition,Disease_category,Disease,method,nsnp,OR [95% CI],Pvalue,QTL_type
THBS4,Thrombospondin-4,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_MUSCULOSKELETAL,Inverse variance weighted,7,1.03 [1-1.07],0.0610765090104369,cis
THBS4,Thrombospondin-4,Chapter X Diseases of the respiratory system,ASTHMA_NAS,Inverse variance weighted,9,0.92 [0.84-1.01],0.0656516477654595,cis
THBS4,Thrombospondin-4,Chapter XIV Diseases of the genitourinary system,N14_ACUTERENFAIL,Inverse variance weighted,9,0.9 [0.8-1.02],0.0956871475519614,cis
THBS4,Thrombospondin-4,Chapter IX Diseases of the circulatory system,I9_VARICVEOES,Inverse variance weighted,9,0.82 [0.61-1.09],0.167996397959982,cis
THBS4,Thrombospondin-4,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_DM2NOCOMP,Inverse variance weighted,7,1.04 [0.98-1.11],0.186932696001473,cis
THBS4,Thrombospondin-4,Chapter XI Diseases of the digestive system,K11_FIBROCHIRLIV,Inverse variance weighted,9,0.87 [0.7-1.08],0.211573933617915,cis
THBS4,Thrombospondin-4,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",DM_BCKGRND_RETINA,Inverse variance weighted,7,0.84 [0.64-1.11],0.214085205595596,cis
THBS4,Thrombospondin-4,Chapter IX Diseases of the circulatory system,I9_HYPTENSPOR,Inverse variance weighted,7,0.77 [0.51-1.17],0.220996078970199,cis
THBS4,Thrombospondin-4,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_INCLAVO,Inverse variance weighted,9,1.02 [0.99-1.06],0.238790777308891,cis
THBS4,Thrombospondin-4,Chapter IX Diseases of the circulatory system,I9_OTHOTH,Inverse variance weighted,9,1.18 [0.88-1.59],0.257145027652414,cis
THBS4,Thrombospondin-4,Chapter X Diseases of the respiratory system,J10_ASTHMA_EXMORE,Inverse variance weighted,9,0.96 [0.9-1.03],0.259308275858455,cis
THBS4,Thrombospondin-4,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHTROSIS_COX,Inverse variance weighted,9,1.04 [0.95-1.14],0.358873304978845,cis
THBS4,Thrombospondin-4,Chapter XI Diseases of the digestive system,K11_HEPFAIL,Inverse variance weighted,9,0.88 [0.65-1.19],0.398486244200244,cis
THBS4,Thrombospondin-4,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_DM1NOCOMP,Inverse variance weighted,7,1.09 [0.88-1.34],0.419619660200665,cis
THBS4,Thrombospondin-4,Chapter XI Diseases of the digestive system,K11_LIVER,Inverse variance weighted,9,0.97 [0.88-1.06],0.447505094184755,cis
THBS4,Thrombospondin-4,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_GLUCOPANCREAS,Inverse variance weighted,9,1.07 [0.88-1.29],0.497298003932821,cis
THBS4,Thrombospondin-4,Chapter XI Diseases of the digestive system,K11_ALCOLIV,Inverse variance weighted,9,0.93 [0.76-1.14],0.499694063690964,cis
THBS4,Thrombospondin-4,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS,Inverse variance weighted,9,1.01 [0.97-1.06],0.501030183859594,cis
THBS4,Thrombospondin-4,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHTROSIS_COX_PRIM_ICD10,Inverse variance weighted,9,1.03 [0.93-1.13],0.593636569641783,cis
THBS4,Thrombospondin-4,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",DM_MACULOPATHY_EXMORE,Inverse variance weighted,9,1.04 [0.89-1.22],0.607368195090256,cis
THBS4,Thrombospondin-4,Chapter IX Diseases of the circulatory system,I9_AF,Inverse variance weighted,9,0.98 [0.88-1.08],0.635927731207496,cis
THBS4,Thrombospondin-4,Chapter XI Diseases of the digestive system,CHIRHEP_NAS,Inverse variance weighted,9,0.94 [0.72-1.24],0.671972336966078,cis
THBS4,Thrombospondin-4,Chapter XIV Diseases of the genitourinary system,N14_CHRONKIDNEYDIS,Inverse variance weighted,9,0.99 [0.88-1.1],0.799470006794853,cis
THBS4,Thrombospondin-4,Chapter XIV Diseases of the genitourinary system,N14_RENALTUB,Inverse variance weighted,9,1.01 [0.96-1.06],0.830834034010915,cis
THBS4,Thrombospondin-4,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROPATHIES,Inverse variance weighted,9,1 [0.97-1.03],0.97430086081677,cis
THBS4,Thrombospondin-4,Chapter X Diseases of the respiratory system,J10_ASTHMA_EXMORE,Inverse variance weighted,11,1.19 [0.96-1.46],0.106452971035547,trans
THBS4,Thrombospondin-4,Chapter XIV Diseases of the genitourinary system,N14_ACUTERENFAIL,Inverse variance weighted,11,0.84 [0.67-1.06],0.14695791095933,trans
THBS4,Thrombospondin-4,Chapter X Diseases of the respiratory system,ASTHMA_NAS,Inverse variance weighted,11,1.18 [0.94-1.48],0.156207011502189,trans
THBS4,Thrombospondin-4,Chapter IX Diseases of the circulatory system,I9_OTHOTH,Inverse variance weighted,11,1.44 [0.83-2.49],0.195411750673063,trans
THBS4,Thrombospondin-4,Chapter IX Diseases of the circulatory system,I9_AF,Inverse variance weighted,11,0.91 [0.78-1.05],0.201929092929932,trans
THBS4,Thrombospondin-4,Chapter XI Diseases of the digestive system,K11_LIVER,Inverse variance weighted,11,1.22 [0.88-1.69],0.236025437196089,trans
THBS4,Thrombospondin-4,Chapter XI Diseases of the digestive system,K11_ALCOLIV,Inverse variance weighted,11,1.26 [0.78-2.03],0.349268286700514,trans
THBS4,Thrombospondin-4,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHTROSIS_COX,Inverse variance weighted,11,0.93 [0.75-1.14],0.489621504991959,trans
THBS4,Thrombospondin-4,Chapter XI Diseases of the digestive system,K11_HEPFAIL,Inverse variance weighted,11,0.8 [0.39-1.64],0.54355354922324,trans
THBS4,Thrombospondin-4,Chapter XI Diseases of the digestive system,K11_FIBROCHIRLIV,Inverse variance weighted,11,1.1 [0.73-1.64],0.655554483735873,trans
THBS4,Thrombospondin-4,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",DM_MACULOPATHY_EXMORE,Inverse variance weighted,11,1.06 [0.79-1.42],0.686773845178743,trans
THBS4,Thrombospondin-4,Chapter IX Diseases of the circulatory system,I9_VARICVEOES,Inverse variance weighted,11,1.12 [0.65-1.93],0.687650217450417,trans
THBS4,Thrombospondin-4,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHTROSIS_COX_PRIM_ICD10,Inverse variance weighted,11,0.96 [0.78-1.18],0.706917254829066,trans
THBS4,Thrombospondin-4,Chapter XIV Diseases of the genitourinary system,N14_CHRONKIDNEYDIS,Inverse variance weighted,11,1.03 [0.86-1.25],0.717952444031704,trans
THBS4,Thrombospondin-4,Chapter XIV Diseases of the genitourinary system,N14_RENALTUB,Inverse variance weighted,11,0.98 [0.87-1.11],0.783908880969506,trans
THBS4,Thrombospondin-4,Chapter XI Diseases of the digestive system,CHIRHEP_NAS,Inverse variance weighted,11,1.06 [0.64-1.78],0.814039898132877,trans
THBS4,Thrombospondin-4,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_INCLAVO,Inverse variance weighted,11,1.01 [0.9-1.15],0.821897693419485,trans
THBS4,Thrombospondin-4,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS,Inverse variance weighted,11,1.01 [0.87-1.17],0.867521396867396,trans
THBS4,Thrombospondin-4,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_GLUCOPANCREAS,Inverse variance weighted,11,1.01 [0.72-1.42],0.950418375592383,trans
THBS4,Thrombospondin-4,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROPATHIES,Inverse variance weighted,11,1 [0.91-1.09],0.964254530115699,trans
