Protein,Protein_definition,Disease_category,Disease,method,nsnp,OR [95% CI],Pvalue,QTL_type
ALCAM,CD166 antigen,Chapter XI Diseases of the digestive system,K11_OTHINFLIV,Inverse variance weighted,6,0.48 [0.32-0.72],0.000490489944464406,cis
ALCAM,CD166 antigen,Chapter X Diseases of the respiratory system,J10_LOWERINF,Inverse variance weighted,6,1.19 [1.05-1.35],0.00817542592547976,cis
ALCAM,CD166 antigen,Chapter X Diseases of the respiratory system,J10_PULMOEDEMA,Inverse variance weighted,6,0.42 [0.19-0.94],0.0354029586432736,cis
ALCAM,CD166 antigen,Chapter XII Diseases of the skin and subcutaneous tissue,L12_CELLULITIS,Inverse variance weighted,6,0.8 [0.65-1],0.0482953050439957,cis
ALCAM,CD166 antigen,Chapter XI Diseases of the digestive system,K11_LIVER,Inverse variance weighted,6,0.83 [0.69-1],0.0506202278699242,cis
ALCAM,CD166 antigen,Chapter XI Diseases of the digestive system,K11_DISLIVOTH,Inverse variance weighted,6,0.79 [0.61-1.01],0.0628544535672602,cis
ALCAM,CD166 antigen,Chapter I Certain infectious and parasitic diseases,AB1_BACT_BIR_OTHER_INF_AGENTS,Inverse variance weighted,6,0.74 [0.52-1.04],0.0863274051792357,cis
ALCAM,CD166 antigen,Chapter IX Diseases of the circulatory system,I9_OTHPER,Inverse variance weighted,6,1.38 [0.95-2],0.0949171749193664,cis
ALCAM,CD166 antigen,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_FLUIDOVER,Inverse variance weighted,4,1.39 [0.93-2.06],0.105050861601268,cis
ALCAM,CD166 antigen,Chapter XI Diseases of the digestive system,K11_FIBROCHIRLIV,Inverse variance weighted,6,1.48 [0.92-2.4],0.108710153765525,cis
ALCAM,CD166 antigen,Chapter IX Diseases of the circulatory system,I9_VARICVEOES,Inverse variance weighted,6,1.56 [0.9-2.72],0.113913285746067,cis
ALCAM,CD166 antigen,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_PURPURA_AND3_OTHER_HAEMORRHAGIC,Inverse variance weighted,6,0.8 [0.6-1.06],0.120615945841847,cis
ALCAM,CD166 antigen,Chapter I Certain infectious and parasitic diseases,AB1_SEPSIS_VIRAL_IMPL,Inverse variance weighted,4,1.26 [0.94-1.68],0.121155624606736,cis
ALCAM,CD166 antigen,Chapter I Certain infectious and parasitic diseases,AB1_OTHER_BACTERIAL,Inverse variance weighted,6,1.09 [0.98-1.23],0.125478236706921,cis
ALCAM,CD166 antigen,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_THROMBOCYTOPENIANAS,Inverse variance weighted,6,0.73 [0.48-1.1],0.128027658885464,cis
ALCAM,CD166 antigen,Chapter XI Diseases of the digestive system,K11_GALLBILPANC,Inverse variance weighted,4,0.91 [0.8-1.03],0.130934412153134,cis
ALCAM,CD166 antigen,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_OSTEOCHONDRO,Inverse variance weighted,6,1.1 [0.97-1.26],0.143866644771176,cis
ALCAM,CD166 antigen,Chapter II Neoplasms,C3_BILIARY_GALLBLADDER_EXALLC,Inverse variance weighted,6,0.67 [0.39-1.16],0.154684414555043,cis
ALCAM,CD166 antigen,Chapter I Certain infectious and parasitic diseases,AB1_SEPSIS_CONDITION,Inverse variance weighted,4,1.08 [0.97-1.19],0.157221389049558,cis
ALCAM,CD166 antigen,Chapter IX Diseases of the circulatory system,I9_PULMOTHHD,Inverse variance weighted,4,1.35 [0.87-2.11],0.182795512131495,cis
ALCAM,CD166 antigen,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_IRON_MET,Inverse variance weighted,6,0.52 [0.19-1.39],0.192406562430341,cis
ALCAM,CD166 antigen,Chapter XI Diseases of the digestive system,K11_OTHGASTR,Inverse variance weighted,6,0.84 [0.64-1.1],0.211600803391897,cis
ALCAM,CD166 antigen,Chapter XI Diseases of the digestive system,COLITNONINFNAS,Inverse variance weighted,4,0.89 [0.75-1.07],0.21471141275837,cis
ALCAM,CD166 antigen,Chapter I Certain infectious and parasitic diseases,AB1_SEPSIS_IMPLICIT,Inverse variance weighted,4,1.08 [0.96-1.22],0.218112621280373,cis
ALCAM,CD166 antigen,Chapter XI Diseases of the digestive system,K11_INTESTOTH,Inverse variance weighted,6,0.95 [0.88-1.03],0.221819691318055,cis
ALCAM,CD166 antigen,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIANAS,Inverse variance weighted,6,0.88 [0.72-1.08],0.229828830384428,cis
ALCAM,CD166 antigen,Chapter X Diseases of the respiratory system,IPF,Inverse variance weighted,6,1.33 [0.83-2.13],0.237233268434272,cis
ALCAM,CD166 antigen,Chapter XIV Diseases of the genitourinary system,N14_RENALTUB,Inverse variance weighted,6,1.07 [0.95-1.19],0.250756951126061,cis
ALCAM,CD166 antigen,Chapter X Diseases of the respiratory system,J10_ACUTELOWERNAS,Inverse variance weighted,6,1.27 [0.84-1.94],0.257978415534271,cis
ALCAM,CD166 antigen,Chapter V Mental and behavioural disorders,KRA_PSY_ANYMENTAL,Inverse variance weighted,6,0.96 [0.9-1.03],0.266108409968849,cis
ALCAM,CD166 antigen,Chapter XI Diseases of the digestive system,CHIRHEP_NAS,Inverse variance weighted,6,1.44 [0.74-2.78],0.278832888528172,cis
