Protein,Protein_definition,Disease_category,Disease,method,nsnp,OR [95% CI],Pvalue,QTL_type
GPNMB,Transmembrane glycoprotein NMB,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_DM1NOCOMP,Inverse variance weighted,11,1.19 [1.05-1.34],0.00528249207227229,cis
GPNMB,Transmembrane glycoprotein NMB,Chapter I Certain infectious and parasitic diseases,AB1_SEPSIS_EXPLICIT,Inverse variance weighted,11,1.08 [1.02-1.15],0.0095807687874618,cis
GPNMB,Transmembrane glycoprotein NMB,Chapter XIV Diseases of the genitourinary system,N14_GLOMEINOTH,Inverse variance weighted,19,1.06 [1.01-1.12],0.0106589360268136,cis
GPNMB,Transmembrane glycoprotein NMB,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_FLUIDOVER,Inverse variance weighted,11,1.18 [1.04-1.35],0.013037648052706,cis
GPNMB,Transmembrane glycoprotein NMB,Chapter IX Diseases of the circulatory system,I9_PAD,Inverse variance weighted,11,1.17 [1.03-1.33],0.0182669783024921,cis
GPNMB,Transmembrane glycoprotein NMB,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIAINCHRONICDISEASE,Inverse variance weighted,19,1.17 [1.02-1.33],0.0206990484301161,cis
GPNMB,Transmembrane glycoprotein NMB,Chapter I Certain infectious and parasitic diseases,AB1_INFECT_PARASIT,Inverse variance weighted,11,1.03 [1-1.07],0.0398173486745323,cis
GPNMB,Transmembrane glycoprotein NMB,Chapter IX Diseases of the circulatory system,I9_AF,Inverse variance weighted,19,1.02 [1-1.05],0.0668832493359731,cis
GPNMB,Transmembrane glycoprotein NMB,Chapter I Certain infectious and parasitic diseases,AB1_SEPSIS_CONDITION,Inverse variance weighted,11,1.03 [1-1.07],0.0685362765296622,cis
GPNMB,Transmembrane glycoprotein NMB,Chapter IX Diseases of the circulatory system,I9_K_CARDIAC,Inverse variance weighted,19,1.02 [1-1.05],0.075180761567492,cis
GPNMB,Transmembrane glycoprotein NMB,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_GLUCOPANCREAS,Inverse variance weighted,19,0.95 [0.89-1.01],0.0774870855291796,cis
GPNMB,Transmembrane glycoprotein NMB,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_HYPERCHOL,Inverse variance weighted,19,1.02 [1-1.04],0.0788324533374425,cis
GPNMB,Transmembrane glycoprotein NMB,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROPATHIES,Inverse variance weighted,19,0.99 [0.98-1],0.0828589727453262,cis
GPNMB,Transmembrane glycoprotein NMB,Chapter XIV Diseases of the genitourinary system,N14_ACUTERENFAIL,Inverse variance weighted,19,1.03 [1-1.07],0.087684074928464,cis
GPNMB,Transmembrane glycoprotein NMB,Chapter II Neoplasms,C3_BREAST_EXALLC,Inverse variance weighted,19,1.02 [1-1.05],0.0937139984625137,cis
GPNMB,Transmembrane glycoprotein NMB,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_OTHERJOINT,Inverse variance weighted,19,0.99 [0.97-1],0.102136269340587,cis
GPNMB,Transmembrane glycoprotein NMB,Chapter XII Diseases of the skin and subcutaneous tissue,L12_ULCERLOWLIMB,Inverse variance weighted,19,0.96 [0.91-1.01],0.104062836515601,cis
GPNMB,Transmembrane glycoprotein NMB,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHTROSIS_COX,Inverse variance weighted,19,0.98 [0.96-1],0.104663554758367,cis
GPNMB,Transmembrane glycoprotein NMB,Chapter VI Diseases of the nervous system,G6_NERPLEX,Inverse variance weighted,19,0.99 [0.98-1],0.128887454937939,cis
GPNMB,Transmembrane glycoprotein NMB,Chapter IX Diseases of the circulatory system,I9_HYPTENSPOR,Inverse variance weighted,11,1.17 [0.96-1.43],0.129904279692576,cis
GPNMB,Transmembrane glycoprotein NMB,Chapter I Certain infectious and parasitic diseases,AB1_SEPSIS_BACT_IMPL,Inverse variance weighted,11,1.05 [0.99-1.11],0.137670632980672,cis
GPNMB,Transmembrane glycoprotein NMB,Chapter IX Diseases of the circulatory system,I9_VARICVEOES,Inverse variance weighted,19,0.94 [0.86-1.02],0.14249902958283,cis
