Protein,Protein_definition,Disease_category,Disease,method,nsnp,OR [95% CI],Pvalue,QTL_type
TNFSF14,Tumor necrosis factor ligand superfamily member 14,Chapter X Diseases of the respiratory system,J10_EMPHYSEMA,Inverse variance weighted,11,1.18 [0.98-1.43],0.0766080966100944,cis
TNFSF14,Tumor necrosis factor ligand superfamily member 14,Chapter X Diseases of the respiratory system,J10_ASTHMA_EXMORE,Inverse variance weighted,11,0.97 [0.93-1.02],0.219438432182083,cis
TNFSF14,Tumor necrosis factor ligand superfamily member 14,Chapter I Certain infectious and parasitic diseases,AB1_INFECT_PARASIT,Inverse variance weighted,8,0.98 [0.94-1.02],0.312305032418225,cis
TNFSF14,Tumor necrosis factor ligand superfamily member 14,Chapter X Diseases of the respiratory system,J10_LOWCHRON,Inverse variance weighted,11,0.98 [0.95-1.02],0.320222113244291,cis
TNFSF14,Tumor necrosis factor ligand superfamily member 14,Chapter X Diseases of the respiratory system,J10_RESPDISOTH,Inverse variance weighted,8,1.04 [0.96-1.12],0.334645485840517,cis
TNFSF14,Tumor necrosis factor ligand superfamily member 14,Chapter XIII Diseases of the musculoskeletal system and connective tissue,RHEUMA_NOS,Inverse variance weighted,11,0.94 [0.83-1.07],0.355776549378204,cis
TNFSF14,Tumor necrosis factor ligand superfamily member 14,Chapter X Diseases of the respiratory system,J10_PNEUMONAS,Inverse variance weighted,8,1.03 [0.97-1.1],0.376058727512037,cis
TNFSF14,Tumor necrosis factor ligand superfamily member 14,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_METABOLIA,Inverse variance weighted,11,0.98 [0.94-1.03],0.376317913554412,cis
TNFSF14,Tumor necrosis factor ligand superfamily member 14,Chapter X Diseases of the respiratory system,ASTHMA_NAS,Inverse variance weighted,11,0.97 [0.91-1.04],0.408613933899822,cis
TNFSF14,Tumor necrosis factor ligand superfamily member 14,Chapter IX Diseases of the circulatory system,I9_HYPTENSESS,Inverse variance weighted,11,1.01 [0.98-1.05],0.468460128571557,cis
TNFSF14,Tumor necrosis factor ligand superfamily member 14,Chapter X Diseases of the respiratory system,J10_RESPIRATORY,Inverse variance weighted,8,1.01 [0.98-1.05],0.481425195487644,cis
TNFSF14,Tumor necrosis factor ligand superfamily member 14,Chapter X Diseases of the respiratory system,J10_INFLUPNEU,Inverse variance weighted,11,0.99 [0.95-1.03],0.544102667885709,cis
TNFSF14,Tumor necrosis factor ligand superfamily member 14,Chapter IX Diseases of the circulatory system,I9_K_CARDIAC,Inverse variance weighted,11,1.02 [0.96-1.09],0.578145693998927,cis
TNFSF14,Tumor necrosis factor ligand superfamily member 14,Chapter XIII Diseases of the musculoskeletal system and connective tissue,RHEUMA_OTHER_WIDE,Inverse variance weighted,11,0.97 [0.88-1.08],0.591295148593504,cis
TNFSF14,Tumor necrosis factor ligand superfamily member 14,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_RHEUMA,Inverse variance weighted,11,0.97 [0.87-1.08],0.592226669278261,cis
TNFSF14,Tumor necrosis factor ligand superfamily member 14,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_LIPOPROT,Inverse variance weighted,11,0.99 [0.94-1.03],0.592864081871787,cis
TNFSF14,Tumor necrosis factor ligand superfamily member 14,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_MINERAL_MET,Inverse variance weighted,11,1.05 [0.87-1.27],0.614455421619755,cis
TNFSF14,Tumor necrosis factor ligand superfamily member 14,Chapter I Certain infectious and parasitic diseases,AB1_SEPSIS_IMPLICIT,Inverse variance weighted,8,1.01 [0.96-1.07],0.640366380229535,cis
TNFSF14,Tumor necrosis factor ligand superfamily member 14,Chapter IX Diseases of the circulatory system,I9_HYPTENS,Inverse variance weighted,11,1.01 [0.97-1.04],0.691555763936015,cis
TNFSF14,Tumor necrosis factor ligand superfamily member 14,Chapter I Certain infectious and parasitic diseases,AB1_SEPSIS_BACT_IMPL,Inverse variance weighted,8,1.01 [0.94-1.1],0.714412458623647,cis
