Protein,Protein_definition,Disease_category,Disease,method,nsnp,OR [95% CI],Pvalue,QTL_type
ZBP1,Z-DNA-binding protein 1,Chapter X Diseases of the respiratory system,J10_INTERSTITIUM,Inverse variance weighted,4,1.07 [0.92-1.25],0.350036726150037,cis
ZBP1,Z-DNA-binding protein 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SLE,Inverse variance weighted,4,1.34 [0.69-2.58],0.38648132169411,cis
ZBP1,Z-DNA-binding protein 1,Chapter II Neoplasms,C3_CLL_EXALLC,Inverse variance weighted,6,1.19 [0.77-1.84],0.429180383392015,cis
ZBP1,Z-DNA-binding protein 1,Chapter II Neoplasms,C3_NONHODGKIN_EXALLC,Inverse variance weighted,6,0.9 [0.67-1.2],0.461088255320626,cis
ZBP1,Z-DNA-binding protein 1,Chapter II Neoplasms,CD2_LYMPHOID_LEUKAEMIA_EXALLC,Inverse variance weighted,6,1.14 [0.8-1.63],0.461270544494651,cis
ZBP1,Z-DNA-binding protein 1,Chapter XI Diseases of the digestive system,K11_MALABSORB,Inverse variance weighted,6,0.91 [0.71-1.18],0.48182052744471,cis
ZBP1,Z-DNA-binding protein 1,Chapter X Diseases of the respiratory system,ILD,Inverse variance weighted,6,0.95 [0.83-1.1],0.510473933996083,cis
ZBP1,Z-DNA-binding protein 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SJOGREN,Inverse variance weighted,6,1.06 [0.88-1.27],0.546865924757166,cis
ZBP1,Z-DNA-binding protein 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_OTHCONN,Inverse variance weighted,4,1.05 [0.87-1.27],0.591740577539644,cis
ZBP1,Z-DNA-binding protein 1,Chapter IX Diseases of the circulatory system,I9_HYPTENS,Inverse variance weighted,6,1.02 [0.96-1.08],0.604431538672932,cis
ZBP1,Z-DNA-binding protein 1,Chapter XIV Diseases of the genitourinary system,N14_ACUTERENFAIL,Inverse variance weighted,6,0.98 [0.87-1.1],0.684109243396354,cis
ZBP1,Z-DNA-binding protein 1,Chapter XI Diseases of the digestive system,K11_COELIAC,Inverse variance weighted,6,1.02 [0.79-1.32],0.882285380991696,cis
ZBP1,Z-DNA-binding protein 1,Chapter IX Diseases of the circulatory system,I9_HYPTENSESS,Inverse variance weighted,6,1 [0.94-1.07],0.890390726154093,cis
ZBP1,Z-DNA-binding protein 1,Chapter II Neoplasms,C3_CLL_EXALLC,Inverse variance weighted,6,1.19 [0.77-1.84],0.429180383392015,trans
ZBP1,Z-DNA-binding protein 1,Chapter II Neoplasms,C3_NONHODGKIN_EXALLC,Inverse variance weighted,6,0.9 [0.67-1.2],0.461088255320626,trans
ZBP1,Z-DNA-binding protein 1,Chapter II Neoplasms,CD2_LYMPHOID_LEUKAEMIA_EXALLC,Inverse variance weighted,6,1.14 [0.8-1.63],0.461270544494651,trans
ZBP1,Z-DNA-binding protein 1,Chapter XI Diseases of the digestive system,K11_MALABSORB,Inverse variance weighted,6,0.91 [0.71-1.18],0.48182052744471,trans
ZBP1,Z-DNA-binding protein 1,Chapter X Diseases of the respiratory system,ILD,Inverse variance weighted,6,0.95 [0.83-1.1],0.510473933996083,trans
ZBP1,Z-DNA-binding protein 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SJOGREN,Inverse variance weighted,6,1.06 [0.88-1.27],0.546865924757166,trans
ZBP1,Z-DNA-binding protein 1,Chapter IX Diseases of the circulatory system,I9_HYPTENS,Inverse variance weighted,6,1.02 [0.96-1.08],0.604431538672932,trans
ZBP1,Z-DNA-binding protein 1,Chapter XIV Diseases of the genitourinary system,N14_ACUTERENFAIL,Inverse variance weighted,6,0.98 [0.87-1.1],0.684109243396354,trans
ZBP1,Z-DNA-binding protein 1,Chapter XI Diseases of the digestive system,K11_COELIAC,Inverse variance weighted,6,1.02 [0.79-1.32],0.882285380991696,trans
ZBP1,Z-DNA-binding protein 1,Chapter IX Diseases of the circulatory system,I9_HYPTENSESS,Inverse variance weighted,6,1 [0.94-1.07],0.890390726154093,trans
