Protein,Protein_definition,Disease_category,Disease,method,nsnp,OR [95% CI],Pvalue,QTL_type
WFDC2,WAP four-disulfide core domain protein 2,Chapter IX Diseases of the circulatory system,I9_OTHPER,Inverse variance weighted,2,0.45 [0.27-0.77],0.00321271805103068,cis
WFDC2,WAP four-disulfide core domain protein 2,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_OTHERAPLASTICANAEMIA,Inverse variance weighted,2,0.17 [0.04-0.72],0.016695972587642,cis
WFDC2,WAP four-disulfide core domain protein 2,Chapter XI Diseases of the digestive system,K11_GIBLEEDING,Wald ratio,1,0.69 [0.5-0.95],0.0220428913791104,cis
WFDC2,WAP four-disulfide core domain protein 2,Chapter X Diseases of the respiratory system,J10_INTERSTITIUM,Wald ratio,1,2.11 [1.1-4.06],0.0254009627394647,cis
WFDC2,WAP four-disulfide core domain protein 2,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_CA_MET,Wald ratio,1,0.48 [0.24-0.94],0.0327929942351049,cis
WFDC2,WAP four-disulfide core domain protein 2,Chapter I Certain infectious and parasitic diseases,AB1_INFECT_PARASIT,Wald ratio,1,1.22 [1.01-1.48],0.0421322694035554,cis
WFDC2,WAP four-disulfide core domain protein 2,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SPONDYLOPATHY,Inverse variance weighted,2,1.15 [1-1.32],0.0491955652992615,cis
WFDC2,WAP four-disulfide core domain protein 2,Chapter X Diseases of the respiratory system,J10_PNEUMONISOLLIQ,Inverse variance weighted,2,1.66 [0.99-2.8],0.054494892759183,cis
WFDC2,WAP four-disulfide core domain protein 2,Chapter I Certain infectious and parasitic diseases,AB1_VIRAL_OTHER_INTEST_INFECTIONS,Inverse variance weighted,2,0.75 [0.56-1.01],0.0554018622944897,cis
WFDC2,WAP four-disulfide core domain protein 2,Chapter XI Diseases of the digestive system,K11_CHOLELITH,Inverse variance weighted,2,0.87 [0.76-1],0.0569055225765608,cis
WFDC2,WAP four-disulfide core domain protein 2,Chapter X Diseases of the respiratory system,J10_INFLUENZA,Inverse variance weighted,2,1.3 [0.99-1.71],0.0572220306985644,cis
