Protein,Protein_definition,Disease_category,Disease,method,nsnp,OR [95% CI],Pvalue,QTL_type
BRK1,Protein BRICK1,Chapter XI Diseases of the digestive system,K11_OTHENTERCOL,Inverse variance weighted,10,0.82 [0.7-0.95],0.00957989547956282,trans
BRK1,Protein BRICK1,Chapter XIV Diseases of the genitourinary system,N14_RENALTUB,Inverse variance weighted,10,0.88 [0.79-0.97],0.011895268264568,trans
BRK1,Protein BRICK1,Chapter XI Diseases of the digestive system,K11_ENERCOLNONINF,Inverse variance weighted,10,0.89 [0.81-0.98],0.0166510215713612,trans
BRK1,Protein BRICK1,Chapter V Mental and behavioural disorders,F5_DEPRESSIO,Inverse variance weighted,10,1.08 [1.01-1.15],0.0264721432013904,trans
BRK1,Protein BRICK1,Chapter IX Diseases of the circulatory system,I9_HYPTENSESS,Inverse variance weighted,10,0.94 [0.89-0.99],0.0280344989525281,trans
BRK1,Protein BRICK1,Chapter X Diseases of the respiratory system,J10_LOWERINF,Inverse variance weighted,10,0.88 [0.78-0.99],0.0348389678627751,trans
BRK1,Protein BRICK1,Chapter V Mental and behavioural disorders,F5_DEPRESSION_DYSTHYMIA,Inverse variance weighted,10,1.1 [1.01-1.21],0.0374273890339982,trans
BRK1,Protein BRICK1,Chapter V Mental and behavioural disorders,KRA_PSY_ANYMENTAL,Inverse variance weighted,10,1.31 [1.01-1.71],0.0434970021062219,trans
BRK1,Protein BRICK1,Chapter XIV Diseases of the genitourinary system,N14_URINOTH,Inverse variance weighted,10,0.94 [0.89-1],0.0447584444722694,trans
BRK1,Protein BRICK1,Chapter X Diseases of the respiratory system,J10_ASTHMA_EXMORE,Inverse variance weighted,10,0.89 [0.79-1],0.0570629179264059,trans
BRK1,Protein BRICK1,Chapter VI Diseases of the nervous system,G6_ALZHEIMER,Inverse variance weighted,10,6.35 [0.88-45.86],0.0667353427929596,trans
BRK1,Protein BRICK1,Chapter X Diseases of the respiratory system,J10_LOWCHRON,Inverse variance weighted,10,0.93 [0.85-1.01],0.078018570642623,trans
BRK1,Protein BRICK1,Chapter VI Diseases of the nervous system,NEURODEGOTH,Inverse variance weighted,10,3.05 [0.86-10.77],0.0837048829388886,trans
BRK1,Protein BRICK1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_OSTEOCHONDRO,Inverse variance weighted,10,0.9 [0.79-1.01],0.0845213835270613,trans
BRK1,Protein BRICK1,Chapter X Diseases of the respiratory system,J10_PLEURA,Inverse variance weighted,10,0.9 [0.81-1.01],0.0859041945973286,trans
BRK1,Protein BRICK1,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_MINERAL_MET,Inverse variance weighted,10,0.76 [0.56-1.05],0.093520660121661,trans
BRK1,Protein BRICK1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,JOINTPAIN,Inverse variance weighted,10,0.91 [0.81-1.02],0.100069906995529,trans
BRK1,Protein BRICK1,Chapter XIV Diseases of the genitourinary system,N14_CHRONKIDNEYDIS,Inverse variance weighted,10,0.85 [0.69-1.03],0.100559202099518,trans
BRK1,Protein BRICK1,Chapter IX Diseases of the circulatory system,I9_AF,Inverse variance weighted,10,0.93 [0.86-1.02],0.111238670442885,trans
BRK1,Protein BRICK1,Chapter I Certain infectious and parasitic diseases,AB1_OTHER_BACTERIAL,Inverse variance weighted,10,0.9 [0.79-1.03],0.11345842422544,trans
BRK1,Protein BRICK1,Chapter X Diseases of the respiratory system,ASTHMA_NAS,Inverse variance weighted,10,0.88 [0.75-1.03],0.113861927161871,trans
BRK1,Protein BRICK1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_MENISCUSDERANGEMENTS,Inverse variance weighted,10,0.91 [0.82-1.02],0.114381495813496,trans
BRK1,Protein BRICK1,Chapter IX Diseases of the circulatory system,I9_SECONDRIGHT,Inverse variance weighted,10,0.74 [0.51-1.08],0.116484610208844,trans
BRK1,Protein BRICK1,Chapter XIV Diseases of the genitourinary system,N14_URETHRAOTH,Inverse variance weighted,10,0.95 [0.88-1.02],0.135134042950101,trans
BRK1,Protein BRICK1,Chapter IX Diseases of the circulatory system,I9_HEARTFAIL,Inverse variance weighted,10,0.91 [0.8-1.03],0.135990563263782,trans
BRK1,Protein BRICK1,Chapter IX Diseases of the circulatory system,I9_HYPTENS,Inverse variance weighted,10,0.96 [0.91-1.02],0.169006073941383,trans
BRK1,Protein BRICK1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SOFTTISSUEOTH,Inverse variance weighted,10,0.93 [0.84-1.03],0.184249184663853,trans
BRK1,Protein BRICK1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHTROSIS_COX,Inverse variance weighted,10,0.91 [0.8-1.05],0.190746190666649,trans
BRK1,Protein BRICK1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_INCLAVO,Inverse variance weighted,10,0.94 [0.86-1.04],0.21290621147186,trans
BRK1,Protein BRICK1,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_FLUIDELECTRO,Inverse variance weighted,10,1.08 [0.96-1.23],0.214757105137711,trans
BRK1,Protein BRICK1,Chapter X Diseases of the respiratory system,J10_INFLUPNEU,Inverse variance weighted,10,0.96 [0.9-1.03],0.222182231486496,trans
BRK1,Protein BRICK1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_KNEEDERANGEMENTS,Inverse variance weighted,10,0.94 [0.85-1.04],0.223879977667582,trans
BRK1,Protein BRICK1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROPATHIES,Inverse variance weighted,10,0.94 [0.86-1.04],0.231276753259153,trans
BRK1,Protein BRICK1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_OTHERJOINT,Inverse variance weighted,10,0.94 [0.84-1.05],0.256572092910307,trans
BRK1,Protein BRICK1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_POLY,Inverse variance weighted,10,0.91 [0.78-1.07],0.260292360250886,trans
BRK1,Protein BRICK1,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_METABOLIA,Inverse variance weighted,10,1.13 [0.91-1.39],0.262238190427389,trans
BRK1,Protein BRICK1,Chapter IX Diseases of the circulatory system,I9_HYPTENSPUL,Inverse variance weighted,10,1.56 [0.71-3.43],0.264318438010982,trans
BRK1,Protein BRICK1,Chapter IX Diseases of the circulatory system,I9_HYPOTE,Inverse variance weighted,10,1.14 [0.91-1.43],0.264446345867335,trans
BRK1,Protein BRICK1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SOFTTISSUE,Inverse variance weighted,10,0.97 [0.92-1.02],0.283534094511676,trans
BRK1,Protein BRICK1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_POLYARTHROPATHIES,Inverse variance weighted,10,0.94 [0.84-1.06],0.298345514471521,trans
BRK1,Protein BRICK1,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",DM_MACULOPATHY_EXMORE,Inverse variance weighted,10,0.86 [0.64-1.15],0.305234284679372,trans
BRK1,Protein BRICK1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS,Inverse variance weighted,10,0.95 [0.85-1.06],0.320611557231952,trans
BRK1,Protein BRICK1,Chapter IX Diseases of the circulatory system,I9_K_CARDIAC,Inverse variance weighted,10,1.1 [0.91-1.33],0.324478274555083,trans
BRK1,Protein BRICK1,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_LIPOPROT,Inverse variance weighted,10,1.17 [0.85-1.6],0.32867800860823,trans
BRK1,Protein BRICK1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHTROSIS_COX_PRIM_ICD10,Inverse variance weighted,10,0.94 [0.83-1.07],0.35377506963545,trans
BRK1,Protein BRICK1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_RHEUMA,Inverse variance weighted,10,0.94 [0.83-1.07],0.373426251220684,trans
BRK1,Protein BRICK1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_DORSOPATHY,Inverse variance weighted,10,0.96 [0.89-1.05],0.383712723494044,trans
BRK1,Protein BRICK1,Chapter XIV Diseases of the genitourinary system,N14_RENFAILNAS,Inverse variance weighted,10,0.9 [0.71-1.15],0.39719201369458,trans
BRK1,Protein BRICK1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_KNEE,Inverse variance weighted,10,0.93 [0.8-1.09],0.40324517412298,trans
BRK1,Protein BRICK1,Chapter X Diseases of the respiratory system,J10_ACUTELOWERNAS,Inverse variance weighted,10,0.93 [0.78-1.11],0.41410707471149,trans
BRK1,Protein BRICK1,Chapter XII Diseases of the skin and subcutaneous tissue,L12_DECUBITANSULCERANDPRESSURE,Inverse variance weighted,10,1.13 [0.83-1.55],0.431907868939664,trans
BRK1,Protein BRICK1,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_ACIDOSIS,Inverse variance weighted,10,0.8 [0.45-1.42],0.437955400947428,trans
BRK1,Protein BRICK1,Chapter I Certain infectious and parasitic diseases,AB1_STREPTSTAPHYCOCC_INOTHER,Inverse variance weighted,10,0.69 [0.26-1.84],0.462578736330668,trans
BRK1,Protein BRICK1,Chapter XIV Diseases of the genitourinary system,N14_ACUTERENFAIL,Inverse variance weighted,10,0.93 [0.75-1.14],0.472164221426366,trans
BRK1,Protein BRICK1,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_HYPERKALAEMIA,Inverse variance weighted,10,0.86 [0.57-1.3],0.474278884494013,trans
BRK1,Protein BRICK1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_OSTEOPOROSIS,Inverse variance weighted,10,1.07 [0.87-1.33],0.510503211130089,trans
BRK1,Protein BRICK1,Chapter VI Diseases of the nervous system,FALLS,Inverse variance weighted,10,0.98 [0.94-1.03],0.517784991706675,trans
BRK1,Protein BRICK1,Chapter I Certain infectious and parasitic diseases,AB1_BACT_BIR_OTHER_INF_AGENTS,Inverse variance weighted,10,0.93 [0.73-1.17],0.525648305307514,trans
BRK1,Protein BRICK1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_GOUT,Inverse variance weighted,10,0.94 [0.75-1.17],0.552365738247882,trans
BRK1,Protein BRICK1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,RHEUMA_OTHER_WIDE,Inverse variance weighted,10,0.96 [0.82-1.12],0.618199458758189,trans
BRK1,Protein BRICK1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_DORSOPATHYOTH,Inverse variance weighted,10,0.98 [0.88-1.08],0.618476489266025,trans
BRK1,Protein BRICK1,Chapter X Diseases of the respiratory system,IPF,Inverse variance weighted,10,0.91 [0.62-1.35],0.635471651665022,trans
BRK1,Protein BRICK1,Chapter XIV Diseases of the genitourinary system,N14_CHRONEPHROPATH,Inverse variance weighted,10,1.09 [0.76-1.56],0.655253752515473,trans
BRK1,Protein BRICK1,Chapter IX Diseases of the circulatory system,I9_OTHPER,Inverse variance weighted,10,0.95 [0.73-1.22],0.664533329809775,trans
BRK1,Protein BRICK1,Chapter XIV Diseases of the genitourinary system,N14_DIALYSIS,Inverse variance weighted,10,1.08 [0.74-1.57],0.704317824729623,trans
BRK1,Protein BRICK1,Chapter X Diseases of the respiratory system,J10_EMPHYSEMA,Inverse variance weighted,10,1.05 [0.79-1.39],0.732842304031761,trans
BRK1,Protein BRICK1,Chapter I Certain infectious and parasitic diseases,AB1_OTHER_BACT_INOTHER,Inverse variance weighted,10,0.88 [0.42-1.86],0.744726500814373,trans
BRK1,Protein BRICK1,Chapter X Diseases of the respiratory system,ILD,Inverse variance weighted,10,0.95 [0.71-1.28],0.753661032813032,trans
BRK1,Protein BRICK1,Chapter X Diseases of the respiratory system,J10_BRONCHIECTASIS,Inverse variance weighted,10,0.96 [0.74-1.25],0.767262740686147,trans
BRK1,Protein BRICK1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIAINCHRONICDISEASE,Inverse variance weighted,10,1.06 [0.65-1.75],0.805863150333275,trans
BRK1,Protein BRICK1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,RHEUMA_NOS,Inverse variance weighted,10,0.98 [0.81-1.19],0.847414029923657,trans
BRK1,Protein BRICK1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_OTH,Inverse variance weighted,10,1.01 [0.92-1.11],0.8587375253015,trans
BRK1,Protein BRICK1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIANAS,Inverse variance weighted,10,1.01 [0.9-1.13],0.865397421656963,trans
BRK1,Protein BRICK1,Chapter VI Diseases of the nervous system,G6_NERPLEX,Inverse variance weighted,10,1.01 [0.94-1.07],0.866332001829763,trans
BRK1,Protein BRICK1,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_VOLUME,Inverse variance weighted,10,1.03 [0.71-1.49],0.870128689235102,trans
BRK1,Protein BRICK1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIA_IRONDEF_NAS,Inverse variance weighted,10,0.99 [0.83-1.18],0.889661453804843,trans
BRK1,Protein BRICK1,Chapter IX Diseases of the circulatory system,I9_HYPTENSRD,Inverse variance weighted,10,0.98 [0.62-1.56],0.940077451359459,trans
