Protein,Protein_definition,Disease_category,Disease,method,nsnp,OR [95% CI],Pvalue,QTL_type
FASLG,Tumor necrosis factor ligand superfamily member 6,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_HYPERCHOL,Wald ratio,1,1.35 [1.03-1.78],0.0326728653371885,cis
FASLG,Tumor necrosis factor ligand superfamily member 6,Chapter X Diseases of the respiratory system,COPD_EARLY,Wald ratio,1,0.58 [0.35-0.96],0.0339194211945141,cis
FASLG,Tumor necrosis factor ligand superfamily member 6,Chapter X Diseases of the respiratory system,J10_EMPHYSEMA,Wald ratio,1,2.17 [0.83-5.67],0.113395877653517,cis
FASLG,Tumor necrosis factor ligand superfamily member 6,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_HYPOOSMNAT,Wald ratio,1,1.52 [0.84-2.73],0.162538140753499,cis
FASLG,Tumor necrosis factor ligand superfamily member 6,Chapter X Diseases of the respiratory system,J10_INFLUPNEU,Wald ratio,1,1.12 [0.93-1.35],0.213997465142632,cis
FASLG,Tumor necrosis factor ligand superfamily member 6,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHRITISNAS,Wald ratio,1,0.83 [0.62-1.12],0.222793114023012,cis
FASLG,Tumor necrosis factor ligand superfamily member 6,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_FLUIDELECTRO,Wald ratio,1,1.29 [0.84-1.98],0.249451994019971,cis
FASLG,Tumor necrosis factor ligand superfamily member 6,Chapter VI Diseases of the nervous system,G6_NEURO,Wald ratio,1,1.12 [0.92-1.35],0.257594364315255,cis
FASLG,Tumor necrosis factor ligand superfamily member 6,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_LIPOPROT,Wald ratio,1,1.11 [0.88-1.4],0.3773978619976,cis
FASLG,Tumor necrosis factor ligand superfamily member 6,Chapter V Mental and behavioural disorders,SMOKING_DEPEND,Wald ratio,1,1.48 [0.61-3.6],0.383907483588838,cis
FASLG,Tumor necrosis factor ligand superfamily member 6,Chapter XI Diseases of the digestive system,K11_GIDISEASES,Wald ratio,1,1.05 [0.91-1.22],0.472366683506451,cis
FASLG,Tumor necrosis factor ligand superfamily member 6,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_METABOLIA,Wald ratio,1,1.07 [0.87-1.31],0.517281951778114,cis
FASLG,Tumor necrosis factor ligand superfamily member 6,Chapter V Mental and behavioural disorders,KRA_PSY_ANYMENTAL,Wald ratio,1,0.95 [0.81-1.11],0.536925579468409,cis
FASLG,Tumor necrosis factor ligand superfamily member 6,Chapter IX Diseases of the circulatory system,I9_K_CARDIAC,Wald ratio,1,0.91 [0.65-1.26],0.561536543420938,cis
FASLG,Tumor necrosis factor ligand superfamily member 6,Chapter X Diseases of the respiratory system,J10_PNEUMONAS,Wald ratio,1,1.09 [0.81-1.48],0.568527791245375,cis
FASLG,Tumor necrosis factor ligand superfamily member 6,Chapter V Mental and behavioural disorders,KRA_PSY_SUBSTANCE_EXMORE,Wald ratio,1,0.92 [0.67-1.24],0.573529996725215,cis
FASLG,Tumor necrosis factor ligand superfamily member 6,Chapter X Diseases of the respiratory system,J10_LOWCHRON,Wald ratio,1,0.95 [0.79-1.14],0.579857983809281,cis
FASLG,Tumor necrosis factor ligand superfamily member 6,Chapter X Diseases of the respiratory system,COPD_HOSPITAL_MAIN,Wald ratio,1,1.1 [0.78-1.55],0.589625177100623,cis
FASLG,Tumor necrosis factor ligand superfamily member 6,Chapter X Diseases of the respiratory system,IPF,Wald ratio,1,0.79 [0.31-2.01],0.62221618084544,cis
FASLG,Tumor necrosis factor ligand superfamily member 6,Chapter X Diseases of the respiratory system,ASTHMA_NAS,Wald ratio,1,1.07 [0.8-1.45],0.642415261707286,cis
FASLG,Tumor necrosis factor ligand superfamily member 6,Chapter I Certain infectious and parasitic diseases,AB1_SEPSIS_IMPLICIT,Wald ratio,1,1.06 [0.81-1.38],0.675320871188663,cis
FASLG,Tumor necrosis factor ligand superfamily member 6,Chapter X Diseases of the respiratory system,ILD,Wald ratio,1,0.88 [0.46-1.69],0.710140002352122,cis
FASLG,Tumor necrosis factor ligand superfamily member 6,Chapter IX Diseases of the circulatory system,I9_CORATHER,Wald ratio,1,0.96 [0.76-1.21],0.717733350233815,cis
FASLG,Tumor necrosis factor ligand superfamily member 6,Chapter XI Diseases of the digestive system,K11_INTESTOTH,Wald ratio,1,0.97 [0.81-1.15],0.719697401277217,cis
FASLG,Tumor necrosis factor ligand superfamily member 6,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_DM2NOCOMP,Wald ratio,1,0.96 [0.74-1.26],0.77449209335861,cis
FASLG,Tumor necrosis factor ligand superfamily member 6,Chapter IX Diseases of the circulatory system,I9_HYPTENSESS,Wald ratio,1,1.02 [0.85-1.22],0.812965255737041,cis
FASLG,Tumor necrosis factor ligand superfamily member 6,Chapter X Diseases of the respiratory system,J10_ASTHMA_EXMORE,Wald ratio,1,0.98 [0.78-1.22],0.829258561131616,cis
FASLG,Tumor necrosis factor ligand superfamily member 6,Chapter IX Diseases of the circulatory system,I9_HYPTENS,Wald ratio,1,1.02 [0.86-1.2],0.831952952201417,cis
FASLG,Tumor necrosis factor ligand superfamily member 6,Chapter I Certain infectious and parasitic diseases,AB1_INFECT_PARASIT,Wald ratio,1,0.98 [0.8-1.2],0.853215838895457,cis
FASLG,Tumor necrosis factor ligand superfamily member 6,Chapter XI Diseases of the digestive system,K11_DIVERTIC,Wald ratio,1,1.02 [0.79-1.32],0.865142854217412,cis
FASLG,Tumor necrosis factor ligand superfamily member 6,Chapter X Diseases of the respiratory system,J10_RESPIRATORY,Wald ratio,1,1.01 [0.86-1.19],0.915031717160786,cis
FASLG,Tumor necrosis factor ligand superfamily member 6,Chapter IX Diseases of the circulatory system,I9_IHD,Wald ratio,1,0.99 [0.81-1.22],0.930589134711642,cis
FASLG,Tumor necrosis factor ligand superfamily member 6,Chapter II Neoplasms,LUNG_CANCER_MESOT,Wald ratio,1,0.98 [0.51-1.85],0.940069807698263,cis
FASLG,Tumor necrosis factor ligand superfamily member 6,Chapter X Diseases of the respiratory system,J10_INTERSTITIUM,Wald ratio,1,0.98 [0.49-1.94],0.942892921897375,cis
FASLG,Tumor necrosis factor ligand superfamily member 6,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_VOLUME,Wald ratio,1,1.02 [0.46-2.29],0.960397841934064,cis
FASLG,Tumor necrosis factor ligand superfamily member 6,Chapter X Diseases of the respiratory system,ASTHMA_NAS,Inverse variance weighted,53,1.07 [1-1.15],0.040271026388177,trans
FASLG,Tumor necrosis factor ligand superfamily member 6,Chapter X Diseases of the respiratory system,J10_INFLUPNEU,Inverse variance weighted,53,1.03 [1-1.07],0.0803403120295054,trans
FASLG,Tumor necrosis factor ligand superfamily member 6,Chapter X Diseases of the respiratory system,J10_ASTHMA_EXMORE,Inverse variance weighted,53,1.07 [0.99-1.15],0.103987366417207,trans
FASLG,Tumor necrosis factor ligand superfamily member 6,Chapter X Diseases of the respiratory system,J10_EMPHYSEMA,Inverse variance weighted,53,1.16 [0.96-1.4],0.112803001820127,trans
FASLG,Tumor necrosis factor ligand superfamily member 6,Chapter XI Diseases of the digestive system,K11_DIVERTIC,Inverse variance weighted,53,1.04 [0.98-1.1],0.229736154988609,trans
FASLG,Tumor necrosis factor ligand superfamily member 6,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_LIPOPROT,Inverse variance weighted,53,1.03 [0.98-1.08],0.244718857437039,trans
FASLG,Tumor necrosis factor ligand superfamily member 6,Chapter X Diseases of the respiratory system,J10_LOWCHRON,Inverse variance weighted,53,1.04 [0.97-1.11],0.265436935875248,trans
FASLG,Tumor necrosis factor ligand superfamily member 6,Chapter XI Diseases of the digestive system,K11_INTESTOTH,Inverse variance weighted,53,1.02 [0.99-1.05],0.269935851265697,trans
FASLG,Tumor necrosis factor ligand superfamily member 6,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_HYPOOSMNAT,Inverse variance weighted,53,1.06 [0.95-1.18],0.276968955351964,trans
FASLG,Tumor necrosis factor ligand superfamily member 6,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_HYPERCHOL,Inverse variance weighted,53,1.03 [0.97-1.09],0.31134771394229,trans
FASLG,Tumor necrosis factor ligand superfamily member 6,Chapter V Mental and behavioural disorders,KRA_PSY_ANYMENTAL,Inverse variance weighted,53,0.98 [0.95-1.02],0.39095415027025,trans
FASLG,Tumor necrosis factor ligand superfamily member 6,Chapter X Diseases of the respiratory system,IPF,Inverse variance weighted,53,1.09 [0.87-1.37],0.43604965811212,trans
FASLG,Tumor necrosis factor ligand superfamily member 6,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_VOLUME,Inverse variance weighted,53,1.05 [0.91-1.22],0.476897004554457,trans
FASLG,Tumor necrosis factor ligand superfamily member 6,Chapter X Diseases of the respiratory system,ILD,Inverse variance weighted,53,1.06 [0.9-1.24],0.491072125531724,trans
FASLG,Tumor necrosis factor ligand superfamily member 6,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_METABOLIA,Inverse variance weighted,53,1.01 [0.98-1.05],0.502498402408346,trans
FASLG,Tumor necrosis factor ligand superfamily member 6,Chapter IX Diseases of the circulatory system,I9_HYPTENSESS,Inverse variance weighted,53,1.01 [0.97-1.07],0.56695264008154,trans
FASLG,Tumor necrosis factor ligand superfamily member 6,Chapter IX Diseases of the circulatory system,I9_K_CARDIAC,Inverse variance weighted,53,0.98 [0.91-1.05],0.580194434514813,trans
FASLG,Tumor necrosis factor ligand superfamily member 6,Chapter IX Diseases of the circulatory system,I9_HYPTENS,Inverse variance weighted,53,1.01 [0.96-1.06],0.705331248364478,trans
FASLG,Tumor necrosis factor ligand superfamily member 6,Chapter X Diseases of the respiratory system,COPD_EARLY,Inverse variance weighted,53,1.02 [0.93-1.11],0.709003858504908,trans
FASLG,Tumor necrosis factor ligand superfamily member 6,Chapter V Mental and behavioural disorders,KRA_PSY_SUBSTANCE_EXMORE,Inverse variance weighted,53,0.99 [0.92-1.06],0.713726489010302,trans
FASLG,Tumor necrosis factor ligand superfamily member 6,Chapter IX Diseases of the circulatory system,I9_CORATHER,Inverse variance weighted,53,1.01 [0.95-1.08],0.775367101485735,trans
FASLG,Tumor necrosis factor ligand superfamily member 6,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_FLUIDELECTRO,Inverse variance weighted,53,1.01 [0.94-1.09],0.786464055483138,trans
FASLG,Tumor necrosis factor ligand superfamily member 6,Chapter V Mental and behavioural disorders,SMOKING_DEPEND,Inverse variance weighted,53,0.99 [0.82-1.2],0.936881668703789,trans
FASLG,Tumor necrosis factor ligand superfamily member 6,Chapter IX Diseases of the circulatory system,I9_IHD,Inverse variance weighted,53,1 [0.94-1.06],0.96857848423083,trans
