Protein,Protein_definition,Disease_category,Disease,method,nsnp,OR [95% CI],Pvalue,QTL_type
CPA2,Carboxypeptidase A2,Chapter XIV Diseases of the genitourinary system,N14_DIALYSIS,Inverse variance weighted,17,0.83 [0.67-1.03],0.0954510230254981,cis
CPA2,Carboxypeptidase A2,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_DM2NOCOMP,Inverse variance weighted,11,0.97 [0.92-1.01],0.120830719192142,cis
CPA2,Carboxypeptidase A2,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_DM1NOCOMP,Inverse variance weighted,11,0.91 [0.8-1.04],0.165725486666155,cis
CPA2,Carboxypeptidase A2,Chapter IX Diseases of the circulatory system,I9_HYPTENSRD,Inverse variance weighted,17,0.85 [0.67-1.08],0.187756044587201,cis
CPA2,Carboxypeptidase A2,Chapter XIV Diseases of the genitourinary system,N14_GLOMEINOTH,Inverse variance weighted,17,0.92 [0.82-1.04],0.203305392472691,cis
CPA2,Carboxypeptidase A2,Chapter XI Diseases of the digestive system,K11_OTHDIG,Inverse variance weighted,17,0.97 [0.91-1.03],0.265651757265556,cis
CPA2,Carboxypeptidase A2,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_DM2PERIPH,Inverse variance weighted,17,0.92 [0.79-1.07],0.270341885644442,cis
CPA2,Carboxypeptidase A2,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_DM2OPTH,Inverse variance weighted,17,0.95 [0.85-1.06],0.395408941371017,cis
CPA2,Carboxypeptidase A2,Chapter XI Diseases of the digestive system,K11_COELIAC,Inverse variance weighted,17,1.04 [0.92-1.16],0.544919239030383,cis
CPA2,Carboxypeptidase A2,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",DM_MACULOPATHY_EXMORE,Inverse variance weighted,17,0.97 [0.86-1.09],0.572606942458716,cis
CPA2,Carboxypeptidase A2,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",H7_CHOROIDRETINA,Inverse variance weighted,17,1.01 [0.97-1.05],0.696104869979262,cis
CPA2,Carboxypeptidase A2,Chapter XI Diseases of the digestive system,K11_MALABSORB,Inverse variance weighted,17,0.96 [0.79-1.18],0.714019496655239,cis
CPA2,Carboxypeptidase A2,Chapter XIV Diseases of the genitourinary system,N14_RENALTUB,Inverse variance weighted,17,0.99 [0.96-1.03],0.750866146650285,cis
CPA2,Carboxypeptidase A2,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_HYPERKALAEMIA,Inverse variance weighted,17,1.03 [0.81-1.31],0.786729109992311,cis
CPA2,Carboxypeptidase A2,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_GLUCOPANCREAS,Inverse variance weighted,17,0.98 [0.86-1.13],0.80449419121102,cis
CPA2,Carboxypeptidase A2,Chapter XIV Diseases of the genitourinary system,N14_CHRONKIDNEYDIS,Inverse variance weighted,17,1.01 [0.91-1.13],0.855633869660169,cis
CPA2,Carboxypeptidase A2,Chapter XIV Diseases of the genitourinary system,N14_ACUTERENFAIL,Inverse variance weighted,17,0.99 [0.9-1.09],0.868095106894444,cis
CPA2,Carboxypeptidase A2,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",DM_BCKGRND_RETINA,Inverse variance weighted,11,1 [0.86-1.17],0.949937657755477,cis
CPA2,Carboxypeptidase A2,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_GLUCOPANCREAS,Inverse variance weighted,10,0.75 [0.49-1.17],0.208047872728352,trans
CPA2,Carboxypeptidase A2,Chapter IX Diseases of the circulatory system,I9_HYPTENSRD,Inverse variance weighted,10,1.41 [0.74-2.69],0.295636286910002,trans
CPA2,Carboxypeptidase A2,Chapter XI Diseases of the digestive system,K11_COELIAC,Inverse variance weighted,10,0.8 [0.47-1.38],0.425177545216554,trans
CPA2,Carboxypeptidase A2,Chapter XI Diseases of the digestive system,K11_OTHDIG,Inverse variance weighted,10,0.9 [0.7-1.16],0.428089409910418,trans
CPA2,Carboxypeptidase A2,Chapter XIV Diseases of the genitourinary system,N14_ACUTERENFAIL,Inverse variance weighted,10,1.14 [0.8-1.62],0.471839138552416,trans
CPA2,Carboxypeptidase A2,Chapter XIV Diseases of the genitourinary system,N14_RENALTUB,Inverse variance weighted,10,1.06 [0.91-1.23],0.47234773670772,trans
CPA2,Carboxypeptidase A2,Chapter XI Diseases of the digestive system,K11_MALABSORB,Inverse variance weighted,10,0.83 [0.42-1.64],0.597529823380164,trans
