Protein,Protein_definition,Disease_category,Disease,method,nsnp,OR [95% CI],Pvalue,QTL_type
TGFA,Protransforming growth factor alpha,Chapter IX Diseases of the circulatory system,I9_IHD,Inverse variance weighted,2,0.82 [0.73-0.93],0.00129864728210145,cis
TGFA,Protransforming growth factor alpha,Chapter IX Diseases of the circulatory system,I9_MI_STRICT,Inverse variance weighted,2,0.76 [0.63-0.9],0.00195883946813647,cis
TGFA,Protransforming growth factor alpha,Chapter IX Diseases of the circulatory system,I9_CEREBDOTH,Inverse variance weighted,2,2.28 [1.33-3.9],0.0027123348380076,cis
TGFA,Protransforming growth factor alpha,Chapter X Diseases of the respiratory system,J10_RESPDISOTH,Inverse variance weighted,2,0.76 [0.62-0.93],0.00754502939266626,cis
TGFA,Protransforming growth factor alpha,Chapter IX Diseases of the circulatory system,I9_CHD,Inverse variance weighted,2,0.84 [0.73-0.96],0.0101811859391026,cis
TGFA,Protransforming growth factor alpha,Chapter I Certain infectious and parasitic diseases,AB1_VIRAL_OTHER_INTEST_INFECTIONS,Inverse variance weighted,2,0.7 [0.53-0.93],0.0129946061309278,cis
TGFA,Protransforming growth factor alpha,Chapter IX Diseases of the circulatory system,I9_HYPTENSPUL,Inverse variance weighted,2,5.58 [1.18-26.49],0.030369817958504,cis
TGFA,Protransforming growth factor alpha,Chapter IX Diseases of the circulatory system,I9_STR,Inverse variance weighted,2,1.19 [1.02-1.4],0.0319803861937987,cis
TGFA,Protransforming growth factor alpha,Chapter I Certain infectious and parasitic diseases,AB1_SEPSIS_IMPLICIT,Inverse variance weighted,2,0.85 [0.73-0.99],0.0321705358385751,cis
TGFA,Protransforming growth factor alpha,Chapter I Certain infectious and parasitic diseases,AB1_SEPSIS_VIRAL_IMPL,Inverse variance weighted,2,0.7 [0.49-1],0.0505033502102852,cis
TGFA,Protransforming growth factor alpha,Chapter IX Diseases of the circulatory system,I9_UAP,Inverse variance weighted,2,0.8 [0.64-1],0.0522896576234935,cis
TGFA,Protransforming growth factor alpha,Chapter XI Diseases of the digestive system,K11_OTHILEUS,Inverse variance weighted,2,1.39 [1-1.93],0.0530896393009451,cis
