Protein,Protein_definition,Disease_category,Disease,method,nsnp,OR [95% CI],Pvalue,QTL_type
APOA2,Apolipoprotein A-II,Chapter I Certain infectious and parasitic diseases,AB1_SEPSIS_CONDITION,Wald ratio,1,0.63 [0.5-0.81],0.000248098568206862,cis
APOA2,Apolipoprotein A-II,Chapter I Certain infectious and parasitic diseases,AB1_SEPSIS_VIRAL_IMPL,Wald ratio,1,0.36 [0.18-0.71],0.00325796251705955,cis
APOA2,Apolipoprotein A-II,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_MUSCULOSKELETAL,Wald ratio,1,0.79 [0.67-0.93],0.00369529424022781,cis
APOA2,Apolipoprotein A-II,Chapter IX Diseases of the circulatory system,I9_HYPOTE,Wald ratio,1,0.41 [0.22-0.78],0.00649324108469583,cis
APOA2,Apolipoprotein A-II,Chapter I Certain infectious and parasitic diseases,AB1_SEPSIS_IMPLICIT,Wald ratio,1,0.69 [0.52-0.92],0.0110540761386935,cis
APOA2,Apolipoprotein A-II,Chapter I Certain infectious and parasitic diseases,AB1_SEPSIS_BACT_IMPL,Wald ratio,1,0.59 [0.39-0.89],0.0112540396412259,cis
APOA2,Apolipoprotein A-II,Chapter IX Diseases of the circulatory system,I9_ANGINA,Wald ratio,1,0.72 [0.55-0.94],0.0175359762895019,cis
APOA2,Apolipoprotein A-II,Chapter XI Diseases of the digestive system,K11_GIDISEASES,Wald ratio,1,0.83 [0.71-0.97],0.0182692907082383,cis
APOA2,Apolipoprotein A-II,Chapter IX Diseases of the circulatory system,I9_CARDARR,Wald ratio,1,0.33 [0.13-0.85],0.0215500862680927,cis
APOA2,Apolipoprotein A-II,Chapter XIV Diseases of the genitourinary system,N14_CHRONKIDNEYDIS,Wald ratio,1,0.59 [0.37-0.93],0.024296280733231,cis
APOA2,Apolipoprotein A-II,Chapter X Diseases of the respiratory system,J10_PNEUMONAS,Wald ratio,1,0.69 [0.49-0.96],0.0288456193826703,cis
APOA2,Apolipoprotein A-II,Chapter XIV Diseases of the genitourinary system,N14_GENITOURINARY,Wald ratio,1,0.84 [0.71-0.98],0.0322867996494628,cis
APOA2,Apolipoprotein A-II,Chapter VI Diseases of the nervous system,G6_NEURODEGENERATIVE,Wald ratio,1,0.38 [0.15-0.92],0.0323567153521552,cis
APOA2,Apolipoprotein A-II,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_HYPERKALAEMIA,Wald ratio,1,0.32 [0.1-0.97],0.0441056157284016,cis
APOA2,Apolipoprotein A-II,Chapter IX Diseases of the circulatory system,I9_SEQULAE,Wald ratio,1,0.65 [0.43-0.99],0.0444832076879469,cis
APOA2,Apolipoprotein A-II,Chapter I Certain infectious and parasitic diseases,AB1_SEPSIS_EXPLICIT,Wald ratio,1,0.65 [0.42-0.99],0.0451144538848215,cis
APOA2,Apolipoprotein A-II,Chapter IX Diseases of the circulatory system,I9_STR,Wald ratio,1,0.75 [0.57-1.01],0.0558638061000804,cis
APOA2,Apolipoprotein A-II,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_FLUIDELECTRO,Wald ratio,1,0.67 [0.43-1.05],0.0792043726588091,cis
APOA2,Apolipoprotein A-II,Chapter IX Diseases of the circulatory system,I9_HYPTENSRD,Wald ratio,1,0.3 [0.08-1.16],0.0820938219203228,cis
APOA2,Apolipoprotein A-II,Chapter IX Diseases of the circulatory system,I9_IHD,Wald ratio,1,0.84 [0.68-1.04],0.115027886162798,cis
APOA2,Apolipoprotein A-II,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_METABOLIA,Wald ratio,1,0.85 [0.69-1.04],0.115758911836324,cis
APOA2,Apolipoprotein A-II,Chapter IX Diseases of the circulatory system,I9_AF,Wald ratio,1,0.79 [0.59-1.06],0.118383268265608,cis
APOA2,Apolipoprotein A-II,Chapter IX Diseases of the circulatory system,I9_HYPTENS,Wald ratio,1,0.87 [0.74-1.04],0.128662832295465,cis
APOA2,Apolipoprotein A-II,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SLE,Wald ratio,1,0.08 [0-2.13],0.131474245569435,cis
APOA2,Apolipoprotein A-II,Chapter XIV Diseases of the genitourinary system,N14_CHRONEPHROPATH,Wald ratio,1,2.53 [0.7-9.14],0.155574465074728,cis
APOA2,Apolipoprotein A-II,Chapter IX Diseases of the circulatory system,I9_HYPTENSPOR,Wald ratio,1,2.66 [0.67-10.67],0.166393539244234,cis
APOA2,Apolipoprotein A-II,Chapter XIV Diseases of the genitourinary system,N14_ACUTERENFAIL,Wald ratio,1,0.67 [0.39-1.18],0.167732919417428,cis
APOA2,Apolipoprotein A-II,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIANAS,Wald ratio,1,1.3 [0.89-1.89],0.168133585817836,cis
APOA2,Apolipoprotein A-II,Chapter X Diseases of the respiratory system,J10_PLEURA,Wald ratio,1,1.28 [0.9-1.83],0.171740814897383,cis
APOA2,Apolipoprotein A-II,Chapter IX Diseases of the circulatory system,I9_HEARTFAIL,Wald ratio,1,1.22 [0.91-1.62],0.180352448069676,cis
APOA2,Apolipoprotein A-II,Chapter IX Diseases of the circulatory system,I9_HYPTENSESS,Wald ratio,1,0.88 [0.73-1.06],0.184245400963996,cis
APOA2,Apolipoprotein A-II,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_GOUT,Wald ratio,1,0.73 [0.45-1.17],0.191398592212764,cis
APOA2,Apolipoprotein A-II,Chapter I Certain infectious and parasitic diseases,AB1_INFECT_PARASIT,Wald ratio,1,0.87 [0.69-1.08],0.195563401444373,cis
APOA2,Apolipoprotein A-II,Chapter V Mental and behavioural disorders,KRA_PSY_ANYMENTAL,Wald ratio,1,0.9 [0.76-1.06],0.201849080410436,cis
APOA2,Apolipoprotein A-II,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_HYPOOSMNAT,Wald ratio,1,0.68 [0.37-1.24],0.209246267229725,cis
APOA2,Apolipoprotein A-II,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_POLYARTHROPATHIES,Wald ratio,1,0.85 [0.66-1.1],0.211396442144054,cis
APOA2,Apolipoprotein A-II,Chapter XIV Diseases of the genitourinary system,N14_KIDUROTH,Wald ratio,1,1.57 [0.76-3.22],0.222343499839435,cis
APOA2,Apolipoprotein A-II,Chapter XIII Diseases of the musculoskeletal system and connective tissue,GOUT_NOS,Wald ratio,1,0.69 [0.38-1.25],0.223009811834134,cis
APOA2,Apolipoprotein A-II,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_DORSOPATHY,Wald ratio,1,0.91 [0.78-1.06],0.238045499313915,cis
APOA2,Apolipoprotein A-II,Chapter IX Diseases of the circulatory system,I9_CORATHER,Wald ratio,1,0.87 [0.68-1.11],0.256037079483917,cis
APOA2,Apolipoprotein A-II,Chapter XIV Diseases of the genitourinary system,N14_DIALYSIS,Wald ratio,1,2.1 [0.55-8.04],0.27815757053262,cis
APOA2,Apolipoprotein A-II,Chapter XI Diseases of the digestive system,K11_OTHDIG,Wald ratio,1,0.83 [0.59-1.17],0.284248491422443,cis
APOA2,Apolipoprotein A-II,Chapter XII Diseases of the skin and subcutaneous tissue,L12_CELLULITIS,Wald ratio,1,0.75 [0.44-1.27],0.285488653888291,cis
APOA2,Apolipoprotein A-II,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_OSTEOPOROSIS,Wald ratio,1,0.76 [0.46-1.27],0.30005411897028,cis
APOA2,Apolipoprotein A-II,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_ACIDOSIS,Wald ratio,1,0.36 [0.05-2.5],0.300753917359046,cis
APOA2,Apolipoprotein A-II,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_DM2NOCOMP,Wald ratio,1,0.86 [0.64-1.15],0.306483638905149,cis
APOA2,Apolipoprotein A-II,Chapter XII Diseases of the skin and subcutaneous tissue,L12_DECUBITANSULCERANDPRESSURE,Wald ratio,1,1.74 [0.57-5.27],0.327507481523093,cis
APOA2,Apolipoprotein A-II,Chapter I Certain infectious and parasitic diseases,AB1_OTHER_BACTERIAL,Wald ratio,1,0.9 [0.72-1.12],0.346231735448224,cis
APOA2,Apolipoprotein A-II,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_INCLAVO,Wald ratio,1,1.09 [0.91-1.29],0.348630475851413,cis
APOA2,Apolipoprotein A-II,Chapter XII Diseases of the skin and subcutaneous tissue,L12_OTHERSKINSUBCUTIS,Wald ratio,1,0.87 [0.66-1.16],0.350665333676977,cis
APOA2,Apolipoprotein A-II,Chapter VI Diseases of the nervous system,G6_ALZHEIMER,Wald ratio,1,1.25 [0.78-2.02],0.350975414986478,cis
APOA2,Apolipoprotein A-II,Chapter IX Diseases of the circulatory system,I9_OTHILLHEART,Wald ratio,1,0.6 [0.2-1.81],0.367781866781865,cis
APOA2,Apolipoprotein A-II,Chapter IX Diseases of the circulatory system,I9_VARICVEOES,Wald ratio,1,1.82 [0.48-6.91],0.380445206706339,cis
APOA2,Apolipoprotein A-II,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROPATHIES,Wald ratio,1,0.94 [0.81-1.09],0.392172502586083,cis
APOA2,Apolipoprotein A-II,Chapter VI Diseases of the nervous system,FALLS,Wald ratio,1,1.07 [0.91-1.26],0.400754341267832,cis
APOA2,Apolipoprotein A-II,Chapter X Diseases of the respiratory system,J10_INFLUPNEU,Wald ratio,1,1.08 [0.9-1.31],0.403828167052343,cis
APOA2,Apolipoprotein A-II,Chapter I Certain infectious and parasitic diseases,AB1_OTHER_SEPSIS,Wald ratio,1,0.85 [0.57-1.25],0.406217778803871,cis
APOA2,Apolipoprotein A-II,"Chapter IV Endocrine, nutritional and metabolic diseases",DM_NEPHROPATHY_EXMORE,Wald ratio,1,0.77 [0.39-1.5],0.437981177392386,cis
APOA2,Apolipoprotein A-II,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_VOLUME,Wald ratio,1,0.73 [0.32-1.68],0.459815329347179,cis
APOA2,Apolipoprotein A-II,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIA_IRONDEF_NAS,Wald ratio,1,0.85 [0.56-1.31],0.467999370444922,cis
APOA2,Apolipoprotein A-II,Chapter XIV Diseases of the genitourinary system,N14_GLOMEINOTH,Wald ratio,1,0.8 [0.38-1.66],0.542267311580007,cis
APOA2,Apolipoprotein A-II,Chapter X Diseases of the respiratory system,J10_PLEUREFFUSION,Wald ratio,1,1.22 [0.64-2.31],0.547109213089015,cis
APOA2,Apolipoprotein A-II,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_OTH,Wald ratio,1,1.1 [0.8-1.5],0.568007190288178,cis
APOA2,Apolipoprotein A-II,Chapter XIV Diseases of the genitourinary system,N14_RENALTUB,Wald ratio,1,0.94 [0.74-1.18],0.572899366494231,cis
APOA2,Apolipoprotein A-II,Chapter I Certain infectious and parasitic diseases,AB1_INTESTINAL_INFECTIONS,Wald ratio,1,0.94 [0.75-1.17],0.583366275919898,cis
APOA2,Apolipoprotein A-II,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_HYPOKALAEMIA,Wald ratio,1,0.81 [0.38-1.71],0.585183886436117,cis
APOA2,Apolipoprotein A-II,Chapter I Certain infectious and parasitic diseases,AB1_BACT_BIR_OTHER_INF_AGENTS,Wald ratio,1,0.8 [0.34-1.84],0.594453490911558,cis
APOA2,Apolipoprotein A-II,Chapter IX Diseases of the circulatory system,I9_ARTOTH,Wald ratio,1,1.24 [0.54-2.83],0.611686326285561,cis
APOA2,Apolipoprotein A-II,Chapter V Mental and behavioural disorders,AUD,Wald ratio,1,1.09 [0.76-1.55],0.637539215618371,cis
APOA2,Apolipoprotein A-II,Chapter V Mental and behavioural disorders,F5_ALCOHOL_DEPENDENCE,Wald ratio,1,1.11 [0.71-1.74],0.638396543426249,cis
APOA2,Apolipoprotein A-II,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_DM1NOCOMP,Wald ratio,1,0.83 [0.36-1.91],0.657265291044918,cis
APOA2,Apolipoprotein A-II,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_OSTEOCHONDRO,Wald ratio,1,0.93 [0.68-1.28],0.673086204589081,cis
APOA2,Apolipoprotein A-II,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_PARATHYRO,Wald ratio,1,0.89 [0.52-1.53],0.676532055838433,cis
APOA2,Apolipoprotein A-II,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_HYPERPARA,Wald ratio,1,0.89 [0.5-1.58],0.683666470526828,cis
APOA2,Apolipoprotein A-II,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_DM2REN,Wald ratio,1,0.84 [0.37-1.93],0.684575140409059,cis
APOA2,Apolipoprotein A-II,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_FLUIDOVER,Wald ratio,1,1.15 [0.45-2.92],0.770001733307262,cis
APOA2,Apolipoprotein A-II,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_BLOOD_IMMUN,Wald ratio,1,0.97 [0.76-1.23],0.808919780301146,cis
APOA2,Apolipoprotein A-II,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_LIPOPROT,Wald ratio,1,0.97 [0.76-1.24],0.818750784865042,cis
