Protein,Protein_definition,Disease_category,Disease,method,nsnp,OR [95% CI],Pvalue,QTL_type
SMPD3,Sphingomyelin phosphodiesterase 3,Chapter XI Diseases of the digestive system,K11_MALABSORB,Wald ratio,1,0.22 [0.04-1.27],0.0898974277268441,cis
SMPD3,Sphingomyelin phosphodiesterase 3,Chapter XIV Diseases of the genitourinary system,N14_CHRONKIDNEYDIS,Wald ratio,1,0.72 [0.37-1.4],0.332112379345031,cis
SMPD3,Sphingomyelin phosphodiesterase 3,Chapter XIV Diseases of the genitourinary system,N14_RENALTUB,Wald ratio,1,0.95 [0.68-1.32],0.747388779140256,cis
SMPD3,Sphingomyelin phosphodiesterase 3,Chapter IX Diseases of the circulatory system,I9_HYPTENSRD,Wald ratio,1,0.79 [0.11-5.48],0.811944819953657,cis
SMPD3,Sphingomyelin phosphodiesterase 3,Chapter XI Diseases of the digestive system,K11_COELIAC,Wald ratio,1,1.06 [0.38-2.95],0.90795736528709,cis
SMPD3,Sphingomyelin phosphodiesterase 3,Chapter XI Diseases of the digestive system,K11_COELIAC,Inverse variance weighted,3,2.38 [1.2-4.73],0.0134584387285175,trans
SMPD3,Sphingomyelin phosphodiesterase 3,Chapter IX Diseases of the circulatory system,I9_HYPTENSRD,Inverse variance weighted,3,0.34 [0.05-2.12],0.246688907440735,trans
SMPD3,Sphingomyelin phosphodiesterase 3,Chapter XI Diseases of the digestive system,K11_MALABSORB,Inverse variance weighted,3,1.79 [0.55-5.82],0.334190276945643,trans
SMPD3,Sphingomyelin phosphodiesterase 3,Chapter XIV Diseases of the genitourinary system,N14_CHRONKIDNEYDIS,Inverse variance weighted,3,1.3 [0.62-2.7],0.490335918660744,trans
SMPD3,Sphingomyelin phosphodiesterase 3,Chapter XIV Diseases of the genitourinary system,N14_RENALTUB,Inverse variance weighted,3,0.98 [0.78-1.22],0.845232019831498,trans
