Protein,Protein_definition,Disease_category,Disease,method,nsnp,OR [95% CI],Pvalue,QTL_type
GOT1,"Aspartate aminotransferase, cytoplasmic",Chapter XI Diseases of the digestive system,K11_DISLIVOTH,Wald ratio,1,10.31 [3.84-27.66],3.59114805041728e-06,cis
GOT1,"Aspartate aminotransferase, cytoplasmic",Chapter XI Diseases of the digestive system,K11_LIVER,Wald ratio,1,4.79 [2.43-9.45],6.30501734184388e-06,cis
GOT1,"Aspartate aminotransferase, cytoplasmic",Chapter XI Diseases of the digestive system,NAFLD,Wald ratio,1,19.06 [4.41-82.32],7.86372325507201e-05,cis
GOT1,"Aspartate aminotransferase, cytoplasmic",Chapter XI Diseases of the digestive system,K11_HEPFAIL,Wald ratio,1,15.9 [1.67-151.72],0.0162162027041143,cis
GOT1,"Aspartate aminotransferase, cytoplasmic",Chapter V Mental and behavioural disorders,AUD,Wald ratio,1,2 [1.12-3.57],0.0192027436734354,cis
GOT1,"Aspartate aminotransferase, cytoplasmic",Chapter IX Diseases of the circulatory system,I9_HYPTENSESS,Wald ratio,1,1.35 [1-1.82],0.0527306313554529,cis
GOT1,"Aspartate aminotransferase, cytoplasmic",Chapter XIV Diseases of the genitourinary system,N14_ACUTERENFAIL,Wald ratio,1,2.42 [0.97-6.03],0.0581731793917813,cis
GOT1,"Aspartate aminotransferase, cytoplasmic","Chapter IV Endocrine, nutritional and metabolic diseases",E4_IRON_MET,Wald ratio,1,40.82 [0.84-1975.1],0.0609188804838347,cis
GOT1,"Aspartate aminotransferase, cytoplasmic",Chapter XI Diseases of the digestive system,K11_ALCOLIV,Wald ratio,1,3.51 [0.93-13.26],0.0638733083879113,cis
GOT1,"Aspartate aminotransferase, cytoplasmic",Chapter IX Diseases of the circulatory system,I9_HYPTENS,Wald ratio,1,1.29 [0.98-1.72],0.0729483383933291,cis
GOT1,"Aspartate aminotransferase, cytoplasmic",Chapter XI Diseases of the digestive system,K11_OTHINFLIV,Wald ratio,1,4.2 [0.82-21.46],0.0847224635207623,cis
GOT1,"Aspartate aminotransferase, cytoplasmic",Chapter V Mental and behavioural disorders,F5_ALCOHOLAC,Wald ratio,1,1.52 [0.72-3.23],0.274739308067864,cis
GOT1,"Aspartate aminotransferase, cytoplasmic",Chapter IX Diseases of the circulatory system,I9_VARICVEOES,Wald ratio,1,3.25 [0.37-28.67],0.289264476289015,cis
GOT1,"Aspartate aminotransferase, cytoplasmic","Chapter IV Endocrine, nutritional and metabolic diseases",E4_METABOLIA,Wald ratio,1,1.18 [0.85-1.66],0.323520702745817,cis
GOT1,"Aspartate aminotransferase, cytoplasmic",Chapter IX Diseases of the circulatory system,I9_K_CARDIAC,Wald ratio,1,0.84 [0.49-1.47],0.548700404277995,cis
GOT1,"Aspartate aminotransferase, cytoplasmic","Chapter IV Endocrine, nutritional and metabolic diseases",E4_FLUIDELECTRO,Wald ratio,1,1.21 [0.59-2.5],0.604776729619864,cis
GOT1,"Aspartate aminotransferase, cytoplasmic",Chapter IX Diseases of the circulatory system,I9_OTHOTH,Wald ratio,1,0.72 [0.08-6.42],0.766502937116109,cis
GOT1,"Aspartate aminotransferase, cytoplasmic","Chapter IV Endocrine, nutritional and metabolic diseases",E4_LIPOPROT,Wald ratio,1,0.96 [0.65-1.42],0.84373084486638,cis
GOT1,"Aspartate aminotransferase, cytoplasmic",Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_THROMBOCYTOPENIANAS,Wald ratio,1,1.15 [0.23-5.72],0.866219736911671,cis
GOT1,"Aspartate aminotransferase, cytoplasmic",Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_PURPURA_AND3_OTHER_HAEMORRHAGIC,Wald ratio,1,0.91 [0.3-2.78],0.870706900998413,cis
GOT1,"Aspartate aminotransferase, cytoplasmic",Chapter XI Diseases of the digestive system,K11_FIBROCHIRLIV,Wald ratio,1,1.13 [0.22-5.7],0.886312703798609,cis
GOT1,"Aspartate aminotransferase, cytoplasmic",Chapter XI Diseases of the digestive system,CHIRHEP_NAS,Wald ratio,1,1.02 [0.13-7.99],0.984120779439847,cis
GOT1,"Aspartate aminotransferase, cytoplasmic",Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ITP,Wald ratio,1,1 [0.09-11.48],0.998860366126286,cis
