Protein,Protein_definition,Disease_category,Disease,method,nsnp,OR [95% CI],Pvalue,QTL_type
CRTAM,Cytotoxic and regulatory T-cell molecule,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_POLYARTHROPATHIES,Inverse variance weighted,15,0.94 [0.91-0.98],0.00351512397298154,cis
CRTAM,Cytotoxic and regulatory T-cell molecule,Chapter XI Diseases of the digestive system,K11_DISLIVOTH,Inverse variance weighted,15,0.86 [0.77-0.97],0.0127733878258579,cis
CRTAM,Cytotoxic and regulatory T-cell molecule,Chapter II Neoplasms,C3_NONHODGKIN_EXALLC,Inverse variance weighted,15,1.28 [1.03-1.59],0.0252309074277224,cis
CRTAM,Cytotoxic and regulatory T-cell molecule,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",DM_MACULOPATHY_EXMORE,Inverse variance weighted,15,0.88 [0.79-0.99],0.0268294869185504,cis
CRTAM,Cytotoxic and regulatory T-cell molecule,Chapter XI Diseases of the digestive system,K11_CHOLELITH,Inverse variance weighted,15,0.95 [0.91-1],0.0445828301014058,cis
CRTAM,Cytotoxic and regulatory T-cell molecule,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_DM1NOCOMP,Inverse variance weighted,6,0.86 [0.74-1],0.0459450247819388,cis
CRTAM,Cytotoxic and regulatory T-cell molecule,Chapter X Diseases of the respiratory system,J10_INFLUENZA,Inverse variance weighted,15,1.07 [1-1.15],0.0499795383582541,cis
CRTAM,Cytotoxic and regulatory T-cell molecule,Chapter IX Diseases of the circulatory system,I9_HYPTENSPOR,Inverse variance weighted,6,0.77 [0.58-1.03],0.0771868848064198,cis
CRTAM,Cytotoxic and regulatory T-cell molecule,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_THYROID,Inverse variance weighted,15,0.97 [0.94-1],0.0788964279589342,cis
CRTAM,Cytotoxic and regulatory T-cell molecule,Chapter XI Diseases of the digestive system,K11_LIVER,Inverse variance weighted,15,0.94 [0.87-1.01],0.0897397145195199,cis
CRTAM,Cytotoxic and regulatory T-cell molecule,Chapter VI Diseases of the nervous system,G6_POLYOTHUNS,Inverse variance weighted,15,1.09 [0.99-1.21],0.0927923875330595,cis
CRTAM,Cytotoxic and regulatory T-cell molecule,Chapter XIII Diseases of the musculoskeletal system and connective tissue,RHEUMA_NOS,Inverse variance weighted,15,0.92 [0.82-1.02],0.106604296413572,cis
CRTAM,Cytotoxic and regulatory T-cell molecule,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_OTHERAPLASTICANAEMIA,Inverse variance weighted,15,1.37 [0.93-2.02],0.109074399219639,cis
CRTAM,Cytotoxic and regulatory T-cell molecule,Chapter II Neoplasms,CD2_NONHODGKIN_NAS_EXALLC,Inverse variance weighted,15,0.85 [0.69-1.04],0.109122697952509,cis
CRTAM,Cytotoxic and regulatory T-cell molecule,Chapter IX Diseases of the circulatory system,I9_CARDARR,Inverse variance weighted,15,1.12 [0.97-1.3],0.110439246238626,cis
CRTAM,Cytotoxic and regulatory T-cell molecule,Chapter XI Diseases of the digestive system,K11_FIBROCHIRLIV,Inverse variance weighted,15,0.88 [0.76-1.03],0.115641649604314,cis
CRTAM,Cytotoxic and regulatory T-cell molecule,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_HYPERKALAEMIA,Inverse variance weighted,15,0.87 [0.74-1.04],0.125186593820575,cis
CRTAM,Cytotoxic and regulatory T-cell molecule,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_RHEUMA,Inverse variance weighted,15,0.95 [0.9-1.01],0.134783012205914,cis
CRTAM,Cytotoxic and regulatory T-cell molecule,Chapter XII Diseases of the skin and subcutaneous tissue,L12_ULCERLOWLIMB,Inverse variance weighted,15,1.09 [0.97-1.21],0.139922775210571,cis
CRTAM,Cytotoxic and regulatory T-cell molecule,Chapter XI Diseases of the digestive system,K11_COELIAC,Inverse variance weighted,15,0.93 [0.83-1.03],0.170357950291552,cis
CRTAM,Cytotoxic and regulatory T-cell molecule,Chapter I Certain infectious and parasitic diseases,AB1_SEPSIS_CONDITION,Inverse variance weighted,6,1.03 [0.99-1.08],0.188599310301778,cis
CRTAM,Cytotoxic and regulatory T-cell molecule,Chapter II Neoplasms,C3_CLL_EXALLC,Inverse variance weighted,15,0.84 [0.65-1.09],0.197456356151448,cis
CRTAM,Cytotoxic and regulatory T-cell molecule,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SLE,Inverse variance weighted,6,0.68 [0.38-1.23],0.203986119853339,cis
CRTAM,Cytotoxic and regulatory T-cell molecule,Chapter I Certain infectious and parasitic diseases,AB1_OTHER_BACT_INOTHER,Inverse variance weighted,15,0.77 [0.51-1.16],0.213739830036002,cis
CRTAM,Cytotoxic and regulatory T-cell molecule,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_VOLUME,Inverse variance weighted,15,0.9 [0.76-1.07],0.241656640530286,cis
CRTAM,Cytotoxic and regulatory T-cell molecule,Chapter X Diseases of the respiratory system,J10_INTERSTITIUM,Inverse variance weighted,6,1.08 [0.94-1.24],0.262566973505014,cis
