Protein,Protein_definition,Disease_category,Disease,method,nsnp,OR [95% CI],Pvalue,QTL_type
RNASE4,Ribonuclease 4,Chapter XII Diseases of the skin and subcutaneous tissue,L12_CELLULITIS,Inverse variance weighted,11,1.17 [1.05-1.31],0.00584897314233988,cis
RNASE4,Ribonuclease 4,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_VOLUME,Inverse variance weighted,11,0.81 [0.69-0.94],0.00655395191420032,cis
RNASE4,Ribonuclease 4,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SLE,Inverse variance weighted,8,0.49 [0.26-0.92],0.0274324071503548,cis
RNASE4,Ribonuclease 4,Chapter I Certain infectious and parasitic diseases,AB1_SEPSIS_CONDITION,Inverse variance weighted,8,1.06 [1-1.11],0.0337178047482832,cis
RNASE4,Ribonuclease 4,Chapter I Certain infectious and parasitic diseases,AB1_STREPTSTAPHYCOCC_INOTHER,Inverse variance weighted,11,1.97 [1.04-3.74],0.0375939858440914,cis
RNASE4,Ribonuclease 4,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_BLOOD_IMMUN,Inverse variance weighted,8,1.05 [1-1.1],0.0384879669745387,cis
RNASE4,Ribonuclease 4,Chapter I Certain infectious and parasitic diseases,AB1_SEPSIS_IMPLICIT,Inverse variance weighted,8,1.06 [1-1.13],0.0489890611362062,cis
RNASE4,Ribonuclease 4,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_MG_MET,Inverse variance weighted,11,1.88 [1-3.56],0.0513025233958422,cis
RNASE4,Ribonuclease 4,Chapter IX Diseases of the circulatory system,I9_AF,Inverse variance weighted,11,1.05 [1-1.11],0.0638671127267501,cis
RNASE4,Ribonuclease 4,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_OTHERANAEMIA,Inverse variance weighted,8,1.06 [1-1.13],0.0664932322956335,cis
RNASE4,Ribonuclease 4,Chapter XI Diseases of the digestive system,K11_LIVER,Inverse variance weighted,11,0.94 [0.86-1.01],0.0990156165223739,cis
RNASE4,Ribonuclease 4,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_ENDOGLAND,Inverse variance weighted,11,0.95 [0.88-1.01],0.11047181184797,cis
RNASE4,Ribonuclease 4,Chapter X Diseases of the respiratory system,J10_PLEURA,Inverse variance weighted,11,1.06 [0.99-1.14],0.116295787508423,cis
RNASE4,Ribonuclease 4,Chapter I Certain infectious and parasitic diseases,C_DIFFICILE_ENTEROCOLITIS,Inverse variance weighted,11,0.88 [0.74-1.04],0.126517590060296,cis
RNASE4,Ribonuclease 4,Chapter V Mental and behavioural disorders,KRA_PSY_ANYMENTAL,Inverse variance weighted,11,0.98 [0.95-1.01],0.133429850366866,cis
RNASE4,Ribonuclease 4,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_HYPOKALAEMIA,Inverse variance weighted,11,1.11 [0.97-1.27],0.142632399663922,cis
RNASE4,Ribonuclease 4,Chapter I Certain infectious and parasitic diseases,AB1_OTHER_BACT_INOTHER,Inverse variance weighted,11,0.7 [0.43-1.15],0.157123185876132,cis
RNASE4,Ribonuclease 4,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROPATHIES,Inverse variance weighted,11,1.02 [0.99-1.05],0.159969056832757,cis
RNASE4,Ribonuclease 4,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SOFTTISSUE,Inverse variance weighted,11,1.02 [0.99-1.05],0.160467584381416,cis
RNASE4,Ribonuclease 4,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",DM_BCKGRND_RETINA,Inverse variance weighted,8,0.89 [0.75-1.05],0.169722100329066,cis
RNASE4,Ribonuclease 4,Chapter V Mental and behavioural disorders,F5_DEPRESSIO,Inverse variance weighted,11,0.97 [0.93-1.01],0.178527452941956,cis
RNASE4,Ribonuclease 4,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS,Inverse variance weighted,11,1.02 [0.99-1.06],0.18351188851251,cis
RNASE4,Ribonuclease 4,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_FLUIDELECTRO,Inverse variance weighted,11,1.06 [0.97-1.15],0.185283787299053,cis
RNASE4,Ribonuclease 4,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_HYPERPARA,Inverse variance weighted,11,0.93 [0.84-1.04],0.185943209538792,cis
