Protein,Protein_definition,Disease_category,Disease,method,nsnp,OR [95% CI],Pvalue,QTL_type
TNFRSF9,Tumor necrosis factor receptor superfamily member 9,Chapter VI Diseases of the nervous system,G6_OTHNEU,Wald ratio,1,2.14 [1.34-3.4],0.00136974937825385,cis
TNFRSF9,Tumor necrosis factor receptor superfamily member 9,Chapter IX Diseases of the circulatory system,I9_HYPTENS,Wald ratio,1,1.6 [1.18-2.15],0.00207783538544102,cis
TNFRSF9,Tumor necrosis factor receptor superfamily member 9,Chapter VI Diseases of the nervous system,G6_EPIPAROX,Wald ratio,1,1.51 [1.14-2],0.00410017520462805,cis
TNFRSF9,Tumor necrosis factor receptor superfamily member 9,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROPATHIES,Wald ratio,1,0.7 [0.54-0.9],0.00625803897162515,cis
TNFRSF9,Tumor necrosis factor receptor superfamily member 9,Chapter XIV Diseases of the genitourinary system,N14_CHRONKIDNEYDIS,Wald ratio,1,2.74 [1.25-6.02],0.0119769706049323,cis
TNFRSF9,Tumor necrosis factor receptor superfamily member 9,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_PLASMAPROT,Wald ratio,1,1236.93 [4.73-323271.8],0.0121615999643084,cis
TNFRSF9,Tumor necrosis factor receptor superfamily member 9,Chapter XI Diseases of the digestive system,K11_MALABSORB,Wald ratio,1,0.07 [0.01-0.58],0.0136094674312675,cis
TNFRSF9,Tumor necrosis factor receptor superfamily member 9,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_POLY,Wald ratio,1,0.31 [0.12-0.81],0.0166001627940633,cis
TNFRSF9,Tumor necrosis factor receptor superfamily member 9,Chapter I Certain infectious and parasitic diseases,AB1_SEPSIS_IMPLICIT,Wald ratio,1,1.78 [1.11-2.85],0.0167173613779502,cis
TNFRSF9,Tumor necrosis factor receptor superfamily member 9,Chapter IX Diseases of the circulatory system,I9_HYPTENSESS,Wald ratio,1,1.46 [1.07-2.01],0.0186348628063398,cis
TNFRSF9,Tumor necrosis factor receptor superfamily member 9,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_PSORIARTH,Wald ratio,1,0.21 [0.06-0.79],0.0205799554975713,cis
TNFRSF9,Tumor necrosis factor receptor superfamily member 9,Chapter XI Diseases of the digestive system,K11_GIBLEEDING,Wald ratio,1,2.03 [1.1-3.73],0.0226831810709944,cis
TNFRSF9,Tumor necrosis factor receptor superfamily member 9,Chapter X Diseases of the respiratory system,IPF,Wald ratio,1,6.64 [1.28-34.54],0.0244418983243367,cis
TNFRSF9,Tumor necrosis factor receptor superfamily member 9,Chapter IX Diseases of the circulatory system,I9_NSTEMI,Wald ratio,1,3.62 [1.14-11.54],0.0294559741037638,cis
TNFRSF9,Tumor necrosis factor receptor superfamily member 9,Chapter XI Diseases of the digestive system,K11_OTHDISSTOMDUOD,Wald ratio,1,0.15 [0.03-0.84],0.0312841203237866,cis
TNFRSF9,Tumor necrosis factor receptor superfamily member 9,Chapter XIV Diseases of the genitourinary system,N14_OTHETNASKIDUR,Wald ratio,1,14.75 [1.22-178.05],0.0341565165388925,cis
TNFRSF9,Tumor necrosis factor receptor superfamily member 9,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHRITISNAS,Wald ratio,1,1.76 [1.04-2.99],0.0364482478320031,cis
TNFRSF9,Tumor necrosis factor receptor superfamily member 9,Chapter XIV Diseases of the genitourinary system,N14_KIDUROTH,Wald ratio,1,3.68 [1.06-12.77],0.0404146629299065,cis
TNFRSF9,Tumor necrosis factor receptor superfamily member 9,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIA_FOLATEDEF,Wald ratio,1,0 [0-0.92],0.0467713458805524,cis
TNFRSF9,Tumor necrosis factor receptor superfamily member 9,Chapter I Certain infectious and parasitic diseases,AB1_SEPSIS_BACT_IMPL,Wald ratio,1,1.94 [1-3.75],0.0491017869793301,cis
TNFRSF9,Tumor necrosis factor receptor superfamily member 9,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_OBESITYNAS,Wald ratio,1,2.01 [0.99-4.1],0.0531943094665157,cis
TNFRSF9,Tumor necrosis factor receptor superfamily member 9,Chapter XIV Diseases of the genitourinary system,N14_CHRONEPHROPATH,Wald ratio,1,8.54 [0.93-78.43],0.0579693051508865,cis
TNFRSF9,Tumor necrosis factor receptor superfamily member 9,Chapter IX Diseases of the circulatory system,I9_RBBB,Wald ratio,1,9.4 [0.87-101.69],0.0651762218274024,cis
TNFRSF9,Tumor necrosis factor receptor superfamily member 9,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_THYROID,Wald ratio,1,0.73 [0.51-1.03],0.0715814257519175,cis
TNFRSF9,Tumor necrosis factor receptor superfamily member 9,Chapter I Certain infectious and parasitic diseases,AB1_VIRAL_HEPATITIS,Wald ratio,1,0.23 [0.05-1.14],0.0726803519123485,cis
TNFRSF9,Tumor necrosis factor receptor superfamily member 9,Chapter I Certain infectious and parasitic diseases,AB1_ZOSTER,Wald ratio,1,0.38 [0.13-1.09],0.0729382704813068,cis
TNFRSF9,Tumor necrosis factor receptor superfamily member 9,Chapter X Diseases of the respiratory system,ILD,Wald ratio,1,2.81 [0.9-8.8],0.0764816592544686,cis
TNFRSF9,Tumor necrosis factor receptor superfamily member 9,Chapter XI Diseases of the digestive system,K11_PERITON,Wald ratio,1,0.3 [0.08-1.14],0.0781086746809791,cis
TNFRSF9,Tumor necrosis factor receptor superfamily member 9,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_HYPERKALAEMIA,Wald ratio,1,0.18 [0.03-1.23],0.0798297119452361,cis
TNFRSF9,Tumor necrosis factor receptor superfamily member 9,Chapter X Diseases of the respiratory system,J10_PLEURA,Wald ratio,1,1.73 [0.94-3.19],0.0805318939603872,cis
TNFRSF9,Tumor necrosis factor receptor superfamily member 9,Chapter IX Diseases of the circulatory system,I9_HYPTENSRD,Wald ratio,1,7.82 [0.77-79.45],0.082102155235357,cis
TNFRSF9,Tumor necrosis factor receptor superfamily member 9,Chapter IX Diseases of the circulatory system,I9_HEARTFAIL,Wald ratio,1,1.54 [0.95-2.52],0.0826188431711395,cis
TNFRSF9,Tumor necrosis factor receptor superfamily member 9,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_OTHERJOINT,Wald ratio,1,0.76 [0.56-1.04],0.083363346898215,cis
TNFRSF9,Tumor necrosis factor receptor superfamily member 9,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_VIT_D_DEF,Wald ratio,1,22.73 [0.65-796.71],0.0851942630983787,cis
TNFRSF9,Tumor necrosis factor receptor superfamily member 9,Chapter VI Diseases of the nervous system,G6_BELLPA,Wald ratio,1,2.99 [0.85-10.46],0.087216416772196,cis
TNFRSF9,Tumor necrosis factor receptor superfamily member 9,Chapter V Mental and behavioural disorders,F5_DEMNAS,Wald ratio,1,2.84 [0.85-9.48],0.089364155096564,cis
TNFRSF9,Tumor necrosis factor receptor superfamily member 9,Chapter IX Diseases of the circulatory system,PHLEB_VENAE_ILIAC_EXTER,Wald ratio,1,2.66 [0.86-8.24],0.0901718923215663,cis
TNFRSF9,Tumor necrosis factor receptor superfamily member 9,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_GLUCOPANCREAS,Wald ratio,1,3.5 [0.82-14.97],0.0908121386817089,cis
TNFRSF9,Tumor necrosis factor receptor superfamily member 9,Chapter VI Diseases of the nervous system,G6_NEURO,Wald ratio,1,1.33 [0.95-1.87],0.0950950732982417,cis
TNFRSF9,Tumor necrosis factor receptor superfamily member 9,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_ENDOMETPOSTOP,Wald ratio,1,0.34 [0.09-1.21],0.0955877512765149,cis
TNFRSF9,Tumor necrosis factor receptor superfamily member 9,Chapter XIV Diseases of the genitourinary system,N14_GLOMEINOTH,Wald ratio,1,2.92 [0.82-10.39],0.0984584956481541,cis
