Protein,Protein_definition,Disease_category,Disease,method,nsnp,OR [95% CI],Pvalue,QTL_type
GLB1,Beta-galactosidase,Chapter IX Diseases of the circulatory system,I9_HYPTENSPOR,Inverse variance weighted,3,1.35 [0.94-1.95],0.104759325130676,cis
GLB1,Beta-galactosidase,Chapter V Mental and behavioural disorders,ALCOHOLMENTAL,Inverse variance weighted,3,1.12 [0.97-1.28],0.121508097665441,cis
GLB1,Beta-galactosidase,Chapter XI Diseases of the digestive system,CHIRHEP_NAS,Inverse variance weighted,5,1.28 [0.93-1.78],0.130687913464433,cis
GLB1,Beta-galactosidase,Chapter XI Diseases of the digestive system,K11_FIBROCHIRLIV,Inverse variance weighted,5,1.17 [0.91-1.52],0.217469651612412,cis
GLB1,Beta-galactosidase,Chapter XI Diseases of the digestive system,K11_LIVER,Inverse variance weighted,5,0.95 [0.85-1.05],0.306610833803496,cis
GLB1,Beta-galactosidase,Chapter XI Diseases of the digestive system,K11_DISLIVOTH,Inverse variance weighted,5,0.96 [0.82-1.12],0.599923845709667,cis
GLB1,Beta-galactosidase,Chapter IX Diseases of the circulatory system,I9_OTHOTH,Inverse variance weighted,5,1.09 [0.77-1.55],0.610758191048358,cis
GLB1,Beta-galactosidase,Chapter V Mental and behavioural disorders,KRA_PSY_SUBSTANCE_EXMORE,Inverse variance weighted,5,1.02 [0.94-1.1],0.710233037193749,cis
GLB1,Beta-galactosidase,Chapter V Mental and behavioural disorders,AUD,Inverse variance weighted,5,1.02 [0.93-1.11],0.733825443470166,cis
GLB1,Beta-galactosidase,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_DM2NOCOMP,Inverse variance weighted,3,1.01 [0.94-1.09],0.745866126873738,cis
GLB1,Beta-galactosidase,Chapter XI Diseases of the digestive system,K11_ALCOLIV,Inverse variance weighted,5,1.03 [0.83-1.27],0.799341910494698,cis
GLB1,Beta-galactosidase,Chapter XI Diseases of the digestive system,NAFLD,Inverse variance weighted,5,1.03 [0.82-1.29],0.819842403248278,cis
GLB1,Beta-galactosidase,Chapter V Mental and behavioural disorders,F5_ALCOHOL_DEPENDENCE,Inverse variance weighted,5,0.99 [0.88-1.11],0.893363836917541,cis
GLB1,Beta-galactosidase,Chapter V Mental and behavioural disorders,F5_ALCOHOL_DEPENDENCE,Inverse variance weighted,9,0.85 [0.68-1.06],0.158234842541959,trans
GLB1,Beta-galactosidase,Chapter XI Diseases of the digestive system,K11_ALCOLIV,Inverse variance weighted,9,1.3 [0.85-1.99],0.219126775796333,trans
GLB1,Beta-galactosidase,Chapter XI Diseases of the digestive system,K11_LIVER,Inverse variance weighted,9,1.21 [0.89-1.63],0.221588236541616,trans
GLB1,Beta-galactosidase,Chapter V Mental and behavioural disorders,KRA_PSY_SUBSTANCE_EXMORE,Inverse variance weighted,9,0.89 [0.68-1.15],0.361196751667603,trans
GLB1,Beta-galactosidase,Chapter IX Diseases of the circulatory system,I9_OTHOTH,Inverse variance weighted,9,0.77 [0.4-1.5],0.441871451166263,trans
GLB1,Beta-galactosidase,Chapter XI Diseases of the digestive system,K11_FIBROCHIRLIV,Inverse variance weighted,9,1.29 [0.67-2.5],0.447634622893871,trans
GLB1,Beta-galactosidase,Chapter XI Diseases of the digestive system,CHIRHEP_NAS,Inverse variance weighted,9,1.26 [0.5-3.14],0.625592821670641,trans
GLB1,Beta-galactosidase,Chapter XI Diseases of the digestive system,NAFLD,Inverse variance weighted,9,1.13 [0.54-2.38],0.739058377688875,trans
GLB1,Beta-galactosidase,Chapter XI Diseases of the digestive system,K11_DISLIVOTH,Inverse variance weighted,9,1.09 [0.65-1.82],0.750807490266851,trans
GLB1,Beta-galactosidase,Chapter V Mental and behavioural disorders,AUD,Inverse variance weighted,9,0.96 [0.73-1.28],0.799377806419473,trans
