Protein,Protein_definition,Disease_category,Disease,method,nsnp,OR [95% CI],Pvalue,QTL_type
TNFRSF13C,Tumor necrosis factor receptor superfamily member 13C,Chapter II Neoplasms,C3_DLBCL_EXALLC,Inverse variance weighted,23,0.84 [0.71-1],0.0537189414020949,cis
TNFRSF13C,Tumor necrosis factor receptor superfamily member 13C,Chapter II Neoplasms,C3_CLL_EXALLC,Inverse variance weighted,23,1.23 [0.99-1.53],0.0667096557854428,cis
TNFRSF13C,Tumor necrosis factor receptor superfamily member 13C,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_BLOOD_IMMUN,Inverse variance weighted,10,0.97 [0.93-1],0.0796025451058971,cis
TNFRSF13C,Tumor necrosis factor receptor superfamily member 13C,Chapter XIV Diseases of the genitourinary system,N14_CHRONKIDNEYDIS,Inverse variance weighted,23,1.05 [0.99-1.11],0.103999249084485,cis
TNFRSF13C,Tumor necrosis factor receptor superfamily member 13C,Chapter XIV Diseases of the genitourinary system,N14_RENALTUB,Inverse variance weighted,23,1.02 [0.99-1.06],0.122607473203111,cis
TNFRSF13C,Tumor necrosis factor receptor superfamily member 13C,Chapter II Neoplasms,CD2_LYMPHOID_LEUKAEMIA_EXALLC,Inverse variance weighted,23,1.12 [0.96-1.32],0.151199188285536,cis
TNFRSF13C,Tumor necrosis factor receptor superfamily member 13C,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_DM2REN,Inverse variance weighted,23,1.08 [0.97-1.21],0.158070058093157,cis
TNFRSF13C,Tumor necrosis factor receptor superfamily member 13C,Chapter I Certain infectious and parasitic diseases,AB1_SEPSIS_EXPLICIT,Inverse variance weighted,10,0.97 [0.9-1.03],0.318480882395766,cis
TNFRSF13C,Tumor necrosis factor receptor superfamily member 13C,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIAINCHRONICDISEASE,Inverse variance weighted,23,0.89 [0.71-1.12],0.331032579760035,cis
TNFRSF13C,Tumor necrosis factor receptor superfamily member 13C,Chapter XIV Diseases of the genitourinary system,N14_DIALYSIS,Inverse variance weighted,23,1.07 [0.9-1.28],0.424402920927101,cis
TNFRSF13C,Tumor necrosis factor receptor superfamily member 13C,Chapter XIV Diseases of the genitourinary system,N14_RENFAILNAS,Inverse variance weighted,23,1.05 [0.93-1.19],0.437336132006714,cis
TNFRSF13C,Tumor necrosis factor receptor superfamily member 13C,Chapter I Certain infectious and parasitic diseases,AB1_SEPSIS_BACT_IMPL,Inverse variance weighted,10,0.98 [0.92-1.04],0.463307232831051,cis
TNFRSF13C,Tumor necrosis factor receptor superfamily member 13C,Chapter IX Diseases of the circulatory system,I9_HYPTENSRD,Inverse variance weighted,23,1.06 [0.89-1.26],0.524622567881088,cis
TNFRSF13C,Tumor necrosis factor receptor superfamily member 13C,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_THROMBOCYTOPENIANAS,Inverse variance weighted,23,0.97 [0.84-1.12],0.694335856996622,cis
TNFRSF13C,Tumor necrosis factor receptor superfamily member 13C,Chapter II Neoplasms,CD2_NONFOLLICULAR_LYMPHOMA_EXALLC,Inverse variance weighted,23,1.02 [0.9-1.16],0.702422040188935,cis
TNFRSF13C,Tumor necrosis factor receptor superfamily member 13C,Chapter XIV Diseases of the genitourinary system,N14_ACUTERENFAIL,Inverse variance weighted,23,0.99 [0.92-1.07],0.814399998727687,cis
TNFRSF13C,Tumor necrosis factor receptor superfamily member 13C,Chapter XIV Diseases of the genitourinary system,N14_CHRONEPHROPATH,Inverse variance weighted,23,1.02 [0.86-1.2],0.844934117984142,cis
TNFRSF13C,Tumor necrosis factor receptor superfamily member 13C,Chapter I Certain infectious and parasitic diseases,AB1_OTHER_SEPSIS,Inverse variance weighted,23,1 [0.95-1.06],0.903542993219381,cis
TNFRSF13C,Tumor necrosis factor receptor superfamily member 13C,Chapter II Neoplasms,C3_NONHODGKIN_EXALLC,Inverse variance weighted,23,0.99 [0.83-1.19],0.916566536367684,cis
TNFRSF13C,Tumor necrosis factor receptor superfamily member 13C,Chapter II Neoplasms,CD2_NONHODGKIN_NAS_EXALLC,Inverse variance weighted,23,1.01 [0.82-1.24],0.943082670762498,cis
TNFRSF13C,Tumor necrosis factor receptor superfamily member 13C,Chapter XIV Diseases of the genitourinary system,N14_CHRONKIDNEYDIS,Inverse variance weighted,15,0.87 [0.74-1.03],0.0961770591143996,trans
TNFRSF13C,Tumor necrosis factor receptor superfamily member 13C,Chapter XIV Diseases of the genitourinary system,N14_RENALTUB,Inverse variance weighted,15,0.94 [0.86-1.02],0.143297068709042,trans
TNFRSF13C,Tumor necrosis factor receptor superfamily member 13C,Chapter I Certain infectious and parasitic diseases,AB1_OTHER_SEPSIS,Inverse variance weighted,15,1.11 [0.96-1.28],0.155656360903845,trans
TNFRSF13C,Tumor necrosis factor receptor superfamily member 13C,Chapter II Neoplasms,CD2_LYMPHOID_LEUKAEMIA_EXALLC,Inverse variance weighted,15,0.77 [0.52-1.16],0.214402340650043,trans
