Protein,Protein_definition,Disease_category,Disease,method,nsnp,OR [95% CI],Pvalue,QTL_type
RAB6A,Ras-related protein Rab-6A,Chapter VI Diseases of the nervous system,G6_EPLEPSY,Inverse variance weighted,27,1.11 [1.04-1.18],0.00224939820958899,trans
RAB6A,Ras-related protein Rab-6A,Chapter VI Diseases of the nervous system,G6_EPIPAROX,Inverse variance weighted,27,1.04 [1.01-1.07],0.00227581130301028,trans
RAB6A,Ras-related protein Rab-6A,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_VIT_B_DEF,Inverse variance weighted,27,1.51 [1.14-2],0.00432926270188975,trans
RAB6A,Ras-related protein Rab-6A,Chapter XIV Diseases of the genitourinary system,N14_ACUTERENFAIL,Inverse variance weighted,27,1.14 [1.04-1.24],0.00628497567352656,trans
RAB6A,Ras-related protein Rab-6A,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_HYPERKALAEMIA,Inverse variance weighted,27,0.82 [0.68-0.98],0.0336112776801669,trans
RAB6A,Ras-related protein Rab-6A,Chapter IX Diseases of the circulatory system,I9_OTHPER,Inverse variance weighted,27,1.13 [0.98-1.31],0.102187378671924,trans
RAB6A,Ras-related protein Rab-6A,Chapter X Diseases of the respiratory system,J10_INFLUPNEU,Inverse variance weighted,27,1.03 [0.99-1.06],0.105916906293503,trans
RAB6A,Ras-related protein Rab-6A,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_HYPOOSMNAT,Inverse variance weighted,27,0.92 [0.83-1.02],0.106169516415888,trans
RAB6A,Ras-related protein Rab-6A,Chapter IX Diseases of the circulatory system,I9_ANGINA,Inverse variance weighted,27,0.95 [0.88-1.02],0.144596181675129,trans
RAB6A,Ras-related protein Rab-6A,Chapter IX Diseases of the circulatory system,I9_CHD,Inverse variance weighted,27,0.95 [0.89-1.02],0.176529526613991,trans
RAB6A,Ras-related protein Rab-6A,Chapter VI Diseases of the nervous system,G6_HEMIPLE,Inverse variance weighted,27,1.14 [0.94-1.38],0.178064898223283,trans
RAB6A,Ras-related protein Rab-6A,Chapter IX Diseases of the circulatory system,I9_ABAORTANEUR,Inverse variance weighted,27,0.89 [0.74-1.06],0.186886408686308,trans
RAB6A,Ras-related protein Rab-6A,Chapter I Certain infectious and parasitic diseases,AB1_OTHER_BACTERIAL,Inverse variance weighted,27,1.02 [0.99-1.06],0.208220124393441,trans
RAB6A,Ras-related protein Rab-6A,Chapter VI Diseases of the nervous system,G6_XTRAPYR,Inverse variance weighted,27,0.95 [0.89-1.03],0.208791253602584,trans
RAB6A,Ras-related protein Rab-6A,Chapter IX Diseases of the circulatory system,I9_STR,Inverse variance weighted,27,1.04 [0.98-1.1],0.220758224815165,trans
RAB6A,Ras-related protein Rab-6A,Chapter VI Diseases of the nervous system,G6_POLYOTHUNS,Inverse variance weighted,27,1.07 [0.96-1.19],0.221745778709495,trans
RAB6A,Ras-related protein Rab-6A,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_DORSOPATHY,Inverse variance weighted,27,1.02 [0.99-1.05],0.276704139287176,trans
RAB6A,Ras-related protein Rab-6A,Chapter XI Diseases of the digestive system,K11_OESSTODUO,Inverse variance weighted,27,0.98 [0.95-1.01],0.277282851329057,trans
RAB6A,Ras-related protein Rab-6A,Chapter V Mental and behavioural disorders,KRA_PSY_ANYMENTAL,Inverse variance weighted,27,0.98 [0.96-1.01],0.279877696567712,trans
RAB6A,Ras-related protein Rab-6A,Chapter V Mental and behavioural disorders,F5_DEMNAS,Inverse variance weighted,27,0.92 [0.78-1.08],0.296473983322992,trans
RAB6A,Ras-related protein Rab-6A,Chapter X Diseases of the respiratory system,J10_EMPHYSEMA,Inverse variance weighted,27,0.92 [0.78-1.08],0.300328967374068,trans
RAB6A,Ras-related protein Rab-6A,Chapter I Certain infectious and parasitic diseases,AB1_BACT_BIR_OTHER_INF_AGENTS,Inverse variance weighted,27,0.94 [0.81-1.09],0.416470673234854,trans
RAB6A,Ras-related protein Rab-6A,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_VOLUME,Inverse variance weighted,27,0.95 [0.83-1.08],0.427691626633729,trans
RAB6A,Ras-related protein Rab-6A,Chapter XIV Diseases of the genitourinary system,N14_CHRONKIDNEYDIS,Inverse variance weighted,27,1.03 [0.96-1.11],0.433031582591879,trans
RAB6A,Ras-related protein Rab-6A,Chapter XIV Diseases of the genitourinary system,N14_URINOTH,Inverse variance weighted,27,1.02 [0.98-1.06],0.445686739767995,trans
RAB6A,Ras-related protein Rab-6A,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SPONDYLOPATHY,Inverse variance weighted,27,1.02 [0.97-1.06],0.453979525562623,trans
RAB6A,Ras-related protein Rab-6A,Chapter VI Diseases of the nervous system,FALLS,Inverse variance weighted,27,1.01 [0.98-1.04],0.456933333337624,trans
RAB6A,Ras-related protein Rab-6A,Chapter XI Diseases of the digestive system,K11_CONSTIPATION,Inverse variance weighted,27,1.02 [0.97-1.06],0.459678512304036,trans
RAB6A,Ras-related protein Rab-6A,Chapter XI Diseases of the digestive system,K11_OTHGASTR,Inverse variance weighted,27,0.97 [0.89-1.05],0.466193244718246,trans
RAB6A,Ras-related protein Rab-6A,Chapter X Diseases of the respiratory system,J10_LOWERINF,Inverse variance weighted,27,0.98 [0.92-1.04],0.468104778384168,trans
RAB6A,Ras-related protein Rab-6A,Chapter IX Diseases of the circulatory system,I9_UAP,Inverse variance weighted,27,0.97 [0.88-1.06],0.478074241842051,trans
RAB6A,Ras-related protein Rab-6A,Chapter IX Diseases of the circulatory system,I9_IHD,Inverse variance weighted,27,0.98 [0.91-1.04],0.492808619257106,trans
RAB6A,Ras-related protein Rab-6A,Chapter XIV Diseases of the genitourinary system,N14_URETHRAOTH,Inverse variance weighted,27,1.02 [0.97-1.07],0.496796987416473,trans
RAB6A,Ras-related protein Rab-6A,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIANAS,Inverse variance weighted,27,0.97 [0.9-1.05],0.500896001884903,trans
RAB6A,Ras-related protein Rab-6A,Chapter IX Diseases of the circulatory system,I9_MI_STRICT,Inverse variance weighted,27,0.97 [0.89-1.06],0.502186472873954,trans
RAB6A,Ras-related protein Rab-6A,Chapter XII Diseases of the skin and subcutaneous tissue,L12_DECUBITANSULCERANDPRESSURE,Inverse variance weighted,27,1.08 [0.86-1.37],0.503823347155499,trans
RAB6A,Ras-related protein Rab-6A,Chapter I Certain infectious and parasitic diseases,AB1_OTHER_BACT_INOTHER,Inverse variance weighted,27,1.16 [0.74-1.83],0.516618048656525,trans
RAB6A,Ras-related protein Rab-6A,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_OTH,Inverse variance weighted,27,0.98 [0.92-1.05],0.524915957153937,trans
