Protein,Protein_definition,Disease_category,Disease,method,nsnp,OR [95% CI],Pvalue,QTL_type
ATRAID,All-trans retinoic acid-induced differentiation factor,Chapter XI Diseases of the digestive system,K11_CONSTIPATION,Inverse variance weighted,8,0.9 [0.86-0.95],8.25465145283849e-05,cis
ATRAID,All-trans retinoic acid-induced differentiation factor,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_METABOLIA,Inverse variance weighted,8,0.92 [0.89-0.96],0.000257376498763515,cis
ATRAID,All-trans retinoic acid-induced differentiation factor,Chapter IX Diseases of the circulatory system,I9_ATHSCLE,Inverse variance weighted,8,0.87 [0.8-0.94],0.000461028262412582,cis
ATRAID,All-trans retinoic acid-induced differentiation factor,Chapter XI Diseases of the digestive system,K11_OTHGASTR,Inverse variance weighted,8,0.86 [0.78-0.94],0.00157402289916758,cis
ATRAID,All-trans retinoic acid-induced differentiation factor,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS,Inverse variance weighted,8,0.94 [0.91-0.98],0.00206887413391167,cis
ATRAID,All-trans retinoic acid-induced differentiation factor,Chapter XI Diseases of the digestive system,K11_INTESTOTH,Inverse variance weighted,8,0.93 [0.89-0.98],0.00208174253311818,cis
ATRAID,All-trans retinoic acid-induced differentiation factor,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_LIPOPROT,Inverse variance weighted,8,0.9 [0.84-0.96],0.00227776581684592,cis
ATRAID,All-trans retinoic acid-induced differentiation factor,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_DORSOPATHY,Inverse variance weighted,8,0.95 [0.92-0.99],0.00647559084454596,cis
ATRAID,All-trans retinoic acid-induced differentiation factor,Chapter I Certain infectious and parasitic diseases,AB1_GASTROENTERITIS_NOS,Inverse variance weighted,8,0.91 [0.85-0.98],0.00728116222965453,cis
ATRAID,All-trans retinoic acid-induced differentiation factor,Chapter XIII Diseases of the musculoskeletal system and connective tissue,GOUT_NOS,Inverse variance weighted,8,0.84 [0.74-0.95],0.00746880432098212,cis
ATRAID,All-trans retinoic acid-induced differentiation factor,Chapter I Certain infectious and parasitic diseases,AB1_OTHER_BACTERIAL,Inverse variance weighted,8,0.95 [0.91-0.99],0.0129297859566663,cis
ATRAID,All-trans retinoic acid-induced differentiation factor,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_HYPERPARA,Inverse variance weighted,8,0.87 [0.77-0.97],0.0142669712847525,cis
ATRAID,All-trans retinoic acid-induced differentiation factor,Chapter XI Diseases of the digestive system,K11_GASTRODUOULC,Inverse variance weighted,8,0.9 [0.82-0.98],0.015511889891783,cis
ATRAID,All-trans retinoic acid-induced differentiation factor,Chapter XI Diseases of the digestive system,K11_OESSTODUO,Inverse variance weighted,8,0.95 [0.92-0.99],0.0185587455337937,cis
ATRAID,All-trans retinoic acid-induced differentiation factor,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_HYPERCHOL,Inverse variance weighted,8,0.92 [0.86-0.99],0.0187623405795112,cis
ATRAID,All-trans retinoic acid-induced differentiation factor,Chapter IX Diseases of the circulatory system,I9_HYPTENSPOR,Inverse variance weighted,3,2.54 [1.16-5.55],0.0200876886135995,cis
ATRAID,All-trans retinoic acid-induced differentiation factor,Chapter IX Diseases of the circulatory system,I9_SEQULAE,Inverse variance weighted,8,0.91 [0.84-0.99],0.0201247766258481,cis
ATRAID,All-trans retinoic acid-induced differentiation factor,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_VOLUME,Inverse variance weighted,8,0.83 [0.7-0.97],0.0218307701956065,cis
ATRAID,All-trans retinoic acid-induced differentiation factor,Chapter IX Diseases of the circulatory system,I9_HYPTENSESS,Inverse variance weighted,8,0.92 [0.86-0.99],0.0242731497934139,cis
ATRAID,All-trans retinoic acid-induced differentiation factor,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_PARATHYRO,Inverse variance weighted,8,0.89 [0.8-0.99],0.0257840597100098,cis
ATRAID,All-trans retinoic acid-induced differentiation factor,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROPATHIES,Inverse variance weighted,8,0.96 [0.93-1],0.0280983948647732,cis
ATRAID,All-trans retinoic acid-induced differentiation factor,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_ENDOMETPOSTOP,Inverse variance weighted,8,0.85 [0.74-0.98],0.0293264181886011,cis
ATRAID,All-trans retinoic acid-induced differentiation factor,Chapter IX Diseases of the circulatory system,I9_AF,Inverse variance weighted,8,0.94 [0.89-0.99],0.0307038569408735,cis
ATRAID,All-trans retinoic acid-induced differentiation factor,Chapter IX Diseases of the circulatory system,I9_HEARTFAIL,Inverse variance weighted,8,0.94 [0.89-0.99],0.0323154418972051,cis
ATRAID,All-trans retinoic acid-induced differentiation factor,Chapter X Diseases of the respiratory system,ASTHMA_NAS,Inverse variance weighted,8,0.94 [0.88-0.99],0.0336452362540857,cis
ATRAID,All-trans retinoic acid-induced differentiation factor,Chapter XIII Diseases of the musculoskeletal system and connective tissue,JOINTPAIN,Inverse variance weighted,8,0.92 [0.85-0.99],0.0341297156981219,cis
ATRAID,All-trans retinoic acid-induced differentiation factor,Chapter XI Diseases of the digestive system,K11_OTHDIG,Inverse variance weighted,8,0.93 [0.87-1],0.0354218045792964,cis
ATRAID,All-trans retinoic acid-induced differentiation factor,Chapter I Certain infectious and parasitic diseases,AB1_BACT_INTEST_OTH,Inverse variance weighted,8,0.88 [0.78-0.99],0.0359048153635768,cis
ATRAID,All-trans retinoic acid-induced differentiation factor,Chapter XIII Diseases of the musculoskeletal system and connective tissue,RHEUMA_NOS,Inverse variance weighted,8,1.18 [1.01-1.37],0.0376809253107192,cis
ATRAID,All-trans retinoic acid-induced differentiation factor,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_GOUT,Inverse variance weighted,8,0.87 [0.77-0.99],0.0389176343398946,cis
ATRAID,All-trans retinoic acid-induced differentiation factor,Chapter IX Diseases of the circulatory system,I9_CORATHER,Inverse variance weighted,8,0.95 [0.9-1],0.0436370600706983,cis
ATRAID,All-trans retinoic acid-induced differentiation factor,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_OBESITY,Inverse variance weighted,8,0.94 [0.89-1],0.0478207650670095,cis
