Protein,Protein_definition,Disease_category,Disease,method,nsnp,OR [95% CI],Pvalue,QTL_type
HEG1,Protein HEG homolog 1,Chapter XI Diseases of the digestive system,K11_FIBROCHIRLIV,Inverse variance weighted,4,1.73 [1.01-2.95],0.044555507177804,cis
HEG1,Protein HEG homolog 1,Chapter II Neoplasms,C3_BREAST_EXALLC,Inverse variance weighted,4,1.18 [0.97-1.44],0.101407387229449,cis
HEG1,Protein HEG homolog 1,Chapter IX Diseases of the circulatory system,I9_K_CARDIAC,Inverse variance weighted,4,0.86 [0.72-1.03],0.111214874771525,cis
HEG1,Protein HEG homolog 1,Chapter IX Diseases of the circulatory system,I9_HYPTENSESS,Inverse variance weighted,4,1.11 [0.98-1.25],0.111916978770646,cis
HEG1,Protein HEG homolog 1,Chapter IX Diseases of the circulatory system,I9_HYPTENS,Inverse variance weighted,4,1.1 [0.98-1.23],0.118071068021608,cis
HEG1,Protein HEG homolog 1,Chapter XI Diseases of the digestive system,CHIRHEP_NAS,Inverse variance weighted,4,1.7 [0.87-3.34],0.123336610953175,cis
HEG1,Protein HEG homolog 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,GOUT_NOS,Inverse variance weighted,4,1.28 [0.93-1.77],0.127379628480974,cis
HEG1,Protein HEG homolog 1,Chapter X Diseases of the respiratory system,J10_INFLUPNEU,Inverse variance weighted,4,0.93 [0.84-1.03],0.165938601805935,cis
HEG1,Protein HEG homolog 1,Chapter I Certain infectious and parasitic diseases,AB1_SEPSIS_CONDITION,Inverse variance weighted,3,1.1 [0.94-1.29],0.234235670564324,cis
HEG1,Protein HEG homolog 1,Chapter XI Diseases of the digestive system,K11_DISLIVOTH,Inverse variance weighted,4,1.22 [0.88-1.68],0.235021091005795,cis
HEG1,Protein HEG homolog 1,Chapter XI Diseases of the digestive system,K11_OESSTODUO,Inverse variance weighted,4,1.07 [0.96-1.18],0.236881772108535,cis
HEG1,Protein HEG homolog 1,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_FLUIDELECTRO,Inverse variance weighted,4,1.16 [0.91-1.49],0.239643428486063,cis
HEG1,Protein HEG homolog 1,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_DM2NOCOMP,Inverse variance weighted,3,1.08 [0.94-1.25],0.259878867338486,cis
HEG1,Protein HEG homolog 1,Chapter I Certain infectious and parasitic diseases,AB1_SEPSIS_IMPLICIT,Inverse variance weighted,3,1.1 [0.92-1.3],0.298914135390023,cis
HEG1,Protein HEG homolog 1,Chapter X Diseases of the respiratory system,J10_INTERSTITIUM,Inverse variance weighted,3,0.83 [0.57-1.19],0.308890146697659,cis
HEG1,Protein HEG homolog 1,Chapter XI Diseases of the digestive system,K11_ALCOLIV,Inverse variance weighted,4,0.8 [0.52-1.24],0.319948992630775,cis
HEG1,Protein HEG homolog 1,Chapter IX Diseases of the circulatory system,I9_PAD,Inverse variance weighted,3,1.16 [0.86-1.57],0.32193640000896,cis
HEG1,Protein HEG homolog 1,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_METABOLIA,Inverse variance weighted,4,1.06 [0.95-1.18],0.322124838549653,cis
HEG1,Protein HEG homolog 1,Chapter XI Diseases of the digestive system,K11_HEPFAIL,Inverse variance weighted,4,1.45 [0.67-3.15],0.347906715586817,cis
HEG1,Protein HEG homolog 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_GOUT,Inverse variance weighted,4,1.15 [0.85-1.57],0.357612342837259,cis
HEG1,Protein HEG homolog 1,Chapter I Certain infectious and parasitic diseases,AB1_SEPSIS_FUNGAL_IMPL,Inverse variance weighted,3,1.22 [0.79-1.87],0.370055115485477,cis
HEG1,Protein HEG homolog 1,Chapter IX Diseases of the circulatory system,I9_OTHOTH,Inverse variance weighted,4,0.72 [0.35-1.49],0.37414189810653,cis
HEG1,Protein HEG homolog 1,Chapter I Certain infectious and parasitic diseases,AB1_OTHER_BACTERIAL,Inverse variance weighted,4,1.05 [0.94-1.18],0.387369703652824,cis
HEG1,Protein HEG homolog 1,Chapter I Certain infectious and parasitic diseases,AB1_INFECT_PARASIT,Inverse variance weighted,3,1.06 [0.93-1.2],0.394894910878223,cis
HEG1,Protein HEG homolog 1,Chapter V Mental and behavioural disorders,F5_ALCOHOL_DEPENDENCE,Inverse variance weighted,4,0.9 [0.71-1.15],0.397726407890848,cis
HEG1,Protein HEG homolog 1,Chapter XI Diseases of the digestive system,K11_LIVER,Inverse variance weighted,4,1.1 [0.88-1.37],0.41724786118934,cis
HEG1,Protein HEG homolog 1,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_HYPERKALAEMIA,Inverse variance weighted,4,1.37 [0.62-3.05],0.435981027255773,cis
HEG1,Protein HEG homolog 1,Chapter I Certain infectious and parasitic diseases,AB1_SEPSIS_BACT_IMPL,Inverse variance weighted,3,1.09 [0.88-1.35],0.43632594839334,cis
HEG1,Protein HEG homolog 1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_SPLEENDISEASE,Inverse variance weighted,4,1.66 [0.45-6.09],0.445258527045337,cis
HEG1,Protein HEG homolog 1,Chapter IX Diseases of the circulatory system,I9_VARICVEOES,Inverse variance weighted,4,1.32 [0.64-2.7],0.451663568145555,cis
HEG1,Protein HEG homolog 1,Chapter X Diseases of the respiratory system,J10_PNEUMONAS,Inverse variance weighted,3,1.06 [0.9-1.25],0.46531768606483,cis
HEG1,Protein HEG homolog 1,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_DM1NOCOMP,Inverse variance weighted,3,0.86 [0.58-1.29],0.47748588788166,cis
HEG1,Protein HEG homolog 1,Chapter I Certain infectious and parasitic diseases,AB1_SEPSIS_EXPLICIT,Inverse variance weighted,3,0.9 [0.67-1.21],0.47879478195769,cis
HEG1,Protein HEG homolog 1,Chapter XIV Diseases of the genitourinary system,N14_CHRONKIDNEYDIS,Inverse variance weighted,4,1.09 [0.85-1.39],0.483904911096535,cis
HEG1,Protein HEG homolog 1,Chapter V Mental and behavioural disorders,SMOKING_DEPEND,Inverse variance weighted,4,0.72 [0.28-1.85],0.49486663212473,cis
HEG1,Protein HEG homolog 1,Chapter XI Diseases of the digestive system,K11_OTHGASTR,Inverse variance weighted,4,0.88 [0.59-1.31],0.517843631721177,cis
HEG1,Protein HEG homolog 1,Chapter X Diseases of the respiratory system,IPF,Inverse variance weighted,4,0.83 [0.48-1.45],0.518844028795956,cis
HEG1,Protein HEG homolog 1,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",DM_BCKGRND_RETINA,Inverse variance weighted,3,1.12 [0.73-1.71],0.595832715979386,cis
HEG1,Protein HEG homolog 1,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_GLUCOPANCREAS,Inverse variance weighted,4,1.11 [0.64-1.93],0.704917896142408,cis
HEG1,Protein HEG homolog 1,Chapter V Mental and behavioural disorders,KRA_PSY_SUBSTANCE_EXMORE,Inverse variance weighted,4,0.97 [0.82-1.15],0.725890825348434,cis
HEG1,Protein HEG homolog 1,Chapter X Diseases of the respiratory system,ILD,Inverse variance weighted,4,0.93 [0.58-1.49],0.771583986314293,cis
HEG1,Protein HEG homolog 1,Chapter I Certain infectious and parasitic diseases,AB1_SEPSIS_VIRAL_IMPL,Inverse variance weighted,3,0.92 [0.48-1.75],0.798227111314092,cis
HEG1,Protein HEG homolog 1,Chapter XI Diseases of the digestive system,NAFLD,Inverse variance weighted,4,1.06 [0.66-1.72],0.798449492062052,cis
HEG1,Protein HEG homolog 1,Chapter I Certain infectious and parasitic diseases,AB1_OTHER_SEPSIS,Inverse variance weighted,4,0.97 [0.79-1.2],0.800697628622326,cis
HEG1,Protein HEG homolog 1,Chapter IX Diseases of the circulatory system,I9_HYPTENSPOR,Inverse variance weighted,3,1.09 [0.55-2.13],0.807541762856793,cis
HEG1,Protein HEG homolog 1,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_HYPERLIPNAS,Inverse variance weighted,4,0.96 [0.67-1.37],0.814032764112889,cis
HEG1,Protein HEG homolog 1,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_HYPERCHOL,Inverse variance weighted,4,1.02 [0.87-1.19],0.845135709857114,cis
HEG1,Protein HEG homolog 1,Chapter XIV Diseases of the genitourinary system,N14_DIALYSIS,Inverse variance weighted,4,0.94 [0.46-1.95],0.877141276736362,cis
HEG1,Protein HEG homolog 1,Chapter XIV Diseases of the genitourinary system,N14_ACUTERENFAIL,Inverse variance weighted,4,1.02 [0.75-1.38],0.908470647194551,cis
HEG1,Protein HEG homolog 1,Chapter XIV Diseases of the genitourinary system,N14_RENALTUB,Inverse variance weighted,4,1.01 [0.89-1.14],0.911170099813114,cis
HEG1,Protein HEG homolog 1,Chapter XI Diseases of the digestive system,K11_OTHINFLIV,Inverse variance weighted,4,1.03 [0.54-1.97],0.926749930528436,cis
HEG1,Protein HEG homolog 1,Chapter XI Diseases of the digestive system,K11_OTHDISSTOMDUOD,Inverse variance weighted,4,1.01 [0.46-2.23],0.971645376151288,cis
HEG1,Protein HEG homolog 1,Chapter II Neoplasms,LUNG_CANCER_MESOT,Inverse variance weighted,3,1 [0.7-1.42],0.987780255744476,cis
HEG1,Protein HEG homolog 1,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_LIPOPROT,Inverse variance weighted,4,1 [0.88-1.14],0.992719838775599,cis
HEG1,Protein HEG homolog 1,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_HYPERKALAEMIA,Inverse variance weighted,14,0.66 [0.45-0.98],0.0369688343742002,trans
HEG1,Protein HEG homolog 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_GOUT,Inverse variance weighted,14,0.85 [0.71-1],0.0543824745686127,trans
HEG1,Protein HEG homolog 1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_SPLEENDISEASE,Inverse variance weighted,14,0.51 [0.24-1.06],0.0730182501894392,trans
HEG1,Protein HEG homolog 1,Chapter IX Diseases of the circulatory system,I9_OTHOTH,Inverse variance weighted,14,0.69 [0.44-1.1],0.122836296487016,trans
HEG1,Protein HEG homolog 1,Chapter V Mental and behavioural disorders,F5_ALCOHOL_DEPENDENCE,Inverse variance weighted,14,1.15 [0.96-1.37],0.123781537318337,trans
HEG1,Protein HEG homolog 1,Chapter X Diseases of the respiratory system,ILD,Inverse variance weighted,14,1.2 [0.94-1.53],0.134288671436898,trans
HEG1,Protein HEG homolog 1,Chapter IX Diseases of the circulatory system,I9_HYPTENS,Inverse variance weighted,14,1.06 [0.98-1.16],0.164521270131548,trans
HEG1,Protein HEG homolog 1,Chapter XIV Diseases of the genitourinary system,N14_CHRONKIDNEYDIS,Inverse variance weighted,14,0.9 [0.76-1.05],0.182448388832402,trans
HEG1,Protein HEG homolog 1,Chapter IX Diseases of the circulatory system,I9_K_CARDIAC,Inverse variance weighted,14,1.08 [0.95-1.23],0.212663090542656,trans
HEG1,Protein HEG homolog 1,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_FLUIDELECTRO,Inverse variance weighted,14,0.89 [0.74-1.08],0.233440253566136,trans
HEG1,Protein HEG homolog 1,Chapter XI Diseases of the digestive system,K11_OTHGASTR,Inverse variance weighted,14,1.11 [0.93-1.32],0.240479485430879,trans
HEG1,Protein HEG homolog 1,Chapter XIV Diseases of the genitourinary system,N14_DIALYSIS,Inverse variance weighted,14,0.71 [0.39-1.28],0.258973820848741,trans
HEG1,Protein HEG homolog 1,Chapter XI Diseases of the digestive system,K11_HEPFAIL,Inverse variance weighted,14,0.76 [0.47-1.23],0.265936674877067,trans
HEG1,Protein HEG homolog 1,Chapter II Neoplasms,C3_BREAST_EXALLC,Inverse variance weighted,14,0.9 [0.73-1.1],0.283116286023995,trans
HEG1,Protein HEG homolog 1,Chapter XIV Diseases of the genitourinary system,N14_ACUTERENFAIL,Inverse variance weighted,14,0.91 [0.75-1.1],0.336211293932055,trans
HEG1,Protein HEG homolog 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,GOUT_NOS,Inverse variance weighted,14,0.91 [0.74-1.11],0.351523260219104,trans
HEG1,Protein HEG homolog 1,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_GLUCOPANCREAS,Inverse variance weighted,14,0.88 [0.66-1.18],0.392804441376817,trans
HEG1,Protein HEG homolog 1,Chapter XI Diseases of the digestive system,NAFLD,Inverse variance weighted,14,1.14 [0.84-1.55],0.400235697969091,trans
HEG1,Protein HEG homolog 1,Chapter IX Diseases of the circulatory system,I9_HYPTENSESS,Inverse variance weighted,14,1.04 [0.95-1.14],0.40332955218086,trans
HEG1,Protein HEG homolog 1,Chapter X Diseases of the respiratory system,IPF,Inverse variance weighted,14,1.12 [0.81-1.56],0.498420772282263,trans
