Protein,Protein_definition,Disease_category,Disease,method,nsnp,OR [95% CI],Pvalue,QTL_type
PKD2,Polycystin-2,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_HYPERKALAEMIA,Inverse variance weighted,3,0.31 [0.12-0.8],0.0157565964305342,cis
PKD2,Polycystin-2,Chapter X Diseases of the respiratory system,J10_RESPIRATORY,Inverse variance weighted,3,0.87 [0.78-0.98],0.016010936260056,cis
PKD2,Polycystin-2,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_GOUT,Inverse variance weighted,3,0.18 [0.04-0.8],0.0239976165061662,cis
PKD2,Polycystin-2,Chapter I Certain infectious and parasitic diseases,AB1_SEPSIS_EXPLICIT,Inverse variance weighted,3,0.74 [0.57-0.97],0.0267467830997619,cis
PKD2,Polycystin-2,Chapter XIII Diseases of the musculoskeletal system and connective tissue,GOUT_NOS,Inverse variance weighted,3,0.19 [0.04-0.84],0.0283503271709257,cis
PKD2,Polycystin-2,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_POLYARTHROPATHIES,Inverse variance weighted,3,0.6 [0.37-0.98],0.0430918973055646,cis
PKD2,Polycystin-2,Chapter IX Diseases of the circulatory system,I9_HYPTENSRD,Inverse variance weighted,3,2.86 [1.03-7.94],0.0445161865967798,cis
PKD2,Polycystin-2,Chapter I Certain infectious and parasitic diseases,AB1_OTHER_SEPSIS,Inverse variance weighted,3,0.73 [0.54-0.99],0.0451059053715144,cis
PKD2,Polycystin-2,Chapter I Certain infectious and parasitic diseases,AB1_SEPSIS_IMPLICIT,Inverse variance weighted,3,0.79 [0.62-1.01],0.0572193997151204,cis
PKD2,Polycystin-2,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIA_IRONDEF_NAS,Inverse variance weighted,3,0.66 [0.43-1.02],0.0623690106848037,cis
PKD2,Polycystin-2,Chapter XIV Diseases of the genitourinary system,N14_RENALTUB,Inverse variance weighted,3,0.85 [0.71-1.01],0.0715561538182052,cis
PKD2,Polycystin-2,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROPATHIES,Inverse variance weighted,3,0.9 [0.8-1.01],0.0726035898999643,cis
PKD2,Polycystin-2,Chapter X Diseases of the respiratory system,J10_PNEUMONAS,Inverse variance weighted,3,0.83 [0.68-1.02],0.0768341845132089,cis
PKD2,Polycystin-2,Chapter I Certain infectious and parasitic diseases,AB1_SEPSIS_VIRAL_IMPL,Inverse variance weighted,3,0.61 [0.34-1.1],0.0999360285610809,cis
PKD2,Polycystin-2,Chapter XIII Diseases of the musculoskeletal system and connective tissue,RHEUMA_NOS,Inverse variance weighted,3,0.65 [0.38-1.11],0.111917076810554,cis
PKD2,Polycystin-2,Chapter I Certain infectious and parasitic diseases,AB1_BACT_BIR_OTHER_INF_AGENTS,Inverse variance weighted,3,1.59 [0.84-3.02],0.154829982535293,cis
PKD2,Polycystin-2,Chapter I Certain infectious and parasitic diseases,AB1_SEPSIS_BACT_IMPL,Inverse variance weighted,3,0.85 [0.66-1.08],0.185448422295823,cis
PKD2,Polycystin-2,Chapter I Certain infectious and parasitic diseases,AB1_OTHER_BACT_INOTHER,Inverse variance weighted,3,0.27 [0.04-2.03],0.203350217952739,cis
PKD2,Polycystin-2,Chapter X Diseases of the respiratory system,J10_RESPDISOTH,Inverse variance weighted,3,0.87 [0.69-1.1],0.235521591184666,cis
PKD2,Polycystin-2,Chapter X Diseases of the respiratory system,J10_INFLUPNEU,Inverse variance weighted,3,0.92 [0.79-1.06],0.255873057695065,cis
PKD2,Polycystin-2,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_DM2NOCOMP,Inverse variance weighted,3,0.9 [0.75-1.08],0.262532123763009,cis
PKD2,Polycystin-2,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIANAS,Inverse variance weighted,3,0.79 [0.53-1.19],0.266691629836758,cis
PKD2,Polycystin-2,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_OTHERANAEMIA,Inverse variance weighted,3,0.89 [0.71-1.1],0.276913650309927,cis
PKD2,Polycystin-2,Chapter I Certain infectious and parasitic diseases,AB1_GASTROENTERITIS_NOS,Inverse variance weighted,3,0.89 [0.71-1.12],0.315013543892863,cis
PKD2,Polycystin-2,Chapter I Certain infectious and parasitic diseases,AB1_INFECT_PARASIT,Inverse variance weighted,3,0.93 [0.82-1.07],0.317405642386787,cis
PKD2,Polycystin-2,Chapter I Certain infectious and parasitic diseases,AB1_OTHER_BACTERIAL,Inverse variance weighted,3,0.92 [0.78-1.09],0.339368238226011,cis
PKD2,Polycystin-2,Chapter X Diseases of the respiratory system,J10_INTERSTITIUM,Inverse variance weighted,3,0.8 [0.51-1.28],0.352720195421651,cis
PKD2,Polycystin-2,Chapter X Diseases of the respiratory system,J10_PLEURA,Inverse variance weighted,3,1.13 [0.86-1.49],0.368762565558011,cis
PKD2,Polycystin-2,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_BLOOD_IMMUN,Inverse variance weighted,3,0.88 [0.67-1.16],0.369125377706377,cis
PKD2,Polycystin-2,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_INCLAVO,Inverse variance weighted,3,1.06 [0.93-1.21],0.395608694859033,cis
PKD2,Polycystin-2,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_VOLUME,Inverse variance weighted,3,0.73 [0.32-1.67],0.460284847194244,cis
PKD2,Polycystin-2,Chapter IX Diseases of the circulatory system,I9_HYPTENS,Inverse variance weighted,3,1.07 [0.89-1.28],0.476136962462282,cis
PKD2,Polycystin-2,Chapter I Certain infectious and parasitic diseases,AB1_SEPSIS_CONDITION,Inverse variance weighted,3,0.92 [0.72-1.18],0.514378111294498,cis
PKD2,Polycystin-2,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_RHEUMA,Inverse variance weighted,3,0.9 [0.65-1.24],0.517406887460319,cis
PKD2,Polycystin-2,Chapter IX Diseases of the circulatory system,I9_HYPTENSESS,Inverse variance weighted,3,1.07 [0.87-1.31],0.524615322365548,cis
PKD2,Polycystin-2,Chapter XIV Diseases of the genitourinary system,N14_CHRONKIDNEYDIS,Inverse variance weighted,3,0.89 [0.63-1.27],0.530060731676444,cis
PKD2,Polycystin-2,Chapter XIV Diseases of the genitourinary system,N14_DIALYSIS,Inverse variance weighted,3,0.74 [0.27-2.09],0.573378339297975,cis
PKD2,Polycystin-2,Chapter IX Diseases of the circulatory system,I9_SECONDRIGHT,Inverse variance weighted,3,1.29 [0.47-3.51],0.619635699031245,cis
PKD2,Polycystin-2,Chapter IX Diseases of the circulatory system,I9_PULMOTHHD,Inverse variance weighted,3,0.88 [0.46-1.67],0.692384443170077,cis
PKD2,Polycystin-2,Chapter IX Diseases of the circulatory system,I9_HEARTFAIL,Inverse variance weighted,3,1.04 [0.84-1.3],0.711321424195208,cis
PKD2,Polycystin-2,Chapter XIV Diseases of the genitourinary system,N14_ACUTERENFAIL,Inverse variance weighted,3,1.08 [0.71-1.67],0.714166108030977,cis
PKD2,Polycystin-2,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_METABOLIA,Inverse variance weighted,3,0.96 [0.68-1.34],0.795117014259154,cis
PKD2,Polycystin-2,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_MUSCULOSKELETAL,Inverse variance weighted,3,1.02 [0.87-1.2],0.804270003527149,cis
PKD2,Polycystin-2,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_FLUIDELECTRO,Inverse variance weighted,3,0.92 [0.43-1.98],0.833679943166607,cis
PKD2,Polycystin-2,Chapter I Certain infectious and parasitic diseases,AB1_INTESTINAL_INFECTIONS,Inverse variance weighted,3,0.98 [0.83-1.17],0.845139644587878,cis
PKD2,Polycystin-2,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_FLUIDOVER,Inverse variance weighted,3,1.06 [0.56-2],0.865034726873885,cis
PKD2,Polycystin-2,Chapter X Diseases of the respiratory system,IPF,Inverse variance weighted,3,1.05 [0.5-2.2],0.89219458433958,cis
PKD2,Polycystin-2,Chapter X Diseases of the respiratory system,ILD,Inverse variance weighted,3,1.03 [0.6-1.78],0.901684329602372,cis
PKD2,Polycystin-2,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS,Inverse variance weighted,3,1.01 [0.85-1.19],0.937802032973085,cis
PKD2,Polycystin-2,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_VOLUME,Inverse variance weighted,3,0.31 [0.15-0.64],0.00137954178807287,trans
PKD2,Polycystin-2,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_METABOLIA,Inverse variance weighted,3,0.73 [0.59-0.89],0.00238237164189899,trans
PKD2,Polycystin-2,Chapter X Diseases of the respiratory system,J10_PLEURA,Inverse variance weighted,3,1.4 [1.04-1.91],0.0289765770238864,trans
PKD2,Polycystin-2,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_FLUIDELECTRO,Inverse variance weighted,3,0.61 [0.34-1.09],0.0924480426639624,trans
PKD2,Polycystin-2,Chapter X Diseases of the respiratory system,J10_INFLUPNEU,Inverse variance weighted,3,1.12 [0.94-1.33],0.193268526199506,trans
PKD2,Polycystin-2,Chapter XIII Diseases of the musculoskeletal system and connective tissue,GOUT_NOS,Inverse variance weighted,3,0.65 [0.34-1.27],0.209145255433942,trans
PKD2,Polycystin-2,Chapter I Certain infectious and parasitic diseases,AB1_INTESTINAL_INFECTIONS,Inverse variance weighted,3,1.11 [0.91-1.34],0.303440175125559,trans
PKD2,Polycystin-2,Chapter XIV Diseases of the genitourinary system,N14_ACUTERENFAIL,Inverse variance weighted,3,1.25 [0.77-2.02],0.365033851897667,trans
PKD2,Polycystin-2,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_GOUT,Inverse variance weighted,3,0.67 [0.28-1.61],0.374407515221026,trans
PKD2,Polycystin-2,Chapter IX Diseases of the circulatory system,I9_HYPTENSRD,Inverse variance weighted,3,0.42 [0.05-3.47],0.422518283656885,trans
PKD2,Polycystin-2,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_INCLAVO,Inverse variance weighted,3,1.06 [0.91-1.23],0.451319597394185,trans
PKD2,Polycystin-2,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIANAS,Inverse variance weighted,3,0.85 [0.51-1.42],0.53585275123974,trans
PKD2,Polycystin-2,Chapter I Certain infectious and parasitic diseases,AB1_BACT_BIR_OTHER_INF_AGENTS,Inverse variance weighted,3,0.82 [0.4-1.68],0.587381109243438,trans
