Protein,Protein_definition,Disease_category,Disease,method,nsnp,OR [95% CI],Pvalue,QTL_type
KLK10,Kallikrein-10,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_FLUIDOVER,Inverse variance weighted,7,1.32 [1.1-1.57],0.00229422289689604,cis
KLK10,Kallikrein-10,Chapter X Diseases of the respiratory system,J10_PLEURA,Inverse variance weighted,15,0.93 [0.87-0.99],0.0181207342465768,cis
KLK10,Kallikrein-10,Chapter IX Diseases of the circulatory system,I9_HEARTFAIL,Inverse variance weighted,15,0.94 [0.9-0.99],0.0216905241525123,cis
KLK10,Kallikrein-10,Chapter XI Diseases of the digestive system,K11_LIVER,Inverse variance weighted,15,0.91 [0.83-0.99],0.0363940372827428,cis
KLK10,Kallikrein-10,Chapter XIV Diseases of the genitourinary system,N14_CHRONKIDNEYDIS,Inverse variance weighted,15,0.93 [0.86-1.01],0.0900800710989292,cis
KLK10,Kallikrein-10,Chapter XII Diseases of the skin and subcutaneous tissue,L12_PSORI_NAS,Inverse variance weighted,15,0.83 [0.66-1.05],0.116681551590737,cis
KLK10,Kallikrein-10,Chapter I Certain infectious and parasitic diseases,AB1_SEPSIS_FUNGAL_IMPL,Inverse variance weighted,7,0.86 [0.7-1.05],0.128295818832084,cis
KLK10,Kallikrein-10,Chapter X Diseases of the respiratory system,J10_INFLUPNEU,Inverse variance weighted,15,0.97 [0.93-1.01],0.134237040845066,cis
KLK10,Kallikrein-10,Chapter I Certain infectious and parasitic diseases,AB1_SEPSIS_EXPLICIT,Inverse variance weighted,7,1.08 [0.97-1.2],0.148366268847701,cis
KLK10,Kallikrein-10,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_GOUT,Inverse variance weighted,15,0.94 [0.87-1.02],0.160443437228985,cis
KLK10,Kallikrein-10,Chapter X Diseases of the respiratory system,J10_RESPDISOTH,Inverse variance weighted,7,1.05 [0.98-1.12],0.187931402863108,cis
KLK10,Kallikrein-10,Chapter I Certain infectious and parasitic diseases,AB1_BACT_BIR_OTHER_INF_AGENTS,Inverse variance weighted,15,0.91 [0.79-1.05],0.203034147853557,cis
KLK10,Kallikrein-10,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_FLUIDELECTRO,Inverse variance weighted,15,0.95 [0.88-1.03],0.205972544998783,cis
KLK10,Kallikrein-10,Chapter IX Diseases of the circulatory system,I9_HYPTENSPUL,Inverse variance weighted,15,1.34 [0.84-2.16],0.223456504776245,cis
KLK10,Kallikrein-10,Chapter V Mental and behavioural disorders,KRA_PSY_MOOD_EXMORE,Inverse variance weighted,7,0.97 [0.91-1.02],0.228954037120622,cis
KLK10,Kallikrein-10,Chapter IX Diseases of the circulatory system,I9_HYPTENSRD,Inverse variance weighted,15,1.14 [0.91-1.43],0.251158306412625,cis
KLK10,Kallikrein-10,"Chapter IV Endocrine, nutritional and metabolic diseases",DM_NEPHROPATHY_EXMORE,Inverse variance weighted,15,0.93 [0.81-1.07],0.309491052387308,cis
KLK10,Kallikrein-10,Chapter XIII Diseases of the musculoskeletal system and connective tissue,GOUT_NOS,Inverse variance weighted,15,0.95 [0.86-1.05],0.34015583475264,cis
KLK10,Kallikrein-10,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIAINCHRONICDISEASE,Inverse variance weighted,15,0.84 [0.57-1.23],0.374363972007961,cis
KLK10,Kallikrein-10,Chapter X Diseases of the respiratory system,J10_INTERSTITIUM,Inverse variance weighted,7,0.94 [0.8-1.09],0.409338316984674,cis
KLK10,Kallikrein-10,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_HYPERKALAEMIA,Inverse variance weighted,15,0.93 [0.77-1.12],0.436949928472624,cis
KLK10,Kallikrein-10,Chapter I Certain infectious and parasitic diseases,AB1_SEPSIS_IMPLICIT,Inverse variance weighted,7,1.03 [0.95-1.11],0.493355637436207,cis
KLK10,Kallikrein-10,Chapter X Diseases of the respiratory system,J10_PLEUREFFUSION,Inverse variance weighted,15,0.96 [0.86-1.07],0.498187527897547,cis
KLK10,Kallikrein-10,Chapter I Certain infectious and parasitic diseases,AB1_INFECT_PARASIT,Inverse variance weighted,7,1.01 [0.97-1.06],0.498721333304026,cis
KLK10,Kallikrein-10,Chapter IX Diseases of the circulatory system,I9_CARDARR,Inverse variance weighted,15,1.06 [0.9-1.24],0.508701423294874,cis
KLK10,Kallikrein-10,Chapter V Mental and behavioural disorders,KRA_PSY_SUBSTANCE_EXMORE,Inverse variance weighted,15,1.02 [0.96-1.09],0.543966303124042,cis
KLK10,Kallikrein-10,Chapter X Diseases of the respiratory system,J10_PNEUMONAS,Inverse variance weighted,7,1.02 [0.96-1.08],0.545051595244662,cis
KLK10,Kallikrein-10,Chapter IX Diseases of the circulatory system,I9_PULMOTHHD,Inverse variance weighted,7,0.95 [0.79-1.14],0.562208898224837,cis
KLK10,Kallikrein-10,Chapter XIV Diseases of the genitourinary system,N14_GLOMEINOTH,Inverse variance weighted,15,0.95 [0.81-1.12],0.568306624196242,cis
KLK10,Kallikrein-10,Chapter V Mental and behavioural disorders,KRA_PSY_ANYMENTAL,Inverse variance weighted,15,0.99 [0.96-1.02],0.576875348828661,cis
KLK10,Kallikrein-10,Chapter IX Diseases of the circulatory system,I9_SECONDRIGHT,Inverse variance weighted,15,1.09 [0.79-1.5],0.617063311404543,cis
KLK10,Kallikrein-10,Chapter XIV Diseases of the genitourinary system,N14_KIDUROTH,Inverse variance weighted,15,0.97 [0.83-1.13],0.682592861680421,cis
KLK10,Kallikrein-10,Chapter XIV Diseases of the genitourinary system,N14_URETHRAOTH,Inverse variance weighted,15,0.99 [0.92-1.06],0.683754594749742,cis
KLK10,Kallikrein-10,Chapter V Mental and behavioural disorders,SMOKING_DEPEND,Inverse variance weighted,15,1.03 [0.88-1.21],0.685647447954565,cis
KLK10,Kallikrein-10,Chapter XII Diseases of the skin and subcutaneous tissue,L12_PSORIASIS,Inverse variance weighted,15,0.99 [0.91-1.06],0.698792594159047,cis
KLK10,Kallikrein-10,Chapter IX Diseases of the circulatory system,I9_AF,Inverse variance weighted,15,1.01 [0.96-1.06],0.701569994735997,cis
KLK10,Kallikrein-10,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_DM2REN,Inverse variance weighted,15,0.97 [0.83-1.14],0.707804277785407,cis
KLK10,Kallikrein-10,Chapter XIV Diseases of the genitourinary system,N14_CHRONEPHROPATH,Inverse variance weighted,15,1.05 [0.79-1.39],0.728008349228703,cis
KLK10,Kallikrein-10,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_METABOLIA,Inverse variance weighted,15,0.99 [0.96-1.03],0.762241766281727,cis
KLK10,Kallikrein-10,Chapter XIV Diseases of the genitourinary system,N14_ACUTERENFAIL,Inverse variance weighted,15,1.01 [0.92-1.11],0.800797629353014,cis
KLK10,Kallikrein-10,Chapter XIV Diseases of the genitourinary system,N14_RENFAILNAS,Inverse variance weighted,15,0.98 [0.81-1.18],0.819668283451586,cis
