Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter IX Diseases of the circulatory system,"Hypertension, Pulmonary Arterial",ACTA2,"Actin, aortic smooth muscle",19131,91,2.04 [1.64-2.55],2.4977078982234907e-10
Chapter IX Diseases of the circulatory system,"Hypertension, Pulmonary Arterial",ACVRL1,Serine/threonine-protein kinase receptor R3,19343,95,9.25 [4.97-17.22],2.255485054768193e-12
Chapter IX Diseases of the circulatory system,"Hypertension, Pulmonary Arterial",ADA2,Adenosine deaminase 2,19330,93,3.59 [2.54-5.08],5.043236626005629e-13
Chapter IX Diseases of the circulatory system,"Hypertension, Pulmonary Arterial",ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,16562,87,2.30 [1.81-2.91],6.447350202550604e-12
Chapter IX Diseases of the circulatory system,"Hypertension, Pulmonary Arterial",ADAMTSL2,ADAMTS-like protein 2,17040,90,6.49 [3.97-10.63],9.987385756937345e-14
Chapter IX Diseases of the circulatory system,"Hypertension, Pulmonary Arterial",AGRN,Agrin,19579,94,5.52 [3.51-8.67],1.310201874373015e-13
Chapter IX Diseases of the circulatory system,"Hypertension, Pulmonary Arterial",ANGPT2,Angiopoietin-2,19644,95,7.93 [5.58-11.27],7.794127234129553e-31
Chapter IX Diseases of the circulatory system,"Hypertension, Pulmonary Arterial",ANGPTL4,Angiopoietin-related protein 4,19543,93,5.01 [3.33-7.53],9.267180615600541e-15
Chapter IX Diseases of the circulatory system,"Hypertension, Pulmonary Arterial",APOM,Apolipoprotein M,19491,93,0.14 [0.08-0.25],8.595681579757765e-11
Chapter IX Diseases of the circulatory system,"Hypertension, Pulmonary Arterial",BGLAP,Osteocalcin,17040,90,2.19 [1.73-2.78],1.0783714213385246e-10
Chapter IX Diseases of the circulatory system,"Hypertension, Pulmonary Arterial",C7,Complement component C7,16647,89,9.34 [5.22-16.70],4.913969319009957e-14
Chapter IX Diseases of the circulatory system,"Hypertension, Pulmonary Arterial",CCL14,C-C motif chemokine 14,19382,93,2.59 [1.96-3.43],2.569934777648884e-11
Chapter IX Diseases of the circulatory system,"Hypertension, Pulmonary Arterial",CCL16,C-C motif chemokine 16,19715,94,3.08 [2.15-4.41],8.290579689395282e-10
Chapter IX Diseases of the circulatory system,"Hypertension, Pulmonary Arterial",CCL20,C-C motif chemokine 20,19683,95,1.54 [1.35-1.77],3.865131721496757e-10
Chapter IX Diseases of the circulatory system,"Hypertension, Pulmonary Arterial",CCL21,C-C motif chemokine 21,19579,94,2.12 [1.71-2.63],8.253934511442588e-12
Chapter IX Diseases of the circulatory system,"Hypertension, Pulmonary Arterial",CCN5,CCN family member 5,19476,92,4.07 [2.71-6.11],1.3459728419908856e-11
Chapter IX Diseases of the circulatory system,"Hypertension, Pulmonary Arterial",CD300E,CMRF35-like molecule 2,19574,92,3.51 [2.41-5.12],6.579593201030769e-11
Chapter IX Diseases of the circulatory system,"Hypertension, Pulmonary Arterial",CD302,CD302 antigen,19387,92,6.01 [3.75-9.62],7.910584688498809e-14
Chapter IX Diseases of the circulatory system,"Hypertension, Pulmonary Arterial",CD38,ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase 1,19387,92,5.13 [3.21-8.20],7.914119072323553e-12
Chapter IX Diseases of the circulatory system,"Hypertension, Pulmonary Arterial",CD59,CD59 glycoprotein,18743,90,7.92 [4.80-13.06],5.033472285572506e-16
Chapter IX Diseases of the circulatory system,"Hypertension, Pulmonary Arterial",CD79B,B-cell antigen receptor complex-associated protein beta chain,19683,95,2.35 [1.74-3.17],2.3230632395296128e-08
Chapter IX Diseases of the circulatory system,"Hypertension, Pulmonary Arterial",CEACAM8,Carcinoembryonic antigen-related cell adhesion molecule 8,19131,91,2.18 [1.66-2.85],1.6864076333382334e-08
