Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XI Diseases of the digestive system,"Diseases of oesophagus, stomach and duodenum",ACE2,Angiotensin-converting enzyme 2,22678,2304,1.34 [1.25-1.44],3.3397584873318842e-15
Chapter XI Diseases of the digestive system,"Diseases of oesophagus, stomach and duodenum",ACVRL1,Serine/threonine-protein kinase receptor R3,22911,2321,1.55 [1.32-1.80],3.765234238951704e-08
Chapter XI Diseases of the digestive system,"Diseases of oesophagus, stomach and duodenum",ADA2,Adenosine deaminase 2,22932,2329,1.35 [1.24-1.48],8.643103158373576e-11
Chapter XI Diseases of the digestive system,"Diseases of oesophagus, stomach and duodenum",ADGRG2,Adhesion G-protein coupled receptor G2,23082,2348,0.67 [0.58-0.77],4.6983390270517174e-08
Chapter XI Diseases of the digestive system,"Diseases of oesophagus, stomach and duodenum",ADM,Pro-adrenomedullin,23287,2353,1.75 [1.51-2.02],1.3196677671286206e-13
Chapter XI Diseases of the digestive system,"Diseases of oesophagus, stomach and duodenum",AGR2,Anterior gradient protein 2 homolog,22322,2254,1.18 [1.14-1.23],3.122523469361367e-17
Chapter XI Diseases of the digestive system,"Diseases of oesophagus, stomach and duodenum",AGRN,Agrin,23193,2342,1.62 [1.45-1.81],2.4535837271738454e-17
Chapter XI Diseases of the digestive system,"Diseases of oesophagus, stomach and duodenum",AMBP,Protein AMBP,23253,2351,1.78 [1.47-2.16],4.413893326468276e-09
Chapter XI Diseases of the digestive system,"Diseases of oesophagus, stomach and duodenum",ANXA10,Annexin A10,22531,2274,1.34 [1.28-1.40],1.4543726086321e-39
Chapter XI Diseases of the digestive system,"Diseases of oesophagus, stomach and duodenum",APOF,Apolipoprotein F,20161,2037,0.65 [0.56-0.76],4.162324212840791e-08
Chapter XI Diseases of the digestive system,"Diseases of oesophagus, stomach and duodenum",AREG,Amphiregulin,23007,2324,1.27 [1.18-1.38],5.592385928413815e-10
Chapter XI Diseases of the digestive system,"Diseases of oesophagus, stomach and duodenum",ASGR1,Asialoglycoprotein receptor 1,22950,2324,1.90 [1.67-2.16],3.368180528563053e-22
Chapter XI Diseases of the digestive system,"Diseases of oesophagus, stomach and duodenum",BST2,Bone marrow stromal antigen 2,23288,2348,1.27 [1.19-1.36],1.2779411110572786e-12
Chapter XI Diseases of the digestive system,"Diseases of oesophagus, stomach and duodenum",BTN2A1,Butyrophilin subfamily 2 member A1,23193,2342,1.61 [1.39-1.87],4.378220341455871e-10
Chapter XI Diseases of the digestive system,"Diseases of oesophagus, stomach and duodenum",C1QA,Complement C1q subcomponent subunit A,23212,2349,1.62 [1.36-1.92],4.6894750111259e-08
Chapter XI Diseases of the digestive system,"Diseases of oesophagus, stomach and duodenum",CA14,Carbonic anhydrase 14,23287,2353,0.71 [0.64-0.80],5.461087429521701e-09
Chapter XI Diseases of the digestive system,"Diseases of oesophagus, stomach and duodenum",CA6,Carbonic anhydrase 6,23008,2318,0.82 [0.77-0.87],3.973832701127084e-10
Chapter XI Diseases of the digestive system,"Diseases of oesophagus, stomach and duodenum",CA9,Carbonic anhydrase 9,23287,2353,1.37 [1.26-1.48],2.5764084600161832e-14
Chapter XI Diseases of the digestive system,"Diseases of oesophagus, stomach and duodenum",CBLIF,Cobalamin binding intrinsic factor,23044,2345,1.40 [1.32-1.48],5.903638634261634e-34
Chapter XI Diseases of the digestive system,"Diseases of oesophagus, stomach and duodenum",CCL11,Eotaxin,23331,2357,1.48 [1.34-1.64],8.6906072448243e-14
Chapter XI Diseases of the digestive system,"Diseases of oesophagus, stomach and duodenum",CCL20,C-C motif chemokine 20,23331,2357,1.12 [1.08-1.17],1.7743017930042984e-08
Chapter XI Diseases of the digestive system,"Diseases of oesophagus, stomach and duodenum",CCL21,C-C motif chemokine 21,23193,2342,1.26 [1.16-1.36],4.1609248467115634e-08
Chapter XI Diseases of the digestive system,"Diseases of oesophagus, stomach and duodenum",CCL3,C-C motif chemokine 3,23046,2335,1.16 [1.10-1.22],3.3305500891836695e-08
Chapter XI Diseases of the digestive system,"Diseases of oesophagus, stomach and duodenum",CD27,CD27 antigen,23165,2341,1.41 [1.28-1.54],6.559493194608143e-13
Chapter XI Diseases of the digestive system,"Diseases of oesophagus, stomach and duodenum",CD300E,CMRF35-like molecule 2,23201,2342,1.32 [1.20-1.45],8.588453393446441e-09
Chapter XI Diseases of the digestive system,"Diseases of oesophagus, stomach and duodenum",CD302,CD302 antigen,23007,2324,1.65 [1.46-1.87],2.859553268298283e-15
Chapter XI Diseases of the digestive system,"Diseases of oesophagus, stomach and duodenum",CD59,CD59 glycoprotein,22235,2231,1.60 [1.34-1.90],9.99237791384392e-08
Chapter XI Diseases of the digestive system,"Diseases of oesophagus, stomach and duodenum",CD74,HLA class II histocompatibility antigen gamma chain,23288,2348,1.46 [1.31-1.63],7.1219914476655045e-12
Chapter XI Diseases of the digestive system,"Diseases of oesophagus, stomach and duodenum",CD80,T-lymphocyte activation antigen CD80,20157,2035,1.47 [1.30-1.67],2.025161452031421e-09
