Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter IX Diseases of the circulatory system,"Heart failure, strict",ACTA2,"Actin, aortic smooth muscle",26425,98,2.38 [1.96-2.90],4.2170654239459305e-18
Chapter IX Diseases of the circulatory system,"Heart failure, strict",ADA2,Adenosine deaminase 2,26742,104,3.09 [2.21-4.30],2.822838954142109e-11
Chapter IX Diseases of the circulatory system,"Heart failure, strict",ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,22829,83,2.86 [2.25-3.63],5.2277730430878724e-18
Chapter IX Diseases of the circulatory system,"Heart failure, strict",ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,23374,88,5.39 [3.56-8.14],1.3603798948165877e-15
Chapter IX Diseases of the circulatory system,"Heart failure, strict",ADAMTS15,A disintegrin and metalloproteinase with thrombospondin motifs 15,26805,102,4.20 [2.79-6.33],6.041783371806077e-12
Chapter IX Diseases of the circulatory system,"Heart failure, strict",ADAMTSL2,ADAMTS-like protein 2,23492,86,5.04 [3.26-7.79],3.645030146839583e-13
Chapter IX Diseases of the circulatory system,"Heart failure, strict",ADGRB3,Adhesion G protein-coupled receptor B3,26696,100,3.68 [2.31-5.86],4.2288212013425706e-08
Chapter IX Diseases of the circulatory system,"Heart failure, strict",ADGRG1,Adhesion G-protein coupled receptor G1,26805,102,1.67 [1.41-1.98],5.309569273485253e-09
Chapter IX Diseases of the circulatory system,"Heart failure, strict",ADGRG2,Adhesion G-protein coupled receptor G2,26917,104,0.19 [0.10-0.35],8.903933140488286e-08
Chapter IX Diseases of the circulatory system,"Heart failure, strict",AGRN,Agrin,27054,102,7.93 [5.77-10.89],3.011969127770653e-37
Chapter IX Diseases of the circulatory system,"Heart failure, strict",AGRP,Agouti-related protein,27200,102,2.38 [1.76-3.22],2.2150113680835054e-08
Chapter IX Diseases of the circulatory system,"Heart failure, strict",ANG,Angiogenin,26827,105,3.10 [2.12-4.53],5.973170345083689e-09
Chapter IX Diseases of the circulatory system,"Heart failure, strict",ANGPT2,Angiopoietin-2,27145,103,9.81 [7.03-13.69],3.7487219520896126e-41
Chapter IX Diseases of the circulatory system,"Heart failure, strict",ANGPTL4,Angiopoietin-related protein 4,27008,101,6.06 [4.18-8.77],1.8241833030300374e-21
Chapter IX Diseases of the circulatory system,"Heart failure, strict",ANXA5,Annexin A5,26178,98,3.51 [2.43-5.07],2.1752353636799382e-11
Chapter IX Diseases of the circulatory system,"Heart failure, strict",APOA2,Apolipoprotein A-II,23505,84,2.90 [2.00-4.20],2.071238947385564e-08
Chapter IX Diseases of the circulatory system,"Heart failure, strict",APOC1,Apolipoprotein C-I,23490,85,0.18 [0.10-0.31],3.760483171555394e-09
Chapter IX Diseases of the circulatory system,"Heart failure, strict",AREG,Amphiregulin,26805,102,2.60 [2.01-3.36],3.341497698881301e-13
Chapter IX Diseases of the circulatory system,"Heart failure, strict",ASGR1,Asialoglycoprotein receptor 1,26737,100,7.87 [5.00-12.38],4.726032000370075e-19
Chapter IX Diseases of the circulatory system,"Heart failure, strict",ASGR2,Asialoglycoprotein receptor 2,23505,84,8.82 [4.92-15.84],2.988931852485816e-13
Chapter IX Diseases of the circulatory system,"Heart failure, strict",ATRAID,All-trans retinoic acid-induced differentiation factor,23374,88,2.95 [2.03-4.29],1.2491575137794513e-08
Chapter IX Diseases of the circulatory system,"Heart failure, strict",B2M,Beta-2-microglobulin,23541,85,2.50 [2.02-3.10],4.7470544029483076e-17
Chapter IX Diseases of the circulatory system,"Heart failure, strict",B4GALT1,"Beta-1,4-galactosyltransferase 1",27054,102,7.30 [4.47-11.91],1.856362303324952e-15
Chapter IX Diseases of the circulatory system,"Heart failure, strict",BAMBI,BMP and activin membrane-bound inhibitor homolog,26291,101,5.64 [3.97-8.00],3.4601190273282097e-22
Chapter IX Diseases of the circulatory system,"Heart failure, strict",BGLAP,Osteocalcin,23492,86,2.43 [1.93-3.06],3.5180369241327865e-14
Chapter IX Diseases of the circulatory system,"Heart failure, strict",BMPER,BMP-binding endothelial regulator protein,22991,85,6.01 [3.65-9.89],1.8176884339674468e-12
Chapter IX Diseases of the circulatory system,"Heart failure, strict",BRK1,Protein BRICK1,26258,98,2.41 [1.76-3.31],4.7450816763279593e-08
Chapter IX Diseases of the circulatory system,"Heart failure, strict",BST2,Bone marrow stromal antigen 2,27150,103,1.90 [1.55-2.33],4.5289291842878367e-10
Chapter IX Diseases of the circulatory system,"Heart failure, strict",BTN3A2,Butyrophilin subfamily 3 member A2,26876,102,3.35 [2.49-4.51],1.6725448807098796e-15
Chapter IX Diseases of the circulatory system,"Heart failure, strict",C1QA,Complement C1q subcomponent subunit A,27059,102,8.18 [4.07-16.48],3.896517434631469e-09
Chapter IX Diseases of the circulatory system,"Heart failure, strict",C1QTNF1,Complement C1q tumor necrosis factor-related protein 1,27006,105,3.06 [2.32-4.03],2.8036927443177906e-15
Chapter IX Diseases of the circulatory system,"Heart failure, strict",CA12,Carbonic anhydrase 12,26805,102,3.74 [2.71-5.18],1.4369821358983066e-15
Chapter IX Diseases of the circulatory system,"Heart failure, strict",CALB1,Calbindin,26805,102,4.18 [3.04-5.75],1.1021798864139321e-18
Chapter IX Diseases of the circulatory system,"Heart failure, strict",CALCA,Calcitonin,26685,100,2.00 [1.69-2.37],5.693943544282022e-16
Chapter IX Diseases of the circulatory system,"Heart failure, strict",CALCB,Calcitonin gene-related peptide 2,23439,88,2.45 [1.95-3.07],1.1712854805376108e-14
Chapter IX Diseases of the circulatory system,"Heart failure, strict",CCDC80,Coiled-coil domain-containing protein 80,26917,104,3.58 [2.56-5.00],7.424960074750765e-14
Chapter IX Diseases of the circulatory system,"Heart failure, strict",CCER2,Coiled-coil domain-containing glutamate-rich protein 2,22892,88,2.15 [1.67-2.77],2.5753487939221104e-09
Chapter IX Diseases of the circulatory system,"Heart failure, strict",CCL14,C-C motif chemokine 14,26827,105,3.44 [2.68-4.41],3.2916358836668857e-22
Chapter IX Diseases of the circulatory system,"Heart failure, strict",CCL15,C-C motif chemokine 15,27242,105,3.87 [2.91-5.16],2.4300477489516424e-20
Chapter IX Diseases of the circulatory system,"Heart failure, strict",CCL16,C-C motif chemokine 16,27242,105,3.86 [2.81-5.32],1.1131505426212091e-16
Chapter IX Diseases of the circulatory system,"Heart failure, strict",CCL20,C-C motif chemokine 20,27200,102,1.56 [1.38-1.76],7.933829273364809e-13
Chapter IX Diseases of the circulatory system,"Heart failure, strict",CCL21,C-C motif chemokine 21,27054,102,1.96 [1.60-2.40],7.337703969666467e-11
Chapter IX Diseases of the circulatory system,"Heart failure, strict",CCL22,C-C motif chemokine 22,26671,100,2.04 [1.59-2.62],2.475266646172665e-08
Chapter IX Diseases of the circulatory system,"Heart failure, strict",CCL25,C-C motif chemokine 25,27200,102,2.86 [2.03-4.03],2.0944616495234463e-09
Chapter IX Diseases of the circulatory system,"Heart failure, strict",CCL3,C-C motif chemokine 3,26876,102,1.60 [1.40-1.84],7.309660766273909e-12
Chapter IX Diseases of the circulatory system,"Heart failure, strict",CCN3,CCN family member 3,27202,105,5.02 [3.66-6.89],1.5552077308731246e-23
Chapter IX Diseases of the circulatory system,"Heart failure, strict",CCN4,CCN family member 4,27145,103,3.41 [2.45-4.75],4.297514940319426e-13
Chapter IX Diseases of the circulatory system,"Heart failure, strict",CCN5,CCN family member 5,26920,102,6.11 [4.28-8.73],2.6847438701182256e-23
Chapter IX Diseases of the circulatory system,"Heart failure, strict",CD160,CD160 antigen,27200,102,3.46 [2.58-4.64],1.3601303316172947e-16
Chapter IX Diseases of the circulatory system,"Heart failure, strict",CD27,CD27 antigen,27014,101,3.91 [2.86-5.34],9.118603829013762e-18
Chapter IX Diseases of the circulatory system,"Heart failure, strict",CD274,Programmed cell death 1 ligand 1,26737,100,3.18 [2.25-4.51],7.466320462244743e-11
Chapter IX Diseases of the circulatory system,"Heart failure, strict",CD276,CD276 antigen,26922,101,5.81 [3.82-8.84],1.9419101106603707e-16
Chapter IX Diseases of the circulatory system,"Heart failure, strict",CD300A,CMRF35-like molecule 8,22991,85,7.91 [4.51-13.88],5.140177198388152e-13
Chapter IX Diseases of the circulatory system,"Heart failure, strict",CD300C,CMRF35-like molecule 6,27150,103,4.42 [2.92-6.68],1.7986791336376918e-12
Chapter IX Diseases of the circulatory system,"Heart failure, strict",CD300E,CMRF35-like molecule 2,27044,101,5.42 [4.01-7.32],3.282558874322995e-28
Chapter IX Diseases of the circulatory system,"Heart failure, strict",CD300LF,CMRF35-like molecule 1,27145,103,3.45 [2.48-4.81],2.526733930701391e-13
Chapter IX Diseases of the circulatory system,"Heart failure, strict",CD300LG,CMRF35-like molecule 9,26920,102,3.56 [2.32-5.46],6.468158772444055e-09
Chapter IX Diseases of the circulatory system,"Heart failure, strict",CD302,CD302 antigen,26805,102,9.52 [6.57-13.79],8.442957013567101e-33
Chapter IX Diseases of the circulatory system,"Heart failure, strict",CD38,ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase 1,26805,102,8.24 [5.63-12.04],1.4478596868871011e-27
Chapter IX Diseases of the circulatory system,"Heart failure, strict",CD4,T-cell surface glycoprotein CD4,26832,101,2.49 [1.92-3.22],4.2378717316825666e-12
Chapter IX Diseases of the circulatory system,"Heart failure, strict",CD40,Tumor necrosis factor receptor superfamily member 5,26920,101,2.32 [1.73-3.13],2.730167900340149e-08
Chapter IX Diseases of the circulatory system,"Heart failure, strict",CD46,Membrane cofactor protein,26733,105,3.63 [2.52-5.21],3.187033431671771e-12
Chapter IX Diseases of the circulatory system,"Heart failure, strict",CD55,Complement decay-accelerating factor,25960,103,3.09 [2.09-4.56],1.4510106177423096e-08
Chapter IX Diseases of the circulatory system,"Heart failure, strict",CD59,CD59 glycoprotein,25918,102,9.04 [6.16-13.28],2.587316310962816e-29
Chapter IX Diseases of the circulatory system,"Heart failure, strict",CD7,T-cell antigen CD7,22779,83,2.62 [1.92-3.58],1.383533585274316e-09
Chapter IX Diseases of the circulatory system,"Heart failure, strict",CD72,B-cell differentiation antigen CD72,22991,85,3.08 [2.11-4.50],5.060701711188079e-09
Chapter IX Diseases of the circulatory system,"Heart failure, strict",CD74,HLA class II histocompatibility antigen gamma chain,27150,103,4.40 [3.00-6.45],3.941134019342688e-14
Chapter IX Diseases of the circulatory system,"Heart failure, strict",CD79B,B-cell antigen receptor complex-associated protein beta chain,27200,102,3.10 [2.41-3.97],6.043892580345563e-19
Chapter IX Diseases of the circulatory system,"Heart failure, strict",CD83,CD83 antigen,26876,102,3.72 [2.46-5.62],4.219730475421063e-10
Chapter IX Diseases of the circulatory system,"Heart failure, strict",CD93,Complement component C1q receptor,25879,100,3.95 [2.55-6.13],8.634525299223395e-10
Chapter IX Diseases of the circulatory system,"Heart failure, strict",CD99L2,CD99 antigen-like protein 2,26920,102,9.33 [5.06-17.23],9.200866608815356e-13
Chapter IX Diseases of the circulatory system,"Heart failure, strict",CDH1,Cadherin-1,25999,102,2.36 [1.84-3.04],2.4598247963106957e-11
Chapter IX Diseases of the circulatory system,"Heart failure, strict",CDH2,Cadherin-2,26917,104,3.82 [2.39-6.10],2.039746212500421e-08
Chapter IX Diseases of the circulatory system,"Heart failure, strict",CDH3,Cadherin-3,27150,103,4.68 [3.29-6.66],8.509669369259035e-18
Chapter IX Diseases of the circulatory system,"Heart failure, strict",CDNF,Cerebral dopamine neurotrophic factor,26805,102,3.95 [2.76-5.67],7.714642023561915e-14
Chapter IX Diseases of the circulatory system,"Heart failure, strict",CDSN,Corneodesmosin,27110,100,3.86 [2.68-5.54],2.933482460621831e-13
Chapter IX Diseases of the circulatory system,"Heart failure, strict",CEACAM8,Carcinoembryonic antigen-related cell adhesion molecule 8,26425,98,2.38 [1.84-3.08],3.439636225058826e-11
Chapter IX Diseases of the circulatory system,"Heart failure, strict",CELSR2,Cadherin EGF LAG seven-pass G-type receptor 2,22991,85,4.79 [2.87-7.98],1.971765181650586e-09
Chapter IX Diseases of the circulatory system,"Heart failure, strict",CGREF1,Cell growth regulator with EF hand domain protein 1,26917,104,3.81 [2.68-5.41],9.620476141916032e-14
Chapter IX Diseases of the circulatory system,"Heart failure, strict",CHCHD10,"Coiled-coil-helix-coiled-coil-helix domain-containing protein 10, mitochondrial",23439,88,4.35 [3.25-5.82],3.740604723573032e-23
Chapter IX Diseases of the circulatory system,"Heart failure, strict",CHCHD6,MICOS complex subunit MIC25,23360,87,2.96 [2.11-4.14],2.7088974330755753e-10
Chapter IX Diseases of the circulatory system,"Heart failure, strict",CHGA,Chromogranin-A,23492,86,1.81 [1.57-2.08],1.2494087053157686e-16
Chapter IX Diseases of the circulatory system,"Heart failure, strict",CHGB,Secretogranin-1,27048,103,4.88 [3.61-6.61],7.39629977239421e-25
Chapter IX Diseases of the circulatory system,"Heart failure, strict",CHI3L1,Chitinase-3-like protein 1,26300,103,1.69 [1.41-2.03],1.823647267331984e-08
Chapter IX Diseases of the circulatory system,"Heart failure, strict",CKAP4,Cytoskeleton-associated protein 4,27068,102,8.03 [5.40-11.95],8.153094409847958e-25
Chapter IX Diseases of the circulatory system,"Heart failure, strict",CKB,Creatine kinase B-type,23492,86,2.59 [1.88-3.56],4.9159538718821914e-09
Chapter IX Diseases of the circulatory system,"Heart failure, strict",CLEC11A,C-type lectin domain family 11 member A,26868,102,3.20 [2.28-4.49],1.86546321885568e-11
Chapter IX Diseases of the circulatory system,"Heart failure, strict",CLEC14A,C-type lectin domain family 14 member A,26920,102,8.40 [5.56-12.70],5.7031096949314644e-24
Chapter IX Diseases of the circulatory system,"Heart failure, strict",CLEC1A,C-type lectin domain family 1 member A,26425,98,5.26 [3.37-8.19],2.2219008287299499e-13
