Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,ACE2,Angiotensin-converting enzyme 2,25948,418,2.10 [1.86-2.39],3.972372555223227e-31
Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,ACP5,Tartrate-resistant acid phosphatase type 5,26547,433,1.90 [1.51-2.40],4.8668925713867486e-08
Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,22941,371,2.18 [1.64-2.88],5.703342840941253e-08
Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,AGRN,Agrin,26547,426,2.07 [1.66-2.58],8.807821111345223e-11
Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,AMBP,Protein AMBP,26609,430,3.79 [2.53-5.68],1.1249514636032222e-10
Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,ANGPTL1,Angiopoietin-related protein 1,26066,417,2.23 [1.67-2.98],5.0263471270564015e-08
Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,BAIAP2,Brain-specific angiogenesis inhibitor 1-associated protein 2,25800,419,1.41 [1.25-1.60],3.5655371313966546e-08
Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,BAMBI,BMP and activin membrane-bound inhibitor homolog,25800,419,1.98 [1.55-2.52],4.0612277661999816e-08
Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,BMPER,BMP-binding endothelial regulator protein,22570,364,2.77 [1.94-3.95],2.3322775992629924e-08
Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,BSG,Basigin,26643,431,3.17 [2.11-4.76],2.9675845310318065e-08
Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,BST2,Bone marrow stromal antigen 2,26647,428,1.49 [1.32-1.68],1.8747846011641406e-10
Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,BTN2A1,Butyrophilin subfamily 2 member A1,26547,426,2.52 [1.87-3.39],1.252332999112909e-09
Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,CD14,Monocyte differentiation antigen CD14,25857,416,2.15 [1.78-2.60],1.97474942597159e-15
Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,CD302,CD302 antigen,26310,423,2.25 [1.76-2.88],1.0448293048603607e-10
