Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter V Mental and behavioural disorders,Smoking dependency,AGRN,Agrin,26322,36,4.74 [2.70-8.33],5.978345647700687e-08
Chapter V Mental and behavioural disorders,Smoking dependency,CD302,CD302 antigen,26087,34,7.11 [3.82-13.22],5.780337754511103e-10
Chapter V Mental and behavioural disorders,Smoking dependency,CHGA,Chromogranin-A,22847,31,2.02 [1.59-2.56],6.827601139639984e-09
Chapter V Mental and behavioural disorders,Smoking dependency,COL6A3,Collagen alpha-3(VI) chain,26509,36,4.77 [2.84-8.00],3.191659337674524e-09
Chapter V Mental and behavioural disorders,Smoking dependency,CXCL17,C-X-C motif chemokine 17,26465,36,3.09 [2.06-4.64],5.625394719946162e-08
Chapter V Mental and behavioural disorders,Smoking dependency,EDA2R,Tumor necrosis factor receptor superfamily member 27,26419,36,5.63 [3.54-8.94],2.505238638028085e-13
Chapter V Mental and behavioural disorders,Smoking dependency,EFNA4,Ephrin-A4,25991,34,5.93 [3.46-10.14],8.452577835355319e-11
Chapter V Mental and behavioural disorders,Smoking dependency,EPHA2,Ephrin type-A receptor 2,25283,34,4.08 [2.54-6.55],5.723827491292567e-09
Chapter V Mental and behavioural disorders,Smoking dependency,FGF23,Fibroblast growth factor 23,26376,36,1.97 [1.55-2.50],2.7931957589306442e-08
Chapter V Mental and behavioural disorders,Smoking dependency,GAST,Gastrin,22806,32,1.68 [1.39-2.03],6.453600201565605e-08
Chapter V Mental and behavioural disorders,Smoking dependency,GDF15,Growth/differentiation factor 15,26509,36,2.36 [1.78-3.13],2.9449157691583443e-09
Chapter V Mental and behavioural disorders,Smoking dependency,HAVCR2,Hepatitis A virus cellular receptor 2,26194,35,6.33 [3.24-12.37],6.791624848736675e-08
Chapter V Mental and behavioural disorders,Smoking dependency,IFI30,Gamma-interferon-inducible lysosomal thiol reductase,22171,30,5.26 [2.98-9.26],9.236734563044508e-09
Chapter V Mental and behavioural disorders,Smoking dependency,IL10RB,Interleukin-10 receptor subunit beta,26322,36,5.05 [2.79-9.15],9.227273033869777e-08
Chapter V Mental and behavioural disorders,Smoking dependency,OCLN,Occludin,22814,32,4.15 [2.50-6.89],3.7767055175995603e-08
Chapter V Mental and behavioural disorders,Smoking dependency,PGA4,Pepsin A-4,22858,32,2.98 [2.01-4.42],6.229819019147948e-08
Chapter V Mental and behavioural disorders,Smoking dependency,RELT,Tumor necrosis factor receptor superfamily member 19L,26194,35,7.88 [3.99-15.54],2.6120687032184304e-09
Chapter V Mental and behavioural disorders,Smoking dependency,TNFRSF19,Tumor necrosis factor receptor superfamily member 19,26419,36,4.78 [2.81-8.12],7.461554523779637e-09
Chapter V Mental and behavioural disorders,Smoking dependency,TNFRSF4,Tumor necrosis factor receptor superfamily member 4,26424,36,4.36 [2.56-7.44],6.51605055880832e-08
Chapter V Mental and behavioural disorders,Smoking dependency,ULBP2,UL16-binding protein 2,26029,34,4.73 [2.69-8.31],6.636431887962078e-08
Chapter V Mental and behavioural disorders,Smoking dependency,WFDC2,WAP four-disulfide core domain protein 2,24854,33,4.13 [2.60-6.59],2.299934369609414e-09
