Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
CMIP,C-Maf-inducing protein,Chapter I Certain infectious and parasitic diseases,"Bacterial infection, other or unspecified",23319,99,1.07 [0.85-1.35],0.5442998960660703
CMIP,C-Maf-inducing protein,Chapter I Certain infectious and parasitic diseases,"Bacterial intestinal infections, IBD co-morbidities",23950,181,1.00 [0.84-1.19],0.9934661872128702
CMIP,C-Maf-inducing protein,Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",23718,1159,1.07 [1.00-1.15],0.044683992928829
CMIP,C-Maf-inducing protein,Chapter I Certain infectious and parasitic diseases,Candidiasis,23979,409,1.01 [0.90-1.13],0.9100849097943944
CMIP,C-Maf-inducing protein,Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,23235,3047,1.04 [0.99-1.08],0.0973596157291454
CMIP,C-Maf-inducing protein,Chapter I Certain infectious and parasitic diseases,Condition for Implicit Sepsis (Organ dysfunction codes),23442,2471,1.02 [0.98-1.07],0.324819059293958
CMIP,C-Maf-inducing protein,Chapter I Certain infectious and parasitic diseases,Diarrhoea and gastroenteritis of presumed infectious origin,23727,1172,1.05 [0.98-1.13],0.1302967131373106
CMIP,C-Maf-inducing protein,Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,23878,80,1.13 [0.88-1.46],0.3371656541295156
CMIP,C-Maf-inducing protein,Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,22394,695,1.01 [0.93-1.10],0.8046384139505038
CMIP,C-Maf-inducing protein,Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,21634,795,1.05 [0.96-1.13],0.2750617699593815
CMIP,C-Maf-inducing protein,Chapter I Certain infectious and parasitic diseases,Implicit fungal Sepsis,21682,215,0.99 [0.84-1.15],0.872616205745067
CMIP,C-Maf-inducing protein,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,16806,1426,1.03 [0.97-1.09],0.3642732821147094
CMIP,C-Maf-inducing protein,Chapter I Certain infectious and parasitic diseases,Implicit viral Sepsis,21489,317,1.09 [0.96-1.24],0.1767528449625286
CMIP,C-Maf-inducing protein,Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,23917,1362,1.04 [0.98-1.11],0.2284367488115694
CMIP,C-Maf-inducing protein,Chapter I Certain infectious and parasitic diseases,Mycoses,24032,462,1.03 [0.92-1.14],0.6248898302491002
CMIP,C-Maf-inducing protein,Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,23380,821,1.06 [0.98-1.14],0.1741236630655978
CMIP,C-Maf-inducing protein,Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,23985,765,1.02 [0.94-1.11],0.6453104202612683
CMIP,C-Maf-inducing protein,Chapter I Certain infectious and parasitic diseases,Other bacterial intestinal infections,22736,181,1.00 [0.85-1.19],0.9711502720992776
CMIP,C-Maf-inducing protein,Chapter I Certain infectious and parasitic diseases,Other infectious diseases,24089,38,1.00 [0.69-1.44],0.982184307694828
CMIP,C-Maf-inducing protein,Chapter I Certain infectious and parasitic diseases,Other septicaemia,23895,675,1.01 [0.93-1.11],0.7670383486792509
CMIP,C-Maf-inducing protein,Chapter I Certain infectious and parasitic diseases,Other specified/unspecified bacterial intestinal infections,23874,76,0.97 [0.74-1.26],0.7957871022538437
CMIP,C-Maf-inducing protein,Chapter I Certain infectious and parasitic diseases,Other viral diseases,24004,166,1.25 [1.05-1.49],0.012133647640962
CMIP,C-Maf-inducing protein,Chapter I Certain infectious and parasitic diseases,"Other viral diseases, not elsewhere classified",23989,151,1.22 [1.01-1.46],0.0358457532083309
CMIP,C-Maf-inducing protein,Chapter I Certain infectious and parasitic diseases,Streptococcus and staphylococcus as the cause of diseases classified to other chapters,22853,294,1.18 [1.04-1.35],0.0131235659134161
CMIP,C-Maf-inducing protein,Chapter I Certain infectious and parasitic diseases,Viral agents as the cause of diseases classified to other chapters,22786,227,1.04 [0.89-1.21],0.6504085312467734
CMIP,C-Maf-inducing protein,Chapter I Certain infectious and parasitic diseases,Viral and other specified intestinal infections,22654,99,1.21 [0.96-1.52],0.0999908855136128
CMIP,C-Maf-inducing protein,Chapter I Certain infectious and parasitic diseases,Viral hepatitis,24066,34,1.17 [0.80-1.73],0.4163306561943086
CMIP,C-Maf-inducing protein,Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,24020,143,0.96 [0.79-1.17],0.7016989675875045
CMIP,C-Maf-inducing protein,Chapter I Certain infectious and parasitic diseases,Viral warts,23919,42,1.15 [0.81-1.63],0.4460609890839033
CMIP,C-Maf-inducing protein,Chapter I Certain infectious and parasitic diseases,Zoster [herpes zoster],23948,71,0.90 [0.68-1.19],0.4621165308082814
CMIP,C-Maf-inducing protein,Chapter II Neoplasms,Benign lipomatous neoplasm,23843,204,1.02 [0.87-1.20],0.8031140613260421
CMIP,C-Maf-inducing protein,Chapter II Neoplasms,Benign lipomatous neoplasm of skin and subcutaneous tissue of limbs,23996,58,1.06 [0.78-1.43],0.7236424955969785
CMIP,C-Maf-inducing protein,Chapter II Neoplasms,Benign lipomatous neoplasm of skin and subcutaneous tissue of trunk,23989,59,1.29 [0.96-1.72],0.0939033735471057
CMIP,C-Maf-inducing protein,Chapter II Neoplasms,"Benign neoplasm of colon, rectum, anus and anal canal",23833,1058,1.01 [0.94-1.09],0.7566486389360609
CMIP,C-Maf-inducing protein,Chapter II Neoplasms,Benign neoplasm of meninges,24065,75,1.07 [0.82-1.40],0.6140194979601976
CMIP,C-Maf-inducing protein,Chapter II Neoplasms,Benign neoplasm of other and ill-defined parts of digestive system,24030,60,1.05 [0.78-1.42],0.7249067433631442
CMIP,C-Maf-inducing protein,Chapter II Neoplasms,Benign neoplasm of other and unspecified endocrine glands,24057,115,1.07 [0.86-1.32],0.5437546865165073
CMIP,C-Maf-inducing protein,Chapter II Neoplasms,Benign neoplasm of ovary,24018,150,1.08 [0.90-1.30],0.4226711958650987
CMIP,C-Maf-inducing protein,Chapter II Neoplasms,Benign neoplasm: Ascending colon,24069,239,0.94 [0.81-1.09],0.4325336171577326
CMIP,C-Maf-inducing protein,Chapter II Neoplasms,Benign neoplasm: Caecum,24075,222,0.92 [0.79-1.08],0.3029260251314798
CMIP,C-Maf-inducing protein,Chapter II Neoplasms,"Benign neoplasm: Colon, unspecified",24009,57,0.92 [0.68-1.25],0.591228690113931
CMIP,C-Maf-inducing protein,Chapter II Neoplasms,Benign neoplasm: Descending colon,24074,134,0.85 [0.70-1.04],0.11996189635724
CMIP,C-Maf-inducing protein,Chapter II Neoplasms,Benign neoplasm: Rectum,24033,246,1.05 [0.91-1.21],0.5255188321435877
CMIP,C-Maf-inducing protein,Chapter II Neoplasms,Benign neoplasm: Sigmoid colon,23990,444,0.98 [0.88-1.09],0.7227648180485899
CMIP,C-Maf-inducing protein,Chapter II Neoplasms,Benign neoplasm: Transverse colon,24074,248,0.94 [0.81-1.08],0.3801867065657024
CMIP,C-Maf-inducing protein,Chapter II Neoplasms,Carcinoma in situ of breast,19495,120,0.76 [0.61-0.94],0.0122771441887836
CMIP,C-Maf-inducing protein,Chapter II Neoplasms,"Carcinoma in situ of breast, intraductal",19568,141,0.88 [0.72-1.07],0.2021468353216615
CMIP,C-Maf-inducing protein,Chapter II Neoplasms,"Chronic lymphocytic leukaemia and small lyphocytis leukaemia, excluding all cancers (controls excluding all cancers)",19561,30,0.67 [0.43-1.05],0.0783197677853611
CMIP,C-Maf-inducing protein,Chapter II Neoplasms,"Diffuse large B-cell lymphoma, excluding all cancers (controls excluding all cancers)",19589,58,1.04 [0.77-1.41],0.8070836649661313
CMIP,C-Maf-inducing protein,Chapter II Neoplasms,"Haemangioma and lymphangioma, any site",24025,126,0.86 [0.70-1.06],0.1609613850588322
CMIP,C-Maf-inducing protein,Chapter II Neoplasms,"Haemangioma, any site",24026,124,0.87 [0.71-1.08],0.2113508846442698
CMIP,C-Maf-inducing protein,Chapter II Neoplasms,Leiomyoma of uterus,23218,506,0.97 [0.88-1.08],0.5805963482157225
CMIP,C-Maf-inducing protein,Chapter II Neoplasms,Lung cancer and mesothelioma,17301,283,0.88 [0.76-1.01],0.071525881774339
CMIP,C-Maf-inducing protein,Chapter II Neoplasms,Lymphoid leukaemia,19566,35,0.79 [0.53-1.18],0.247523585599964
CMIP,C-Maf-inducing protein,Chapter II Neoplasms,"Malignant melanoma of skin, excluding all cancers (controls excluding all cancers)",19687,156,1.00 [0.83-1.20],0.991619909941086
CMIP,C-Maf-inducing protein,Chapter II Neoplasms,"Malignant neoplasm of bladder, excluding all cancers (controls excluding all cancers)",19627,96,0.95 [0.75-1.20],0.6687649816259009
CMIP,C-Maf-inducing protein,Chapter II Neoplasms,"Malignant neoplasm of corpus uteri, excluding all cancers (controls excluding all cancers)",19698,167,0.89 [0.75-1.07],0.2266497258280111
CMIP,C-Maf-inducing protein,Chapter II Neoplasms,"Malignant neoplasm of intrahepatic ducts, biliary tract and gallbladder, excluding all cancers (controls excluding all cancers)",19591,60,1.16 [0.86-1.56],0.3251689244431947
CMIP,C-Maf-inducing protein,Chapter II Neoplasms,"Malignant neoplasm of kidney, except renal pelvis, excluding all cancers (controls excluding all cancers)",19592,61,1.06 [0.79-1.42],0.697157254828948
CMIP,C-Maf-inducing protein,Chapter II Neoplasms,"Malignant neoplasm of oesophagus, excluding all cancers (controls excluding all cancers)",19579,48,1.09 [0.78-1.51],0.6251340215895176
CMIP,C-Maf-inducing protein,Chapter II Neoplasms,"Malignant neoplasm of ovary, excluding all cancers (controls excluding all cancers)",19662,131,0.99 [0.81-1.21],0.904351915489399
CMIP,C-Maf-inducing protein,Chapter II Neoplasms,"Malignant neoplasm of pancreas, excluding all cancers (controls excluding all cancers)",19625,94,1.12 [0.89-1.42],0.3340091346533833
CMIP,C-Maf-inducing protein,Chapter II Neoplasms,"Malignant neoplasm of rectum, excluding all cancers (controls excluding all cancers)",19604,73,1.08 [0.82-1.41],0.5803159592488549
CMIP,C-Maf-inducing protein,Chapter II Neoplasms,"Malignant neoplasm of stomach, excluding all cancers (controls excluding all cancers)",19567,36,1.21 [0.83-1.76],0.3280459354412215
CMIP,C-Maf-inducing protein,Chapter II Neoplasms,Malignant neoplasms of independent (primary) multiple sites,19602,71,0.80 [0.61-1.06],0.1260709686135713
CMIP,C-Maf-inducing protein,Chapter II Neoplasms,Melanocytic naevi,23854,206,1.17 [1.00-1.37],0.0527240814850443
CMIP,C-Maf-inducing protein,Chapter II Neoplasms,Melanocytic naevi of trunk,24049,69,1.14 [0.86-1.50],0.361765926989376
CMIP,C-Maf-inducing protein,Chapter II Neoplasms,Melanoma in situ,19560,77,1.10 [0.84-1.43],0.4870043242505188
CMIP,C-Maf-inducing protein,Chapter II Neoplasms,"Non-follicular lymphoma, hilmo, excluding all cancers",19603,72,1.02 [0.78-1.34],0.8919650825363028
CMIP,C-Maf-inducing protein,Chapter II Neoplasms,"Non-Hodgkin lymphoma, all, excluding all cancers (controls excluding all cancers)",19665,134,1.17 [0.96-1.43],0.1134377618706628
CMIP,C-Maf-inducing protein,Chapter II Neoplasms,"Non-small cell lung cancer, excluding all cancers (controls excluding all cancers)",19738,207,0.81 [0.69-0.95],0.010735250447264
CMIP,C-Maf-inducing protein,Chapter II Neoplasms,"Other and unspecified types of non-Hodgkin lymphoma, hilmo, excluding all cancers",19614,83,1.27 [0.99-1.63],0.0595174208984154
CMIP,C-Maf-inducing protein,Chapter II Neoplasms,Other benign neoplasms of skin,23893,156,0.99 [0.82-1.19],0.8848372322026776
CMIP,C-Maf-inducing protein,Chapter II Neoplasms,"Other malignant neoplasms of skin (=non-melanoma skin cancer), excluding all cancers (controls excluding all cancers)",20346,815,0.98 [0.90-1.06],0.5886621294992929
CMIP,C-Maf-inducing protein,Chapter II Neoplasms,"Squamous cell neoplasms and carcinomas of the skin, excluding all cancers (controls excluding all cancers)",20382,851,0.98 [0.90-1.06],0.5928482904138856
CMIP,C-Maf-inducing protein,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Agranulocytosis,23805,338,1.03 [0.91-1.16],0.6882543814817051
CMIP,C-Maf-inducing protein,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Anaemia in chronic diseases classified elsewhere,22346,85,0.98 [0.76-1.25],0.8519688078083292
CMIP,C-Maf-inducing protein,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Diseases of spleen,23538,71,1.16 [0.89-1.52],0.2753295794679966
CMIP,C-Maf-inducing protein,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,23194,2578,1.06 [1.02-1.11],0.0088945088206499
CMIP,C-Maf-inducing protein,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Folate deficiency anaemia,22671,27,0.99 [0.64-1.54],0.9629151329548544
CMIP,C-Maf-inducing protein,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Idiopathic thrombocytopenic purpura,23741,46,1.34 [0.96-1.86],0.0850907590948456
CMIP,C-Maf-inducing protein,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other anaemias,23573,1312,1.06 [0.99-1.13],0.0896301523370881
CMIP,C-Maf-inducing protein,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified anaemias,23573,1312,1.06 [0.99-1.13],0.0896301523370881
CMIP,C-Maf-inducing protein,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified aplastic anaemias,22328,67,1.09 [0.82-1.44],0.5419799008169159
CMIP,C-Maf-inducing protein,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified iron deficiency,23728,1084,1.13 [1.06-1.22],0.0003521198908091
CMIP,C-Maf-inducing protein,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other coagulation defects,23796,101,0.90 [0.71-1.13],0.3579295665735069
CMIP,C-Maf-inducing protein,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other diseases of blood and blood-forming organs,23511,44,0.80 [0.56-1.15],0.227333109625076
CMIP,C-Maf-inducing protein,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other disorders of white blood cells,23521,54,1.08 [0.79-1.47],0.6359657250691189
CMIP,C-Maf-inducing protein,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Purpura and other haemorrhagic conditions,23902,207,1.02 [0.87-1.20],0.774944584563429
CMIP,C-Maf-inducing protein,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Sarcoidosis,23995,53,1.31 [0.96-1.78],0.0875264198605021
CMIP,C-Maf-inducing protein,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,"Thrombocytopenia, unspecified",23870,175,0.87 [0.73-1.04],0.1230802858837067
CMIP,C-Maf-inducing protein,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Vitamin B12 deficiency anaemia,22758,114,1.12 [0.91-1.39],0.2864740657285124
CMIP,C-Maf-inducing protein,"Chapter IV Endocrine, nutritional and metabolic diseases",Acidosis,19435,210,0.92 [0.79-1.08],0.3356619957295998
CMIP,C-Maf-inducing protein,"Chapter IV Endocrine, nutritional and metabolic diseases",Acute alcohol intoxication,22837,60,0.99 [0.72-1.34],0.9262334204890688
CMIP,C-Maf-inducing protein,"Chapter IV Endocrine, nutritional and metabolic diseases",Alcohol dependence,22831,54,1.23 [0.89-1.70],0.2085713239704414
CMIP,C-Maf-inducing protein,"Chapter IV Endocrine, nutritional and metabolic diseases",Alkalosis,19269,44,1.39 [0.99-1.95],0.0583556286807878
CMIP,C-Maf-inducing protein,"Chapter IV Endocrine, nutritional and metabolic diseases",Bipolar affective disorders,22093,55,0.95 [0.70-1.30],0.7557147478246591
CMIP,C-Maf-inducing protein,"Chapter IV Endocrine, nutritional and metabolic diseases",Deficiency of other B group vitamins,21811,207,0.92 [0.78-1.08],0.3004510277894647
CMIP,C-Maf-inducing protein,"Chapter IV Endocrine, nutritional and metabolic diseases","Delirium, not induced by alcohol and other psychoactive substances",23703,420,0.91 [0.81-1.02],0.0924627757732463
CMIP,C-Maf-inducing protein,"Chapter IV Endocrine, nutritional and metabolic diseases",Dementia in Alzheimer disease,23544,261,0.90 [0.78-1.04],0.1709410360330762
CMIP,C-Maf-inducing protein,"Chapter IV Endocrine, nutritional and metabolic diseases",Dementia in other diseases classified elsewhere,23343,60,1.05 [0.78-1.41],0.7521198182568651
CMIP,C-Maf-inducing protein,"Chapter IV Endocrine, nutritional and metabolic diseases",Depression,23746,1708,1.03 [0.97-1.09],0.2917370717298228
CMIP,C-Maf-inducing protein,"Chapter IV Endocrine, nutritional and metabolic diseases",Depression or dysthymia,21359,1670,1.04 [0.98-1.10],0.1844440611934166
CMIP,C-Maf-inducing protein,"Chapter IV Endocrine, nutritional and metabolic diseases","Disorder of lipoprotein metabolism, unspecified",19272,47,1.24 [0.89-1.73],0.1983882207090849
CMIP,C-Maf-inducing protein,"Chapter IV Endocrine, nutritional and metabolic diseases","Disorder of thyroid, unspecified",21424,101,0.98 [0.78-1.23],0.8397256612077632
CMIP,C-Maf-inducing protein,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of calcium metabolism,19469,244,1.10 [0.95-1.27],0.2127613711661636
