Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter IX Diseases of the circulatory system,"Stroke, excluding SAH",ACTA2,"Actin, aortic smooth muscle",22863,723,1.41 [1.25-1.59],4.41073789033504e-08
Chapter IX Diseases of the circulatory system,"Stroke, excluding SAH",ADA2,Adenosine deaminase 2,23162,739,1.47 [1.28-1.70],6.69552035785043e-08
Chapter IX Diseases of the circulatory system,"Stroke, excluding SAH",ADM,Pro-adrenomedullin,23489,751,2.14 [1.67-2.75],2.229625475461693e-09
Chapter IX Diseases of the circulatory system,"Stroke, excluding SAH",AGRN,Agrin,23370,742,1.62 [1.38-1.90],4.76162335037626e-09
Chapter IX Diseases of the circulatory system,"Stroke, excluding SAH",AMBP,Protein AMBP,23453,751,2.32 [1.71-3.16],7.64706938295686e-08
Chapter IX Diseases of the circulatory system,"Stroke, excluding SAH",ANGPTL4,Angiopoietin-related protein 4,23334,741,1.54 [1.34-1.78],3.098088822476272e-09
Chapter IX Diseases of the circulatory system,"Stroke, excluding SAH",AREG,Amphiregulin,23171,736,1.83 [1.58-2.10],7.130097860455179e-17
Chapter IX Diseases of the circulatory system,"Stroke, excluding SAH",ASGR1,Asialoglycoprotein receptor 1,23080,736,1.84 [1.52-2.23],4.864546694658502e-10
Chapter IX Diseases of the circulatory system,"Stroke, excluding SAH",C1QTNF1,Complement C1q tumor necrosis factor-related protein 1,23393,745,1.49 [1.30-1.72],1.2787917136187493e-08
Chapter IX Diseases of the circulatory system,"Stroke, excluding SAH",CCL7,C-C motif chemokine 7,23255,741,1.38 [1.25-1.51],1.3027592771887007e-11
Chapter IX Diseases of the circulatory system,"Stroke, excluding SAH",CCN3,CCN family member 3,23530,747,1.69 [1.42-2.01],2.6532534179119704e-09
Chapter IX Diseases of the circulatory system,"Stroke, excluding SAH",CCN5,CCN family member 5,23292,741,1.74 [1.47-2.05],4.285991510664515e-11
Chapter IX Diseases of the circulatory system,"Stroke, excluding SAH",CD14,Monocyte differentiation antigen CD14,22851,723,1.53 [1.31-1.78],9.958175323542853e-08
Chapter IX Diseases of the circulatory system,"Stroke, excluding SAH",CD27,CD27 antigen,23349,743,1.59 [1.38-1.82],4.979657127695066e-11
Chapter IX Diseases of the circulatory system,"Stroke, excluding SAH",CD300E,CMRF35-like molecule 2,23428,750,1.56 [1.35-1.80],1.8933679257346433e-09
Chapter IX Diseases of the circulatory system,"Stroke, excluding SAH",CD302,CD302 antigen,23171,736,1.89 [1.58-2.27],6.837209676568049e-12
Chapter IX Diseases of the circulatory system,"Stroke, excluding SAH",CGA,Glycoprotein hormones alpha chain,23292,741,1.32 [1.20-1.45],2.221326620453505e-08
Chapter IX Diseases of the circulatory system,"Stroke, excluding SAH",CHCHD10,"Coiled-coil-helix-coiled-coil-helix domain-containing protein 10, mitochondrial",20147,629,1.59 [1.37-1.85],6.934960484947498e-10
Chapter IX Diseases of the circulatory system,"Stroke, excluding SAH",CHI3L1,Chitinase-3-like protein 1,22794,721,1.23 [1.14-1.32],1.2518479688717798e-08
Chapter IX Diseases of the circulatory system,"Stroke, excluding SAH",CHRDL1,Chordin-like protein 1,23334,741,1.85 [1.52-2.24],5.327608593401984e-10
Chapter IX Diseases of the circulatory system,"Stroke, excluding SAH",CKAP4,Cytoskeleton-associated protein 4,23441,742,1.98 [1.66-2.35],2.7750118682799225e-14
Chapter IX Diseases of the circulatory system,"Stroke, excluding SAH",CLEC14A,C-type lectin domain family 14 member A,23292,741,1.82 [1.51-2.20],5.029222682127174e-10
Chapter IX Diseases of the circulatory system,"Stroke, excluding SAH",COL18A1,Collagen alpha-1(XVIII) chain,23381,741,2.15 [1.65-2.81],1.797374435011058e-08
Chapter IX Diseases of the circulatory system,"Stroke, excluding SAH",COL4A1,Collagen alpha-1(IV) chain,23284,742,1.63 [1.39-1.91],2.186736787450342e-09
Chapter IX Diseases of the circulatory system,"Stroke, excluding SAH",COL6A3,Collagen alpha-3(VI) chain,23575,747,1.68 [1.43-1.98],3.4563070257770225e-10
Chapter IX Diseases of the circulatory system,"Stroke, excluding SAH",COLEC12,Collectin-12,23252,741,2.03 [1.63-2.53],2.3673057166250557e-10
Chapter IX Diseases of the circulatory system,"Stroke, excluding SAH",CRIM1,Cysteine-rich motor neuron 1 protein,23370,742,2.66 [1.96-3.61],3.8083912459296927e-10
Chapter IX Diseases of the circulatory system,"Stroke, excluding SAH",CRIP2,Cysteine-rich protein 2,23080,736,1.49 [1.30-1.72],2.5160290573375605e-08
Chapter IX Diseases of the circulatory system,"Stroke, excluding SAH",CSF1,Macrophage colony-stimulating factor 1,23370,742,1.91 [1.52-2.40],2.2288127877195832e-08
Chapter IX Diseases of the circulatory system,"Stroke, excluding SAH",CST3,Cystatin-C,23349,740,1.88 [1.54-2.31],1.1909375501927247e-09
Chapter IX Diseases of the circulatory system,"Stroke, excluding SAH",EDA2R,Tumor necrosis factor receptor superfamily member 27,23489,751,1.70 [1.46-1.97],4.830477193087851e-12
Chapter IX Diseases of the circulatory system,"Stroke, excluding SAH",EDN1,Endothelin-1,19646,615,2.11 [1.65-2.69],2.550989037213369e-09
Chapter IX Diseases of the circulatory system,"Stroke, excluding SAH",EFEMP1,EGF-containing fibulin-like extracellular matrix protein 1,23356,745,1.92 [1.58-2.32],3.2050142662093877e-11
Chapter IX Diseases of the circulatory system,"Stroke, excluding SAH",EFNA1,Ephrin-A1,23249,740,1.83 [1.50-2.24],2.73103451790663e-09
Chapter IX Diseases of the circulatory system,"Stroke, excluding SAH",EFNA4,Ephrin-A4,23039,734,1.77 [1.48-2.11],2.7734544098364636e-10
Chapter IX Diseases of the circulatory system,"Stroke, excluding SAH",EPHA2,Ephrin type-A receptor 2,22423,713,1.79 [1.48-2.16],1.6532897909121299e-09
Chapter IX Diseases of the circulatory system,"Stroke, excluding SAH",FAM3C,Protein FAM3C,23253,742,1.80 [1.47-2.20],1.2590129307339448e-08
Chapter IX Diseases of the circulatory system,"Stroke, excluding SAH",FGL1,Fibrinogen-like protein 1,20223,632,1.36 [1.22-1.53],6.133111219378073e-08
Chapter IX Diseases of the circulatory system,"Stroke, excluding SAH",FSTL3,Follistatin-related protein 3,23219,738,1.97 [1.65-2.36],1.0339918405927365e-13
Chapter IX Diseases of the circulatory system,"Stroke, excluding SAH",GAST,Gastrin,20147,629,1.16 [1.10-1.22],2.4314559955346236e-09
Chapter IX Diseases of the circulatory system,"Stroke, excluding SAH",GDF15,Growth/differentiation factor 15,23575,747,1.87 [1.68-2.08],3.374963992486923e-29
Chapter IX Diseases of the circulatory system,"Stroke, excluding SAH",GFRA1,GDNF family receptor alpha-1,23461,750,2.01 [1.63-2.47],3.6979332942102e-11
Chapter IX Diseases of the circulatory system,"Stroke, excluding SAH",HAVCR1,Hepatitis A virus cellular receptor 1,23453,751,1.45 [1.33-1.59],1.654910766287407e-16
Chapter IX Diseases of the circulatory system,"Stroke, excluding SAH",HSPG2,Basement membrane-specific heparan sulfate proteoglycan core protein,23127,741,1.90 [1.54-2.34],1.9766087200872063e-09
Chapter IX Diseases of the circulatory system,"Stroke, excluding SAH",IGF2R,Cation-independent mannose-6-phosphate receptor,23292,741,2.37 [1.82-3.09],2.1086218982982707e-10
