Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spinal stenosis,COL9A1,Collagen alpha-1(IX) chain,21167,505,1.55 [1.33-1.82],2.936402038622194e-08
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spinal stenosis,COMP,Cartilage oligomeric matrix protein,20960,498,1.90 [1.51-2.40],5.8748845893288456e-08
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spinal stenosis,DCN,Decorin,20780,494,3.79 [2.80-5.14],7.839140752727305e-18
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spinal stenosis,DTNB,Dystrobrevin beta,18278,416,1.63 [1.36-1.95],7.925606869385556e-08
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spinal stenosis,EDA2R,Tumor necrosis factor receptor superfamily member 27,21372,511,1.65 [1.38-1.98],4.7626568418986444e-08
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spinal stenosis,HSPB6,Heat shock protein beta-6,21372,511,1.74 [1.46-2.07],5.240582202492404e-10
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spinal stenosis,MYBPC1,"Myosin-binding protein C, slow-type",18374,419,1.38 [1.24-1.54],3.463832296886656e-09
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spinal stenosis,MYL3,Myosin light chain 3,17883,409,1.46 [1.30-1.64],1.4305593903551423e-10
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spinal stenosis,MYOM2,Myomesin-2,17748,404,1.46 [1.27-1.67],7.703398896132728e-08
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spinal stenosis,MYOM3,Myomesin-3,17976,406,1.46 [1.33-1.61],1.0594667641152951e-14
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spinal stenosis,NEFL,Neurofilament light polypeptide,20659,492,1.59 [1.37-1.84],5.916219576838148e-10
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spinal stenosis,PRELP,Prolargin,21164,505,2.74 [2.00-3.76],4.352362062079276e-10
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spinal stenosis,RBFOX3,RNA binding protein fox-1 homolog 3,18346,418,1.67 [1.40-2.00],2.166866606624617e-08
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spinal stenosis,SPON1,Spondin-1,21194,505,1.81 [1.48-2.22],1.0400272011031674e-08
