Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XII Diseases of the skin and subcutaneous tissue,"Ulcer of lower limb, not elsewhere classified",ACTA2,"Actin, aortic smooth muscle",21506,260,2.00 [1.73-2.32],6.643934005435061e-21
Chapter XII Diseases of the skin and subcutaneous tissue,"Ulcer of lower limb, not elsewhere classified",ACTN2,Alpha-actinin-2,18361,205,1.69 [1.43-2.00],5.740705977214648e-10
Chapter XII Diseases of the skin and subcutaneous tissue,"Ulcer of lower limb, not elsewhere classified",ACVRL1,Serine/threonine-protein kinase receptor R3,21685,268,5.15 [3.95-6.70],3.6678921775356524e-34
Chapter XII Diseases of the skin and subcutaneous tissue,"Ulcer of lower limb, not elsewhere classified",ADA2,Adenosine deaminase 2,21810,268,2.44 [2.00-2.98],9.655583500580214e-19
Chapter XII Diseases of the skin and subcutaneous tissue,"Ulcer of lower limb, not elsewhere classified",ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,18445,209,3.32 [2.65-4.15],8.735461075623879e-26
Chapter XII Diseases of the skin and subcutaneous tissue,"Ulcer of lower limb, not elsewhere classified",ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,18957,210,2.86 [2.08-3.94],1.0590671756201308e-10
Chapter XII Diseases of the skin and subcutaneous tissue,"Ulcer of lower limb, not elsewhere classified",ADAMTSL2,ADAMTS-like protein 2,19016,212,3.24 [2.46-4.25],3.601605932147166e-17
Chapter XII Diseases of the skin and subcutaneous tissue,"Ulcer of lower limb, not elsewhere classified",ADGRG1,Adhesion G-protein coupled receptor G1,21820,266,1.39 [1.27-1.53],4.539555555492072e-12
Chapter XII Diseases of the skin and subcutaneous tissue,"Ulcer of lower limb, not elsewhere classified",ADGRG2,Adhesion G-protein coupled receptor G2,21909,266,0.44 [0.33-0.59],7.102537644398128e-08
Chapter XII Diseases of the skin and subcutaneous tissue,"Ulcer of lower limb, not elsewhere classified",ADM,Pro-adrenomedullin,22110,271,12.30 [8.21-18.45],6.046891195814621e-34
Chapter XII Diseases of the skin and subcutaneous tissue,"Ulcer of lower limb, not elsewhere classified",AGR2,Anterior gradient protein 2 homolog,21268,259,1.48 [1.33-1.64],2.433282552036785e-13
Chapter XII Diseases of the skin and subcutaneous tissue,"Ulcer of lower limb, not elsewhere classified",AGRN,Agrin,21990,269,2.52 [2.08-3.06],4.929528614404308e-21
Chapter XII Diseases of the skin and subcutaneous tissue,"Ulcer of lower limb, not elsewhere classified",ALCAM,CD166 antigen,22186,270,4.58 [2.88-7.31],1.5006430690300274e-10
Chapter XII Diseases of the skin and subcutaneous tissue,"Ulcer of lower limb, not elsewhere classified",AMBP,Protein AMBP,22078,271,8.17 [5.14-12.97],5.952467922487991e-19
Chapter XII Diseases of the skin and subcutaneous tissue,"Ulcer of lower limb, not elsewhere classified",ANGPT2,Angiopoietin-2,22110,271,4.84 [3.92-5.97],5.466758180594037e-49
Chapter XII Diseases of the skin and subcutaneous tissue,"Ulcer of lower limb, not elsewhere classified",ANGPTL1,Angiopoietin-related protein 1,21570,260,2.88 [1.99-4.17],2.0651927250026072e-08
Chapter XII Diseases of the skin and subcutaneous tissue,"Ulcer of lower limb, not elsewhere classified",ANGPTL4,Angiopoietin-related protein 4,21957,269,3.49 [2.76-4.41],1.4510373600272174e-25
Chapter XII Diseases of the skin and subcutaneous tissue,"Ulcer of lower limb, not elsewhere classified",ANXA5,Annexin A5,21355,261,2.35 [1.78-3.09],1.163185719391262e-09
Chapter XII Diseases of the skin and subcutaneous tissue,"Ulcer of lower limb, not elsewhere classified",AOC3,Membrane primary amine oxidase,22023,268,4.34 [3.11-6.05],5.504835514599148e-18
Chapter XII Diseases of the skin and subcutaneous tissue,"Ulcer of lower limb, not elsewhere classified",AREG,Amphiregulin,21820,266,3.52 [2.97-4.16],9.195594577754186e-49
Chapter XII Diseases of the skin and subcutaneous tissue,"Ulcer of lower limb, not elsewhere classified",ASGR1,Asialoglycoprotein receptor 1,21724,268,3.15 [2.43-4.08],3.950520630362839e-18
Chapter XII Diseases of the skin and subcutaneous tissue,"Ulcer of lower limb, not elsewhere classified",ASGR2,Asialoglycoprotein receptor 2,19036,216,3.64 [2.38-5.54],2.03053849227066e-09
Chapter XII Diseases of the skin and subcutaneous tissue,"Ulcer of lower limb, not elsewhere classified",ATP6AP2,Renin receptor,21393,262,1.71 [1.41-2.08],5.66269752436391e-08
Chapter XII Diseases of the skin and subcutaneous tissue,"Ulcer of lower limb, not elsewhere classified",ATRAID,All-trans retinoic acid-induced differentiation factor,18957,210,1.95 [1.62-2.36],3.3060120324766415e-12
Chapter XII Diseases of the skin and subcutaneous tissue,"Ulcer of lower limb, not elsewhere classified",B2M,Beta-2-microglobulin,19037,213,1.76 [1.51-2.04],1.6679312058510354e-13
Chapter XII Diseases of the skin and subcutaneous tissue,"Ulcer of lower limb, not elsewhere classified",B3GNT7,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 7",18505,205,2.96 [2.08-4.20],1.4649652046984803e-09
