Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XI Diseases of the digestive system,"Duodenal ulcer - Unspecified as acute or chronic, without haemorrhage or perforation, drug-induced",ADAMTSL2,ADAMTS-like protein 2,20466,167,2.90 [2.10-4.00],9.923873548811884e-11
Chapter XI Diseases of the digestive system,"Duodenal ulcer - Unspecified as acute or chronic, without haemorrhage or perforation, drug-induced",AREG,Amphiregulin,23501,207,2.12 [1.65-2.71],2.7380329129627982e-09
Chapter XI Diseases of the digestive system,"Duodenal ulcer - Unspecified as acute or chronic, without haemorrhage or perforation, drug-induced",BST2,Bone marrow stromal antigen 2,23829,211,1.73 [1.47-2.03],2.8744487842327247e-11
Chapter XI Diseases of the digestive system,"Duodenal ulcer - Unspecified as acute or chronic, without haemorrhage or perforation, drug-induced",CA9,Carbonic anhydrase 9,23823,210,1.89 [1.53-2.33],4.106857764090577e-09
Chapter XI Diseases of the digestive system,"Duodenal ulcer - Unspecified as acute or chronic, without haemorrhage or perforation, drug-induced",CD80,T-lymphocyte activation antigen CD80,20458,168,2.73 [1.97-3.78],1.5817942184925071e-09
Chapter XI Diseases of the digestive system,"Duodenal ulcer - Unspecified as acute or chronic, without haemorrhage or perforation, drug-induced",CXADR,Coxsackievirus and adenovirus receptor,23587,208,1.81 [1.47-2.23],2.2575574966233945e-08
Chapter XI Diseases of the digestive system,"Duodenal ulcer - Unspecified as acute or chronic, without haemorrhage or perforation, drug-induced",DPP10,Inactive dipeptidyl peptidase 10,23587,208,2.00 [1.56-2.56],3.8956402862326574e-08
Chapter XI Diseases of the digestive system,"Duodenal ulcer - Unspecified as acute or chronic, without haemorrhage or perforation, drug-induced",GDF15,Growth/differentiation factor 15,23912,211,2.15 [1.79-2.59],5.315964215583761e-16
Chapter XI Diseases of the digestive system,"Duodenal ulcer - Unspecified as acute or chronic, without haemorrhage or perforation, drug-induced",GGT1,Glutathione hydrolase 1 proenzyme,23584,209,1.72 [1.42-2.09],4.558213002321281e-08
Chapter XI Diseases of the digestive system,"Duodenal ulcer - Unspecified as acute or chronic, without haemorrhage or perforation, drug-induced",GPRC5C,G-protein coupled receptor family C group 5 member C,20386,169,1.66 [1.41-1.95],1.141782335662871e-09
Chapter XI Diseases of the digestive system,"Duodenal ulcer - Unspecified as acute or chronic, without haemorrhage or perforation, drug-induced",HAVCR1,Hepatitis A virus cellular receptor 1,23787,209,1.68 [1.44-1.96],3.343724178312904e-11
Chapter XI Diseases of the digestive system,"Duodenal ulcer - Unspecified as acute or chronic, without haemorrhage or perforation, drug-induced",IFI30,Gamma-interferon-inducible lysosomal thiol reductase,19910,167,2.49 [1.85-3.36],1.532374035772825e-09
Chapter XI Diseases of the digestive system,"Duodenal ulcer - Unspecified as acute or chronic, without haemorrhage or perforation, drug-induced",IGSF3,Immunoglobulin superfamily member 3,23501,207,1.88 [1.51-2.35],2.8508746140922684e-08
Chapter XI Diseases of the digestive system,"Duodenal ulcer - Unspecified as acute or chronic, without haemorrhage or perforation, drug-induced",IL2RA,Interleukin-2 receptor subunit alpha,23464,207,2.04 [1.63-2.54],2.6121607692260457e-10
Chapter XI Diseases of the digestive system,"Duodenal ulcer - Unspecified as acute or chronic, without haemorrhage or perforation, drug-induced",ITGBL1,Integrin beta-like protein 1,20466,167,2.44 [1.89-3.16],1.1564382087612608e-11
Chapter XI Diseases of the digestive system,"Duodenal ulcer - Unspecified as acute or chronic, without haemorrhage or perforation, drug-induced",MRC1,Macrophage mannose receptor 1,20485,170,3.84 [2.44-6.04],5.830643882441722e-09
Chapter XI Diseases of the digestive system,"Duodenal ulcer - Unspecified as acute or chronic, without haemorrhage or perforation, drug-induced",OCLN,Occludin,20419,167,2.10 [1.61-2.74],4.823782984283785e-08
Chapter XI Diseases of the digestive system,"Duodenal ulcer - Unspecified as acute or chronic, without haemorrhage or perforation, drug-induced",PALM2,Paralemmin-2,20407,168,2.19 [1.65-2.91],6.430595114508498e-08
Chapter XI Diseases of the digestive system,"Duodenal ulcer - Unspecified as acute or chronic, without haemorrhage or perforation, drug-induced",PIGR,Polymeric immunoglobulin receptor,23319,207,2.62 [1.98-3.46],1.2877150999594176e-11
Chapter XI Diseases of the digestive system,"Duodenal ulcer - Unspecified as acute or chronic, without haemorrhage or perforation, drug-induced",TFF2,Trefoil factor 2,23664,211,1.70 [1.42-2.04],5.995293726946971e-09
Chapter XI Diseases of the digestive system,"Duodenal ulcer - Unspecified as acute or chronic, without haemorrhage or perforation, drug-induced",TNFRSF10A,Tumor necrosis factor receptor superfamily member 10A,23411,207,2.07 [1.64-2.61],1.180545446104725e-09
Chapter XI Diseases of the digestive system,"Duodenal ulcer - Unspecified as acute or chronic, without haemorrhage or perforation, drug-induced",VSIG2,V-set and immunoglobulin domain-containing protein 2,20386,169,1.75 [1.47-2.10],7.845711918404004e-10
