Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
SNAPIN,SNARE-associated protein Snapin,Chapter II Neoplasms,Benign neoplasm: Rectum,23940,55,1.93 [1.30-2.88],0.0011712612269389
SNAPIN,SNARE-associated protein Snapin,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 1 diabetes,22549,94,0.57 [0.39-0.82],0.0025386816154991
SNAPIN,SNARE-associated protein Snapin,Chapter XI Diseases of the digestive system,Oesophagitis,18355,258,1.34 [1.09-1.64],0.0047306096401422
SNAPIN,SNARE-associated protein Snapin,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthropathies,18550,2218,1.14 [1.06-1.23],0.0008100934883439
SNAPIN,SNARE-associated protein Snapin,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthrosis,17397,1065,1.22 [1.10-1.36],0.0002595263599416
SNAPIN,SNARE-associated protein Snapin,Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Artrosis, including avohilmo",19777,1065,1.22 [1.09-1.35],0.0002936232129255
SNAPIN,SNARE-associated protein Snapin,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Coxarthrosis,16603,271,1.30 [1.07-1.59],0.0095791956957642
SNAPIN,SNARE-associated protein Snapin,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Gonarthrosis,16749,417,1.31 [1.11-1.54],0.0012183164837685
SNAPIN,SNARE-associated protein Snapin,Chapter XIV Diseases of the genitourinary system,Unspecified/other endometriosis,18093,87,1.58 [1.14-2.19],0.0062188204062677
SNAPIN,SNARE-associated protein Snapin,"Chapter XV Pregnancy, childbirth and the puerperium",Other abnormal products of conception,23875,112,1.51 [1.13-2.02],0.0055365234420713
