Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
PKD2,Polycystin-2,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,15599,629,1.28 [1.12-1.45],0.0001541986426683
PKD2,Polycystin-2,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,20936,868,1.32 [1.20-1.47],4.979932410642324e-08
PKD2,Polycystin-2,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other anaemias,22052,377,1.40 [1.21-1.62],4.688108570996445e-06
PKD2,Polycystin-2,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified anaemias,22052,377,1.40 [1.21-1.62],4.688108570996445e-06
PKD2,Polycystin-2,Chapter I Certain infectious and parasitic diseases,Condition for Implicit Sepsis (Organ dysfunction codes),20756,333,1.28 [1.09-1.51],0.0027181926260105
PKD2,Polycystin-2,"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,19446,750,1.26 [1.12-1.42],8.521837145475791e-05
PKD2,Polycystin-2,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of the thyroid gland,21500,747,1.17 [1.04-1.31],0.0098885848253423
PKD2,Polycystin-2,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes,22127,344,1.47 [1.25-1.73],3.7633286354455536e-06
PKD2,Polycystin-2,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,22117,334,1.44 [1.22-1.71],1.6455528702734286e-05
PKD2,Polycystin-2,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,19280,584,1.22 [1.07-1.40],0.0032553692504743
PKD2,Polycystin-2,"Chapter IV Endocrine, nutritional and metabolic diseases",Pure hypercholesterolaemia,19240,544,1.21 [1.05-1.39],0.0078110956489743
PKD2,Polycystin-2,Chapter VI Diseases of the nervous system,Neurological diseases,20314,1386,1.14 [1.04-1.24],0.0040599493683113
PKD2,Polycystin-2,Chapter IX Diseases of the circulatory system,Death due to cardiac causes,17244,2351,1.20 [1.11-1.30],2.3890592391874884e-06
PKD2,Polycystin-2,Chapter IX Diseases of the circulatory system,"Hypertension, essential",18142,1728,1.24 [1.14-1.35],5.278840860773705e-07
