Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
ESR1,Estrogen receptor,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of the thyroid gland,21562,750,1.21 [1.09-1.35],0.0002799209783562
ESR1,Estrogen receptor,Chapter IX Diseases of the circulatory system,Peripheral artery disease,22646,48,1.53 [1.14-2.07],0.0052518400459487
ESR1,Estrogen receptor,Chapter IX Diseases of the circulatory system,Other peripheral vascular diseases,22704,96,1.48 [1.20-1.83],0.000313616177164
ESR1,Estrogen receptor,Chapter XI Diseases of the digestive system,Other functional intestinal disorders,17136,326,1.22 [1.05-1.42],0.0091497237452062
ESR1,Estrogen receptor,Chapter XI Diseases of the digestive system,Diseases of the digestive system,22340,259,1.34 [1.15-1.56],0.000158313193868
ESR1,Estrogen receptor,Chapter XI Diseases of the digestive system,Coeliac disease,22159,78,1.64 [1.34-2.00],1.7402988914785975e-06
ESR1,Estrogen receptor,Chapter XII Diseases of the skin and subcutaneous tissue,Cellulitis,22710,178,1.32 [1.09-1.60],0.004467924524569
ESR1,Estrogen receptor,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthrosis,15958,74,1.45 [1.11-1.90],0.0065662304534324
ESR1,Estrogen receptor,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Systemic lupus erythematosus,22795,207,1.28 [1.07-1.52],0.0057883826225254
ESR1,Estrogen receptor,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other systemic involvement of connective tissue,22667,79,1.48 [1.17-1.87],0.000993743142444
ESR1,Estrogen receptor,Chapter XIV Diseases of the genitourinary system,Other noninflammatory disorders of cervix uteri,17634,123,1.33 [1.08-1.65],0.0086658844512944
ESR1,Estrogen receptor,"Chapter IV Endocrine, nutritional and metabolic diseases","Polycystic ovarian syndrome, consortium definition",23501,175,1.30 [1.09-1.56],0.0043327814483515
