Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,ACVRL1,Serine/threonine-protein kinase receptor R3,50400,168,4.62 [3.04-7.01],7.938883238051009e-13
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,ADM,Pro-adrenomedullin,51311,169,4.80 [2.91-7.93],8.383291231007755e-10
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,AMBP,Protein AMBP,51240,168,8.16 [4.51-14.76],3.7728189690247016e-12
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,ASGR1,Asialoglycoprotein receptor 1,50483,168,3.27 [2.28-4.68],1.1286742761440651e-10
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,ATRAID,All-trans retinoic acid-induced differentiation factor,44061,135,2.12 [1.69-2.65],5.475146226840836e-11
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,B2M,Beta-2-microglobulin,44315,140,1.86 [1.54-2.25],9.840636938546324e-11
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,B4GALT1,"Beta-1,4-galactosyltransferase 1",51092,169,4.38 [2.92-6.55],7.303424023181577e-13
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,BAMBI,BMP and activin membrane-bound inhibitor homolog,49684,166,2.94 [2.16-4.01],9.458477060239688e-12
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,BTN2A1,Butyrophilin subfamily 2 member A1,51092,169,4.01 [2.66-6.05],3.580740088392476e-11
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,CD300E,CMRF35-like molecule 2,51145,169,2.49 [1.88-3.30],2.1522231630544735e-10
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,CD302,CD302 antigen,50642,164,3.55 [2.57-4.89],1.1090145633200272e-14
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,CD59,CD59 glycoprotein,49036,159,4.58 [3.18-6.58],2.0440007535009607e-16
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,CD99,CD99 antigen,50888,168,6.41 [3.57-11.51],4.740821938207733e-10
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,CHCHD10,"Coiled-coil-helix-coiled-coil-helix domain-containing protein 10, mitochondrial",44143,135,2.72 [2.15-3.46],1.7563992889095331e-16
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,CHGA,Chromogranin-A,44256,137,1.62 [1.42-1.84],1.7689742194136197e-13
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,CHGB,Secretogranin-1,51154,170,2.48 [1.86-3.30],4.647938878181224e-10
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,CKAP4,Cytoskeleton-associated protein 4,51180,170,3.07 [2.18-4.32],1.5739526792656174e-10
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,CLMP,CXADR-like membrane protein,51311,169,5.87 [3.54-9.73],7.042770535742253e-12
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,COL6A3,Collagen alpha-3(VI) chain,51501,169,3.31 [2.48-4.41],3.270491752700749e-16
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,COLEC12,Collectin-12,50841,169,4.46 [2.90-6.87],1.118108302152414e-11
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,CST3,Cystatin-C,50991,167,4.55 [3.19-6.48],4.915298572351317e-17
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,DLL1,Delta-like protein 1,51036,165,4.07 [2.78-5.97],5.905704089318365e-13
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,DTNB,Dystrobrevin beta,43960,137,2.22 [1.73-2.84],4.0042662941405205e-10
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,EDA2R,Tumor necrosis factor receptor superfamily member 27,51311,169,2.74 [2.08-3.60],7.25654243809516e-13
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,EFCAB14,EF-hand calcium-binding domain-containing protein 14,44061,135,3.13 [2.35-4.17],6.007510813099841e-15
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,EFNA1,Ephrin-A1,50805,167,5.02 [3.55-7.11],9.745882730709566e-20
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,EFNA4,Ephrin-A4,50400,168,3.95 [2.98-5.23],8.679204900779363e-22
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,ELN,Elastin,44250,137,3.91 [2.64-5.78],9.079698047381667e-12
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,EPHA2,Ephrin type-A receptor 2,49040,161,3.00 [2.24-4.04],2.7438548179414194e-13
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,EPHB4,Ephrin type-B receptor 4,51501,169,3.97 [2.66-5.92],1.6700411466701838e-11
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,FABP3,"Fatty acid-binding protein, heart",44250,137,2.36 [1.92-2.91],5.952426789786585e-16
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,FABP4,"Fatty acid-binding protein, adipocyte",51501,169,2.07 [1.65-2.60],3.2143011298597397e-10
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,FAM3C,Protein FAM3C,50794,166,4.97 [3.40-7.26],1.3709245149289395e-16
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,FSTL3,Follistatin-related protein 3,50759,168,3.00 [2.13-4.23],3.54077478535153e-10
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,GDF15,Growth/differentiation factor 15,51501,169,1.86 [1.58-2.20],2.0275440717088405e-13
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,GFRA1,GDNF family receptor alpha-1,51234,169,3.68 [2.46-5.51],2.3363350200357313e-10
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,GUCA2A,Guanylin,50640,167,3.23 [2.33-4.49],2.7216861423596797e-12
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,HAVCR2,Hepatitis A virus cellular receptor 2,50888,168,2.85 [2.06-3.93],2.4699817365377117e-10
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,HSPB6,Heat shock protein beta-6,51311,169,3.02 [2.30-3.96],1.214776642948912e-15
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,HSPG2,Basement membrane-specific heparan sulfate proteoglycan core protein,50490,166,3.95 [2.79-5.59],1.0444875686295894e-14
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,IGFBP4,Insulin-like growth factor-binding protein 4,50236,166,2.77 [2.26-3.39],1.0016172809256022e-22
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,IGFBP6,Insulin-like growth factor-binding protein 6,50654,166,3.60 [2.67-4.86],5.791709568217063e-17
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,JAM2,Junctional adhesion molecule B,51324,170,4.30 [2.92-6.32],1.156807167211125e-13
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,LAYN,Layilin,50398,168,3.73 [2.82-4.93],2.730548800257914e-20
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,LGALS9,Galectin-9,50841,169,3.58 [2.52-5.07],8.363165394482516e-13
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,LRP11,Low-density lipoprotein receptor-related protein 11,50870,166,2.97 [2.11-4.18],3.788913500030368e-10
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,LTBR,Tumor necrosis factor receptor superfamily member 3,50589,169,3.40 [2.33-4.95],1.8020808684537056e-10
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,NBL1,Neuroblastoma suppressor of tumorigenicity 1,51036,165,4.26 [2.76-6.58],5.706299942812391e-11
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,NECTIN2,Nectin-2,50794,166,4.27 [2.98-6.11],2.308628990258537e-15
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,NECTIN4,Nectin-4,51036,165,2.62 [1.96-3.49],5.895719889735736e-11
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,NPC2,NPC intracellular cholesterol transporter 2,43507,132,2.64 [1.96-3.56],1.7665139538367727e-10
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,NPDC1,Neural proliferation differentiation and control protein 1,50870,166,3.58 [2.74-4.69],1.3420989620010075e-20
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,NPPC,C-type natriuretic peptide,50798,168,2.06 [1.65-2.57],1.4031323191800418e-10
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,OCLN,Occludin,44176,137,2.51 [1.94-3.25],3.99944662634773e-12
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,OGN,Mimecan,50888,168,2.88 [2.21-3.76],6.113984183346198e-15
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,PALM,Paralemmin-1,43821,135,3.21 [2.22-4.64],5.748830850663692e-10
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,PENK,Proenkephalin-A,43284,134,3.04 [2.27-4.06],6.214801675218393e-14
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,PGF,Placenta growth factor,51431,170,2.58 [2.01-3.32],1.4908517849412414e-13
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,PIK3IP1,Phosphoinositide-3-kinase-interacting protein 1,50888,168,4.98 [3.59-6.91],7.161860134088288e-22
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,PLAUR,Urokinase plasminogen activator surface receptor,50506,167,3.72 [2.46-5.64],5.95799328587267e-10
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,PTGDS,Prostaglandin-H2 D-isomerase,50489,164,3.27 [2.40-4.46],6.44005762395473e-14
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,PTPRN2,Receptor-type tyrosine-protein phosphatase N2,50315,168,3.00 [2.22-4.06],9.296912512215626e-13
