Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter IX Diseases of the circulatory system,Cardiomyopathy,ACE,Angiotensin-converting enzyme,37249,104,9.97 [5.78-17.21],1.5109034949053543e-16
Chapter IX Diseases of the circulatory system,Cardiomyopathy,ACVRL1,Serine/threonine-protein kinase receptor R3,42273,116,8.53 [5.28-13.80],2.2732535701777788e-18
Chapter IX Diseases of the circulatory system,Cardiomyopathy,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,36141,97,2.44 [1.88-3.17],1.905189988016605e-11
Chapter IX Diseases of the circulatory system,Cardiomyopathy,ADAMTS15,A disintegrin and metalloproteinase with thrombospondin motifs 15,42467,117,3.40 [2.33-4.95],1.7341341811417876e-10
Chapter IX Diseases of the circulatory system,Cardiomyopathy,AGRN,Agrin,42839,116,3.40 [2.45-4.73],2.8409641137250933e-13
Chapter IX Diseases of the circulatory system,Cardiomyopathy,ANGPT2,Angiopoietin-2,43016,119,9.41 [6.85-12.91],9.645422031294977e-44
Chapter IX Diseases of the circulatory system,Cardiomyopathy,ANGPTL4,Angiopoietin-related protein 4,42765,115,3.42 [2.38-4.90],2.4203893029763425e-11
Chapter IX Diseases of the circulatory system,Cardiomyopathy,B2M,Beta-2-microglobulin,37282,104,2.04 [1.65-2.52],4.085440205862092e-11
Chapter IX Diseases of the circulatory system,Cardiomyopathy,BAMBI,BMP and activin membrane-bound inhibitor homolog,41678,117,3.37 [2.38-4.78],8.071540837940125e-12
Chapter IX Diseases of the circulatory system,Cardiomyopathy,BGLAP,Osteocalcin,37215,103,2.23 [1.78-2.81],5.856580190978295e-12
Chapter IX Diseases of the circulatory system,Cardiomyopathy,BTN3A2,Butyrophilin subfamily 3 member A2,42593,117,2.71 [2.04-3.60],7.5213911483781e-12
Chapter IX Diseases of the circulatory system,Cardiomyopathy,CD302,CD302 antigen,42467,117,4.25 [2.89-6.25],2.1491350242311652e-13
