Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other specified/unspecified arthritis,ACE2,Angiotensin-converting enzyme 2,35432,443,1.54 [1.34-1.76],6.034596730624266e-10
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other specified/unspecified arthritis,ACVRL1,Serine/threonine-protein kinase receptor R3,35774,447,3.10 [2.33-4.13],1.0397203598293114e-14
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other specified/unspecified arthritis,ADM,Pro-adrenomedullin,36415,451,3.22 [2.32-4.47],2.992558105199861e-12
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other specified/unspecified arthritis,AGRN,Agrin,36248,448,1.99 [1.60-2.46],3.4209628883099755e-10
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other specified/unspecified arthritis,AMBP,Protein AMBP,36363,450,5.98 [4.07-8.78],7.438485773788033e-20
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other specified/unspecified arthritis,ANXA10,Annexin A10,35294,428,1.36 [1.24-1.49],3.5311706784422666e-11
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other specified/unspecified arthritis,AREG,Amphiregulin,35931,452,1.78 [1.53-2.07],6.939574551663739e-14
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other specified/unspecified arthritis,ASGR1,Asialoglycoprotein receptor 1,35834,448,2.80 [2.18-3.59],4.686394433704836e-16
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other specified/unspecified arthritis,B4GALT1,"Beta-1,4-galactosyltransferase 1",36248,448,2.64 [2.00-3.50],1.2703615223816514e-11
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other specified/unspecified arthritis,BTN2A1,Butyrophilin subfamily 2 member A1,36248,448,3.02 [2.29-3.99],6.1647972183104485e-15
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other specified/unspecified arthritis,C1QA,Complement C1q subcomponent subunit A,36300,445,3.13 [2.21-4.44],1.250929232221072e-10
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other specified/unspecified arthritis,CA6,Carbonic anhydrase 6,35971,447,0.66 [0.58-0.75],7.255285510900326e-10
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other specified/unspecified arthritis,CAPG,Macrophage-capping protein,35860,445,1.56 [1.37-1.77],3.340566231996682e-11
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other specified/unspecified arthritis,CCL7,C-C motif chemokine 7,36060,446,1.48 [1.32-1.65],1.4036083707509939e-11
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other specified/unspecified arthritis,CCN3,CCN family member 3,36472,453,2.48 [2.02-3.05],5.170027611672796e-18
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other specified/unspecified arthritis,CD27,CD27 antigen,36213,454,1.98 [1.66-2.35],2.5768986381132372e-14
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other specified/unspecified arthritis,CD276,CD276 antigen,36066,447,2.39 [1.90-3.02],1.7669186880968794e-13
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other specified/unspecified arthritis,CD300C,CMRF35-like molecule 6,36410,451,2.15 [1.73-2.68],8.186014973914013e-12
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other specified/unspecified arthritis,CD300E,CMRF35-like molecule 2,36290,449,2.10 [1.75-2.53],4.015595730539922e-15
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other specified/unspecified arthritis,CD302,CD302 antigen,35931,452,3.12 [2.51-3.88],9.376660553526755e-25
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other specified/unspecified arthritis,CD59,CD59 glycoprotein,34798,434,2.85 [2.13-3.82],2.511827024859572e-12
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other specified/unspecified arthritis,CD74,HLA class II histocompatibility antigen gamma chain,36410,451,2.41 [1.95-2.99],6.334866582605105e-16
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other specified/unspecified arthritis,CD80,T-lymphocyte activation antigen CD80,31402,375,2.26 [1.77-2.89],5.106071431420609e-11
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other specified/unspecified arthritis,CD83,CD83 antigen,36060,446,2.21 [1.77-2.76],3.6173646919400993e-12
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other specified/unspecified arthritis,CDCP1,CUB domain-containing protein 1,35834,448,1.85 [1.61-2.13],1.1779003380568509e-17
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other specified/unspecified arthritis,CELA2A,Chymotrypsin-like elastase family member 2A,31406,374,0.57 [0.49-0.66],2.295870471809561e-13
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other specified/unspecified arthritis,CHCHD10,"Coiled-coil-helix-coiled-coil-helix domain-containing protein 10, mitochondrial",31314,369,2.12 [1.74-2.57],3.942091057337348e-14
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other specified/unspecified arthritis,CHGA,Chromogranin-A,31406,374,1.58 [1.46-1.71],3.9243440854843167e-29
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other specified/unspecified arthritis,CHI3L1,Chitinase-3-like protein 1,35259,430,1.44 [1.31-1.58],7.595958175031021e-14
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other specified/unspecified arthritis,CKAP4,Cytoskeleton-associated protein 4,36298,448,2.89 [2.30-3.63],8.64640629573615e-20
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other specified/unspecified arthritis,CLEC5A,C-type lectin domain family 5 member A,35962,448,2.94 [2.27-3.79],1.5635843549704994e-16
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other specified/unspecified arthritis,CLMP,CXADR-like membrane protein,36415,451,3.59 [2.49-5.18],8.772817645244807e-12
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other specified/unspecified arthritis,CNTN5,Contactin-5,36175,447,0.45 [0.36-0.57],3.0027733394151176e-11
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other specified/unspecified arthritis,COL18A1,Collagen alpha-1(XVIII) chain,36225,454,3.14 [2.24-4.40],3.429927335630005e-11
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other specified/unspecified arthritis,COL6A3,Collagen alpha-3(VI) chain,36531,454,2.70 [2.23-3.28],4.8204917606409135e-24
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other specified/unspecified arthritis,COL9A1,Collagen alpha-1(IX) chain,36060,446,2.41 [2.08-2.79],9.244525128909283e-32
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other specified/unspecified arthritis,COLEC12,Collectin-12,36066,447,2.97 [2.23-3.96],9.895823806575285e-14
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other specified/unspecified arthritis,CRIM1,Cysteine-rich motor neuron 1 protein,36248,448,3.19 [2.20-4.62],8.00981108419918e-10
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other specified/unspecified arthritis,CSF1,Macrophage colony-stimulating factor 1,36248,448,3.37 [2.56-4.45],7.356760447496571e-18
