Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter V Mental and behavioural disorders,Depression,ACE2,Angiotensin-converting enzyme 2,47385,561,1.46 [1.29-1.65],9.521116405815022e-10
Chapter V Mental and behavioural disorders,Depression,ACVRL1,Serine/threonine-protein kinase receptor R3,47834,568,2.66 [2.07-3.42],2.600074163298739e-14
Chapter V Mental and behavioural disorders,Depression,ADM,Pro-adrenomedullin,48694,577,3.72 [2.83-4.89],5.19522277988316e-21
Chapter V Mental and behavioural disorders,Depression,AGR2,Anterior gradient protein 2 homolog,46776,551,1.26 [1.17-1.35],4.981882057797719e-10
Chapter V Mental and behavioural disorders,Depression,AGRN,Agrin,48486,573,2.17 [1.82-2.58],2.5812517087048333e-18
Chapter V Mental and behavioural disorders,Depression,AMBP,Protein AMBP,48624,576,3.95 [2.80-5.56],3.61349900339626e-15
Chapter V Mental and behavioural disorders,Depression,ANXA10,Annexin A10,47160,554,1.31 [1.21-1.42],4.970767391702613e-11
Chapter V Mental and behavioural disorders,Depression,AREG,Amphiregulin,48065,572,1.80 [1.59-2.04],5.273547797718663e-20
Chapter V Mental and behavioural disorders,Depression,ASGR1,Asialoglycoprotein receptor 1,47915,569,3.34 [2.73-4.09],2.012156310646104e-31
Chapter V Mental and behavioural disorders,Depression,ASGR2,Asialoglycoprotein receptor 2,42035,480,2.77 [2.05-3.74],3.2533911850711463e-11
Chapter V Mental and behavioural disorders,Depression,B4GALT1,"Beta-1,4-galactosyltransferase 1",48486,573,2.76 [2.16-3.52],2.872431060912901e-16
Chapter V Mental and behavioural disorders,Depression,BSG,Basigin,48722,581,3.32 [2.39-4.62],1.022839688389757e-12
Chapter V Mental and behavioural disorders,Depression,BTN2A1,Butyrophilin subfamily 2 member A1,48486,573,3.19 [2.52-4.02],1.857730433922296e-22
Chapter V Mental and behavioural disorders,Depression,CALCA,Calcitonin,47835,569,1.39 [1.26-1.54],8.530021572629921e-11
Chapter V Mental and behavioural disorders,Depression,CCER2,Coiled-coil domain-containing glutamate-rich protein 2,40894,460,1.86 [1.65-2.10],3.0080427830605662e-24
Chapter V Mental and behavioural disorders,Depression,CCL21,C-C motif chemokine 21,48486,573,1.52 [1.34-1.74],4.4504558386441126e-10
Chapter V Mental and behavioural disorders,Depression,CCN3,CCN family member 3,48786,579,1.87 [1.56-2.25],1.3128903655588118e-11
Chapter V Mental and behavioural disorders,Depression,CD14,Monocyte differentiation antigen CD14,47292,563,1.89 [1.61-2.23],2.0091922863149584e-14
Chapter V Mental and behavioural disorders,Depression,CD27,CD27 antigen,48428,572,1.83 [1.56-2.14],7.367455045239598e-14
