Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spondylosis,AMBP,Protein AMBP,45055,382,4.94 [3.30-7.40],9.977953950633311e-15
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spondylosis,AREG,Amphiregulin,44531,378,1.71 [1.45-2.02],2.016349934609208e-10
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spondylosis,ASGR1,Asialoglycoprotein receptor 1,44404,375,2.60 [2.00-3.40],1.5121948889976093e-12
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spondylosis,CD302,CD302 antigen,44531,378,2.62 [2.07-3.31],7.145586779180196e-16
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spondylosis,CDCP1,CUB domain-containing protein 1,44404,375,1.62 [1.39-1.89],7.593361506014631e-10
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spondylosis,CHGA,Chromogranin-A,38948,336,1.47 [1.35-1.60],2.9275477063389663e-19
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spondylosis,COL6A3,Collagen alpha-3(VI) chain,45284,384,2.20 [1.79-2.70],8.623903376438338e-14
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spondylosis,COL9A1,Collagen alpha-1(IX) chain,44674,379,1.82 [1.55-2.15],6.566601485594804e-13
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spondylosis,CTSL,Cathepsin L1,44726,380,3.10 [2.22-4.33],2.657988508814452e-11
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spondylosis,CXADR,Coxsackievirus and adenovirus receptor,44674,379,1.78 [1.53-2.07],8.000109955655165e-14
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spondylosis,EDA2R,Tumor necrosis factor receptor superfamily member 27,45122,383,1.90 [1.56-2.31],1.5585923541516523e-10
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spondylosis,EPHA2,Ephrin type-A receptor 2,43109,367,2.22 [1.76-2.79],1.1756989809824396e-11
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spondylosis,GAST,Gastrin,38872,335,1.31 [1.23-1.39],2.7478393446547573e-18
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spondylosis,GDF15,Growth/differentiation factor 15,45284,384,1.81 [1.58-2.08],4.102916011779732e-17
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spondylosis,GFRA1,GDNF family receptor alpha-1,45053,380,2.51 [1.90-3.31],9.754266498858544e-11
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spondylosis,HAVCR2,Hepatitis A virus cellular receptor 2,44758,380,2.30 [1.84-2.87],1.7377154183212796e-13
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spondylosis,HSPB6,Heat shock protein beta-6,45122,383,1.92 [1.56-2.36],6.452882291548135e-10
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spondylosis,IGFBP4,Insulin-like growth factor-binding protein 4,44193,371,1.74 [1.48-2.05],3.2412796347576537e-11
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spondylosis,LGALS3,Galectin-3,44851,380,2.96 [2.25-3.90],7.069145268180969e-15
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spondylosis,LGALS4,Galectin-4,44717,379,1.58 [1.37-1.83],9.97858953300831e-10
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spondylosis,LGALS9,Galectin-9,44708,378,2.34 [1.81-3.02],1.1277012140036139e-10
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spondylosis,LMNB2,Lamin-B2,38872,335,2.46 [1.85-3.26],4.1058727110167415e-10
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spondylosis,NCS1,Neuronal calcium sensor 1,45122,383,3.10 [2.31-4.18],7.9554109755276e-14
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spondylosis,OGN,Mimecan,44758,380,2.05 [1.70-2.47],3.980719168207277e-14
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spondylosis,RBFOX3,RNA binding protein fox-1 homolog 3,38880,330,1.87 [1.57-2.23],4.951292517617075e-12
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spondylosis,TNFRSF10A,Tumor necrosis factor receptor superfamily member 10A,44404,375,2.11 [1.70-2.62],1.039993488168242e-11
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spondylosis,TNFRSF10B,Tumor necrosis factor receptor superfamily member 10B,44404,375,1.44 [1.28-1.61],3.712879254858421e-10
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spondylosis,TNFRSF12A,Tumor necrosis factor receptor superfamily member 12A,44876,381,2.09 [1.69-2.58],1.4887499237503736e-11
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spondylosis,TNFRSF1A,Tumor necrosis factor receptor superfamily member 1A,44758,380,2.30 [1.80-2.94],3.2730993963119886e-11
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spondylosis,TNFRSF1B,Tumor necrosis factor receptor superfamily member 1B,44758,380,1.67 [1.42-1.96],4.852134421028213e-10
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spondylosis,TREM2,Triggering receptor expressed on myeloid cells 2,44717,379,1.67 [1.42-1.96],3.9736660396452675e-10
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spondylosis,VSIG2,V-set and immunoglobulin domain-containing protein 2,38769,333,1.70 [1.49-1.94],4.4733484017600215e-15
