Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XIV Diseases of the genitourinary system,Calculus of lower urinary tract,ACP1,Low molecular weight phosphotyrosine protein phosphatase,42588,144,0.68 [0.46-0.99],0.0467699947630422
Chapter XIV Diseases of the genitourinary system,Calculus of lower urinary tract,ADGRE5,Adhesion G protein-coupled receptor E5,50782,168,0.63 [0.40-1.00],0.049960001334339
Chapter XIV Diseases of the genitourinary system,Calculus of lower urinary tract,AHNAK,Neuroblast differentiation-associated protein AHNAK,42673,144,0.55 [0.32-0.93],0.0264148052089842
Chapter XIV Diseases of the genitourinary system,Calculus of lower urinary tract,AKR1B1,Aldo-keto reductase family 1 member B1,49228,161,0.82 [0.68-0.99],0.0428413093994264
Chapter XIV Diseases of the genitourinary system,Calculus of lower urinary tract,ALDH3A1,"Aldehyde dehydrogenase, dimeric NADP-preferring",50242,168,1.23 [1.04-1.45],0.0151100541461585
Chapter XIV Diseases of the genitourinary system,Calculus of lower urinary tract,ANP32C,Acidic leucine-rich nuclear phosphoprotein 32 family member C,42673,144,1.49 [1.14-1.95],0.0037968014141149
Chapter XIV Diseases of the genitourinary system,Calculus of lower urinary tract,APBB1IP,Amyloid beta A4 precursor protein-binding family B member 1-interacting protein,50182,165,0.70 [0.50-0.98],0.0393021292240998
Chapter XIV Diseases of the genitourinary system,Calculus of lower urinary tract,APOBR,Apolipoprotein B receptor,42673,144,0.67 [0.47-0.95],0.0265797158750183
Chapter XIV Diseases of the genitourinary system,Calculus of lower urinary tract,APOM,Apolipoprotein M,50513,169,0.58 [0.36-0.92],0.0213899219576442
Chapter XIV Diseases of the genitourinary system,Calculus of lower urinary tract,ASAH2,Neutral ceramidase,50017,166,1.36 [1.02-1.80],0.0366079009074477
Chapter XIV Diseases of the genitourinary system,Calculus of lower urinary tract,ATP2B4,Plasma membrane calcium-transporting ATPase 4,42404,146,1.24 [1.01-1.52],0.0412488041438844
Chapter XIV Diseases of the genitourinary system,Calculus of lower urinary tract,ATP5PO,"ATP synthase subunit O, mitochondrial",49233,165,1.44 [1.14-1.83],0.0025991806937649
Chapter XIV Diseases of the genitourinary system,Calculus of lower urinary tract,ATP6V1D,V-type proton ATPase subunit D,50182,165,1.60 [1.15-2.24],0.0057505447423713
Chapter XIV Diseases of the genitourinary system,Calculus of lower urinary tract,B3GAT3,Galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase 3,42404,146,1.89 [1.00-3.56],0.0484876512894561
Chapter XIV Diseases of the genitourinary system,Calculus of lower urinary tract,BCAM,Basal cell adhesion molecule,50416,167,0.50 [0.28-0.90],0.0198381510947374
Chapter XIV Diseases of the genitourinary system,Calculus of lower urinary tract,BSND,Barttin,42282,143,0.48 [0.27-0.86],0.0127927600973297
Chapter XIV Diseases of the genitourinary system,Calculus of lower urinary tract,BTC,Probetacellulin,49228,161,0.75 [0.61-0.93],0.0084556192773931
Chapter XIV Diseases of the genitourinary system,Calculus of lower urinary tract,CA11,Carbonic anhydrase-related protein 11,49228,161,0.38 [0.20-0.74],0.0040478601400787
Chapter XIV Diseases of the genitourinary system,Calculus of lower urinary tract,CA13,Carbonic anhydrase 13,49841,164,0.88 [0.77-0.99],0.0411913009173553
Chapter XIV Diseases of the genitourinary system,Calculus of lower urinary tract,CA14,Carbonic anhydrase 14,50835,167,0.57 [0.39-0.83],0.0036315487728621
Chapter XIV Diseases of the genitourinary system,Calculus of lower urinary tract,CA6,Carbonic anhydrase 6,50257,165,0.75 [0.60-0.93],0.0088296062639844
Chapter XIV Diseases of the genitourinary system,Calculus of lower urinary tract,CA7,Carbonic anhydrase 7,43042,142,1.48 [1.05-2.08],0.0260544392840647
Chapter XIV Diseases of the genitourinary system,Calculus of lower urinary tract,CALB1,Calbindin,50182,165,1.43 [1.05-1.95],0.0252723151601625
Chapter XIV Diseases of the genitourinary system,Calculus of lower urinary tract,CALCB,Calcitonin gene-related peptide 2,43744,145,1.46 [1.07-1.99],0.0181360631129964
Chapter XIV Diseases of the genitourinary system,Calculus of lower urinary tract,CCL21,C-C motif chemokine 21,50620,164,1.47 [1.12-1.94],0.0057570634438064
Chapter XIV Diseases of the genitourinary system,Calculus of lower urinary tract,CD2,T-cell surface antigen CD2,42404,146,1.37 [1.03-1.83],0.0310241597874475
Chapter XIV Diseases of the genitourinary system,Calculus of lower urinary tract,CD200,OX-2 membrane glycoprotein,50326,168,0.59 [0.35-0.99],0.0473513684107445
Chapter XIV Diseases of the genitourinary system,Calculus of lower urinary tract,CD209,CD209 antigen,50535,168,0.65 [0.45-0.93],0.0185782134849333
Chapter XIV Diseases of the genitourinary system,Calculus of lower urinary tract,CD302,CD302 antigen,50182,165,1.87 [1.26-2.77],0.0018472484587766
Chapter XIV Diseases of the genitourinary system,Calculus of lower urinary tract,CD58,Lymphocyte function-associated antigen 3,50289,164,0.30 [0.14-0.64],0.0017573510889625
Chapter XIV Diseases of the genitourinary system,Calculus of lower urinary tract,CD93,Complement component C1q receptor,48499,160,0.58 [0.36-0.93],0.0245253819608063
Chapter XIV Diseases of the genitourinary system,Calculus of lower urinary tract,CDH5,Cadherin-5,51025,169,0.57 [0.36-0.91],0.0187720360312328
Chapter XIV Diseases of the genitourinary system,Calculus of lower urinary tract,CKMT1A_CKMT1B,"Creatine kinase U-type, mitochondrial",50210,163,0.83 [0.69-0.99],0.0432075255251934
Chapter XIV Diseases of the genitourinary system,Calculus of lower urinary tract,CLEC3B,Tetranectin,42882,143,0.41 [0.19-0.89],0.0241510791681836
Chapter XIV Diseases of the genitourinary system,Calculus of lower urinary tract,CLEC4M,C-type lectin domain family 4 member M,43775,148,0.70 [0.50-0.96],0.0285001743241736
Chapter XIV Diseases of the genitourinary system,Calculus of lower urinary tract,COL4A4,Collagen alpha-4(IV) chain,42972,142,0.77 [0.59-1.00],0.0464123770032023
Chapter XIV Diseases of the genitourinary system,Calculus of lower urinary tract,CRTAC1,Cartilage acidic protein 1,51025,169,0.52 [0.34-0.78],0.0019377829207473
Chapter XIV Diseases of the genitourinary system,Calculus of lower urinary tract,CSF1,Macrophage colony-stimulating factor 1,50620,164,1.68 [1.02-2.75],0.0408949431985991
Chapter XIV Diseases of the genitourinary system,Calculus of lower urinary tract,DARS1,"Aspartate--tRNA ligase, cytoplasmic",49933,165,0.81 [0.67-0.98],0.0269983995629148
Chapter XIV Diseases of the genitourinary system,Calculus of lower urinary tract,DCC,Netrin receptor DCC,42646,144,1.68 [1.09-2.58],0.0196580778799697
Chapter XIV Diseases of the genitourinary system,Calculus of lower urinary tract,DDC,Aromatic-L-amino-acid decarboxylase,50328,165,0.64 [0.48-0.86],0.0031426069330648
