Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other disorders of eyelid,ACHE,Acetylcholinesterase,42713,704,0.79 [0.63-0.98],0.0363130567163254
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other disorders of eyelid,ADA2,Adenosine deaminase 2,49942,816,1.19 [1.03-1.37],0.0184873367521579
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other disorders of eyelid,ADAMTS8,A disintegrin and metalloproteinase with thrombospondin motifs 8,50385,820,0.82 [0.72-0.94],0.0042296800245664
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other disorders of eyelid,ADAMTSL2,ADAMTS-like protein 2,43668,706,1.27 [1.03-1.56],0.023721800684741
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other disorders of eyelid,ADCYAP1R1,Pituitary adenylate cyclase-activating polypeptide type I receptor,49036,784,1.16 [1.00-1.34],0.0461983221250725
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other disorders of eyelid,AGER,Advanced glycosylation end product-specific receptor,50118,815,0.84 [0.73-0.98],0.0269656928331327
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other disorders of eyelid,AGR2,Anterior gradient protein 2 homolog,48644,772,1.09 [1.02-1.16],0.0094223582021921
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other disorders of eyelid,ANXA10,Annexin A10,49044,780,1.15 [1.08-1.24],6.650247978584648e-05
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other disorders of eyelid,ANXA3,Annexin A3,50587,818,0.90 [0.82-0.98],0.0147855421828252
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other disorders of eyelid,AREG,Amphiregulin,49991,812,1.19 [1.04-1.36],0.0136560667303999
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other disorders of eyelid,ASGR1,Asialoglycoprotein receptor 1,49842,808,1.24 [1.01-1.52],0.0427055929411968
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other disorders of eyelid,ATP5IF1,"ATPase inhibitor, mitochondrial",50451,819,0.94 [0.89-1.00],0.037639017435877
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other disorders of eyelid,BGLAP,Osteocalcin,43668,706,0.90 [0.83-0.98],0.0118958660081067
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other disorders of eyelid,BMPER,BMP-binding endothelial regulator protein,42713,704,1.52 [1.12-2.05],0.0074242564237135
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other disorders of eyelid,BPIFA2,BPI fold-containing family A member 2,41000,659,0.93 [0.86-0.99],0.0304519645814889
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other disorders of eyelid,C1RL,Complement C1r subcomponent-like protein,43654,707,1.58 [1.09-2.29],0.0167173109924054
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other disorders of eyelid,C7,Complement component C7,42684,690,1.37 [1.09-1.72],0.0075821668889519
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other disorders of eyelid,CALCA,Calcitonin,49758,807,1.11 [1.01-1.22],0.0310109002072503
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other disorders of eyelid,CCL20,C-C motif chemokine 20,50779,822,1.07 [1.00-1.14],0.0416213297435859
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other disorders of eyelid,CD22,B-cell receptor CD22,50779,822,0.84 [0.73-0.98],0.0237739842790858
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other disorders of eyelid,CDCP1,CUB domain-containing protein 1,49842,808,1.15 [1.03-1.29],0.0134073012228388
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other disorders of eyelid,CEACAM16,Carcinoembryonic antigen-related cell adhesion molecule 16,43478,706,0.88 [0.81-0.96],0.0050245426262727
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other disorders of eyelid,CEACAM21,Carcinoembryonic antigen-related cell adhesion molecule 21,50159,811,1.08 [1.01-1.16],0.0332453857784358
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other disorders of eyelid,CEACAM5,Carcinoembryonic antigen-related cell adhesion molecule 5,48403,775,1.11 [1.01-1.23],0.0310128987543704
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other disorders of eyelid,CEND1,Cell cycle exit and neuronal differentiation protein 1,42257,675,0.86 [0.74-0.99],0.0380570234016335
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other disorders of eyelid,CFP,Properdin,43732,709,0.66 [0.47-0.93],0.016278935246642
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other disorders of eyelid,CHAD,Chondroadherin,42713,704,0.75 [0.65-0.86],5.093492076683914e-05
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other disorders of eyelid,CHGA,Chromogranin-A,43668,706,1.11 [1.03-1.19],0.0049562604177899
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other disorders of eyelid,CLEC3B,Tetranectin,42715,695,0.54 [0.38-0.77],0.0005985004119496
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other disorders of eyelid,CLEC4C,C-type lectin domain family 4 member C,50159,811,0.88 [0.77-1.00],0.048414219195655
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other disorders of eyelid,COL1A1,Collagen alpha-1(I) chain,50851,827,0.70 [0.54-0.89],0.0041435213871424
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other disorders of eyelid,COL28A1,Collagen alpha-1(XXVIII) chain,42458,693,0.90 [0.82-0.99],0.0379979953811322
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other disorders of eyelid,CRELD1,Protein disulfide isomerase CRELD1,42713,704,1.27 [1.05-1.54],0.0141562225002163
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other disorders of eyelid,CRISP2,Cysteine-rich secretory protein 2,50656,822,0.88 [0.80-0.98],0.018617536075567
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other disorders of eyelid,CRTAC1,Cartilage acidic protein 1,50851,827,0.79 [0.64-0.96],0.0174015539642219
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other disorders of eyelid,CRYBB2,Beta-crystallin B2,43553,700,1.10 [1.02-1.20],0.0188470661178803
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other disorders of eyelid,CSPG5,Chondroitin sulfate proteoglycan 5,42257,675,1.15 [1.01-1.32],0.0384540041665409
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other disorders of eyelid,CST1,Cystatin-SN,37905,619,0.91 [0.85-0.99],0.0260904534248532
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other disorders of eyelid,CXCL9,C-X-C motif chemokine 9,50451,819,1.11 [1.01-1.21],0.0233785636451486
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other disorders of eyelid,DEFB103A_DEFB103B,Beta-defensin 103,42079,680,1.17 [1.00-1.36],0.0480856152353435
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other disorders of eyelid,DNM3,Dynamin-3,43580,702,1.25 [1.11-1.41],0.0002463218893571
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other disorders of eyelid,DTX2,Probable E3 ubiquitin-protein ligase DTX2,42458,693,0.84 [0.74-0.96],0.0106318709737665
