Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter II Neoplasms,"Haemangioma, any site",ACTN2,Alpha-actinin-2,43234,197,1.31 [1.06-1.60],0.0103199224338902
Chapter II Neoplasms,"Haemangioma, any site",ADAMTSL2,ADAMTS-like protein 2,44704,201,1.81 [1.25-2.64],0.001902259584871
Chapter II Neoplasms,"Haemangioma, any site",ADGRE1,Adhesion G protein-coupled receptor E1,44511,199,1.28 [1.01-1.62],0.0436763124173709
Chapter II Neoplasms,"Haemangioma, any site",ADGRG2,Adhesion G-protein coupled receptor G2,51421,234,0.55 [0.37-0.81],0.0030780599603278
Chapter II Neoplasms,"Haemangioma, any site",ADIPOQ,Adiponectin,44769,201,0.81 [0.67-0.99],0.0394360704595929
Chapter II Neoplasms,"Haemangioma, any site",ADRA2A,Alpha-2A adrenergic receptor,43234,197,1.19 [1.02-1.39],0.0308512077494428
Chapter II Neoplasms,"Haemangioma, any site",AGRN,Agrin,51645,237,1.42 [1.03-1.95],0.0324178144128881
Chapter II Neoplasms,"Haemangioma, any site",AGRP,Agouti-related protein,51984,235,1.40 [1.12-1.75],0.0027775810935447
Chapter II Neoplasms,"Haemangioma, any site",AMFR,E3 ubiquitin-protein ligase AMFR,50221,229,1.19 [1.02-1.40],0.0304985005317911
Chapter II Neoplasms,"Haemangioma, any site",AMOT,Angiomotin,43724,198,0.70 [0.49-1.00],0.0497196528743309
Chapter II Neoplasms,"Haemangioma, any site",AMOTL2,Angiomotin-like protein 2,44319,201,1.32 [1.05-1.65],0.016868745348248
Chapter II Neoplasms,"Haemangioma, any site",ANK2,Ankyrin-2,43234,197,1.21 [1.04-1.42],0.0164334475260826
Chapter II Neoplasms,"Haemangioma, any site",ANXA1,Annexin A1,43478,197,0.65 [0.46-0.92],0.015259637483274
Chapter II Neoplasms,"Haemangioma, any site",APLP1,Amyloid-like protein 1,51421,234,0.79 [0.63-0.99],0.0441272412857095
Chapter II Neoplasms,"Haemangioma, any site",APOC1,Apolipoprotein C-I,44684,201,0.56 [0.38-0.83],0.0034072520324869
Chapter II Neoplasms,"Haemangioma, any site",APOM,Apolipoprotein M,51545,236,0.61 [0.40-0.91],0.0162038574359875
Chapter II Neoplasms,"Haemangioma, any site",ARHGAP1,Rho GTPase-activating protein 1,50212,226,0.77 [0.60-1.00],0.0497666234124377
Chapter II Neoplasms,"Haemangioma, any site",ARNTL,Aryl hydrocarbon receptor nuclear translocator-like protein 1,43234,197,1.33 [1.10-1.62],0.0031674609760752
Chapter II Neoplasms,"Haemangioma, any site",ARSA,Arylsulfatase A,51436,233,0.69 [0.52-0.91],0.0078227105719469
Chapter II Neoplasms,"Haemangioma, any site",ART3,Ecto-ADP-ribosyltransferase 3,51628,236,0.69 [0.49-0.97],0.0304329093858021
Chapter II Neoplasms,"Haemangioma, any site",ART5,Ecto-ADP-ribosyltransferase 5,43259,194,1.21 [1.03-1.43],0.024321386768853
Chapter II Neoplasms,"Haemangioma, any site",ASGR1,Asialoglycoprotein receptor 1,51023,232,1.63 [1.12-2.36],0.0103344246103773
Chapter II Neoplasms,"Haemangioma, any site",ATP1B4,Protein ATP1B4,43102,191,1.35 [1.03-1.79],0.0323000239641818
Chapter II Neoplasms,"Haemangioma, any site",B2M,Beta-2-microglobulin,44769,201,1.44 [1.12-1.85],0.0050110959773932
Chapter II Neoplasms,"Haemangioma, any site",BAG6,Large proline-rich protein BAG6,50478,229,0.69 [0.50-0.97],0.0301063039046396
Chapter II Neoplasms,"Haemangioma, any site",BLMH,Bleomycin hydrolase,52057,237,0.65 [0.47-0.90],0.0096242578679756
Chapter II Neoplasms,"Haemangioma, any site",BNIP2,BCL2/adenovirus E1B 19 kDa protein-interacting protein 2,44696,201,1.43 [1.02-2.01],0.0396577092684009
Chapter II Neoplasms,"Haemangioma, any site",BRME1,Break repair meiotic recombinase recruitment factor 1,43259,194,1.30 [1.03-1.65],0.0288871138825561
Chapter II Neoplasms,"Haemangioma, any site",BTNL10,Butyrophilin-like protein 10,43102,191,1.31 [1.01-1.69],0.0396068102319509
Chapter II Neoplasms,"Haemangioma, any site",C1QA,Complement C1q subcomponent subunit A,51729,234,1.81 [1.10-2.98],0.0192622128127131
Chapter II Neoplasms,"Haemangioma, any site",C1QTNF6,Complement C1q tumor necrosis factor-related protein 6,44620,202,1.59 [1.15-2.20],0.0052781359955839
Chapter II Neoplasms,"Haemangioma, any site",CA11,Carbonic anhydrase-related protein 11,50212,226,1.34 [1.02-1.76],0.0387740168746775
Chapter II Neoplasms,"Haemangioma, any site",CA4,Carbonic anhydrase 4,52057,237,0.60 [0.37-0.97],0.0355337165702878
Chapter II Neoplasms,"Haemangioma, any site",CABP2,Calcium-binding protein 2,43471,199,1.22 [1.02-1.47],0.0320180471861699
Chapter II Neoplasms,"Haemangioma, any site",CALB2,Calretinin,50221,229,1.36 [1.03-1.79],0.0302735619400076
Chapter II Neoplasms,"Haemangioma, any site",CALCA,Calcitonin,50938,232,1.22 [1.03-1.45],0.0245709331809768
Chapter II Neoplasms,"Haemangioma, any site",CASP9,Caspase-9,43409,194,0.72 [0.57-0.92],0.0072206786188693
Chapter II Neoplasms,"Haemangioma, any site",CBLN4,Cerebellin-4,51861,238,0.69 [0.48-0.98],0.0394922814100759
Chapter II Neoplasms,"Haemangioma, any site",CD164L2,CD164 sialomucin-like 2 protein,43471,199,1.64 [1.21-2.23],0.001294177600639
Chapter II Neoplasms,"Haemangioma, any site",CD27,CD27 antigen,51583,237,1.44 [1.10-1.87],0.0072570017183006
Chapter II Neoplasms,"Haemangioma, any site",CD274,Programmed cell death 1 ligand 1,51023,232,1.44 [1.05-1.97],0.022942959529055
Chapter II Neoplasms,"Haemangioma, any site",CD28,T-cell-specific surface glycoprotein CD28,50212,226,1.53 [1.16-2.02],0.0023281319760846
Chapter II Neoplasms,"Haemangioma, any site",CD300LG,CMRF35-like molecule 9,51436,233,0.68 [0.50-0.92],0.0142726987774404
Chapter II Neoplasms,"Haemangioma, any site",CD302,CD302 antigen,51184,234,1.75 [1.23-2.48],0.0018094947210661
Chapter II Neoplasms,"Haemangioma, any site",CD34,Hematopoietic progenitor cell antigen CD34,51710,232,0.48 [0.30-0.78],0.0030168047884911
Chapter II Neoplasms,"Haemangioma, any site",CD58,Lymphocyte function-associated antigen 3,51307,235,0.48 [0.25-0.90],0.0218802811675605
Chapter II Neoplasms,"Haemangioma, any site",CD5L,CD5 antigen-like,44523,200,1.67 [1.27-2.20],0.0002278767679938
Chapter II Neoplasms,"Haemangioma, any site",CD7,T-cell antigen CD7,43325,194,1.37 [1.02-1.83],0.0347926940043651
Chapter II Neoplasms,"Haemangioma, any site",CDA,Cytidine deaminase,44611,201,0.72 [0.54-0.97],0.0332624357711059
Chapter II Neoplasms,"Haemangioma, any site",CDK1,Cyclin-dependent kinase 1,43102,191,1.56 [1.08-2.25],0.0168555248164927
Chapter II Neoplasms,"Haemangioma, any site",CDON,Cell adhesion molecule-related/down-regulated by oncogenes,51476,236,0.52 [0.34-0.78],0.0016565270606338
Chapter II Neoplasms,"Haemangioma, any site",CELSR2,Cadherin EGF LAG seven-pass G-type receptor 2,43724,198,0.61 [0.38-0.98],0.0404083733867115
Chapter II Neoplasms,"Haemangioma, any site",CKB,Creatine kinase B-type,44704,201,1.27 [1.02-1.60],0.0350309598184444
Chapter II Neoplasms,"Haemangioma, any site",CLEC2L,C-type lectin domain family 2 member L,43471,199,1.25 [1.01-1.55],0.041667448918189
Chapter II Neoplasms,"Haemangioma, any site",CLEC7A,C-type lectin domain family 7 member A,51984,235,1.27 [1.01-1.60],0.0421011078837839
Chapter II Neoplasms,"Haemangioma, any site",CLIC5,Chloride intracellular channel protein 5,43471,199,1.45 [1.04-2.03],0.02930567590547
Chapter II Neoplasms,"Haemangioma, any site",CNDP1,Beta-Ala-His dipeptidase,51628,236,0.76 [0.60-0.96],0.0203336288874016
Chapter II Neoplasms,"Haemangioma, any site",COMP,Cartilage oligomeric matrix protein,50877,231,0.70 [0.50-1.00],0.0472091195883806
Chapter II Neoplasms,"Haemangioma, any site",CRIP2,Cysteine-rich protein 2,51023,232,1.33 [1.00-1.78],0.0483588465303047
Chapter II Neoplasms,"Haemangioma, any site",CRTAM,Cytotoxic and regulatory T-cell molecule,51023,232,1.31 [1.04-1.64],0.0200393016788897
Chapter II Neoplasms,"Haemangioma, any site",CSRP3,Cysteine and glycine-rich protein 3,43234,197,1.16 [1.02-1.31],0.019292119188784
Chapter II Neoplasms,"Haemangioma, any site",CTRB1,Chymotrypsinogen B,51436,233,1.29 [1.06-1.58],0.0120319816196117
Chapter II Neoplasms,"Haemangioma, any site",CYTH3,Cytohesin-3,43102,191,1.21 [1.03-1.42],0.0178635570791094
Chapter II Neoplasms,"Haemangioma, any site",DDX25,ATP-dependent RNA helicase DDX25,43471,199,1.34 [1.02-1.77],0.0365867903274749
Chapter II Neoplasms,"Haemangioma, any site",DEFB104A_DEFB104B,Beta-defensin 104,43259,194,1.42 [1.18-1.70],0.0001947224802055
Chapter II Neoplasms,"Haemangioma, any site",DHPS,Deoxyhypusine synthase,44488,201,1.31 [1.00-1.71],0.0460182844681418
Chapter II Neoplasms,"Haemangioma, any site",DLK1,Protein delta homolog 1,52057,237,0.79 [0.65-0.98],0.0282027105473432
Chapter II Neoplasms,"Haemangioma, any site",DLL1,Delta-like protein 1,51583,237,1.71 [1.18-2.47],0.0045777500578992
Chapter II Neoplasms,"Haemangioma, any site",DNER,Delta and Notch-like epidermal growth factor-related receptor,51309,234,0.53 [0.34-0.84],0.0063352018287076
Chapter II Neoplasms,"Haemangioma, any site",DNLZ,DNL-type zinc finger protein,43259,194,1.19 [1.05-1.34],0.0049927762209526
Chapter II Neoplasms,"Haemangioma, any site",DPP4,Dipeptidyl peptidase 4,50464,233,0.62 [0.42-0.91],0.0144963460677041
Chapter II Neoplasms,"Haemangioma, any site",DPP6,Dipeptidyl aminopeptidase-like protein 6,51184,234,0.67 [0.47-0.94],0.0216517801174052
Chapter II Neoplasms,"Haemangioma, any site",DPT,Dermatopontin,52057,237,0.65 [0.43-0.99],0.0431207877842053
Chapter II Neoplasms,"Haemangioma, any site",DSC2,Desmocollin-2,50859,230,1.46 [1.05-2.03],0.0228592294401176
Chapter II Neoplasms,"Haemangioma, any site",DTNB,Dystrobrevin beta,44403,201,1.49 [1.13-1.96],0.0050557448108555
Chapter II Neoplasms,"Haemangioma, any site",DUOX2,Dual oxidase 2,50478,229,1.15 [1.00-1.32],0.0489707677701827
Chapter II Neoplasms,"Haemangioma, any site",DUSP29,Dual specificity phosphatase 29,43471,199,1.22 [1.04-1.45],0.0167882328076674
Chapter II Neoplasms,"Haemangioma, any site",EDF1,Endothelial differentiation-related factor 1,44620,202,1.28 [1.10-1.48],0.0016258206230658
Chapter II Neoplasms,"Haemangioma, any site",EFNA1,Ephrin-A1,51351,232,1.59 [1.07-2.36],0.0222320034323618
Chapter II Neoplasms,"Haemangioma, any site",EFNA4,Ephrin-A4,50938,232,1.45 [1.01-2.09],0.0435923010166122
Chapter II Neoplasms,"Haemangioma, any site",EPHA4,Ephrin type-A receptor 4,43724,198,0.60 [0.37-0.96],0.0342992447831536
Chapter II Neoplasms,"Haemangioma, any site",EPO,Erythropoietin,51348,236,1.15 [1.00-1.32],0.0423124265245221
Chapter II Neoplasms,"Haemangioma, any site",ERVV-1,Endogenous retrovirus group V member 1 Env polyprotein,43234,197,1.29 [1.02-1.65],0.0367790128230658
Chapter II Neoplasms,"Haemangioma, any site",EXOSC10,Exosome component 10,43234,197,1.26 [1.05-1.50],0.0129066199014106
Chapter II Neoplasms,"Haemangioma, any site",F2,Prothrombin,44769,201,4.46 [1.84-10.77],0.0009015211249342
Chapter II Neoplasms,"Haemangioma, any site",FABP3,"Fatty acid-binding protein, heart",44696,201,1.41 [1.11-1.79],0.0047432361228956
Chapter II Neoplasms,"Haemangioma, any site",FGF16,Fibroblast growth factor 16,43409,194,1.33 [1.06-1.66],0.014318314367292
Chapter II Neoplasms,"Haemangioma, any site",FGFBP2,Fibroblast growth factor-binding protein 2,44704,201,0.75 [0.57-0.98],0.0368614552034202
Chapter II Neoplasms,"Haemangioma, any site",FH,"Fumarate hydratase, mitochondrial",43259,194,1.22 [1.08-1.38],0.0018516708200596
Chapter II Neoplasms,"Haemangioma, any site",FLT3LG,Fms-related tyrosine kinase 3 ligand,51984,235,0.65 [0.47-0.91],0.012193989291474
Chapter II Neoplasms,"Haemangioma, any site",FXN,"Frataxin, mitochondrial",51861,238,0.84 [0.72-0.99],0.0365783753473445
Chapter II Neoplasms,"Haemangioma, any site",FZD8,Frizzled-8,43259,194,1.31 [1.02-1.69],0.0361067174393917
Chapter II Neoplasms,"Haemangioma, any site",GALNT2,Polypeptide N-acetylgalactosaminyltransferase 2,51861,238,0.57 [0.37-0.88],0.0110860208611488
Chapter II Neoplasms,"Haemangioma, any site",GAST,Gastrin,44593,201,1.13 [1.03-1.24],0.0068570243071277
Chapter II Neoplasms,"Haemangioma, any site",GDF15,Growth/differentiation factor 15,52057,237,1.45 [1.17-1.80],0.0006994438803965
Chapter II Neoplasms,"Haemangioma, any site",GGT5,Glutathione hydrolase 5 proenzyme,51023,232,2.27 [1.47-3.53],0.0002411480829763
Chapter II Neoplasms,"Haemangioma, any site",GIMAP7,GTPase IMAP family member 7,43724,198,0.45 [0.28-0.73],0.0011518968988767
Chapter II Neoplasms,"Haemangioma, any site",GOLM2,Protein GOLM2,51874,233,1.95 [1.25-3.02],0.0030147416464474
Chapter II Neoplasms,"Haemangioma, any site",GPC5,Glypican-5,51023,232,0.75 [0.61-0.92],0.0053903736887449
Chapter II Neoplasms,"Haemangioma, any site",GPNMB,Transmembrane glycoprotein NMB,50027,233,0.58 [0.39-0.87],0.0078219367124586
Chapter II Neoplasms,"Haemangioma, any site",GPRC5C,G-protein coupled receptor family C group 5 member C,44488,201,1.24 [1.01-1.52],0.0398517953112799
Chapter II Neoplasms,"Haemangioma, any site",GSN,Gelsolin,44570,202,0.50 [0.33-0.75],0.000758659855597
Chapter II Neoplasms,"Haemangioma, any site",GSTP1,Glutathione S-transferase P,49902,228,1.18 [1.01-1.38],0.0389959413208893
Chapter II Neoplasms,"Haemangioma, any site",GUSB,Beta-glucuronidase,51646,237,0.76 [0.63-0.93],0.0066091759561458
Chapter II Neoplasms,"Haemangioma, any site",GZMB,Granzyme B,51348,236,0.78 [0.64-0.94],0.0110710676861539
Chapter II Neoplasms,"Haemangioma, any site",H2AP,Huntingtin-interacting protein M,43102,191,1.49 [1.29-1.71],2.6400356947540397e-08
Chapter II Neoplasms,"Haemangioma, any site",HAVCR1,Hepatitis A virus cellular receptor 1,51788,238,1.30 [1.09-1.54],0.0032413605955803
Chapter II Neoplasms,"Haemangioma, any site",HAVCR2,Hepatitis A virus cellular receptor 2,51436,233,1.45 [1.05-2.00],0.0225602477322725
Chapter II Neoplasms,"Haemangioma, any site",HCG22,Protein PBMUCL2,43234,197,1.21 [1.01-1.44],0.0383689520950631
Chapter II Neoplasms,"Haemangioma, any site",HDGF,Hepatoma-derived growth factor,51786,237,0.88 [0.77-0.99],0.0360670670891149
Chapter II Neoplasms,"Haemangioma, any site",HEPH,Hephaestin,44696,201,0.64 [0.42-0.99],0.0449058923147916
Chapter II Neoplasms,"Haemangioma, any site",HLA-E,"HLA class I histocompatibility antigen, alpha chain E",51348,236,1.69 [1.17-2.43],0.0050293938729362
Chapter II Neoplasms,"Haemangioma, any site",HMGCS1,"Hydroxymethylglutaryl-CoA synthase, cytoplasmic",43234,197,1.46 [1.15-1.85],0.0018363747023995
Chapter II Neoplasms,"Haemangioma, any site",HSPA2,Heat shock-related 70 kDa protein 2,44488,201,1.53 [1.13-2.07],0.0053892638201548
Chapter II Neoplasms,"Haemangioma, any site",HSPB6,Heat shock protein beta-6,51861,238,1.37 [1.03-1.82],0.0321749164833759
Chapter II Neoplasms,"Haemangioma, any site",HTR1B,5-hydroxytryptamine receptor 1B,43259,194,1.42 [1.12-1.81],0.0043239847716391
Chapter II Neoplasms,"Haemangioma, any site",IFI30,Gamma-interferon-inducible lysosomal thiol reductase,43433,194,1.40 [1.01-1.96],0.0461366366236284
Chapter II Neoplasms,"Haemangioma, any site",IFNAR1,Interferon alpha/beta receptor 1,44511,199,1.63 [1.04-2.54],0.0328814119169206
Chapter II Neoplasms,"Haemangioma, any site",IGDCC4,Immunoglobulin superfamily DCC subclass member 4,44704,201,0.53 [0.33-0.85],0.0088684059118795
